protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_014977011.1,K03527,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900],"K03527  ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]",Metabolism,
WP_014977012.1,K03101,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03101  lspA; signal peptidase II [EC:3.4.23.36],Genetic Info,
WP_014977012.1,K03101,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K03101  lspA; signal peptidase II [EC:3.4.23.36],Metabolism,
WP_014977032.1,K06941,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K06941  rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192],Genetic Info,
WP_014977044.1,K03074,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03074  secF; preprotein translocase subunit SecF,Genetic Info,
WP_014977044.1,K03074,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03074  secF; preprotein translocase subunit SecF,Membrane transport,Membrane transport
WP_014977044.1,K03074,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03074  secF; preprotein translocase subunit SecF,Env. Info/Cellular Process,
WP_014977100.1,K02450,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02450  gspA; general secretion pathway protein A,Env. Info/Cellular Process,
WP_014977109.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,Membrane transport,Membrane transport
WP_014977213.1,K18299,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K18299  mexF; multidrug efflux pump,Membrane transport,Membrane transport
WP_014977213.1,K18299,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,01504 Antimicrobial resistance genes [BR:ko01504],K18299  mexF; multidrug efflux pump,Env. Info/Cellular Process,
WP_014977223.1,K03589,09140 Cellular Processes,09143 Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112],K03589  ftsQ; cell division protein FtsQ,Env. Info/Cellular Process,
WP_014977223.1,K03589,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03589  ftsQ; cell division protein FtsQ,Genetic Info,
WP_014977241.1,K02670,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02670  pilU; twitching motility protein PilU,Env. Info/Cellular Process,
WP_014977241.1,K02670,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K02670  pilU; twitching motility protein PilU,Motility,
WP_014977264.1,K00266,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],K00266  gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13],Nitrogen metabolism,
WP_014977264.1,K00266,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",K00266  gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13],AA/Nucleotide,
WP_014977269.1,K07267,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K07267  oprB; porin,Membrane transport,Membrane transport
WP_014977274.1,K01679,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020],"K01679  E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]",Energy/Carbohydrate/Glycan,
WP_014977274.1,K01679,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],"K01679  E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]",Energy/Carbohydrate/Glycan,
WP_014977274.1,K01679,09100 Metabolism,09102 Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],"K01679  E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]",Photosynthesis/Carbon fixation,
WP_014977284.1,K07712,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07712  glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG",Env. Info/Cellular Process,
WP_014977284.1,K07712,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07712  glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG",Env. Info/Cellular Process,
WP_014977294.1,K11720,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K11720  lptG; lipopolysaccharide export system permease protein,Membrane transport,Membrane transport
WP_014977294.1,K11720,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11720  lptG; lipopolysaccharide export system permease protein,Membrane transport,Membrane transport
WP_014977337.1,K03805,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03805  dsbG; thiol:disulfide interchange protein DsbG,Genetic Info,
WP_014977339.1,K07666,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07666  qseB; two-component system, OmpR family, response regulator QseB",Env. Info/Cellular Process,
WP_014977339.1,K07666,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K07666  qseB; two-component system, OmpR family, response regulator QseB",Env. Info/Cellular Process,
WP_014977339.1,K07666,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07666  qseB; two-component system, OmpR family, response regulator QseB",Env. Info/Cellular Process,
WP_014977341.1,K08764,09100 Metabolism,09103 Lipid metabolism,00120 Primary bile acid biosynthesis [PATH:ko00120],"K08764  SCP2, SCPX; sterol carrier protein 2 [EC:2.3.1.176]",Metabolism,
WP_014977341.1,K08764,09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040],"K08764  SCP2, SCPX; sterol carrier protein 2 [EC:2.3.1.176]",Metabolism,
WP_014977341.1,K08764,09140 Cellular Processes,09141 Transport and catabolism,04146 Peroxisome [PATH:ko04146],"K08764  SCP2, SCPX; sterol carrier protein 2 [EC:2.3.1.176]",Env. Info/Cellular Process,
WP_014977408.1,K22105,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K22105  fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator",Genetic Info,
WP_014977452.1,K09019,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K09019  rutE; 3-hydroxypropanoate dehydrogenase [EC:1.1.1.-],AA/Nucleotide,
WP_014977455.1,K09017,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K09017  rutR; TetR/AcrR family transcriptional regulator,Genetic Info,
WP_014977456.1,K10914,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K10914  crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",Env. Info/Cellular Process,
WP_014977456.1,K10914,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K10914  crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",Env. Info/Cellular Process,
WP_014977456.1,K10914,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],"K10914  crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",Env. Info/Cellular Process,
WP_014977456.1,K10914,09140 Cellular Processes,09145 Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],"K10914  crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",Env. Info/Cellular Process,
WP_014977456.1,K10914,09140 Cellular Processes,09145 Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026],"K10914  crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",Env. Info/Cellular Process,
WP_014977456.1,K10914,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K10914  crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",Genetic Info,
WP_014977458.1,K06156,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K06156  gntU; Gnt-I system low-affinity gluconate transporter,Membrane transport,Membrane transport
WP_014977459.1,K00851,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K00851  idnK, gntK; gluconokinase [EC:2.7.1.12]",Energy/Carbohydrate/Glycan,
WP_014977461.1,K02346,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K02346  dinB; DNA polymerase IV [EC:2.7.7.7],Genetic Info,
WP_014977463.1,K19092,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K19092  parE1_3_4; toxin ParE1/3/4,Env. Info/Cellular Process,
WP_014977464.1,K00348,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K00348  nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:7.2.1.1],Metabolism,
WP_014977467.1,K01595,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],K01595  ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31],Energy/Carbohydrate/Glycan,
WP_014977467.1,K01595,09100 Metabolism,09102 Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],K01595  ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31],Photosynthesis/Carbon fixation,
WP_014977467.1,K01595,09100 Metabolism,09102 Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],K01595  ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31],Photosynthesis/Carbon fixation,
WP_014977467.1,K01595,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],K01595  ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31],Energy/Carbohydrate/Glycan,
WP_014977468.1,K03402,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K03402  argR, ahrC; transcriptional regulator of arginine metabolism",Genetic Info,
WP_014977484.1,K01895,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K01895  ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]",Energy/Carbohydrate/Glycan,
WP_014977484.1,K01895,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],"K01895  ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]",Energy/Carbohydrate/Glycan,
WP_014977484.1,K01895,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],"K01895  ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]",Energy/Carbohydrate/Glycan,
WP_014977484.1,K01895,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],"K01895  ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]",Energy/Carbohydrate/Glycan,
WP_014977484.1,K01895,09100 Metabolism,09102 Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],"K01895  ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]",Photosynthesis/Carbon fixation,
WP_014977484.1,K01895,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],"K01895  ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]",Energy/Carbohydrate/Glycan,
WP_014977484.1,K01895,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],"K01895  ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]",Metabolism,
WP_014977489.1,K17734,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K17734  aprX; serine protease AprX [EC:3.4.21.-],Metabolism,
WP_014977498.1,K02358,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K02358  tuf, TUFM; elongation factor Tu",Genetic Info,
WP_014977498.1,K02358,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K02358  tuf, TUFM; elongation factor Tu",Genetic Info,
WP_014977498.1,K02358,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K02358  tuf, TUFM; elongation factor Tu",Env. Info/Cellular Process,
WP_014977524.1,K03076,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03076  secY; preprotein translocase subunit SecY,Genetic Info,
WP_014977524.1,K03076,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03076  secY; preprotein translocase subunit SecY,Membrane transport,Membrane transport
WP_014977524.1,K03076,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],K03076  secY; preprotein translocase subunit SecY,Env. Info/Cellular Process,
WP_014977524.1,K03076,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03076  secY; preprotein translocase subunit SecY,Env. Info/Cellular Process,
WP_014977528.1,K12573,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K12573  rnr, vacB; ribonuclease R [EC:3.1.13.1]",Genetic Info,
WP_014977528.1,K12573,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K12573  rnr, vacB; ribonuclease R [EC:3.1.13.1]",Genetic Info,
WP_014977528.1,K12573,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K12573  rnr, vacB; ribonuclease R [EC:3.1.13.1]",Genetic Info,
WP_014977536.1,K05368,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],"K05368  fre, ubiB; NAD(P)H-flavin reductase [EC:1.5.1.41]",Metabolism,
WP_014977577.1,K02909,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02909  RP-L31, rpmE; large subunit ribosomal protein L31",Genetic Info,
WP_014977577.1,K02909,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02909  RP-L31, rpmE; large subunit ribosomal protein L31",Genetic Info,
WP_014977586.1,K09891,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09891  K09891; uncharacterized protein,Uncharacterized,
WP_014977593.1,K00606,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],K00606  panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11],Metabolism,
WP_014977618.1,K03043,09120 Genetic Information Processing,09121 Transcription,03020 RNA polymerase [PATH:ko03020],K03043  rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],Genetic Info,
WP_014977618.1,K03043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03043  rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],Genetic Info,
WP_014977618.1,K03043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03043  rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],Genetic Info,
WP_014977629.1,K03098,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],K03098  APOD; apolipoprotein D and lipocalin family protein,Env. Info/Cellular Process,
WP_014977631.1,K03442,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K03442  mscS; small conductance mechanosensitive channel,Membrane transport,Membrane transport
WP_014977657.1,K07740,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99973 Transcription,K07740  rsd; regulator of sigma D,Genetic Info,
WP_014977663.1,K19610,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K19610  pfeR, pirR; two-component system, OmpR family, response regulator PfeR",Env. Info/Cellular Process,
WP_014977663.1,K19610,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K19610  pfeR, pirR; two-component system, OmpR family, response regulator PfeR",Env. Info/Cellular Process,
WP_014977745.1,K00986,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K00986  ltrA; RNA-directed DNA polymerase [EC:2.7.7.49],Metabolism,
WP_014977772.1,K04762,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K04762  hslR; ribosome-associated heat shock protein Hsp15,Genetic Info,
WP_014977776.1,K02462,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K02462  gspM; general secretion pathway protein M,Membrane transport,Membrane transport
WP_014977776.1,K02462,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02462  gspM; general secretion pathway protein M,Env. Info/Cellular Process,
WP_014977776.1,K02462,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02462  gspM; general secretion pathway protein M,Env. Info/Cellular Process,
