gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
era,era,TX50_RS06875,PMM1281,Protein Homology,1231529.0,1232440.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012008169.1,GTPase Era,WP_011132915.1,"GO:0003723,GO:0005525",,"RNA binding|0003723||IEA,GTP binding|0005525||IEA",,PMM1281,1231529.0,1232440.0,-,CK_Pro_MED4_01281,era,"GO:0042254,GO:0003924,GO:0005525,GO:0019843,GO:0043022",CK_00000724,P.3,Transcription factors,"COG1159,bactNOG00138,cyaNOG00757","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"ribosome biogenesis,ribosome biogenesis,GTPase activity,GTP binding,rRNA binding,ribosome binding",GTP-binding protein Era,"TIGR00231,TIGR00436,PF01926,PF07650,PS51713,PS50823,IPR005662,IPR006073,IPR004044,IPR030388,IPR005225","small GTP-binding protein domain,GTP-binding protein Era,50S ribosome-binding GTPase,KH domain,Era-type guanine nucleotide-binding (G) domain profile.,Type-2 KH domain profile.,GTP-binding protein Era,GTP binding domain,K Homology domain%2C type 2,Era-type guanine nucleotide-binding (G) domain,Small GTP-binding protein domain",165,Transcription / Transcription factors
TX50_RS06880,,TX50_RS06880,PMM1282,Protein Homology,1232480.0,1233007.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012008170.1,hypothetical protein,WP_011132916.1,,,,,PMM1282,1232480.0,1233007.0,+,CK_Pro_MED4_01282,PMM1282,,CK_00000723,R.2,Conserved hypothetical proteins,"COG0073,NOG257911,NOG43875,COG0576,bactNOG42450,cyaNOG03618","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein UCP020893,,,156,Hypothetical proteins / Conserved
TX50_RS06885,,TX50_RS06885,PMM1283,Protein Homology,1233063.0,1233800.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019478226.1,Bax inhibitor-1/YccA family protein,WP_011132917.1,,,,,PMM1283,1233063.0,1233800.0,-,CK_Pro_MED4_01283,PMM1283,GO:0016020,CK_00000722,"D.1.1,D.1.9,R.2","Iron, Other,Conserved hypothetical proteins","COG0670,COG0477,bactNOG13491,bactNOG11036,bactNOG99948,bactNOG09746,bactNOG90051,bactNOG91328,cyaNOG01788","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: GEPR,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,membrane,uncharacterized membrane protein,"PF01027,IPR006214","Inhibitor of apoptosis-promoting Bax1,Bax inhibitor 1-related",156,Hypothetical proteins / Conserved
TX50_RS06890,,TX50_RS06890,PMM1284,Protein Homology,1233875.0,1234831.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376926.1,PhoH family protein,WP_011132918.1,GO:0005524,,ATP binding|0005524||IEA,,PMM1284,1233875.0,1234831.0,-,CK_Pro_MED4_01284,phoH,"GO:0006796,GO:0005524",CK_00000721,"D.1.5,D.1.7,E.3","Phosphorus,Trace metals,Phosphorus metabolism","COG1702,bactNOG02325,cyaNOG00862","COG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,"phosphate-containing compound metabolic process,phosphate-containing compound metabolic process,ATP binding",phosphate starvation-inducible protein,"PF02562,IPR003714,IPR027417","PhoH-like protein,PhoH-like protein,P-loop containing nucleoside triphosphate hydrolase",103,Central intermediary metabolism / Phosphorus compounds
rpsP,rpsP,TX50_RS06895,PMM1285,Protein Homology,1234866.0,1235210.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820750.1,30S ribosomal protein S16,WP_011132919.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,PMM1285,1234866.0,1235210.0,-,CK_Pro_MED4_01285,rpsP,"GO:0006412,GO:0003723,GO:0003735,GO:0019843,GO:0005840,GO:0030529,GO:0022627",CK_00000720,K.2,Ribosomal proteins: synthesis and modification,"COG0228,bactNOG46929,bactNOG44142,cyaNOG06897,cyaNOG03979","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"translation,translation,RNA binding,structural constituent of ribosome,rRNA binding,translation,RNA binding,structural constituent of ribosome,rRNA binding,ribosome,ribonucleoprotein complex,cytosolic small ribosomal subunit",30S ribosomal protein S16,"TIGR00002,PF00886,PS00732,IPR000307,IPR020592","ribosomal protein bS16,Ribosomal protein S16,Ribosomal protein S16 signature.,Ribosomal protein S16,Ribosomal protein S16%2C conserved site",158,Protein synthesis / Ribosomal proteins: synthesis and modification
ffh,ffh,TX50_RS06900,PMM1286,Protein Homology,1235265.0,1236761.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863401.1,signal recognition particle protein,WP_011132920.1,"GO:0009306,GO:0003924,GO:0005048,GO:0005525,GO:0048501",signal recognition particle%2C plasma membrane targeting|0048501||IEA,"GTPase activity|0003924||IEA,signal sequence binding|0005048||IEA,GTP binding|0005525||IEA",protein secretion|0009306||IEA,PMM1286,1235265.0,1236761.0,-,CK_Pro_MED4_01286,ffh,"GO:0009306,GO:0006614,GO:0003924,GO:0005048,GO:0008312,GO:0005525,GO:0048501,GO:0048500",CK_00000719,L.1,Protein and peptide secretion and trafficking,"COG0541,bactNOG01005,cyaNOG00568","COG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,bactNOG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,cyaNOG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport",3.6.5.4,Transferred to 3.6.5.4,"protein secretion,SRP-dependent cotranslational protein targeting to membrane,protein secretion,SRP-dependent cotranslational protein targeting to membrane,GTPase activity,signal sequence binding,7S RNA binding,GTP binding,protein secretion,SRP-dependent cotranslational protein targeting to membrane,GTPase activity,signal sequence binding,7S RNA binding,GTP binding,signal recognition particle%2C plasma membrane targeting,signal recognition particle",signal recognition particle protein,"TIGR00959,PF02978,PF00448,PF02881,PS00300,IPR004125,IPR000897,IPR004780,IPR013822","signal recognition particle protein,Signal peptide binding domain,SRP54-type protein%2C GTPase domain,SRP54-type protein%2C helical bundle domain,SRP54-type proteins GTP-binding domain signature.,Signal recognition particle%2C SRP54 subunit%2C M-domain,Signal recognition particle%2C SRP54 subunit%2C GTPase domain,Signal recognition particle protein,Signal recognition particle SRP54%2C helical bundle",97,Protein fate / Protein and peptide secretion and trafficking
TX50_RS06905,,TX50_RS06905,PMM1287,Protein Homology,1236811.0,1238919.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863402.1,IMS domain-containing protein,WP_011132921.1,,,,,PMM1287,1236811.0,1238919.0,-,CK_Pro_MED4_01287,zipN,GO:0051301,CK_00000149,D.2,Cell division,"NOG26309,NOG12793,COG2214,NOG249215,COG0484,COG1643,COG0188,COG0840,NOG316840,bactNOG05309,bactNOG98273,bactNOG92137,bactNOG86137,cyaNOG00001","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,COG: NT,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,cell division,cell division protein ZipN,"PF13355,IPR025344","Protein of unknown function (DUF4101),Domain of unknown function DUF4101",93,Cellular processes / Cell division
pdhA,pdhA,TX50_RS06910,PMM1288,Protein Homology,1239069.0,1240106.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820753.1,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha,WP_011132922.1,"GO:0006086,GO:0004739,GO:0045254",pyruvate dehydrogenase complex|0045254||IEA,pyruvate dehydrogenase (acetyl-transferring) activity|0004739||IEA,acetyl-CoA biosynthetic process from pyruvate|0006086||IEA,PMM1288,1239069.0,1240106.0,+,CK_Pro_MED4_01288,pdhA,"GO:0006086,GO:0004739,GO:0045250",CK_00000153,G.7,Pyruvate dehydrogenase,"COG1071,bactNOG02820,bactNOG02519,cyaNOG01535","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",1.2.4.1,pyruvate dehydrogenase (acetyl-transferring)%3B pyruvate decarboxylase (ambiguous)%3B pyruvate dehydrogenase (ambiguous)%3B pyruvate dehydrogenase (lipoamide)%3B pyruvate:lipoamide 2-oxidoreductase (decarboxylating and acceptor-acetylating)%3B pyruvic acid dehydrogenase%3B pyruvic dehydrogenase (ambiguous),"acetyl-CoA biosynthetic process from pyruvate,acetyl-CoA biosynthetic process from pyruvate,pyruvate dehydrogenase (acetyl-transferring) activity,acetyl-CoA biosynthetic process from pyruvate,pyruvate dehydrogenase (acetyl-transferring) activity,cytosolic pyruvate dehydrogenase complex",pyruvate dehydrogenase E1 component complex alpha subunit,"TIGR03182,PF00676,IPR017597,IPR001017","pyruvate dehydrogenase (acetyl-transferring) E1 component%2C alpha subunit,Dehydrogenase E1 component,Pyruvate dehydrogenase (acetyl-transferring) E1 component%2C alpha subunit%2C subgroup y,Dehydrogenase%2C E1 component",118,Energy metabolism / Pyruvate dehydrogenase
TX50_RS06915,,TX50_RS06915,PMM1289,Protein Homology,1240108.0,1241049.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132923.1,RpoD/SigA family RNA polymerase sigma factor,WP_011132923.1,,,,,PMM1289,1240108.0,1241049.0,-,CK_Pro_MED4_01289,rpoD6,"GO:0006352,GO:0016987,GO:0003700,GO:0003677",CK_00009058,P.3,Transcription factors,"COG0568,bactNOG62936,cyaNOG06059,cyaNOG06155","COG: INFORMATION STORAGE AND PROCESSING [K] Transcription,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription",,,"DNA-templated transcription%2C initiation,DNA-templated transcription%2C initiation,sigma factor activity,DNA-binding transcription factor activity,DNA binding",RNA polymerase sigma factor%2C type II,"TIGR02937,TIGR02997,PF04539,PF04542,PF00140,PF04545,PS00716,PS00715,IPR007624,IPR000943,IPR007627,IPR017848,IPR009042,IPR014284,IPR007630","RNA polymerase sigma factor%2C sigma-70 family,RNA polymerase sigma factor%2C cyanobacterial RpoD-like family,Sigma-70 region 3,Sigma-70 region 2,Sigma-70 factor%2C region 1.2,Sigma-70%2C region 4,Sigma-70 factors family signature 2.,Sigma-70 factors family signature 1.,RNA polymerase sigma-70 region 3,RNA polymerase sigma-70,RNA polymerase sigma-70 region 2,RNA polymerase sigma factor%2C RpoD-like%2C cyanobacteria,RNA polymerase sigma-70 region 1.2,RNA polymerase sigma-70 like domain,RNA polymerase sigma-70 region 4",165,Transcription / Transcription factors
TX50_RS06920,,TX50_RS06920,PMM1290,Protein Homology,1241190.0,1242755.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807628.1,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,WP_011132924.1,,,,,PMM1290,1241190.0,1242755.0,-,CK_Pro_MED4_01290,yjef,"GO:0052855,GO:0052856,GO:0052857,GO:0000166,GO:0005524,GO:0016829,GO:0016853,GO:0046872",CK_00001655,M.5,Salvage of nucleosides and nucleotides,"COG0062,COG0063,bactNOG00040,cyaNOG00496","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism","5.1.99.6,4.2.1.136","NAD(P)H-hydrate epimerase%3B NAD(P)HX epimerase,ADP-dependent NAD(P)H-hydrate dehydratase%3B (6S)-beta-6-hydroxy-1%2C4%2C5%2C6-tetrahydronicotinamide-adenine-dinucleotide hydro-lyase(ADP-hydrolysing)%3B (6S)-6-beta-hydroxy-1%2C4%2C5%2C6-tetrahydronicotinamide-adenine-dinucleotide hydro-lyase (ADP-hydrolysing%3B NADH-forming)","ADP-dependent NAD(P)H-hydrate dehydratase activity,NADHX epimerase activity,NADPHX epimerase activity,nucleotide binding,ATP binding,lyase activity,isomerase activity,metal ion binding",bifunctional NAD(P)HX epimerase / NAD(P)HX dehydratase,"TIGR00196,TIGR00197,PF01256,PF03853,PS51383,PS51385,IPR000631,IPR004443,IPR030677,IPR029056","YjeF family C-terminal domain,YjeF family N-terminal domain,Carbohydrate kinase,YjeF-related protein N-terminus,YjeF C-terminal domain profile.,YjeF N-terminal domain profile.,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,YjeF N-terminal domain,Bifunctional NAD(P)H-hydrate repair enzyme Nnr,Ribokinase-like",127,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Salvage of nucleosides and nucleotides
mnmA,mnmA,TX50_RS06925,PMM1291,Protein Homology,1242801.0,1243973.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132925.1,tRNA 2-thiouridine(34) synthase MnmA,WP_011132925.1,"GO:0008033,GO:0016740,GO:0016783",,"transferase activity|0016740||IEA,sulfurtransferase activity|0016783||IEA",tRNA processing|0008033||IEA,PMM1291,1242801.0,1243973.0,+,CK_Pro_MED4_01291,trmU,"GO:0006396,GO:0008033,GO:0004808,GO:0016740,GO:0016783,GO:0005737",CK_00000718,K.3,tRNA and rRNA base modification,"COG0482,bactNOG01130,cyaNOG01332","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",2.1.1.61,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase%3B transfer ribonucleate 5-methylaminomethyl-2-thiouridylate 5-methyltransferase%3B tRNA 5-methylaminomethyl-2-thiouridylate 5'-methyltransferase,"RNA processing,tRNA processing,RNA processing,tRNA processing,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity,transferase activity,sulfurtransferase activity,RNA processing,tRNA processing,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity,transferase activity,sulfurtransferase activity,cytoplasm",tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,"TIGR00420,PF03054,IPR004506,IPR014729,IPR023382","tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,tRNA methyl transferase,tRNA-specific 2-thiouridylase,Rossmann-like alpha/beta/alpha sandwich fold,Adenine nucleotide alpha hydrolase-like domains",168,Protein synthesis / tRNA and rRNA base modification
TX50_RS06930,,TX50_RS06930,PMM1292,Protein Homology,1243947.0,1245437.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132926.1,apolipoprotein N-acyltransferase,WP_011132926.1,,,,,PMM1292,1243947.0,1245437.0,-,CK_Pro_MED4_01292,lnt,"GO:0042158,GO:0006807,GO:0016410,GO:0016810,GO:0016740,GO:0016746,GO:0016787,GO:0016021",CK_00000717,C.1,Membranes%2C lipoproteins%2C and porins,"COG0815,bactNOG100014,bactNOG100015,cyaNOG06999,cyaNOG01523","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",,,"lipoprotein biosynthetic process,nitrogen compound metabolic process,lipoprotein biosynthetic process,nitrogen compound metabolic process,N-acyltransferase activity,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds,transferase activity,transferase activity%2C transferring acyl groups,hydrolase activity,lipoprotein biosynthetic process,nitrogen compound metabolic process,N-acyltransferase activity,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds,transferase activity,transferase activity%2C transferring acyl groups,hydrolase activity,integral component of membrane",apolipoprotein N-acyltransferase,"TIGR00546,PF00795,IPR004563,IPR003010","apolipoprotein N-acyltransferase,Carbon-nitrogen hydrolase,Apolipoprotein N-acyltransferase,Carbon-nitrogen hydrolase",88,Cell envelope / Other
TX50_RS06935,,TX50_RS06935,PMM1293,Protein Homology,1245526.0,1246098.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376935.1,FKBP-type peptidyl-prolyl cis-trans isomerase,WP_011132927.1,GO:0003755,,peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,,PMM1293,1245526.0,1246098.0,+,CK_Pro_MED4_01293,fkpA,GO:0006457,CK_00000716,L.3,Protein folding and stabilization,"COG0545,bactNOG30966,cyaNOG06611,cyaNOG03065","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,protein folding,FKBP-type peptidyl-prolyl cis-trans isomerase,"PF00254,PS50059,IPR001179","FKBP-type peptidyl-prolyl cis-trans isomerase,FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.,FKBP-type peptidyl-prolyl cis-trans isomerase domain",95,Protein fate / Protein folding and stabilization
sodN,sodN,TX50_RS06940,PMM1294,Protein Homology,1246173.0,1246643.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132928.1,superoxide dismutase%2C Ni,WP_011132928.1,"GO:0019430,GO:0004784,GO:0016151",,"superoxide dismutase activity|0004784||IEA,nickel cation binding|0016151||IEA",removal of superoxide radicals|0019430||IEA,PMM1294,1246173.0,1246643.0,+,CK_Pro_MED4_01294,sodN,"GO:0019430,GO:0004784,GO:0016151,GO:0016209",CK_00001843,D.1.4,Oxidative stress,"NOG39351,bactNOG49416,bactNOG29324,cyaNOG03158","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",1.15.1.1,superoxide dismutase%3B superoxidase dismutase%3B copper-zinc superoxide dismutase%3B Cu-Zn superoxide dismutase%3B ferrisuperoxide dismutase%3B superoxide dismutase I%3B superoxide dismutase II%3B SOD%3B Cu%2CZn-SOD%3B Mn-SOD%3B Fe-SOD%3B SODF%3B SODS%3B SOD-1%3B SOD-2%3B SOD-3%3B SOD-4%3B hemocuprein%3B erythrocuprein%3B cytocuprein%3B cuprein%3B hepatocuprein,"removal of superoxide radicals,removal of superoxide radicals,superoxide dismutase activity,nickel cation binding,antioxidant activity",superoxide dismutase [Ni],"TIGR02753,PF09055,IPR014123","superoxide dismutase%2C Ni,Nickel-containing superoxide dismutase,Superoxide dismutase%2C Nickel-type","149,96","Cellular processes / Adaptations to atypical conditions,Cellular processes / Detoxification"
