Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,Unnamed: 37,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM
Q7U6N6,SYNW1302,5.0,5.0,0.000150903,0.000208844,0.000242145,0.000180764,0.000183091,0.000244358,0.00011567,0.000362829,0.000337904,0.000172473,0.000193576,0.000146302,0.000183535,0.000287697,3.75254e-05,0.000184696,0.000307116,0.000340612,0.000200631,0.000202738,0.000272134,0.000170784,0.000169586,0.000277474,0.45379627,1.010502333,0.164774076,1.356392945,0.492810726,0.992987387,0.09004276,1.624713476,Protein Thf1 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=thf1 PE=3 SV=1,,0.015072652547579021,0.43977518561282664,-0.010152702237558327,0.7001853161711833
Q7U442,SYNW2233,5.0,5.0,8.02819e-05,5.64977e-05,7.07866e-05,6.83481e-05,7.88116e-05,5.71753e-05,4.94862e-05,0.000100755,0.000107056,0.000111642,8.51592e-05,2.51852e-05,5.91591e-05,8.00924e-05,9.30404e-05,6.77814e-05,0.000118319,0.000101067,6.91888e-05,6.81117E-05,8.57658e-05,7.39956e-05,7.74306e-05,9.57225e-05,0.467536467,0.984432737,0.279072599,1.239591918,0.465382261,1.046421853,0.299208345,1.293623526,UPF0367 protein SYNW2233 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2233 PE=3 SV=1,,-0.022635459925255747,0.30986525385789326,0.0654645748529969,0.3714178211960921
Q7U9X4,SYNW0128,5.0,5.0,0.001903191,0.001972079,0.00235623,0.001672135,0.001215802,0.003225648,0.001654643,0.002552745,0.00475461,0.001720211,0.002090003,0.005797907,0.002570205,0.004541782,0.002984687,0.001738423,0.004512981,0.008663735,0.002077167,0.002037862,0.002987333,0.003202707,0.003365558,0.004971713,0.471037004,0.981077662,0.18218661,1.438176799,0.463150278,1.05084805,0.091779289,1.552347259,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0128 PE=4 SV=1,,-0.02756075034141176,0.5242410411192469,0.07155407428596074,0.6344513235028747
Q7U9W9,SYNW0133,5.0,5.0,2.89394e-06,4.85228e-07,2.57804e-05,4.07368e-06,5.67868e-06,1.96727e-05,5.67073e-06,1.84466e-05,5.46747e-06,9.81079e-06,1.2662e-06,8.90921e-06,1.23164e-05,3.10094e-06,1.68779e-05,6.27756e-06,3.15476e-05,2.40842e-05,9.71986e-06,9.80835E-06,9.8616e-06,6.66207e-06,1.07651e-05,2.06364e-05,0.490543415,1.009103756,0.495496487,1.014582664,0.084527176,1.61587829,0.14462627,3.097603854,Conserved hypothetical OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0133 PE=4 SV=1,,0.013074519906042767,0.02088641470952045,0.6923185365636515,1.6311526527094002
Q7U4P1,SYNW2026,5.0,5.0,0.000241058,0.000231459,0.000142402,0.000239163,0.000224827,0.00015075,0.000285527,0.00048256,0.000319941,0.000222617,0.000195117,0.000191068,0.000257631,0.00033975,8.68966e-05,0.000223113,0.000405344,0.000239501,0.000204973,0.000204913,0.000362676,0.000202934,0.000228092,0.000289319,0.495198272,0.999707071,0.060462658,1.769382869,0.380055645,1.12397309,0.153222633,1.425682935,Putative low molecular weight protein-tyrosine-phosphatase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2026 PE=3 SV=1,,-0.0004226691246773582,0.8232462602621604,0.16860749517779547,0.5116531690438839
Q7U619,SYNW1522,4.0,4.0,0.000234231,0.000322501,0.000236655,0.000357713,0.000429684,0.000347214,0.000359221,0.000575882,0.00056265,0.000365615,0.000393682,0.000815473,0.001121259,0.00076731,0.000461181,0.000755059,0.000359825,0.001019003,0.000264462,0.000378204,0.000499251,0.000524923,0.00078325,0.000711296,0.000950667,1.430086504,0.028656443,1.887796728,0.255338066,1.49212374,0.133776513,1.355047398,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1522 PE=4 SV=1,,0.5161024163164498,0.9167034282090687,0.5773671814925946,0.4383433162755248
Q7U6Z6,SYNW1190,4.0,4.0,2.8019e-05,5.42217e-06,4.99892e-05,4.72724e-05,2.84539e-05,7.29245e-05,3.88149e-05,6.81773e-05,6.37645e-05,4.8048e-05,2.30092e-05,5.9074e-05,7.22192e-05,2.94391e-05,6.35566e-05,2.31222e-05,8.36435e-05,9.86099e-05,2.78101e-05,4.95503E-05,5.69189e-05,4.3377e-05,5.50717e-05,6.84585e-05,0.00162831,1.781734966,0.113062758,2.046698056,0.101428664,1.269603496,0.216272766,1.578219962,Conserved hypothetical OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1190 PE=4 SV=1,,0.8332827511839528,1.033298281041208,0.34437800591878137,0.6582982927856558
Q7U913,SYNW0446,4.0,4.0,4.36556e-05,0.000208097,0.000433251,0.000227893,0.000350233,0.000592716,0.000228637,0.000563754,0.000653872,0.000135024,0.000221877,0.000233971,4.43488e-05,0.000200286,0.000647628,0.00010578,0.000667688,0.000577098,0.000228335,0.000390281,0.000482088,0.000196957,0.000297421,0.000450189,0.002821421,1.70924791,0.019746362,2.111321133,0.294815474,1.510079079,0.11069802,2.285719057,Putative aminotransferase (DegT family) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0446 PE=3 SV=1,,0.773361661255635,1.0781460300118941,0.5946241017979479,1.1926480894749822
Q7U8R3,SYNW0550,4.0,4.0,2.3584e-05,2.32656e-05,4.70554e-05,3.91706e-05,4.81558e-05,6.24098e-05,6.28454e-05,9.71547e-05,0.000129558,1.83589e-05,2.23187e-05,3.43659e-05,6.6903e-05,7.59735e-05,6.42094e-05,5.40847e-05,5.82949e-05,0.000131401,3.13017e-05,4.99121E-05,9.65192e-05,2.50145e-05,6.90287e-05,8.12601e-05,0.013658466,1.594550192,0.019343236,3.083518544,0.012994162,2.759547571,0.055086659,3.248520746,Circadian clock protein kinase KaiC OS=Synechococcus sp. (strain WH8102) OX=84588 GN=kaiC PE=3 SV=1,,0.6731495103275964,1.6245775225787462,1.4644317559243314,1.6997829186846347
Q7U960,SYNW0398,4.0,4.0,9.15604e-05,7.69278e-05,9.10206e-05,0.000102344,8.42795e-05,0.000104613,6.37758e-05,8.8475e-05,0.000136759,8.24543e-05,7.84882e-05,4.47557e-05,8.60765e-05,0.00010491,7.08824e-05,7.74235e-05,0.000100697,0.000160032,8.65029e-05,9.70785E-05,9.63365e-05,6.8566e-05,8.72897e-05,0.000112717,0.013949304,1.122256845,0.344447911,1.113678408,0.065676032,1.273074827,0.174596328,1.64392461,Putative acylneuraminate cytidylyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0398 PE=4 SV=1,,0.1664028957343565,0.15533269213497722,0.3483172184295468,0.7171441388778329
Q7U6K2,SYNW1336,4.0,4.0,2.9309e-06,1.00628e-05,1.47068e-05,6.27212e-06,1.67405e-05,2.1906e-05,5.92472e-05,9.41292e-05,2.90296e-05,3.79866e-06,6.44995e-06,1.36823e-05,2.43425e-05,4.71333e-05,8.51442e-06,9.2004e-06,8.2114e-05,4.25107e-05,9.2335e-06,1.49729E-05,6.0802e-05,7.97698e-06,2.66634e-05,4.46084e-05,0.020794892,1.621580947,0.062996013,6.584934112,0.147186641,3.342539778,0.10907262,5.592137347,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1336 PE=4 SV=1,,0.6974010428628746,2.719169005133815,1.7409447292586024,2.4833997947981863
Q7U4R1,SYNW2003,4.0,4.0,1.60469e-05,2.77996e-05,1.19821e-05,2.27778e-05,3.46806e-05,2.49967e-05,9.78968e-06,2.44339e-05,1.55377e-05,1.82047e-05,3.02349e-05,1.71191e-05,1.93785e-05,6.10841e-06,3.00211e-06,1.55343e-05,1.02896e-05,5.23637e-06,1.86095e-05,2.74851E-05,1.65871e-05,2.18529e-05,9.49635e-06,1.03534e-05,0.025162126,1.476934545,0.279548227,0.891322473,0.117514257,0.434557496,0.073857132,0.473776798,Chromophore lyase CpcT/CpeT OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cpeT PE=3 SV=1,,0.5626058899507812,-0.1659806137242544,-1.202381023241579,-1.0777205468578936
Q7U4U5,SYNW1968,4.0,4.0,1.49879e-05,1.55069e-05,1.23192e-05,1.11381e-05,1.31398e-05,6.76954e-06,4.82708e-06,1.77869e-05,4.06488e-06,1.25451e-05,2.88983e-05,5.83832e-07,9.65952e-06,1.73466e-05,2.68335e-06,8.97865e-06,2.95044e-05,1.30894e-05,1.42714e-05,1.03492E-05,8.89297e-06,1.40091e-05,9.89648e-06,1.71908e-05,0.025400298,0.725170229,0.149475802,0.623133954,0.205418022,0.706433556,0.288337048,1.227122312,Putative carboxyl-terminal processing protease OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ctpA PE=3 SV=1,,-0.46360839671606147,-0.6823857647067832,-0.5013742214295834,0.29527905513071184
Q7U6K6,SYNW1332,4.0,4.0,8.66986e-06,9.71495e-06,2.58601e-05,1.9846e-05,3.52588e-05,4.23782e-05,3.76941e-05,0.00025561,3.89019e-05,1.269e-05,7.41011e-06,4.27181e-05,4.07113e-05,5.36808e-05,2.33518e-05,2.63793e-05,6.87624e-05,5.39461e-05,1.47483e-05,3.24944E-05,0.000110735,2.09394e-05,3.9248e-05,4.96959e-05,0.025772019,2.203259553,0.164735829,7.508344693,0.224039762,1.874356659,0.109998429,2.373318206,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1332 PE=4 SV=1,,1.1396394604354674,2.9084948829161013,0.9063955000687643,1.246905544881331
Q7U4N2,SYNW2035,4.0,4.0,3.98934e-05,9.58262e-05,8.56223e-05,1.51723e-06,1.07272e-05,3.37354e-05,2.35871e-05,3.14792e-05,3.37118e-05,3.5537e-05,0.000128718,1.88796e-05,8.65423e-06,2.95231e-05,2.10449e-05,1.99959e-05,4.84193e-05,5.35252e-05,7.37806e-05,1.53266E-05,2.95927e-05,6.1045e-05,1.97407e-05,4.06468e-05,0.026017027,0.207732051,0.045880051,0.401089815,0.152024931,0.323380109,0.301120266,0.665849434,Conserved hypothetical OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2035 PE=4 SV=1,,-2.2672042679614277,-1.3180027630793747,-1.628697153025697,-0.5867321118540901
Q7U527,SYNW1885,4.0,4.0,0.000269267,0.000200866,0.000167362,0.000284623,0.000233926,0.00020736,0.000233179,0.000436645,0.000224108,0.000296479,0.000175502,0.000400204,0.000333487,0.000455052,0.000135634,0.000321867,0.00036403,0.000342448,0.000212498,0.00024197,0.000297977,0.000290728,0.000308058,0.000342782,0.028369955,1.138691097,0.198073871,1.40225703,0.461187373,1.05960709,0.273246215,1.17904499,Chorismate mutase AroH OS=Synechococcus sp. (strain WH8102) OX=84588 GN=tyrA PE=4 SV=1,,0.18737642723137996,0.48775081576757756,0.08352940215503404,0.23761876972693427
Q7U5G5,SYNW1742,4.0,4.0,1.02211e-05,1.27562e-05,1.55576e-05,8.79676e-06,1.0554e-05,1.20791e-05,1.44341e-05,3.07039e-05,2.12681e-05,1.25724e-05,2.07607e-05,1.00899e-05,2.16942e-05,2.81398e-05,1.78061e-05,2.51672e-05,9.24287e-06,1.29379e-05,1.28449e-05,1.04766E-05,2.21354e-05,1.44743e-05,2.25467e-05,1.57827e-05,0.02919247,0.815620541,0.083116828,1.723274989,0.002170808,1.557701733,0.434518093,1.090389345,Polyphenol oxidase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1742 PE=3 SV=1,,-0.29402998551413295,0.7851529358121345,0.6394190141976491,0.12484336968535872
Q7U6N4,SYNW1304,4.0,4.0,9.58111e-05,8.3156e-05,4.03561e-05,0.000151562,0.000145507,6.32485e-05,0.000133615,0.000497608,0.000135238,7.51256e-05,8.56312e-05,0.000141018,0.000467171,0.000390003,8.31114e-05,0.000213504,0.00025885,0.000245055,7.31077e-05,0.000120106,0.000255487,0.000100592,0.000313428,0.000239137,0.030640518,1.642863661,0.129976971,3.4946636,0.131130751,3.115850602,0.010076683,2.377301022,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1304 PE=3 SV=1,,0.7162127579747172,1.8051535869398136,1.6396260610886506,1.2493245938357709
Q7U820,SYNW0805,4.0,3.0,0.000597825,0.000387695,0.000316269,0.00069588,0.000445498,0.000355863,0.000702845,0.000738989,0.000580958,0.000495703,0.000714212,0.000474812,0.001135993,0.000826933,0.000388479,0.000793607,0.000780675,0.000605308,0.000433929,0.00049908,0.000674264,0.000561576,0.000783801,0.00072653,0.031820567,1.15014144,0.039740324,1.553856338,0.20655609,1.395718509,0.069654583,1.29373502,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0805 PE=4 SV=1,,0.20181128920367666,0.6358531253441971,0.4810080055740263,0.3715421579187602
Q7U9S0,SYNW0183,4.0,4.0,1.07206e-05,1.30381e-05,2.53447e-05,1.30151e-05,1.95484e-05,2.89655e-05,9.27257e-06,2.64078e-05,2.30592e-05,1.57402e-05,1.73434e-05,1.75091e-05,1.69546e-05,1.28242e-05,1.59425e-05,2.22825e-05,1.96776e-05,1.61518e-05,1.63678e-05,2.05097E-05,1.95799e-05,1.68642e-05,1.52404e-05,1.93706e-05,0.039826574,1.253052089,0.296071175,1.196243944,0.2150378,0.903714951,0.193315546,1.148620763,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0183 PE=4 SV=1,,0.3254463883070298,0.2585116210680129,-0.14606030413648463,0.199902545894908
Q7U9B6,SYNW0342,4.0,4.0,7.37445e-05,4.89998e-05,2.85266e-05,8.06975e-05,5.83827e-05,4.70554e-05,6.8832e-05,0.000170783,6.011e-05,7.25963e-05,4.90965e-05,2.35926e-05,0.000125092,0.000125027,7.15286e-06,8.02395e-05,8.75106e-05,0.000100515,5.04236e-05,6.20452E-05,9.99082e-05,4.84284e-05,8.57574e-05,8.94218e-05,0.040473475,1.230477993,0.159631819,1.981376419,0.155218409,1.770807174,0.088725436,1.846473143,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0342 PE=4 SV=1,,0.2992188555419641,0.9865029873635242,0.8244071232927456,0.8847722786591529
Q7U3Z0,SYNW2287,4.0,4.0,7.35448e-06,1.3291e-05,1.12429e-05,2.01849e-05,2.37795e-05,1.49303e-05,2.66471e-05,0.000130035,3.61559e-05,6.37758e-06,1.16341e-05,9.60058e-06,3.11868e-05,8.42186e-05,3.58141e-06,3.89491e-05,5.19278e-05,0.000387685,1.06294e-05,1.96316E-05,6.42794e-05,9.20409e-06,3.96623e-05,0.000159521,0.040792139,1.846905559,0.115766167,6.047295531,0.157180804,4.309199579,0.158878966,17.33149235,Possible magnesium protoprophyrin IX methyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2287 PE=4 SV=1,,0.8851100963984027,2.596290085139595,2.1074199178880124,4.115323979809448
Q7U5T6,SYNW1609,4.0,4.0,9.06966e-06,1.58404e-05,1.15327e-05,1.98965e-05,2.75396e-05,1.48757e-05,0.000122274,6.10411e-05,4.01897e-05,1.02648e-05,1.78526e-05,1.18266e-05,6.78262e-05,8.45173e-05,4.07548e-06,2.79153e-05,3.75459e-05,4.55622e-05,1.21476e-05,2.07706E-05,7.45016e-05,1.33147e-05,5.21396e-05,3.70078e-05,0.041490658,1.709855623,0.068750949,6.13303994,0.119717924,3.915958365,0.021320585,2.779477239,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1609 PE=4 SV=1,,0.7738745117921304,2.616602346226005,1.9693654260939715,1.4748135679772232
Q7U3K1,SYNW2431,4.0,4.0,4.85337e-05,4.77292e-05,5.34742e-05,2.54061e-05,2.10691e-05,4.60574e-05,1.57497e-05,5.47663e-05,5.78402e-05,3.34153e-05,3.41028e-05,2.40153e-05,4.25446e-05,3.53731e-05,9.85819e-06,4.6129e-05,3.6007e-05,9.61424e-05,4.99124e-05,3.08442E-05,4.27854e-05,3.05111e-05,2.92586e-05,5.94261e-05,0.042112777,0.617967392,0.317467295,0.857210976,0.435791182,0.9589493,0.158205915,1.947686199,7-cyano-7-deazaguanine synthase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=queC PE=3 SV=1,,-0.6943973807723245,-0.2222777720318029,-0.06047355344179864,0.9617612566736246
Q7U7F5,SYNW1030,4.0,4.0,5.8566e-05,6.2568e-05,0.000235739,0.000140772,0.000218557,0.000285371,0.000724223,0.000563,0.000300186,0.00012239,0.000155916,0.000500261,0.000411176,0.000378314,0.000207311,0.000318966,0.00046194,0.000736838,0.000118958,0.0002149,0.000529136,0.000259522,0.000332267,0.000505915,0.046402771,1.806524589,0.074720897,4.448107308,0.36528017,1.280303673,0.008213127,1.949408402,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1030 PE=4 SV=1,,0.8532168917407046,2.153191592659453,0.35648604113938626,0.9630363675670625
Q7U3B3,SYNW2519,4.0,4.0,1.55721e-05,2.4755e-05,2.36425e-05,3.41786e-06,4.71263e-06,1.99537e-05,7.79721e-06,5.08667e-06,3.13237e-05,6.13337e-06,9.56314e-06,1.15158e-05,1.9687e-06,9.56364e-06,3.21574e-06,1.00674e-05,2.82619e-06,3.27228e-05,2.13232e-05,9.36138E-06,1.47359e-05,9.07076e-06,4.91603e-06,1.52055e-05,0.063421522,0.439023433,0.246463652,0.691071575,0.112535287,0.541963873,0.264883756,1.676315619,Formate-dependent phosphoribosylglycinamide formyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=purT PE=3 SV=1,,-1.187630148815438,-0.5330929551132672,-0.8837314093245555,0.7452938072098273
Q7U4Q9,SYNW2005,4.0,4.0,7.4903e-05,9.85315e-05,6.38717e-05,8.9475e-05,0.000162515,9.4677e-05,0.000101881,0.000373086,0.000155135,9.33393e-05,0.000108004,6.97538e-05,0.000293907,0.000301179,7.41259e-05,0.000184681,0.000168813,0.000347516,7.9102e-05,0.000115556,0.000210034,9.03656e-05,0.000223071,0.00023367,0.064511965,1.46084392,0.109779898,2.655224059,0.08734216,2.468533822,0.084448229,2.585829765,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2005 PE=4 SV=1,,0.5468020454441411,1.4088336068558824,1.3036544119404219,1.3706273001773992
Q7U6Q7,SYNW1281,4.0,4.0,5.15752e-06,1.0553e-05,1.31201e-05,1.82037e-05,2.16274e-05,1.46064e-05,6.54433e-05,0.000168142,4.81049e-05,4.15702e-06,1.22813e-05,1.00514e-05,3.69305e-05,5.89414e-05,1.50912e-05,3.48034e-05,9.25637e-05,2.53679e-05,9.61021e-06,1.81458E-05,9.38967e-05,8.82989e-06,3.69877e-05,5.09117e-05,0.069656862,1.888183416,0.076391447,9.770511287,0.073996474,4.188916194,0.082483237,5.765831979,Putative glucosyl-glycerol-phosphate synthase [UI:98406036] OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ggpS PE=4 SV=1,,0.9169989132702429,3.2884340598312307,2.0665770210604752,2.527528796146843
Q7U4X9,SYNW1934,4.0,4.0,0.000183399,8.67309e-05,5.41655e-05,0.000274961,0.000189232,6.53383e-05,0.000217442,0.000162046,0.000488296,0.000168692,9.59419e-05,0.000116325,0.000206535,0.000212706,1.1591e-05,0.000249379,0.000201503,0.000481113,0.000108099,0.00017651,0.000289262,0.000126986,0.000143611,0.000310665,0.070349242,1.63286528,0.144983679,2.675905739,0.410773086,1.130915031,0.090268849,2.4464484,DnaJ3 protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=dnaJ3 PE=4 SV=1,,0.7074057658576327,1.420027296744546,0.1774905394427847,1.2906888540568011
Q7U8E2,SYNW0679,4.0,4.0,4.50494e-05,5.49059e-05,2.36589e-05,5.63324e-05,5.81199e-05,2.73582e-05,4.08823e-05,4.81352e-05,3.73756e-05,3.98493e-05,5.81741e-05,2.20209e-05,7.87683e-05,3.63155e-05,1.97701e-05,5.79333e-05,3.11171e-05,6.23825e-05,4.12047e-05,4.72702E-05,4.2131e-05,4.00148e-05,4.49513e-05,5.04776e-05,0.07298409,1.147202236,0.449402081,1.022480114,0.404346394,1.12336708,0.325235743,1.2614748,Peptidyl-prolyl cis-trans isomerase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0679 PE=3 SV=1,,0.19811974109716224,0.032072784768423866,0.16782943082012383,0.3351113864345764
Q7U5Z6,SYNW1545,4.0,4.0,0.000635112,0.000355478,0.000261382,0.000904014,0.000572832,0.000274696,0.000855639,0.000924853,0.000783026,0.000616891,0.000390793,0.00036728,0.001254122,0.001546006,0.00019371,0.000877844,0.001254684,0.000691207,0.000417324,0.000583847,0.000854506,0.000458321,0.000997946,0.000941245,0.083219496,1.399025933,0.028549817,2.047584188,0.148804431,2.177393922,0.063813027,2.053679431,Putative translation initiation inhibitor OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1545 PE=4 SV=1,,0.48442270522156344,1.0339227706028684,1.1226024355027462,1.0382110018117359
Q7UA72,SYNW0028,4.0,4.0,1.03823e-05,7.70304e-06,1.19874e-05,5.88682e-06,5.42128e-06,1.14493e-05,2.25703e-06,9.57181e-06,1.11922e-05,9.24357e-06,5.95647e-06,1.05264e-05,3.5001e-06,6.76189e-06,4.48652e-06,2.85381e-06,1.3057e-05,7.26684e-06,1.00243e-05,7.5858E-06,7.67367e-06,8.57548e-06,4.91617e-06,7.7259e-06,0.083481386,0.756744348,0.256942426,0.765510425,0.121539924,0.57328205,0.427102792,0.900928431,UDP-N-acetylenolpyruvoylglucosamine reductase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=murB PE=3 SV=1,,-0.40212210004808124,-0.38550606988158065,-0.8026829872818495,-0.1505155907824093
Q7U539,SYNW1872,4.0,4.0,2.40165e-06,1.2673e-06,1.01514e-05,2.70108e-06,4.61334e-06,1.19413e-05,2.76604e-06,1.10433e-05,5.64111e-06,1.94746e-06,1.32781e-06,1.70071e-05,4.93186e-06,5.36957e-06,2.29607e-05,2.93894e-06,6.98075e-06,1.78352e-05,4.60678e-06,6.41857E-06,6.48347e-06,6.76081e-06,1.10874e-05,9.25164e-06,0.087794939,1.393285381,0.349127787,1.407374178,0.019021909,1.639950877,0.127995436,1.368423245,DNA topoisomerase 1 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=topA PE=3 SV=1,,0.478490789586937,0.4930059483165612,0.7136526010812286,0.45251451605957543
Q7U848,SYNW0776,4.0,4.0,3.3923e-05,6.02737e-05,1.45061e-05,2.00611e-05,1.54686e-05,5.4543e-06,1.42082e-05,1.81716e-05,6.0307e-06,1.7843e-05,4.32296e-05,1.8383e-06,3.28348e-05,5.27391e-05,7.09772e-06,2.46838e-05,7.99289e-05,5.75542e-06,3.62343e-05,1.36613E-05,1.28035e-05,2.09703e-05,3.08905e-05,3.67894e-05,0.090738866,0.377026997,0.070598291,0.353353619,0.036015564,1.473058855,0.135028443,1.754354233,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0776 PE=4 SV=1,,-1.4072602635856375,-1.5008154099214965,0.5588150733611035,0.8109400810746772
P0A4S5,SYNW1717,4.0,4.0,0.001817895,0.001757491,0.001719461,0.003182796,0.003049724,0.001700894,0.002967438,0.004770182,0.003290516,0.001808735,0.001393409,0.001633178,0.002943261,0.003051997,0.001170651,0.002283384,0.00519126,0.002223641,0.001764949,0.002644471,0.003676046,0.001611774,0.002388636,0.003232762,0.094775723,1.4983274,0.038584752,2.08280575,0.173729145,1.481991879,0.137507274,2.005716499,Ribulose bisphosphate carboxylase small chain OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cbbS PE=3 SV=1,,0.583352901999084,1.0585282946932268,0.5675375420037144,1.0041177004709454
Q7U9T4,SYNW0169,4.0,4.0,6.66658e-05,6.61417e-05,7.72202e-05,9.45759e-05,0.000108513,7.69281e-05,6.60822e-05,0.000189584,8.55892e-05,9.7781e-05,5.71388e-05,0.000116483,0.000123233,0.000217867,8.28247e-05,0.000145297,0.000184366,0.000120207,7.00092e-05,9.33391E-05,0.000113752,9.04676e-05,0.000141308,0.000149957,0.101796971,1.333240743,0.193824562,1.624810808,0.235042826,1.561978645,0.120796129,1.657575317,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=pfs PE=3 SV=1,,0.4149373110890811,0.7002717413716063,0.6433747294317474,0.7290744250852054
Q7U9L6,SYNW0238,4.0,4.0,8.80478e-05,0.000171676,3.79354e-05,3.03756e-05,5.21602e-05,3.52044e-05,2.80168e-05,5.34493e-05,3.54302e-05,9.87033e-05,0.000132391,2.2792e-05,6.96279e-05,2.89658e-05,3.49924e-05,5.99488e-05,3.08759e-05,7.1186e-05,9.92198e-05,3.92467E-05,3.89655e-05,8.46286e-05,4.45287e-05,5.40036e-05,0.108697117,0.395553508,0.106526238,0.392718482,0.178819138,0.526166193,0.277031911,0.638124013,Orotate phosphoribosyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=pyrE PE=3 SV=1,,-1.3380552282430618,-1.3484325996018918,-0.9264095388162675,-0.64809127034234
Q7U882,SYNW0741,4.0,4.0,8.98755e-06,1.82596e-05,5.6728e-06,4.75794e-06,7.40945e-06,5.20673e-06,4.16902e-06,4.84677e-06,4.23853e-06,5.42931e-06,6.20284e-06,2.46228e-06,2.92349e-06,2.91682e-06,8.10971e-07,2.9267e-06,3.11539e-06,9.17117e-06,1.09733e-05,5.79138E-06,4.41811e-06,4.69814e-06,2.21709e-06,5.07108e-06,0.114946363,0.527768915,0.103676078,0.402622745,0.017173862,0.471908246,0.458580384,1.079381188,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0741 PE=4 SV=1,,-0.9220217148484461,-1.3124994194690955,-1.0834217139204076,0.11020444862514144
Q7U3B7,SYNW2515,4.0,4.0,0.000119536,0.00013721,4.43683e-05,2.29141e-05,3.60011e-05,5.56908e-05,9.6671e-05,9.68725e-05,3.49255e-05,4.47225e-05,0.000105744,6.97826e-05,2.95113e-05,4.48668e-05,7.7901e-05,1.50144e-05,3.4283e-05,3.65687e-05,0.000100371,3.8202E-05,7.61563e-05,7.34165e-05,5.07597e-05,2.8622e-05,0.116474281,0.380606861,0.056819914,0.758746396,0.189889793,0.691393819,0.039365568,0.389858343,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2515 PE=4 SV=1,,-1.393626526335178,-0.3983103362179235,-0.5324203887963184,-1.3589780862354433
