Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
A5GIN3,SynWH7803_0372,3,3,8.94555e-05,3.40805e-05,5.96804e-05,0.000107768,4.04295e-05,6.38316e-05,8.61721e-05,5.78041e-05,6.79426e-05,0.000102189,6.58944e-05,4.44091e-05,9.52183e-05,5.90815e-05,4.66435e-05,8.27859e-05,7.48566e-05,6.59287e-05,6.10721e-05,7.06764e-05,7.06396e-05,7.08308e-05,6.69811e-05,7.45237e-05,0.080380454,1.15726149,0.172953758,1.156658121,0.166601057,0.945649417,0.394553129,1.052137269,Ribonucleases G and E OS=Synechococcus sp. (strain WH7803) OX=32051 GN=cafA PE=4 SV=1,0.2107148866598134,0.2099625031459549,-0.0806226661845234,0.0733229407389201,SynWH7803_0372,locus_tag:KEGG
A5GJH0,SynWH7803_0659,3,3,0.000405197,0.000299369,0.000453464,0.000343823,0.000319112,0.000391177,0.000473436,0.000236951,0.000621196,0.0005253,0.000301652,0.000886418,0.000378003,0.000363434,0.000993841,0.000628833,0.000269651,0.001310238,0.00038601,0.000351371,0.000443861,0.000571123,0.000578426,0.000736241,0.165362941,0.910263047,0.238428906,1.149870106,0.467144881,1.012786572,0.173118846,1.289109868,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0659 PE=4 SV=1,-0.1356445806047712,0.2014708976793633,0.0183301820773186,0.3663752266662052,SynWH7803_0659,locus_tag:KEGG
A5GHZ1,SynWH7803_0130,3,3,0.000206443,0.0002007,0.000147251,0.000179008,0.00021959,0.000166436,0.000221231,0.000190291,0.000222675,0.000154733,0.000224323,0.000116956,0.000185974,0.000165477,0.000126487,0.000187859,0.00027834,0.00014416,0.000184798,0.000188345,0.000211399,0.000165337,0.000159313,0.000203453,0.420098234,1.019190943,0.202981224,1.143945674,0.422476095,0.963560721,0.021317031,1.23053259,Distantly related to Glycosyltransferase of family GT4 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0130 PE=4 SV=1,0.0274243623114009,0.1940185401304657,-0.0535525107479928,0.2992828673115227,SynWH7803_0130,locus_tag:KEGG
A5GI39,SynWH7803_0178,3,3,0.000565193,0.00031069,0.00112827,0.000328037,0.000258374,0.000816664,0.000510937,0.000617173,0.001144384,0.000288192,0.000310226,0.000846483,0.00066161,0.000237078,0.001119616,0.001090135,0.000392569,0.001515561,0.000668051,0.000467692,0.000757498,0.000481634,0.000672768,0.000999422,0.060793261,0.700083868,0.251453223,1.133892419,0.14660747,1.39684556,0.071975397,2.075065119,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0178 PE=4 SV=1,-0.5144003318298732,0.1812837673191405,0.4821725202899908,1.053156611343537,SynWH7803_0178,locus_tag:KEGG
A5GJ98,SynWH7803_0587,3,3,2.12561e-05,2.66675e-05,3.49858e-05,3.01492e-05,1.50924e-05,2.71053e-05,2.22461e-05,2.43847e-05,4.68269e-05,3.52436e-05,1.86831e-05,1.99978e-05,2.11264e-05,3.72104e-05,4.52085e-05,5.18307e-05,3.72156e-05,3.15225e-05,2.76364e-05,2.41156e-05,3.11526e-05,2.46415e-05,3.45151e-05,4.01896e-05,0.316190053,0.872603265,0.248336636,1.127228157,0.250881111,1.400687738,0.008785633,1.630972478,MetC/metB Cystathionine beta-lyase/cystathioninegamma-synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0587 PE=3 SV=1,-0.1966022230632819,0.1727795542485784,0.4861353647258655,0.7057324373606964,SynWH7803_0587,locus_tag:KEGG
A5GLI2,SynWH7803_1371,3,3,0.000198902,0.000106371,0.000107786,0.000171626,8.71676e-05,8.82074e-05,0.000245843,0.000139005,7.76519e-05,0.000413797,8.53792e-05,0.000109835,0.000374087,0.000146119,0.000103212,0.000327511,0.000162038,9.23744e-05,0.000137686,0.000115667,0.000154166,0.000203004,0.000207806,0.000193974,0.006987479,0.840076841,0.27915242,1.119695809,0.442921803,1.023658335,0.433014557,0.955522394,Pyridoxine 5'-phosphate synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pdxJ PE=3 SV=1,-0.2514067990680591,0.1631068443772825,0.0337342693883669,-0.0656384097179589,SynWH7803_1371,locus_tag:KEGG
A5GI44,SynWH7803_0183,3,3,0.000240973,0.000154191,0.000179431,0.000238168,0.000142014,0.000169935,0.000203791,0.000212263,0.000219835,0.000149782,0.00016933,0.000190698,0.000179343,0.00022743,0.00026788,0.000316916,0.000217532,0.000405557,0.000191532,0.000183372,0.000211963,0.000169937,0.000224885,0.000313335,0.049759602,0.957398291,0.278606042,1.106673864,0.028978259,1.323342078,0.050772484,1.8438327,Possible serine/threonine protein kinase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0183 PE=4 SV=1,-0.062808864104412,0.1462301235528593,0.4041860400316244,0.8827077588963023,SynWH7803_0183,locus_tag:KEGG
A5GIS8,SynWH7803_0417,3,2,2.15725e-05,7.87269e-06,3.64679e-05,2.49845e-05,1.0496e-05,2.90476e-05,2.52605e-05,9.23726e-06,3.74605e-05,8.67427e-06,8.55322e-06,6.00387e-06,4.64958e-05,7.67923e-06,3.5671e-05,1.93666e-05,1.48037e-05,4.96085e-05,2.1971e-05,2.15093e-05,2.39861e-05,7.74379e-06,2.99487e-05,2.79263e-05,0.453390807,0.978987067,0.069722127,1.091714642,0.10001433,3.867448631,0.114410701,3.606279327,50S ribosomal protein L15 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rplO PE=3 SV=1,-0.0306382937899623,0.1265958064675562,1.9513821293488471,1.85051114609654,SynWH7803_0417,locus_tag:KEGG
A5GN75,SynWH7803_1964,3,3,0.000114884,8.86693e-06,6.99111e-05,9.24466e-05,1.96846e-05,7.70491e-05,9.03642e-05,4.59288e-05,7.35176e-05,9.43783e-05,8.07466e-05,4.57344e-05,0.000115786,4.90663e-05,2.70422e-05,3.54314e-05,2.94082e-05,0.000120849,6.45541e-05,6.30601e-05,6.99368e-05,7.36198e-05,6.39648e-05,6.18963e-05,0.450067766,0.976856701,0.395444971,1.083383311,0.303536128,0.868853823,0.406347477,0.84075637,Circadian clock protein kinase KaiC OS=Synechococcus sp. (strain WH7803) OX=32051 GN=kaiC PE=3 SV=1,-0.0337811518538267,0.1155437720680082,-0.2028146181607952,-0.2502402904990528,SynWH7803_1964,locus_tag:KEGG
A5GLB1,SynWH7803_1300,3,3,0.000390514,0.000762625,5.7839e-05,0.000492295,0.000736255,0.000440854,0.000466578,0.000439234,0.000378273,0.000543092,0.000844319,0.000530512,0.000357446,3.82937e-05,0.000673372,0.000520513,0.000510161,0.000279237,0.000403659,0.000556468,0.000428028,0.000639308,0.000356371,0.000436637,0.16681415,1.378558003,0.454277518,1.060369874,0.20807957,0.557432176,0.080803908,0.682984196,"D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=cbbF PE=3 SV=1",0.4631599701990251,0.0845675877204869,-0.8431318150579801,-0.5500758994118501,SynWH7803_1300,locus_tag:KEGG
A5GN01,SynWH7803_1890,3,3,0.003218428,0.002858422,0.004768687,0.002898169,0.002654211,0.003157132,0.00303916,0.003980836,0.003998112,0.002982387,0.002746977,0.006262593,0.003615503,0.005877298,0.0070372,0.004259367,0.004063626,0.005021869,0.003615179,0.002903171,0.003672703,0.003997319,0.00551,0.004448287,0.127581496,0.803050333,0.463722549,1.015911706,0.101369076,1.378424031,0.323632954,1.112817723,Thioredoxin OS=Synechococcus sp. (strain WH7803) OX=32051 GN=trxA PE=3 SV=1,-0.3164376801288506,0.022775021351019,0.463019758374801,0.1542173018804609,SynWH7803_1890,locus_tag:KEGG
A5GIA3,SynWH7803_0242,3,3,0.000131926,1.18798e-05,3.513e-05,9.49746e-05,2.24524e-05,3.0001e-05,0.0001187,2.93468e-05,3.3026e-05,4.93757e-05,1.05596e-05,2.76171e-05,0.000103941,2.5809e-05,4.03252e-05,0.000157513,3.60515e-05,8.0936e-05,5.96452e-05,4.91427e-05,6.03576e-05,2.91841e-05,5.66919e-05,9.15002e-05,0.265427745,0.8239168,0.471967337,1.011944763,0.089723601,1.942559323,0.062072105,3.135273524,UDP-glucose 4-epimerase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=galE PE=4 SV=1,-0.2794294350124722,0.0171305426795777,0.9579586571612094,1.6485913104929373,SynWH7803_0242,locus_tag:KEGG
A5GNL5,SynWH7803_2104,3,3,0.00043353,0.000287971,0.000810793,0.000456572,0.00036838,0.000726198,0.000599904,0.000411013,0.00049935,0.000664852,0.000171083,0.000517612,0.000565287,0.000651857,0.00029177,0.00048699,0.00023292,0.000608006,0.000510765,0.00051705,0.000503423,0.000451182,0.000502971,0.000442639,0.454243533,1.012306169,0.482994914,0.985625056,0.417009122,1.114784932,0.464577344,0.981063926,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2104 PE=4 SV=1,0.0176456948687109,-0.0208891630149867,0.1567654074863745,-0.0275809495555797,SynWH7803_2104,locus_tag:KEGG
A5GLH4,SynWH7803_1363,3,3,2.35626e-05,5.36856e-05,2.93235e-05,2.56612e-05,5.27847e-05,3.68746e-05,4.49147e-05,2.79968e-05,3.02947e-05,2.55251e-05,5.55092e-05,3.37092e-05,2.72675e-05,3.84042e-05,6.11547e-05,3.71024e-05,2.44233e-05,3.10645e-05,3.55239e-05,3.84401e-05,3.44021e-05,3.82478e-05,4.22754e-05,3.08634e-05,0.179860809,1.082091804,0.470927158,0.968419612,0.392299545,1.105303289,0.307823035,0.806932491,Pyruvate dehydrogenase E1 component beta subunit OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pdhB PE=4 SV=1,0.1138229017128719,-0.0462957984412192,0.1444422913358483,-0.3094801140404312,SynWH7803_1363,locus_tag:KEGG
A5GJ16,SynWH7803_0505,3,3,0.000146063,0.000128324,0.000116622,0.000160525,0.000120733,0.000108315,0.000165558,0.000119974,9.02405e-05,0.000178172,9.25075e-05,5.85861e-05,0.000179827,0.000117646,0.000242293,0.000212849,9.50424e-05,0.000107382,0.000130337,0.000129858,0.000125258,0.000109755,0.000179922,0.000138424,0.477364103,0.996325201,0.370055227,0.961031917,0.172288616,1.63930491,0.085616572,1.261209539,Phycobilisome rod-core linker polypeptide cpcG (L-RC 28.5) OS=Synechococcus sp. (strain WH7803) OX=32051 GN=cpcG2 PE=3 SV=1,-0.0053113794075772,-0.057343749493974,0.7130842200459788,0.3348079868179573,SynWH7803_0505,locus_tag:KEGG
A5GIZ5,SynWH7803_0484,3,3,0.000226247,0.000642049,0.00061175,0.000284257,0.000741669,0.000497527,0.000288119,0.000599137,0.000533134,0.000208996,0.000230675,0.000236303,0.00029701,0.000463672,0.000348186,0.000313562,0.000630956,0.000489421,0.000493349,0.000507817,0.000473463,0.000225325,0.000369623,0.00047798,0.422788183,1.029327602,0.341802173,0.959693265,0.042320179,1.640400431,0.048856691,2.121293345,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0484 PE=4 SV=1,0.0417022189290105,-0.0593547263194706,0.7140480278325588,1.0849441390738477,SynWH7803_0484,locus_tag:KEGG
A5GN77,SynWH7803_1966,3,3,0.000105059,5.30862e-05,5.4919e-05,0.000104357,4.70955e-05,5.84358e-05,0.000108285,2.77041e-05,6.19002e-05,0.000129201,5.71859e-05,4.34246e-05,9.59553e-05,4.63519e-05,5.24237e-05,0.000104291,3.71153e-05,4.04194e-05,7.10213e-05,6.99628e-05,6.5963e-05,7.66037e-05,6.49103e-05,6.06087e-05,0.368711418,0.985096518,0.334827722,0.928777584,0.219523084,0.847351933,0.06887277,0.791198447,Circadian clock protein KaiA OS=Synechococcus sp. (strain WH7803) OX=32051 GN=kaiA PE=4 SV=1,-0.0216630107059683,-0.106594941635529,-0.238966802377864,-0.3378885005744607,SynWH7803_1966,locus_tag:KEGG
A5GPS0,SynWH7803_2509,3,3,8.59302e-05,5.3886e-05,7.37221e-05,5.47054e-05,6.80646e-05,7.02946e-05,1.59719e-05,0.00010856,6.92367e-05,6.08609e-05,5.9457e-05,5.85474e-05,7.05515e-05,8.09959e-05,7.42544e-05,8.40549e-05,7.33883e-05,5.84978e-05,7.11794e-05,6.43549e-05,6.45896e-05,5.96217e-05,7.52673e-05,7.19803e-05,0.328509483,0.90412151,0.435806192,0.907419529,0.022310453,1.262412946,0.104424217,1.207282711,Formyltetrahydrofolate deformylase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=purU PE=3 SV=1,-0.1454114172756762,-0.1401583859500007,0.3361839053263605,0.2717635534738316,SynWH7803_2509,locus_tag:KEGG
A5GN79,SynWH7803_1968,3,3,8.9107e-05,3.20815e-05,0.000183547,0.000128696,3.99066e-05,0.000123608,0.000138862,2.99577e-05,8.82685e-05,8.83681e-05,2.53311e-05,9.2782e-05,7.33512e-05,9.3409e-06,7.57696e-05,0.000103706,3.88077e-05,8.7803e-05,0.000101579,9.74033e-05,8.56962e-05,6.88271e-05,5.28206e-05,7.67724e-05,0.449958836,0.958896329,0.372060662,0.843643804,0.000646443,0.767438836,0.172590475,1.115438794,50S ribosomal protein L27 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rpmA PE=3 SV=1,-0.0605532480719344,-0.2452940896408882,-0.3818763209722861,0.1576113526539882,SynWH7803_1968,locus_tag:KEGG
A5GIC2,SynWH7803_0261,3,3,0.000249271,4.62642e-05,7.24558e-05,0.000207237,2.72622e-05,0.000129704,0.000198488,5.20118e-05,4.23398e-05,0.000139289,2.7418e-05,0.000188483,0.000143632,3.61843e-05,0.000170188,0.000176284,0.000135137,8.7409e-05,0.000122664,0.000121401,9.76133e-05,0.000118397,0.000116668,0.000132943,0.485127579,0.989706863,0.1342856,0.795779504,0.427855868,0.985402946,0.417269338,1.122864971,NUDIX hydrolase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0261 PE=4 SV=1,-0.0149268120381061,-0.3295593532549941,-0.021214310092109,0.1671844483250798,SynWH7803_0261,locus_tag:KEGG
A5GN67,SynWH7803_1956,3,3,0.00011976,7.55127e-05,0.000190777,0.000162679,8.91867e-05,0.000194291,0.000116429,4.67185e-05,0.000142748,2.0056e-05,8.11484e-05,0.000119861,0.000129761,2.57729e-06,5.20956e-05,0.000102702,3.15284e-05,9.97515e-05,0.000128683,0.000148719,0.000101965,7.36885e-05,6.14778e-05,7.7994e-05,0.115960653,1.155696743,0.087532112,0.792372077,0.429968288,0.834293972,0.462134743,1.058428884,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=lpxA PE=3 SV=1,0.2087628816047048,-0.3357500539878582,-0.2613722733065181,0.0819243376995298,SynWH7803_1956,locus_tag:KEGG
A5GKA7,SynWH7803_0946,3,3,7.27942e-05,0.000117664,0.000139182,0.000121086,8.7068e-05,0.000132571,6.76285e-05,0.000102969,6.26703e-05,0.000102229,0.000141199,0.000154584,0.000121009,0.000165052,0.000145335,6.12407e-05,7.17393e-05,6.56221e-05,0.00010988,0.000113575,7.77559e-05,0.000132671,0.000143799,6.62007e-05,0.44440108,1.033624403,0.143699269,0.707642341,0.196340667,1.083874986,0.020608398,0.498984649,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0946 PE=4 SV=1,0.0477120363591489,-0.4989077222077636,0.1161983660288485,-1.002932662395441,SynWH7803_0946,locus_tag:KEGG
A5GHT3,SynWH7803_0072,3,3,6.32577e-05,2.80031e-05,0.000126887,8.53053e-05,2.70618e-05,0.00011487,5.55186e-05,2.20013e-05,7.44478e-05,7.54756e-05,4.63471e-05,0.000225638,5.39932e-05,6.28218e-05,0.000151787,5.91295e-05,2.79063e-05,9.15735e-05,7.27161e-05,7.57458e-05,5.06559e-05,0.00011582,8.95339e-05,5.95364e-05,0.395578631,1.041665534,0.141874493,0.696626029,0.210583318,0.773042121,0.142410316,0.514042105,Aspartate-semialdehyde dehydrogenase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=asd PE=3 SV=1,0.058892120323836,-0.5215437155492058,-0.371381069996941,-0.9600415600074274,SynWH7803_0072,locus_tag:KEGG
A5GML1,SynWH7803_1750,3,3,3.62129e-05,3.65547e-05,3.14631e-05,2.69778e-05,1.65e-05,2.39196e-05,2.56701e-05,1.43685e-05,2.61844e-05,2.39357e-05,2.38314e-05,5.53511e-05,1.50601e-05,1.93091e-05,5.44111e-05,3.40721e-05,1.37262e-05,1.2982e-05,3.47436e-05,2.24658e-05,2.20743e-05,3.43728e-05,2.95934e-05,2.02601e-05,0.044279774,0.646616857,0.063300114,0.635349998,0.086330134,0.860955841,0.226709784,0.589423029,FAD/FMN-containing dehydrogenase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1750 PE=4 SV=1,-0.6290169765460016,-0.6543765403662897,-0.2159888521596621,-0.7626246666360805,SynWH7803_1750,locus_tag:KEGG
A5GJZ0,SynWH7803_0829,3,3,0.000133901,4.99319e-05,0.00020967,8.05102e-05,0.000149327,0.000184049,6.69031e-05,9.75805e-05,7.09254e-05,0.000130812,0.000163944,7.99876e-05,0.00010516,6.83847e-05,6.144e-05,8.56412e-05,7.17338e-05,9.82207e-05,0.000131167,0.000137962,7.84697e-05,0.000124914,7.83282e-05,8.51986e-05,0.44913931,1.051803228,0.217017113,0.598240856,0.099220073,0.627055539,0.170186179,0.682056131,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0829 PE=4 SV=1,0.0728648295909195,-0.7412016542799141,-0.6733348651114768,-0.5520376216451626,SynWH7803_0829,locus_tag:KEGG
A5GN78,SynWH7803_1967,3,3,0.000467261,0.000214671,0.000217636,0.000358544,0.000266869,0.000237415,0.000252327,9.04876e-05,0.000124262,0.000333507,0.000246766,0.000172939,0.000542238,0.000148397,0.000290839,0.000176461,0.000114326,0.000326187,0.000299856,0.000287609,0.000155692,0.00025107,0.000327158,0.000205658,0.41321527,0.959158388,0.029244347,0.519223888,0.245705792,1.30305294,0.346552344,0.819124458,50S ribosomal protein L21 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rplU PE=3 SV=1,-0.060159024467444,-0.9455713357676636,0.3818956984294155,-0.2878454228771295,SynWH7803_1967,locus_tag:KEGG
A5GM50,SynWH7803_1589,2,2,7.62794e-05,2.68244e-05,7.3631e-06,0.000224618,3.05154e-05,1.09577e-05,0.000246576,0.001297364,0.000589887,0.000203135,2.65548e-05,7.28246e-05,4.73148e-05,5.02887e-05,8.35108e-05,0.000182955,0.002945038,0.000818352,3.68223e-05,8.8697e-05,0.000711276,0.000100838,6.03714e-05,0.001315448,0.197329256,2.408786584,0.085175489,19.31644412,0.278165873,0.598696447,0.150800367,13.0451461,DNA gyrase subunit A OS=Synechococcus sp. (strain WH7803) OX=32051 GN=gyrA PE=3 SV=1,1.2683065779499836,4.271757634061187,-0.7401033863815566,3.70544119669433,SynWH7803_1589,locus_tag:KEGG
A5GIN6,SynWH7803_0375,2,2,2.23811e-06,1.03547e-07,1.19402e-07,2.943e-06,4.90648e-07,9.79089e-08,2.30923e-05,2.05491e-05,3.27636e-07,3.06941e-06,4.48758e-06,9.82036e-07,2.77957e-06,2.4837e-06,2.06314e-07,3.41913e-06,7.99978e-07,6.32198e-06,8.20354e-07,1.17718e-06,1.46563e-05,2.84634e-06,1.8232e-06,3.51369e-06,0.11586546,1.4349715,0.089723828,17.86588214,0.091340979,0.640539337,0.411070891,1.23445835,Prephenate dehydratase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pheA PE=4 SV=1,0.5210220837880897,4.159135244611478,-0.6426409223654463,0.3038781615012575,SynWH7803_0375,locus_tag:KEGG
A5GMJ4,SynWH7803_1733,2,2,6.67738e-05,9.42523e-05,3.31296e-05,0.000108374,0.000159268,0.000122255,0.000212653,0.000149189,0.000953545,0.000160483,0.000142411,0.000107085,6.51941e-05,4.81647e-05,0.000130018,5.80978e-05,0.000104297,0.000657151,6.47186e-05,0.000129966,0.000438462,0.000136659,8.11254e-05,0.000273182,0.020741194,2.008166617,0.153278993,6.774907599,0.146293936,0.593631987,0.289176709,1.998996299,DnaJ domain containing protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1733 PE=4 SV=1,1.0058789742425325,2.760201270101412,-0.752359263301026,0.9992758010373736,SynWH7803_1733,locus_tag:KEGG
A5GN71,SynWH7803_1960,2,2,2.90423e-06,8.80605e-07,4.58716e-07,3.9263e-06,1.73376e-06,6.48249e-07,1.44493e-05,9.53964e-06,1.8035e-06,1.1766e-06,1.68977e-05,2.66212e-07,3.53249e-06,7.45242e-08,2.61179e-06,1.59518e-05,1.55317e-06,4.96017e-06,1.41452e-06,2.10277e-06,8.5975e-06,6.11352e-06,2.07294e-06,7.48838e-06,0.056770624,1.486562249,0.070813653,6.078045383,0.295944858,0.33907389,0.4454144,1.224887972,Phosphoribosylaminoimidazole-succinocarboxamide synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=purC PE=3 SV=1,0.5719798765945502,2.6036074470853805,-1.560328399340889,0.2926498066721042,SynWH7803_1960,locus_tag:KEGG
A5GMU7,SynWH7803_1836,2,2,5.07707e-06,2.22003e-06,9.73731e-07,1.15654e-05,8.21586e-06,1.50035e-06,3.12029e-05,1.3198e-05,5.83547e-06,4.65602e-07,8.38443e-07,2.50018e-06,2.99824e-06,3.36455e-07,1.88872e-06,3.15904e-06,1.92922e-05,7.70484e-06,2.75694e-06,7.09388e-06,1.67455e-05,1.26807e-06,1.74114e-06,1.0052e-05,0.075614466,2.57309368,0.078666942,6.073924461,0.345595476,1.373056314,0.107109053,7.927001171,Glutamate--tRNA ligase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=gltX PE=3 SV=1,1.363503982999086,2.602628966388422,0.4573907968342171,2.9867751895139345,SynWH7803_1836,locus_tag:KEGG
A5GHM1,SynWH7803_0010,2,2,3.74478e-05,9.71238e-06,2.27866e-05,4.56998e-05,1.50142e-05,2.25205e-05,8.99266e-05,8.66731e-05,0.00019296,4.02156e-05,2.23681e-05,1.24697e-05,4.17536e-05,1.30617e-05,6.03538e-05,0.000117965,2.31731e-05,0.000194011,2.33156e-05,2.77448e-05,0.000123187,2.50178e-05,3.83897e-05,0.000111717,0.109068725,1.189969085,0.054171102,5.283450701,0.262717265,1.534496895,0.119815667,4.465487898,Transcription antitermination protein NusB OS=Synechococcus sp. (strain WH7803) OX=32051 GN=nusB PE=3 SV=1,0.2509240932840234,2.401480483212894,0.6177657265651445,2.158817812428324,SynWH7803_0010,locus_tag:KEGG
A5GN81,SynWH7803_1970,2,2,8.85831e-05,4.03665e-05,1.72197e-05,8.03168e-05,2.54029e-05,1.63491e-05,0.000259141,0.00018042,0.000309445,3.49606e-05,1.76889e-05,3.93683e-05,4.1082e-05,2.77359e-05,7.59532e-05,0.00011682,9.18496e-05,0.00044523,4.87231e-05,4.06896e-05,0.000249668,3.06726e-05,4.8257e-05,0.000217966,0.093554758,0.835118624,0.024781053,5.124231871,0.103732863,1.573295052,0.114379503,7.106229116,Putative methyltransferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1970 PE=4 SV=1,-0.2599469558619519,2.357335758968637,0.6537892557123635,2.829084204175509,SynWH7803_1970,locus_tag:KEGG
A5GIL9,SynWH7803_0358,2,2,4.02354e-06,4.87821e-07,1.57833e-06,2.14435e-05,5.70053e-07,8.32513e-07,2.2803e-05,2.17957e-06,1.67137e-06,2.90453e-06,2.4677e-06,1.51172e-05,3.02846e-05,3.32401e-06,5.88651e-06,3.48278e-07,3.7731e-06,1.30808e-05,2.0299e-06,7.61537e-06,8.88465e-06,6.82982e-06,1.31651e-05,5.73406e-06,0.222578606,3.751604657,0.185168013,4.376897194,0.31020231,1.927582652,0.230356076,0.839561249,Chorismate synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=aroC PE=3 SV=1,1.907507805082328,2.129908497879581,0.9467927221761212,-0.2522925161154567,SynWH7803_0358,locus_tag:KEGG
A5GKR6,SynWH7803_1105,2,2,2.85522e-05,8.67588e-06,8.86358e-06,3.69828e-05,7.90523e-06,6.52761e-06,4.57607e-05,6.16061e-05,8.95488e-05,2.54972e-05,4.30761e-06,2.30244e-06,3.04189e-05,1.04988e-05,2.47217e-06,2.85763e-05,0.000112636,5.6448e-05,1.53639e-05,1.71385e-05,6.56385e-05,1.07024e-05,1.44633e-05,6.58868e-05,0.32499711,1.115507898,0.055812102,4.27226157,0.088289445,1.351408298,0.105507354,6.156260376,Flavin prenyltransferase UbiX OS=Synechococcus sp. (strain WH7803) OX=32051 GN=ubiX PE=3 SV=1,0.1577007281630445,2.094999978998657,0.4344636187840495,2.6220542510326004,SynWH7803_1105,locus_tag:KEGG
