RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
fig.6666666.52381.peg.2280,SY28_RS11475,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,glycine cleavage system GcvHLPT,glycine cleavage system protein GcvH,gcvH,1,E,76.96300657,146.2133143,45.19122017,89.455847
fig.6666666.52381.peg.2281,SY28_RS11480,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,glycine cleavage system GcvHLPT,aminomethyltransferase GcvT,gcvT,0,,59.64641864,45.43188848,89.41441312,64.83090675
fig.6666666.52381.peg.2282,SY28_RS11485,Cell motility and adherance,Surface structures and assembly platforms,,gliding-motility protein MglA,,2,F,86.10457002,35.09457996,85.87760373,69.02558457
fig.6666666.52381.peg.2283,SY28_RS11490,Cell motility and adherance,Surface structures and assembly platforms,,gliding motility protein,,0,,155.188622,153.281476,112.2114658,140.2271879
fig.6666666.52381.peg.2284,SY28_RS11495,Unknown function,Enzymes of unknown specificity,,dienelactone hydrolase,,0,,13.430515,36.922942,28.06330082,26.13891927
fig.6666666.52381.peg.2286,SY28_RS11505,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,2,F,22.77418135,9.362474933,99.20421993,43.78029207
fig.6666666.52381.peg.2287,SY28_RS11510,Unknown function,Enzymes of unknown specificity,,phospholipase,rssA,0,,38.72655081,10.48134213,22.74360918,23.98383404
fig.6666666.52381.peg.2288,SY28_RS11515,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,signal recognition system,signal peptidase I LepB,lepB,3,G,196.340451,144.8945881,136.967144,159.4007277
fig.6666666.52381.peg.2289,SY28_RS11520,Intracellular trafficking_ assembly_ and processing,Peptidases,ATP-dependent protease HslVU,ATP-dependent protease peptidase subunit HslV,hslV,0,,287.9235678,311.496897,307.5918036,302.3374228
fig.6666666.52381.peg.2290,SY28_RS11525,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,ATP-dependent protease HslVU,ATP-dependent HslUV protease ATPase subunit HslU,hslU,1,E,227.5445189,273.8884458,197.2038464,232.8789371
fig.6666666.52381.peg.2291,SY28_RS11530,Unknown function,General,,hypothetical protein,,1,E,377.1859817,446.4731699,361.4352242,395.0314586
fig.6666666.52381.peg.2292,SY28_RS11535,Unknown function,General,,hypothetical protein,,0,,49.28530835,46.14379691,41.84612855,45.75841127
fig.6666666.52381.peg.2293,SY28_RS11540,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,ATPase,,0,,32.7339484,44.65128664,60.96090302,46.11537935
fig.6666666.52381.peg.2296,SY28_RS14751,Unknown function,General,,hypothetical protein,,2,F,138.4378101,93.87875922,324.6275588,185.6480427
fig.6666666.52381.peg.2297,SY28_RS11555,Translation,Transfer RNA biogenesis,tRNA 3' processing factors,exoribonuclease II,,0,,7.700268001,46.03847065,20.45947306,24.73273724
fig.6666666.52381.peg.2299,SY28_RS11565,Unknown function,General,,hypothetical protein,,0,,15.35435481,33.34902683,29.52727187,26.0768845
fig.6666666.52381.peg.2300,SY28_RS11570,Unknown function,General,,hypothetical protein,,0,,19.79799405,10.61254113,5.461454345,11.95732984
fig.6666666.52381.peg.2304,SY28_RS11590,Unknown function,General,,hypothetical protein,,0,,53.73247355,41.67067374,62.27275213,52.55863314
fig.6666666.52381.peg.2307,SY28_RS14755,Unknown function,General,,hypothetical protein,,0,,35.53859295,27.78056325,32.06478722,31.79464781
fig.6666666.52381.peg.2308,SY28_RS11605,Unknown function,Enzymes of unknown specificity,,ATP-binding domain-containing protein,,0,,65.55168351,41.85556757,44.93137615,50.77954241
fig.6666666.52381.peg.2310,SY28_RS11612,Unknown function,General,,hypothetical protein,,1,E,451.1905278,723.5095161,504.1684834,559.6228424
fig.6666666.52381.peg.2311,SY28_RS11615,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S15 RpsO,rpsO,4,H,952.1419732,984.2647625,1239.514926,1058.640554
fig.6666666.52381.peg.2313,SY28_RS11625,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit I CoxA,coxA,0,,55.29818144,55.05455749,45.87368738,52.07547544
fig.6666666.52381.peg.2314,SY28_RS11630,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit II CoxB,coxB,3,G,168.132128,149.1617501,53.19823898,123.4973724
fig.6666666.52381.peg.2315,SY28_RS11635,Unknown function,General,,hypothetical protein,,4,H,263.2679695,539.8763492,448.3874885,417.1772691
fig.6666666.52381.peg.2316,SY28_RS11640,Carbohydrate metabolism,Pentose phosphate pathway,pentose phosphate cycle_ non-oxidative phase,transketolase TktA,tktA,3,G,198.1340068,155.5672853,117.801555,157.1676157
fig.6666666.52381.peg.2317,SY28_RS11645,Unknown function,General,,hypothetical protein,,3,G,136.7579241,159.7993104,17.33753663,104.6315904
fig.6666666.52381.peg.2318,SY28_RS11650,Unknown function,Enzymes of unknown specificity,,quinate 5-dehydrogenase,,3,G,170.2027451,103.3666464,63.40341329,112.3242683
fig.6666666.52381.peg.2319,SY28_RS11655,Unknown function,Enzymes of unknown specificity,,alpha-amylase,,0,,24.14460184,42.60239513,33.01244012,33.2531457
fig.6666666.52381.peg.2320,SY28_RS11660,Unknown function,Enzymes of unknown specificity,,cyclase/dehydrase,,0,,55.44834569,24.91976217,17.97155915,32.779889
fig.6666666.52381.peg.2321,SY28_RS11665,Translation,Transfer RNA biogenesis,tRNA aminoacylation,cysteinyl-tRNA synthetase CysS,cysS,4,H,26.97681572,37.70725914,84.46684718,49.71697401
fig.6666666.52381.peg.2322,SY28_RS11670,Intracellular trafficking_ assembly_ and processing,Peptidases,,Zn-dependent protease,,4,H,400.3880205,480.1559475,520.7457067,467.0965582
fig.6666666.52381.peg.2323,SY28_RS11675,Unknown function,General,,SpoVS-related protein,spoVS,2,F,85.26244826,47.34754813,120.5321232,84.38070652
fig.6666666.52381.peg.2324,SY28_RS11680,Defense and invasion systems,DNA transformation,,DNA protecting protein DprA,dprA,0,,30.79104957,26.87545921,31.85043453,29.8389811
fig.6666666.52381.peg.2325,SY28_RS11685,Translation,tRNA and rRNA base modification,tRNA modification factors,tRNA-dihydrouridine synthase DusA,dusA,4,H,56.43133907,57.93645404,104.6296441,72.99914573
fig.6666666.52381.peg.2326,SY28_RS11690,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,IPP biosynthesis via deoxyxylulose,4-hydroxy-3-methylbut-2-enyl diphosphate reductase IspH,ispH,1,E,134.8537071,245.5530107,182.0327557,187.4798245
fig.6666666.52381.peg.2327,SY28_RS11695,Intracellular trafficking_ assembly_ and processing,Peptidases,,carboxypeptidase Taq,taq,0,,69.48610886,91.76675605,58.41491672,73.22259388
fig.6666666.52381.peg.2328,SY28_RS11700,Carbohydrate metabolism,Starch and sucrose metabolism,sucrose degradation,alpha-glucosidase MalZ,malZ,0,,15.95232012,11.42953243,9.490719194,12.29085725
fig.6666666.52381.peg.2329,SY28_RS11705,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,trehalose/maltose uptake system ThuEFGK,ABC-type trehalose/maltose uptake system permease component ThuG,thuG,0,,23.29376322,56.5219839,9.261286968,29.6923447
fig.6666666.52381.peg.2330,SY28_RS11710,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,trehalose/maltose uptake system ThuEFGK,ABC-type trehalose/maltose uptake system permease component ThuF,thuF,0,,30.98199713,32.16369948,36.62257683,33.25609115
fig.6666666.52381.peg.2331,SY28_RS11715,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,trehalose/maltose uptake system ThuEFGK,ABC-type trehalose/maltose uptake system substrate-binding component ThuE,thuE,2,F,306.0621592,267.4450855,394.7017962,322.7363469
fig.6666666.52381.peg.2332,SY28_RS11720,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine deoxyribonucleotide biosynthesis,ribonucleoside-diphosphate reductase,nrdE,4,H,81.17094704,73.08976299,152.4915124,102.2507408
fig.6666666.52381.peg.2334,SY28_RS11727,Unknown function,General,,hypothetical protein,,1,E,213.1018514,507.2595076,105.8106425,275.3906672
fig.6666666.52381.peg.2335,SY28_RS11728,Unknown function,General,,hypothetical protein,,1,E,103.0091324,217.8865075,23.09873926,114.6647931
fig.6666666.52381.peg.2336,SY28_RS11730,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system substrate-binding component,,1,E,326.2215841,513.3265438,368.4267172,402.6582817
fig.6666666.52381.peg.2337,SY28_RS11735,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system permease component,,0,,46.63801258,22.2333171,44.4675638,37.77963116
fig.6666666.52381.peg.2338,SY28_RS11740,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system permease component,,1,E,53.34332969,99.93924921,59.54267583,70.94175158
fig.6666666.52381.peg.2339,SY28_RS11745,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putresince uptake system ATPase component,,1,E,45.29773083,95.97559868,36.44217033,59.23849995
fig.6666666.52381.peg.2340,SY28_RS11750,Unknown function,General,,hypothetical protein,,0,,75.37381558,75.79971446,33.83616929,61.66989978
fig.6666666.52381.peg.2342,SY28_RS11760,Unknown function,General,,hypothetical protein,,0,,27.15860012,14.78035325,17.83841294,19.92578877
fig.6666666.52381.peg.2346,SY28_RS11785,Unknown function,Enzymes of unknown specificity,,phosphohydrolase,,0,,47.5376616,17.26608154,44.54814629,36.45062981
fig.6666666.52381.peg.2347,SY28_RS11790,Unknown function,General,,hypothetical protein,,4,H,37.52548247,66.54433492,150.8674958,84.9791044
fig.6666666.52381.peg.2348,SY28_RS11795,Unknown function,General,,sigma-70 region 4 domain-containing protein,,0,,46.37807626,35.8762293,81.15889867,54.47106808
fig.6666666.52381.peg.2349,SY28_RS11810,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Entner-Doudoroff Pathway,2-phosphoglycerate kinase,,0,,39.53795655,30.48744992,33.28056316,34.43532321
fig.6666666.52381.peg.2351,SY28_RS11820,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Entner-Doudoroff Pathway,glucokinase Glk,glk,2,F,71.76381197,6.036549928,98.60299246,58.80111812
fig.6666666.52381.peg.2352,SY28_RS11825,Unknown function,General,,hypothetical protein,,0,,229.8229587,205.4704919,213.5635828,216.2856778
fig.6666666.52381.peg.2353,SY28_RS11830,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,ATP-dependent protease,comM,0,,26.94427176,28.51387538,17.20909476,24.22241397
fig.6666666.52381.peg.2358,SY28_RS11855,Unknown function,General,,hypothetical protein,,1,E,75.89484032,220.3701532,69.21392934,121.8263076
fig.6666666.52381.peg.2359,SY28_RS11860,Unknown function,General,,hypothetical protein,,2,F,65.78673022,21.98967455,78.11836356,55.29825611
fig.6666666.52381.peg.2361,SY28_RS11870,Unknown function,General,,hypothetical protein,,0,,59.27476333,62.19439381,63.79119563,61.75345092
fig.6666666.52381.peg.2362,SY28_RS11875,Unknown function,General,,hypothetical protein,,0,,49.34171793,44.34391171,65.27957159,52.98840041
fig.6666666.52381.peg.2365,SY28_RS11887,Unknown function,General,,hypothetical protein,,0,,47.02418582,58.15513934,40.49173547,48.55702021
fig.6666666.52381.peg.2367,SY28_RS11910,Unknown function,General,,hypothetical protein,,2,F,72.37104677,20.19667736,81.61812042,58.06194818
fig.6666666.52381.peg.2368,SY28_RS11915,Carbohydrate metabolism,,,ribulose 1_5-bisphosphate carboxylase,rbcL,0,,3.237536125,4.96350778,19.79468142,9.331908441
fig.6666666.52381.peg.2369,SY28_RS11920,Unknown function,General,,cupin,,1,E,17.88283516,75.23649728,8.74562511,33.95498585
fig.6666666.52381.peg.2371,SY28_RS11930,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhG,mnhG,2,F,62.21938852,31.11410306,84.48096247,59.27148468
fig.6666666.52381.peg.2372,SY28_RS11935,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhF,mnhF,0,,46.12023069,57.37155692,64.55888595,56.01689119
fig.6666666.52381.peg.2373,SY28_RS11940,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhE,mnhE,0,,16.54280553,15.9298895,15.1111799,15.86129164
fig.6666666.52381.peg.2374,SY28_RS11945,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhD,mnhD,0,,39.35010028,14.70619321,29.3244639,27.79358579
fig.6666666.52381.peg.2377,SY28_RS11960,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhA,mnhA,0,,33.88572515,30.62852131,30.99147767,31.83524138
fig.6666666.52381.peg.2378,SY28_RS11965,Amino acid metabolism,Lysine biosynthesis,,2-aminoadipate transaminase LysN,lysN,4,H,188.3757763,256.661025,290.5131927,245.1833314
fig.6666666.52381.peg.2379,SY28_RS11970,Nucleic acid metabolism,Purine metabolism,,deoxyguanosinetriphosphate triphosphohydrolase Dgt,dgt,0,,54.61399088,57.73327149,56.06340605,56.13688948
fig.6666666.52381.peg.2381,SY28_RS11980,Unknown function,General,,hypothetical protein,,0,,27.83965193,13.72023621,8.240893336,16.60026049
fig.6666666.52381.peg.2382,SY28_RS11985,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus integrase,,4,H,36.21008704,48.47596927,93.8587604,59.5149389
fig.6666666.52381.peg.2383,SY28_RS11990,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus transcriptional repressor,,4,H,17.95808238,95.69741439,242.9857469,118.8804146
fig.6666666.52381.peg.2384,SY28_RS11995,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,42.340221,4264.714016,5319.13294,3208.729059
fig.6666666.52381.peg.2385,SY28_RS12000,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,98.74893582,2003.486427,4219.051936,2107.095766
fig.6666666.52381.peg.2389,SY28_RS12015,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus replication protein,,4,H,24.7278742,470.495563,873.7893937,456.3376103
fig.6666666.52381.peg.2390,SY28_RS12020,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,42.4918141,260.1695453,877.8277872,393.4963822
fig.6666666.52381.peg.2391,SY28_RS12025,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,104.4878608,930.5375058,2056.851082,1030.625483
fig.6666666.52381.peg.2393,SY28_RS12035,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus,,4,H,462.7389519,9601.185854,18525.64919,9529.857998
fig.6666666.52381.peg.2394,SY28_RS12040,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,198.2786617,5625.329422,13352.9482,6392.185427
fig.6666666.52381.peg.2395,SY28_RS12045,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus,,4,H,43.17146176,2030.671226,3953.722608,2009.188432
fig.6666666.52381.peg.2396,SY28_RS12050,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,N-acetylmuramoyl-L-alanine amidase AmiA,amiA,4,H,86.75127981,2745.849022,6235.728453,3022.776252
fig.6666666.52381.peg.2397,SY28_RS12055,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,22.39163667,1202.107175,2236.674653,1153.724488
fig.6666666.52381.peg.2398,SY28_RS12056,Cell structure_ growth_ and death,Toxin-antitoxin systems,,toxin-antitoxin system antidote component,,4,H,119.1395257,1376.356327,2775.119465,1423.538439
fig.6666666.52381.peg.2399,SY28_RS12060,Cell structure_ growth_ and death,Toxin-antitoxin systems,,toxin-antitoxin system PIN family toxin component,,4,H,170.705752,1141.329642,2246.256753,1186.097382
fig.6666666.52381.peg.24,SY28_RS00120,Unknown function,Enzymes of unknown specificity,,nucleotidyltransferase domain protein,,1,E,100.8767567,159.2754014,45.30906547,101.8204078
fig.6666666.52381.peg.240,SY28_RS01190,Translation,tRNA and rRNA base modification,16S rRNA modification factors,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,rsmH,1,E,24.45733053,12.79663463,20.902444,19.38546972
fig.6666666.52381.peg.2400,SY28_RS12065,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus packaging ATPase,,4,H,106.6665803,685.418498,1700.718518,830.9345321
fig.6666666.52381.peg.2401,SY28_RS12070,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,621.882304,16633.42304,29762.7577,15672.68768
