RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
N/A,tlr1053,Translation,tRNA and rRNA base modification,None,rRNA small subunit methyltransferase RsmD,rsmD,4,H,309.0783893,595.6801672,1067.543209,657.4339219
N/A,tlr1054,Defense and invasion systems,Detoxification and inactivation,methylglyoxal detoxification,methylglyoxal reductase SakR1,sakR1,4,H,1295.437767,1567.391049,1994.79651,1619.208442
N/A,tlr1056,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis upper pathway,precorrin-6A reductase CobK,cobK,0,,73.33162628,59.70880774,61.44561805,64.82868402
N/A,tlr1060,Unknown function,General,None,hypothetical protein,,4,H,16426.60326,22422.12946,25437.47673,21428.73648
N/A,tlr1064,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis upper pathway,precorrin-8X methylmutase CobH,cobH,3,G,1391.754884,1254.421981,1136.203172,1260.793346
N/A,tlr1065,Translation,Ribosomal proteins: synthesis and modification,ribosomal protein modification factors,16S rRNA processing protein RimM,rimM,3,G,1045.803995,902.1727156,906.224524,951.4004115
N/A,tlr1066,Translation,Translation factors,translation initiation,translation initiation factor InfB,infB,4,H,12059.78824,12320.09026,12528.00246,12302.62699
N/A,tlr1067,Transport and binding proteins,Amino acids_ peptides and amines,None,ABC-type polar amino acid uptake system substrate-binding component,,3,G,4921.599406,4153.929787,3776.750083,4284.093092
N/A,tlr1070,Defense and invasion systems,Detoxification and inactivation,ergothioneine biosynthesis,ergothioneine biosynthesis protein EgtD,egtD,3,G,511.8023033,483.8254221,406.9627019,467.5301424
N/A,tlr1071,Intracellular trafficking_ assembly_ and processing,Peptidases,ClpP1-ClpP2-ClpX proteolytic complex,ATP-dependent protease  ClpP3,clpP3,4,H,30931.33865,34394.05444,35914.2496,33746.54756
N/A,tlr1072,Unknown function,General,None,hypothetical protein,,1,E,40890.8256,41490.74762,39396.18265,40592.58529
N/A,tlr1073,Transport and binding proteins,Unknown substrate,None,chloroplast import component Tic20 family protein YCF60,ycf60,4,H,3817.857796,4650.04635,4774.42144,4414.108528
N/A,tlr1075,Transport and binding proteins,Porins and secretins,lipopolysaccharide export LptABCDFG,lipopolysaccharide secretin LptD,lptD,3,G,988.2718537,877.1424975,835.2724985,900.2289499
N/A,tlr1076,Carbohydrate metabolism,Pentose phosphate pathway,pentose phosphate pathway_ oxidative phase,6-phosphogluconolactonase PglS,pglS,3,G,2036.094382,1920.463949,1774.988383,1910.515571
N/A,tlr1079,Carbohydrate metabolism,Pentose phosphate pathway,utilization of deoxynucleosides,deoxyribose-phosphate aldolase DeoC,deoC,3,G,1543.619773,1248.309717,1056.498209,1282.809233
N/A,tlr1082,Unknown function,General,None,hypothetical protein,,3,G,7097.260587,6019.790248,4018.941736,5711.997524
N/A,tlr1083,Nucleic acid metabolism,RNA degradation,3' processing factors,putative ribonuclease D Rnd,rnd,3,G,5263.204649,4392.668834,3430.563823,4362.145769
N/A,tlr1088,Defense and invasion systems,Detoxification and inactivation,oxygen and nitric oxide detoxification_ photosystem II protection,NAD(P)H:oxygen oxidoreductase Flv4,flv4,4,H,8843.64991,12475.6112,11073.53362,10797.59824
N/A,tlr1090,Amino acid metabolism,Cysteine and methionine metabolism,methionine biosynthesis from homoserine,B12-independent 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase MetE,metE,1,E,1589.237081,2727.684627,1955.193185,2090.704964
N/A,tlr1091,Unknown function,General,None,conserved hypothetical protein,,4,H,59.71034421,164.9232977,147.6981523,124.1105981
N/A,tlr1097,Unknown function,General,None,hypothetical protein,,0,,127.5124002,151.747415,136.7170278,138.6589477
N/A,tlr1098,Regulatory functions,Protein interactions,serine/threonine protein kinases,serine/threonine protein kinase,,4,H,947.9952432,1107.10269,1294.561992,1116.553308
N/A,tlr1101,Unknown function,General,None,hypothetical protein,,4,H,6252.916439,7916.099167,12371.61481,8846.876804
N/A,tlr1102,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,None,periplasmic FKBP-type peptidyl-prolyl cis-trans isomerase YtfC,ytfC,3,G,9227.465002,7847.752334,6926.903337,8000.706891
N/A,tlr1103,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Double strand breaks repair,DNA repair protein RadA,radA,4,H,719.0597222,721.571866,832.4905941,757.7073941
N/A,tlr1113,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTe12 transposase OrfA TnpA_ISTel2,tnpA_ISTel2,2,F,628.0287025,506.4918397,598.11,577.5435141
N/A,tlr1115,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel1 transposase TnpA_ISTel1,tnpA_ISTel1,0,,28.21236748,18.93489065,23.27899254,23.47541689
N/A,tlr1118,Mobile and extrachromosomal element functions,Selfish genetic elements,group II intron,retron-type reverse transcriptase,,0,,37.89719767,30.80540297,31.87196462,33.52485509
N/A,tlr1120,Transport and binding proteins,Amino acids_ peptides and amines,high affinity urea uptake system UrtABCDE,ABC-type high affinity urea uptake system substrate-binding component UrtA,urtA,3,G,29450.67967,21012.50381,14002.11109,21488.43152
N/A,tlr1121,Transport and binding proteins,Amino acids_ peptides and amines,high affinity urea uptake system UrtABCDE,ABC-type high affinity urea uptake system permease component UrtB,urtB,3,G,4616.906238,3924.328558,3084.76023,3875.331675
N/A,tlr1122,Transport and binding proteins,Amino acids_ peptides and amines,high affinity urea uptake system UrtABCDE,ABC-type high affinity urea uptake system permease component UrtC,urtC,3,G,4532.842582,3494.838278,2872.335112,3633.338657
N/A,tlr1123,Transport and binding proteins,Amino acids_ peptides and amines,high affinity urea uptake system UrtABCDE,ABC-type high affinity urea uptake system ATPase component UrtD,urtD,3,G,3204.719966,2531.853845,2190.316388,2642.296733
N/A,tlr1124,Transport and binding proteins,Amino acids_ peptides and amines,high affinity urea uptake system UrtABCDE,ABC-type high affinity urea uptake system ATPase component UrtE,urtE,3,G,2184.549248,1552.286916,1137.620808,1624.818991
N/A,tlr1128,Regulatory functions,Protein interactions,serine/threonine protein kinases,serine/threonine protein kinase,,4,H,331.5535625,433.163531,449.0374671,404.5848535
N/A,tlr1129,Unknown function,General,None,hypothetical protein,,4,H,1387.821061,1529.324409,1486.692491,1467.945987
N/A,tlr1130,Energy metabolism,Oxidative phosphorylation,NAD(P)H:quinone oxidoreductase (complex I) NdhABCDEFGHIJKLMNOPQS,NADH-plastoquinone oxidoreductase subunit NdhN,ndhN,3,G,5961.977673,5298.369733,4044.92662,5101.758008
N/A,tlr1132,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication elongation factor_ DNA polymerase IIIl,DNA polymerase III gamma and tau subunits DnaX,dnaX,4,H,536.4759626,588.3641474,676.043408,600.294506
N/A,tlr1134,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,photosystem II biogenesis,photosystem II biogenesis protein Psb29,psb29,1,E,6394.864983,7575.104672,7071.041953,7013.670536
N/A,tlr1135,Nucleic acid metabolism,DNA replication_ recombination_ and repair,phosphate homeostasis,nucleotide phosphatase YjjG,yjjG,4,H,611.3346237,818.3799223,1110.960295,846.8916136
N/A,tlr1136,Energy metabolism,Oxidative phosphorylation,None,type II NADH dehydrogenase Ndh,ndh,4,H,3513.225728,3610.726589,4377.642508,3833.864942
N/A,tlr1137,Nucleic acid metabolism,DNA replication_ recombination_ and repair,ruvABC Holliday junction complex,crossover junction endodeoxyribonuclease RuvC,ruvC,0,,21.33917232,25.62398659,44.86728472,30.61014788
N/A,tlr1139,Terpenoids and polyketides metabolism,Carotenoid metabolism,myxoxanthophyll biosynthesis,lycopene cyclase CruA,cruA,3,G,1868.748997,1839.040109,1593.055378,1766.948161
N/A,tlr1140,Unknown function,General,None,hypothetical protein,,0,,168.0956382,190.3193195,182.0528582,180.1559386
N/A,tlr1142,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTe12 transposase OrfA TnpA_ISTel2,tnpA_ISTel2,3,G,257.9535389,179.1717246,150.6771521,195.9341385
N/A,tlr1143,Unknown function,General,None,hypothetical protein,,2,F,516.4487935,415.8935424,465.3779816,465.9067725
N/A,tlr1146,Transport and binding proteins,Unknown substrate,None,small-conductance mechanosensitive channel mscS,mscS,4,H,1620.126379,1747.338648,1918.958728,1762.141252
N/A,tlr1147,Unknown function,Enzymes of unknown specificity,None,flavoprotein HI0933 family,,0,,280.1363288,236.6073994,268.1716869,261.6384717
N/A,tlr1151,Transport and binding proteins,Amino acids_ peptides and amines,None,ABC-type oligopeptide transport system permease component OppC,oppC,1,E,717.9428097,838.2946457,767.5476233,774.5950263
N/A,tlr1153,Signal transduction,Two-component systems,None,two component signal transduction system response regulator with spoIIE domain,,3,G,391.1788805,333.634902,344.1457486,356.3198437
N/A,tlr1154,Unknown function,General,None,hypothetical protein,,3,G,5156.306133,5227.770519,4635.126235,5006.400962
N/A,tlr1157,Unknown function,Enzymes of unknown specificity,None,hydrolase of unknown specificity RsbQ,rsbQ,0,,1062.25508,1039.499514,1023.245067,1041.666554
N/A,tlr1158,Regulatory functions,Small molecule interactions,None,GGDEF domain protein,,2,F,294.2536181,234.1798772,285.6603499,271.364615
N/A,tlr1159,Transport and binding proteins,Cations and iron carrying compounds,RND-type exporter Rnd3,RND-type HME family export system permease component,,2,F,825.6255606,677.7905514,856.6454525,786.6871882
N/A,tlr1165,Prosthetic groups_ cofactors_ and carriers,Pantothenate and CoA biosynthesis,coenzyme A biosynthesis from panthenate,pantetheine-phosphate adenylyltransferase CoaD,coaD,3,G,382.5916822,316.8334581,209.7673765,303.0641723
N/A,tlr1166,Cell structure_ growth_ and death,Cell division,None,cell division protein Cdv3,cdv3,3,G,725.6548786,522.7272758,452.5295016,566.970552
N/A,tlr1168,Unknown function,General,None,protein of unknown function DUF565 Ycf20,ycf20,0,,37.90364948,57.82419504,39.41121431,45.04635295
N/A,tlr1169,Carbohydrate metabolism,Pyruvate metabolism,pyruvate dehydrogenase complex PdhABCD-AceE,pyruvate dehydrogenase E1 component alpha subunit PdhA,pdhA,3,G,7600.28277,6363.377981,5151.508193,6371.722981
N/A,tlr1170,Unknown function,General,None,uncharacterized protein,,4,H,2962.144933,3229.964868,3959.037355,3383.715719
N/A,tlr1171,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,murein amino sugar recycling,N-acetylmuramic acid 6-phosphate etherase MurQ,murQ,4,H,856.5191236,1004.74268,1380.429631,1080.563811
N/A,tlr1173,Unknown function,General,None,hypothetical protein,,2,F,1185.960598,1064.892201,1148.909777,1133.254192
N/A,tlr1174,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,phylloquinone biosynthesis via SEPHCHC,O-succinylbenzoate synthase MenC,menC,4,H,100.1465695,113.0471594,169.0073074,127.4003454
N/A,tlr1176,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTe12 transposase OrfA TnpA_ISTel2,tnpA_ISTel2,4,H,1023.657251,1000.552637,1945.780621,1323.33017
N/A,tlr1177,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,NAD salvage,nicotinate phosphoribosyltransferase PncB,pncB,0,,700.9057507,667.7357504,652.1486689,673.5967233
N/A,tlr1178,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,NAD(P) biosynthesis common pathway from nicotinic acid mononucleotide route 1,nicotinate-nucleotide adenylyltransferase NadD,nadD,3,G,456.6558322,439.8478321,405.1009925,433.8682189
N/A,tlr1179,Regulatory functions,DNA interactions,Cofactor NAD synth,adenosine diphosphate ribose-responsive transcriptional regulator of NAD biosynthesis NrtR,nrtR,0,,108.09176,101.7786689,124.4204197,111.4302829
N/A,tlr1180,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,NAD biosynthesis from aspartate,NAD+ synthetase NadE,nadE,3,G,669.6080214,645.7552656,600.4475245,638.6036038
N/A,tlr1184,Unknown function,General,None,hypothetical protein,,1,E,2486.668233,2698.697372,2497.26741,2560.877672
N/A,tlr1185,Amino acid metabolism,Histidine metabolism,histidine biosynthesis from ribose-5-phosphate,imidazole glycerol phosphate synthase cyclase subunit HisF,hisF,1,E,2559.044232,2587.741112,2534.299475,2560.361606
N/A,tlr1194,Defense and invasion systems,Detoxification and inactivation,peroxide detoxification_ periplasmic,BCP-B family periplasmic peroxiredoxin PrxQ-B2,prxQ-B2,4,H,3434.631577,3611.037275,3658.889967,3568.186273
N/A,tlr1197,Transport and binding proteins,Amino acids_ peptides and amines,None,ABC-type oligopeptide uptake system permease component OppB,oppB,1,E,1435.326021,1650.81413,1464.876904,1517.005685
N/A,tlr1198,Defense and invasion systems,Detoxification and inactivation,peroxide detoxification,BCP-A family peroxiredoxin,,3,G,13079.97887,12669.29554,11820.25154,12523.17532
N/A,tlr1206,Regulatory functions,DNA interactions,photorespiration (oxidative C2 cycle),transcriptional regulator of RuBisCO operon RbcR,rbcR,3,G,7581.13697,5964.32108,4632.805266,6059.421105
N/A,tlr1208,Unknown function,General,None,protein of unknown function DUF3464 ,,3,G,5364.01735,4104.232432,3178.302055,4215.517279
N/A,tlr1209,Unknown function,General,None,hypothetical protein,,4,H,486.3334216,540.5538623,814.439244,613.7755093
N/A,tlr1210,Regulatory functions,Small molecule interactions,None,diguanylate cyclase,,4,H,339.427694,387.0021881,427.1085557,384.5128126
N/A,tlr1211,Energy metabolism,Electron transport,photosynthetic electron transport,ferredoxin--NADP+ reductase PetH,petH,1,E,23424.41589,24510.48233,19472.54559,22469.14794
N/A,tlr1214,Defense and invasion systems,Detoxification and inactivation,reduction of oxidized methionine,methionine-R-sulfoxide reductase MsrB,msrB,4,H,8356.06254,8785.090062,9252.128515,8797.760372
N/A,tlr1215,Signal transduction,General,circadian clock,circadian input kinase A / phytochrome-like protein,,4,H,555.9936049,674.8457556,828.2648159,686.3680588
N/A,tlr1216,Cell structure_ growth_ and death,Cell division,None,cell division inhibitor SepF,cdv2,1,E,42251.18638,46813.21802,41173.5213,43412.6419
N/A,tlr1217,Amino acid metabolism,Arginine and proline metabolism,proline biosynthesis from glutamate,pyrroline-5-carboxylate reductase ProC,proC,4,H,7532.185221,9173.032409,8931.957199,8545.724943
N/A,tlr1218,Unknown function,General,None,hypothetical protein,,3,G,5730.112774,5650.474376,5526.574954,5635.720701
N/A,tlr1219,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis via diaminopimelate (DAP) utilizing ammonia and NADPH,4-hydroxy-tetrahydrodipicolinate synthase DapA,dapA,3,G,5839.313994,5192.457271,4775.246584,5269.00595
N/A,tlr1220,Nucleic acid metabolism,RNA degradation,bacterial RNA degradation,RNA-metabolising metallo-beta-lactamase,,3,G,10077.2935,9423.710574,7863.763246,9121.589107
N/A,tlr1222,Translation,Ribosomal proteins: synthesis and modification,other ribosome maturation factor,ribosome-associated protein YbeB,ybeB,4,H,4382.055364,5799.77944,7973.083811,6051.639538
N/A,tlr1224,Transport and binding proteins,Cations and iron carrying compounds,calcium homeostasis,P-type calcium uptake ATPase PacL,pacL,4,H,2661.18456,2769.496041,2792.65371,2741.111437
N/A,tlr1226,Unknown function,General,None,hypothetical extracytoplasmic protein,,2,F,8206.780546,7791.013273,8115.73444,8037.842753
N/A,tlr1228,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Embden-Meyerhof pathway,2_3-bisphosphoglycerate-dependent phosphoglycerate mutase GpmA,gpmA,2,F,5653.562821,5090.436284,5648.443313,5464.147473
N/A,tlr1233,Nucleic acid metabolism,Purine metabolism,None,adenosine deaminase Add,add,4,H,1223.190364,1266.872515,1345.891129,1278.651336
N/A,tlr1234,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,leucine and isoleucine biosynthesis from pyruvate and acetyl-CoA,3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit LeuD,leuD,4,H,2960.616773,3775.848635,5348.553329,4028.339579
N/A,tlr1235,Unknown function,General,None,hypothetical protein,,4,H,4417.817679,4501.182622,4492.04333,4470.347877
N/A,tlr1236,Energy metabolism,Electron transport,photosynthetic electron transport,2Fe-2S ferredoxin PetF,petF,4,H,8483.942491,10406.63901,14262.29334,11050.95828
N/A,tlr1239,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan biosynthesis,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2_6-diaminopimelate ligase MurE,murE,3,G,3906.670579,3758.967018,3125.297304,3596.9783
N/A,tlr1240,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Double strand breaks repair,Rad3-related DNA helicase,,3,G,717.6295195,599.8621983,556.6384422,624.7100533
N/A,tlr1246,Transport and binding proteins,Porins and secretins,zinc homeostasis,zinc-regulated outer membrane porin OmpZ,ompZ,0,,470.5853193,505.4452786,479.1194743,485.0500241
N/A,tlr1247,None,None,None,None,None,0,,51.7316627,45.77638463,69.01303856,55.50702863
N/A,tlr1249,Unknown function,General,None,protein of unknown function DUF561 Ycf23,ycf23,3,G,49949.52204,42649.84137,30942.90234,41180.75525
N/A,tlr1250,Unknown function,Enzymes of unknown specificity,None,NOL1/NOP2/sun family putative RNA methylase,,1,E,5847.186247,6233.631244,4818.425696,5633.081062
N/A,tlr1252,Carbohydrate metabolism,Starch and sucrose metabolism,glycogen system,glycogen phosphorylase GlgP,glgP,3,G,1571.760423,1494.711242,1302.348021,1456.273229
