RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
fig.6666666.52381.peg.2617,SY28_RS13155,Energy metabolism,Oxidative phosphorylation,V-type ATPase AtpABCDEFGHIK,V/A-type H+-transporting ATPase subunit AtpA,atpA,3,A,3,G,844.3043339,968.2430786,872.3241067,894.9571731
fig.6666666.52381.peg.2618,SY28_RS13160,Energy metabolism,Oxidative phosphorylation,V-type ATPase AtpABCDEFGHIK,V/A-type H+-transporting ATPase subunit AtpF,atpF,1,D,3,G,863.8959975,876.3803444,926.8139233,889.0300884
fig.6666666.52381.peg.2619,SY28_RS13165,Energy metabolism,Oxidative phosphorylation,V-type ATPase AtpABCDEFGHIK,V/A-type H+-transporting ATPase subunit AtpC,atpC,3,A,3,G,690.889138,780.0588705,547.4802281,672.8094122
fig.6666666.52381.peg.262,SY28_RS01300,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,polysaccharide metabolism,UDP-phosphate galactose phosphotransferase,,0,,0,,56.01917189,35.97905715,48.42099067,46.80640657
fig.6666666.52381.peg.2620,SY28_RS13170,Energy metabolism,Oxidative phosphorylation,V-type ATPase AtpABCDEFGHIK,V/A-type H+-transporting ATPase subunit AtpE,atpE,4,C,3,G,992.9371788,836.583,821.9882741,883.8361509
fig.6666666.52381.peg.2621,SY28_RS13175,Energy metabolism,Oxidative phosphorylation,V-type ATPase AtpABCDEFGHIK,V/A-type H+-transporting ATPase subunit AtpK,atpK,4,C,3,G,1557.310625,1159.405514,1170.559819,1295.758653
fig.6666666.52381.peg.2622,SY28_RS13180,Energy metabolism,Oxidative phosphorylation,V-type ATPase AtpABCDEFGHIK,V/A-type H+-transporting ATPase subunit AtpI,atpI,4,C,3,G,895.0012812,739.932015,616.6889656,750.5407539
fig.6666666.52381.peg.2623,SY28_RS13185,Energy metabolism,Oxidative phosphorylation,V-type ATPase AtpABCDEFGHIK,V/A-type H+-transporting ATPase subunit AtpG,atpG,4,C,3,G,1872.848094,1181.819762,1347.239797,1467.302551
fig.6666666.52381.peg.2626,SY28_RS13195,Unknown function,General,,hypothetical protein,,0,,2,F,44.57686432,37.40244322,56.89780832,46.29237196
fig.6666666.52381.peg.2627,SY28_RS13205,Unknown function,General,,hypothetical protein,,0,,0,,20.20110378,28.62516928,22.02693717,23.61773674
fig.6666666.52381.peg.2628,SY28_RS13215,Unknown function,General,,hypothetical protein,,2,B,0,,113.1300215,72.4378442,250.486974,145.3516132
fig.6666666.52381.peg.2629,SY28_RS13220,Unknown function,Enzymes of unknown specificity,,amine oxidase,,3,A,4,H,181.2960471,245.575175,165.792836,197.554686
fig.6666666.52381.peg.263,SY28_RS01305,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,polysaccharide metabolism,glycosyltransferase,,0,,0,,76.35224699,48.87119446,66.95885511,64.06076552
fig.6666666.52381.peg.2631,SY28_RS13225,Energy metabolism,Nitrogen metabolism,membrane bound nitrate reductase,cytochrome b-561 NarC,narC,3,A,3,G,446.0797527,498.1163446,417.9676462,454.0545811
fig.6666666.52381.peg.2632,SY28_RS13230,Energy metabolism,Nitrogen metabolism,membrane bound nitrate reductase,rieske iron-sulphur protein NarB,narB,1,D,3,G,555.9532171,747.110969,668.9924506,657.3522122
fig.6666666.52381.peg.2633,SY28_RS13235,Energy metabolism,Oxidative phosphorylation,,cytochrome C,,0,,3,G,493.0945838,468.6556976,478.5006312,480.0836375
fig.6666666.52381.peg.2634,SY28_RS13240,Energy metabolism,Oxidative phosphorylation,,cytochrome C,,4,C,1,E,803.9603332,775.2385219,639.3535395,739.5174649
fig.6666666.52381.peg.2635,SY28_RS13245,Carbohydrate metabolism,Pentose and glucuronate interconversions,,xylose isomerase,,0,,0,,31.50393848,41.51602565,80.09367351,51.03787921
fig.6666666.52381.peg.2636,SY28_RS13250,Unknown function,General,,hypothetical protein,,0,,0,,90.93290811,72.55054592,54.02636488,72.50327297
fig.6666666.52381.peg.2637,SY28_RS13255,Unknown function,General,,hypothetical protein,,0,,0,,57.92470514,69.27472218,67.83580015,65.01174249
fig.6666666.52381.peg.2639,SY28_RS13265,Regulatory functions,DNA interactions,,CopG family transcriptional regulator,,0,,2,F,220.8681165,223.1398295,193.2591241,212.4223567
fig.6666666.52381.peg.264,SY28_RS01307,Unknown function,General,,hypothetical protein,,0,,0,,51.43988506,45.24535443,31.73920564,42.80814838
fig.6666666.52381.peg.2640,SY28_RS13270,Cell motility and adherance,Surface structures and assembly platforms,,twitching motility protein PilT,,2,B,2,F,161.1822615,96.83061377,257.9732859,171.995387
fig.6666666.52381.peg.2641,SY28_RS13275,Unknown function,General,,TIGR03492 family protein,,0,,0,,63.25228366,72.65006847,92.51284795,76.13840003
fig.6666666.52381.peg.2642,SY28_RS13280,Unknown function,Enzymes of unknown specificity,,family 2 glycosyl transferase,,0,,0,,93.51338444,52.35720319,65.91292131,70.59450298
fig.6666666.52381.peg.2643,SY28_RS13285,Transport and binding proteins,Unknown substrate,,MFS superfamily transporter,,0,,0,,66.94974812,44.43395652,34.49880302,48.62750255
fig.6666666.52381.peg.2644,SY28_RS13290,Carbohydrate metabolism,Citrate cycle (TCA cycle),TCA cycle,fumarate hydratase class II FumC,fumC,1,D,3,G,265.8482342,328.5698356,351.1060354,315.1747017
fig.6666666.52381.peg.2645,SY28_RS13295,Defense and invasion systems,Detoxification and inactivation,oxidative stress,superoxide dismutase Sod2,sod2,3,A,4,H,496.563994,1185.999231,684.3559558,788.9730603
fig.6666666.52381.peg.2646,SY28_RS13300,Unknown function,General,,hypothetical protein,,0,,0,,91.30236286,41.5562255,46.16395601,59.67418146
fig.6666666.52381.peg.2647,SY28_RS13305,Translation,tRNA and rRNA base modification,,threonylcarbamoyladenosine tRNA methylthiotransferase MtaB,mtaB,0,,0,,117.0065494,70.09196978,72.52852546,86.5423482
fig.6666666.52381.peg.2648,SY28_RS13310,Unknown function,General,,hypothetical protein,,3,A,0,,66.97915326,100.0657442,38.99933623,68.68141122
fig.6666666.52381.peg.2649,SY28_RS13315,Unknown function,General,,histidine triad family protein HinT,hinT,0,,2,F,147.8394526,108.4559256,145.3824276,133.8926019
fig.6666666.52381.peg.265,SY28_RS01315,Carbohydrate metabolism,Galactose metabolism,polysaccharide metabolism,UDP-galactopyranose mutase Glf,glf,0,,0,,101.5938875,93.20921446,93.4284275,96.07717648
fig.6666666.52381.peg.2651,SY28_RS13325,Unknown function,General,,hypothetical protein,,0,,0,,19.08245747,41.01697418,65.08162617,41.72701927
fig.6666666.52381.peg.2652,SY28_RS13330,Nucleic acid metabolism,Purine metabolism,,adenine phosphoribosyltransferase AprT,aprT,1,D,2,F,236.8385292,333.4299135,378.30007,316.1895042
fig.6666666.52381.peg.2653,SY28_RS13335,Nucleic acid metabolism,Purine metabolism,,adenine phosphoribosyltransferase AprT,aprT,1,D,0,,180.678687,339.9636722,346.6514896,289.0979496
fig.6666666.52381.peg.2654,SY28_RS13340,Carbohydrate metabolism,Propanoate metabolism,propionate degradation,methylmalonyl-CoA mutase subunit McmA1,mcmA1,1,D,0,,30.25184046,175.965831,125.8403912,110.6860209
fig.6666666.52381.peg.2655,SY28_RS13345,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,rod shape-determining protein MreB,mreB,0,,2,F,144.7350311,137.057172,179.4411997,153.7444676
fig.6666666.52381.peg.2657,SY28_RS13360,Unknown function,General,,hypothetical protein,,0,,0,,30.59324998,9.748343208,34.21580903,24.85246741
fig.6666666.52381.peg.2658,SY28_RS13365,Regulatory functions,DNA interactions,,transcriptional regulator,,0,,0,,27.64894521,43.01447484,27.65452695,32.772649
fig.6666666.52381.peg.2659,SY28_RS13366,Unknown function,General,,hypothetical protein,,0,,1,E,91.04021974,65.87527333,95.92012394,84.278539
fig.6666666.52381.peg.266,SY28_RS01320,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,polysaccharide metabolism,PST family polysaccharide transporter,rfbX,0,,0,,39.85779946,32.52292625,45.39450627,39.25841066
fig.6666666.52381.peg.2660,SY28_RS13370,Intracellular trafficking_ assembly_ and processing,Peptidases,,peptidase S8,,0,,0,,32.0084346,56.71956745,52.82956974,47.18585727
fig.6666666.52381.peg.2661,SY28_RS13375,Unknown function,General,,hypothetical protein,,0,,1,E,30.31811096,36.00098245,50.15489001,38.82466114
fig.6666666.52381.peg.2662,SY28_RS13376,Unknown function,General,,hypothetical protein,,0,,1,E,40.35535266,20.1730221,26.50430693,29.0108939
fig.6666666.52381.peg.2663,SY28_RS13380,Fatty acid and lipid metabolism,Biosynthesis,biosynthesis of Und-PP-GlcNAc,UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase WecA,wecA,0,,0,,98.83396538,101.9635264,107.920309,102.9059336
fig.6666666.52381.peg.2664,SY28_RS13385,Energy metabolism,Electron transport,,NADH-quinone oxidoreductase,,3,A,3,G,235.0970254,306.4781167,261.1240476,267.5663966
fig.6666666.52381.peg.2665,SY28_RS13390,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Nucleotide excision repair,excinuclease ABC subunit UvrC,uvrC,0,,4,H,17.86849964,22.51874255,22.57130562,20.9861826
fig.6666666.52381.peg.2666,SY28_RS13395,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,homoserine biosynthesis from aspartate,homoserine dehydrogenase,,0,,0,,21.28983172,39.25932874,37.45596456,32.66837501
fig.6666666.52381.peg.2667,SY28_RS13400,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,threonine biosynthesis from homoserine,threonine synthase ThrC,thrC,0,,0,,59.03851193,54.47863134,52.34359561,55.28691296
fig.6666666.52381.peg.267,SY28_RS01325,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,polysaccharide metabolism,chain-length determining protein Wzz,wzz,0,,1,E,86.17140161,67.41987004,67.33810976,73.64312714
fig.6666666.52381.peg.2670,SY28_RS13415,Unknown function,General,,hypothetical protein,,0,,4,H,75.70385039,65.22033801,63.4980217,68.1407367
fig.6666666.52381.peg.2672,SY28_RS13425,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,glycerol degradation,acyl-phosphate glycerol 3-phosphate acyltransferase PlsY,plsY,1,D,2,F,28.1926513,113.960792,123.9453131,88.69958544
fig.6666666.52381.peg.2673,SY28_RS13430,Prosthetic groups_ cofactors_ and carriers,Molybdopterin and tungstate,,molybdopterin-binding protein,yedY,1,D,4,H,1110.03255,1295.343211,1324.306113,1243.227291
fig.6666666.52381.peg.2676,SY28_RS13445,Unknown function,General,,hypothetical protein,,0,,4,H,97.56457636,51.7536079,46.68062405,65.3329361
fig.6666666.52381.peg.2677,SY28_RS13450,Unknown function,General,,hypothetical protein,,4,C,1,E,111.2138928,53.30356491,51.33782298,71.95176025
fig.6666666.52381.peg.2678,SY28_RS13455,Translation,tRNA and rRNA base modification,queuosine (Q-tRNA) biosynthesis from preQ0,queuine tRNA-ribosyltransferase Tgt,tgt,0,,1,E,24.44549425,9.210149261,17.91971398,17.19178583
fig.6666666.52381.peg.268,SY28_RS01330,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,dTDP-L-rhamnose biosynthesis from dTDP-4-dehydro-L-rhamnose,dTDP-4-dehydrorhamnose reductase RfbD,rfbD,0,,0,,99.34733052,77.37440094,53.53149274,76.75107473
fig.6666666.52381.peg.2681,SY28_RS13465,Unknown function,General,degradation of tyrosine via homogentisate,hypothetical protein,,0,,0,,29.94925528,16.70365894,43.2457785,29.96623091
fig.6666666.52381.peg.2682,SY28_RS13470,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,sn-glycerol-phosphate uptake system UgpABCE,ABC-type sn-glycerol 3-phosphate utptake system substrate-binidng component UgpB,ugpB,0,,0,,8.231398668,52.30302104,19.21499054,26.58313675
fig.6666666.52381.peg.2683,SY28_RS13475,Energy metabolism,Oxidative phosphorylation,,NADH dehydrogenase Ndh,ndh,0,,0,,52.58118613,14.37741692,16.41709246,27.79189851
fig.6666666.52381.peg.2687,SY28_RS13500,Unknown function,General,,TTT-type uptake system substrate-binding component,,0,,0,,11.1393307,12.20399531,15.75617988,13.03316863
fig.6666666.52381.peg.2688,SY28_RS13505,Transport and binding proteins,Anions,degradation of tyrosine via homogentisate,TTT-type tricarboxylate uptake system substrate-binding component,,3,A,0,,47.12050985,74.16816771,15.87885335,45.72251031
fig.6666666.52381.peg.269,SY28_RS01335,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,4_6-dideoxy-4-oxo-dTDP-D-glucose biosynthesis from glucose-1-phosphate,dTDP-glucose 4_6-dehydratase RfbB,rfbB,0,,0,,81.86518223,57.98509963,73.39860121,71.08296103
fig.6666666.52381.peg.2690,SY28_RS13515,Nucleic acid metabolism,DNA replication_ recombination_ and repair,modulation of nucleotide pools,DNA mismatch repair protein MutT,,0,,0,,69.46728329,56.33756944,33.56985763,53.12490345
fig.6666666.52381.peg.2692,SY28_RS13530,Fatty acid and lipid metabolism,Biosynthesis,fatty acid biosynthesis_ initiation,acetyl-CoA carboxylase complex carboxyl transferase beta subunit AccD,accD,0,,1,E,145.060729,133.8619009,146.2057882,141.7094727
fig.6666666.52381.peg.2693,SY28_RS13535,Fatty acid and lipid metabolism,Biosynthesis,fatty acid biosynthesis_ initiation,acetyl-CoA carboxylase complex carboxyl transferase alpha subunit AccA,accA,1,D,2,F,61.89974339,109.4961674,148.8737822,106.7565643
fig.6666666.52381.peg.2694,SY28_RS13540,Transport and binding proteins,Anions,phosphonate uptake system PhnCDE,ABC-type phosphonate uptake system permease component phnE,phnE,0,,0,,41.58988268,58.04007699,49.44547094,49.6918102
fig.6666666.52381.peg.2695,SY28_RS13545,Transport and binding proteins,Anions,phosphonate uptake system PhnCDE,ABC-type phosphonate uptake system ATPase component PhnC,phnC,0,,0,,74.43298249,75.07321564,77.22468012,75.57695942
fig.6666666.52381.peg.2696,SY28_RS13550,Transport and binding proteins,Anions,phosphonate uptake system PhnCDE,ABC-type phosphonate uptake system substrate-binding component PhnD,phnD,1,D,3,G,423.3983698,647.0840705,750.0217464,606.8347289
fig.6666666.52381.peg.2697,SY28_RS13555,Unknown function,Enzymes of unknown specificity,,HAD superfamily hydrolase,,0,,0,,67.85824158,40.83817332,35.16842264,47.95494585
fig.6666666.52381.peg.2698,SY28_RS13560,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,N-acetylmuramoyl-L-alanine amidase AmiA,amiA,0,,0,,35.39235561,23.8969928,31.43036473,30.23990438
fig.6666666.52381.peg.27,SY28_RS00135,Amino acid metabolism,Arginine and proline metabolism,ornithine biosynthesis from glutamate_ acetylated branch,amino-acid N-acetyltransferase ArgA,argA,3,A,4,H,70.28582373,91.47833731,23.96400321,61.90938808
fig.6666666.52381.peg.270,SY28_RS01340,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,dTDP-4-dehydro-L-rhamnose biosynthesis from 4_6-dideoxy-4-oxo-dTDP-D-glucose,dTDP-4-dehydrorhamnose 3_5-epimerase RfbC,rfbC,3,A,3,G,110.2518366,118.5504522,152.2020435,127.0014441
fig.6666666.52381.peg.2700,SY28_RS13570,Transport and binding proteins,Anions,,TTT-type tricarboxylate uptake system substrate-binding component TctC,tctC,3,A,3,G,47.51464601,115.8218719,61.27363875,74.87005222
fig.6666666.52381.peg.2702,SY28_RS13580,Transport and binding proteins,Anions,,TTT-type tricarboxylate uptake system large permease component TctA,tctA,3,A,3,G,10.13067922,11.02026831,24.84958747,15.33351167
fig.6666666.52381.peg.2704,SY28_RS13590,Nucleic acid metabolism,RNA degradation,bacterial RNA degradation,ATP-dependent RNA helicase DeaD,deaD,2,B,1,E,586.7920344,563.7310974,722.0562823,624.193138
fig.6666666.52381.peg.2706,SY28_RS13600,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivM,livM,3,A,3,G,20.75593481,81.10806556,32.40616971,44.75672336
fig.6666666.52381.peg.2707,SY28_RS13605,Unknown function,General,,COG1302 family protein of unknown function,,2,B,3,G,174.7403054,181.099802,259.2927608,205.0442894
fig.6666666.52381.peg.2708,SY28_RS13610,Transcription,Transcription factors,transcription termination - antitermination Nus factors,N utilization substance protein NusB,nusB,3,A,4,H,144.2432776,141.5520191,62.39456044,116.0632857
fig.6666666.52381.peg.2709,SY28_RS13615,Prosthetic groups_ cofactors_ and carriers,One carbon pool by folate,,bifunctional methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase FolD,folD,3,A,1,E,94.80543091,64.15760867,54.54597538,71.16967165
fig.6666666.52381.peg.271,SY28_RS01345,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,,family 2 glycosyl transferase,,3,A,4,H,47.62323503,37.67842853,39.95516074,41.75227477
fig.6666666.52381.peg.2710,SY28_RS13620,Unknown function,Enzymes of unknown specificity,,acid phosphatase,,3,A,2,F,36.13107299,47.10336497,63.13218012,48.78887269
fig.6666666.52381.peg.2711,SY28_RS13625,Unknown function,General,,hypothetical protein,,3,A,4,H,43.16961823,72.2421389,58.29894537,57.9035675
fig.6666666.52381.peg.2713,SY28_RS13635,Energy metabolism,,,[Fe-S]-binding protein,,3,A,2,F,122.7662322,99.85282575,92.4947107,105.0379229
fig.6666666.52381.peg.2714,SY28_RS13640,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,sugar degradation,ABC-type raffinose/stacyose/melbiose uptake system ATPase component MsmK,msmK,1,D,2,F,179.9382275,288.339113,335.1994319,267.8255908
fig.6666666.52381.peg.2715,SY28_RS13641,Unknown function,General,,hypothetical protein,,3,A,4,H,26.96570219,24.54939493,57.21301382,36.24270365
fig.6666666.52381.peg.2716,SY28_RS13645,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,glutamate biosynthesis,NADPH/NADH glutamate synthase small subunit GltD,gltD,3,A,4,H,35.13264432,342.0716491,17.87672749,131.6936736
fig.6666666.52381.peg.2717,SY28_RS13650,Nucleic acid metabolism,Pyrimidine metabolism,,dihydropyrimidine dehydrogenase,preA,3,A,4,H,54.66183509,358.0817413,28.13265075,146.9587424
fig.6666666.52381.peg.2718,SY28_RS13655,Nucleic acid metabolism,Purine metabolism,uracil degradation to B-alanine,dihydropyrimidinase Dht,dht,3,A,4,H,100.2270771,163.5142149,51.78608853,105.1757935
fig.6666666.52381.peg.2719,SY28_RS13656,Unknown function,General,,hypothetical protein,,2,B,4,H,150.834237,90.77859943,139.433764,127.0155335
fig.6666666.52381.peg.272,SY28_RS01350,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,mannose degradation,mannose-1-phosphate guanylyltransferase ManC,manC,3,A,4,H,32.03671356,33.32942095,27.34014233,30.90209228
