gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
AKG35_RS07325,,AKG35_RS07325,PMT1377,Protein Homology,1461150.0,1463321.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011825274.1,polyribonucleotide nucleotidyltransferase,WP_011130745.1,"PMT1377,PMT_1377,RG24_RS07355",1461150.0,1463321.0,+,CK_Pro_MIT9313_01377,pnp,"GO:0006402,GO:0006396,GO:0004654,GO:0003723,GO:0003676,GO:0000175",CK_00000592,P.1,Degradation of RNA,"COG1185,bactNOG01337,cyaNOG01971","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",2.7.7.8,polyribonucleotide nucleotidyltransferase%3B polynucleotide phosphorylase%3B PNPase (ambiguous)%3B nucleoside diphosphate:polynucleotidyl transferase%3B polyribonucleotide phosphorylase,"mRNA catabolic process,RNA processing,mRNA catabolic process,RNA processing,polyribonucleotide nucleotidyltransferase activity,RNA binding,nucleic acid binding,3'-5'-exoribonuclease activity",polyribonucleotide nucleotidyltransferase,"TIGR03591,PF01138,PF00575,PF00013,PF03725,PF03726,PS50084,PS50126,IPR012162,IPR001247,IPR003029,IPR004088,IPR015847,IPR015848,IPR004087,IPR022967,IPR020568,IPR012340,IPR036612,IPR036345,IPR036456,IPR027408","polyribonucleotide nucleotidyltransferase,3' exoribonuclease family%2C domain 1,S1 RNA binding domain,KH domain,3' exoribonuclease family%2C domain 2,Polyribonucleotide nucleotidyltransferase%2C RNA binding domain,Type-1 KH domain profile.,S1 domain profile.,Polyribonucleotide nucleotidyltransferase,Exoribonuclease%2C phosphorolytic domain 1,S1 domain,K Homology domain%2C type 1,Exoribonuclease%2C phosphorolytic domain 2,Polyribonucleotide nucleotidyltransferase%2C RNA-binding domain,K Homology domain,RNA-binding domain%2C S1,Ribosomal protein S5 domain 2-type fold,Nucleic acid-binding%2C OB-fold,K Homology domain%2C type 1 superfamily,Exoribonuclease%2C PH domain 2 superfamily,Polyribonucleotide nucleotidyltransferase%2C RNA-binding domain superfamily,PNPase/RNase PH domain superfamily",134,Transcription / Degradation of RNA
AKG35_RS07330,,AKG35_RS07330,PMT1378,Protein Homology,1463341.0,1464258.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363574.1,3'(2')%2C5'-bisphosphate nucleotidase CysQ family protein,WP_011130746.1,"PMT1378,PMT_1378,RG24_RS07360",1463341.0,1464258.0,-,CK_Pro_MIT9313_01378,cysQ,GO:0046854,CK_00000591,E.7,Sulfur metabolism,"COG1218,bactNOG10935,bactNOG08319,bactNOG15911,bactNOG24044,cyaNOG00350,cyaNOG02320","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",3.1.3.7,3'(2')%2C5'-bisphosphate nucleotidase%3B phosphoadenylate 3'-nucleotidase%3B 3'-phosphoadenylylsulfate 3'-phosphatase%3B 3'(2')%2C5'-bisphosphonucleoside 3'(2')-phosphohydrolase,phosphatidylinositol phosphorylation,3'(2')%2C 5'-bisphosphate nucleotidase,"PF00459,PS00629,PS00630,IPR000760,IPR020583,IPR020550","Inositol monophosphatase family,Inositol monophosphatase family signature 1.,Inositol monophosphatase family signature 2.,Inositol monophosphatase-like,Inositol monophosphatase%2C metal-binding site,Inositol monophosphatase%2C conserved site",106,Central intermediary metabolism / Sulfur metabolism
rsmI,rsmI,AKG35_RS07335,PMT1379,Protein Homology,1464283.0,1465152.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011825272.1,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,WP_011130747.1,"PMT1379,PMT_1379,RG24_RS07365",1464283.0,1465152.0,+,CK_Pro_MIT9313_01379,rsmI,"GO:0006412,GO:0006450,GO:0032259,GO:0008168",CK_00000590,K.2,Ribosomal proteins: synthesis and modification,"COG0313,bactNOG01399,cyaNOG01152","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"translation,regulation of translational fidelity,methylation,translation,regulation of translational fidelity,methylation,methyltransferase activity",2-O-methyltransferase,"TIGR00096,PF00590,PS01296,IPR008189,IPR000878,IPR018063","16S rRNA (cytidine(1402)-2'-O)-methyltransferase,Tetrapyrrole (Corrin/Porphyrin) Methylases,RsmI AdoMet-dependent methyltransferase protein family signature.,rRNA small subunit methyltransferase I,Tetrapyrrole methylase,SAM-dependent methyltransferase RsmI%2C conserved site",168,Protein synthesis / tRNA and rRNA base modification
AKG35_RS07340,,AKG35_RS07340,PMT1380,Protein Homology,1465197.0,1465424.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130748.1,hypothetical protein,WP_011130748.1,"PMT1380,PMT_1380,RG24_RS07370",1465197.0,1465424.0,+,CK_Pro_MIT9313_01380,PMT1380,GO:0016020,CK_00056424,R.2,Conserved hypothetical proteins,,,,,membrane,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved
AKG35_RS07345,,AKG35_RS07345,PMT1381,Protein Homology,1465461.0,1466285.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011825270.1,hypothetical protein,WP_041385139.1,"PMT1381,PMT_1381,RG24_RS07375",1465461.0,1466294.0,-,CK_Pro_MIT9313_01381,PMT1381,,CK_00001219,,,"NOG14854,COG2188,COG2963,COG0760,bactNOG20813,cyaNOG02732","COG: POORLY CHARACTERIZED [S] Function unknown,COG: INFORMATION STORAGE AND PROCESSING [K] Transcription,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,141,Transport and binding proteins / Unknown substrate
AKG35_RS07375,,AKG35_RS07375,PMT1384,Protein Homology,1469535.0,1469867.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130752.1,hypothetical protein,WP_011130752.1,"PMT1384,PMT_1384,RG24_RS07405",1469535.0,1469867.0,-,CK_Pro_MIT9313_01384,PMT1384,,CK_00003816,,,COG0477,COG: GEPR,,,,conserved hypothetical protein,,,,
AKG35_RS07380,,AKG35_RS07380,PMT1386,Protein Homology,1470645.0,1471397.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011825261.1,MBL fold metallo-hydrolase,WP_011130754.1,"PMT1386,PMT_1386,RG24_RS07410",1470645.0,1471397.0,+,CK_Pro_MIT9313_01386,PMT1386,,CK_00000396,"D.1.4,D.1.9,R.3","Oxidative stress, Other,Enzymes of unknown specificity","COG2220,COG0542,bactNOG15004,bactNOG92847,cyaNOG01496","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,metallo-hydrolase/oxidoreductase,"PF13483,IPR036866","Beta-lactamase superfamily domain,Ribonuclease Z/Hydroxyacylglutathione hydrolase-like",703,Unknown function / Enzymes of unknown specificity
AKG35_RS07390,,AKG35_RS07390,PMT1388,Protein Homology,1473219.0,1473566.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130756.1,hypothetical protein,WP_011130756.1,"PMT1388,PMT_1388,RG24_RS07420",1473219.0,1473566.0,-,CK_Pro_MIT9313_01388,PMT1388,,CK_00047021,,,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
AKG35_RS07405,,AKG35_RS07405,PMT1391,GeneMarkS-2+,1475939.0,1476199.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011130759.1,"PMT1391,PMT_1391,RG24_RS07435",1475939.0,1476199.0,-,CK_Pro_MIT9313_01391,PMT1391,,CK_00041712,,,,,,,,conserved hypothetical protein,,,,
AKG35_RS07415,,AKG35_RS07415,PMT1392,Protein Homology,1477097.0,1478800.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011825249.1,protein adenylyltransferase SelO,WP_011130760.1,"PMT1392,PMT_1392,RG24_RS07445",1477097.0,1478800.0,+,CK_Pro_MIT9313_01392,PMT1392,,CK_00000739,R.2,Conserved hypothetical proteins,"COG0397,bactNOG00280,cyaNOG01139,cyaNOG05249","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,ACR YdiU/UPF0061 family protein,"PF02696,IPR003846","Uncharacterized ACR%2C YdiU/UPF0061 family,Protein adenylyltransferase SelO",156,Hypothetical proteins / Conserved
AKG35_RS07420,,AKG35_RS07420,PMT1393,Protein Homology,1478985.0,1479497.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130761.1,hypothetical protein,WP_011130761.1,"PMT1393,PMT_1393,RG24_RS07450",1478985.0,1479497.0,-,CK_Pro_MIT9313_01393,PMT1393,,CK_00001950,R.2,Conserved hypothetical proteins,"NOG125793,bactNOG67864,cyaNOG07160","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,uncharacterized conserved secreted protein,,,156,Hypothetical proteins / Conserved
gluQRS,gluQRS,AKG35_RS07430,PMT1394,Protein Homology,1480254.0,1481174.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130762.1,tRNA glutamyl-Q(34) synthetase GluQRS,WP_011130762.1,"PMT1394,PMT_1394,RG24_RS07460",1480254.0,1481174.0,-,CK_Pro_MIT9313_01394,yadB,GO:0006418,CK_00001310,K.3,tRNA and rRNA base modification,"COG0008,bactNOG01197,cyaNOG05071","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",6.1.1.17,glutamate---tRNA ligase%3B glutamyl-tRNA synthetase%3B glutamyl-transfer ribonucleate synthetase%3B glutamyl-transfer RNA synthetase%3B glutamyl-transfer ribonucleic acid synthetase%3B glutamate-tRNA synthetase%3B glutamic acid translase,tRNA aminoacylation for protein translation,glutamyl-Q-tRNA(Asp) synthetase,"PF00749,PS00178,IPR001412,IPR020058","tRNA synthetases class I (E and Q)%2C catalytic domain,Aminoacyl-transfer RNA synthetases class-I signature.,Aminoacyl-tRNA synthetase%2C class I%2C conserved site,Glutamyl/glutaminyl-tRNA synthetase%2C class Ib%2C catalytic domain",137,Protein synthesis / tRNA aminoacylation
AKG35_RS07435,,AKG35_RS07435,PMT1395,Protein Homology,1481263.0,1481538.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011295240.1,HU family DNA-binding protein,WP_011130763.1,"PMT1395,PMT_1395,RG24_RS07465",1481263.0,1481538.0,-,CK_Pro_MIT9313_01395,hupB,"GO:0030261,GO:0006351,GO:0043158,GO:0003677,GO:0005515,GO:0042802",CK_00001068,N.1, DNA interactions,"COG0776,bactNOG37328,cyaNOG03291,cyaNOG07032","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",,,"chromosome condensation,transcription%2C DNA-templated,heterocyst differentiation,chromosome condensation,transcription%2C DNA-templated,heterocyst differentiation,DNA binding,protein binding,identical protein binding",DNA-binding protein HU-beta,"PF00216,PS00045,IPR000119,IPR020816","Bacterial DNA-binding protein,Bacterial histone-like DNA-binding proteins signature.,Histone-like DNA-binding protein,Histone-like DNA-binding protein%2C conserved site",261,Regulatory functions / DNA interactions
AKG35_RS07440,,AKG35_RS07440,PMT1396,Protein Homology,1481698.0,1482354.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011825243.1,MBL fold metallo-hydrolase,WP_011130764.1,"PMT1396,PMT_1396,RG24_RS07470",1481698.0,1482354.0,-,CK_Pro_MIT9313_01396,PMT1396,GO:0016787,CK_00001311,R.3,Enzymes of unknown specificity,"COG0491,bactNOG14723,cyaNOG00472","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,hydrolase activity,ribonuclease Z / hydroxyacylglutathione hydrolase-like protein,IPR036866,Ribonuclease Z/Hydroxyacylglutathione hydrolase-like,703,Unknown function / Enzymes of unknown specificity
AKG35_RS07445,,AKG35_RS07445,PMT1397,Protein Homology,1482432.0,1484501.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011359391.1,glycogen debranching protein,WP_052646234.1,"PMT1397,PMT_1397,RG24_RS07475",1482387.0,1484501.0,+,CK_Pro_MIT9313_01397,glgX,"GO:0005975,GO:0005980,GO:0004133,GO:0004553,GO:0043169",CK_00034984,G.8, Glycogen and sugar metabolism,"COG1523,bactNOG00898,cyaNOG01839","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",3.2.1.68,isoamylase%3B debranching enzyme%3B glycogen alpha-1%2C6-glucanohydrolase,"carbohydrate metabolic process,glycogen catabolic process,carbohydrate metabolic process,glycogen catabolic process,glycogen debranching enzyme activity,hydrolase activity%2C hydrolyzing O-glycosyl compounds,cation binding",isoamylase,"PF02922,PF00128,IPR004193,IPR006047,IPR017853","Carbohydrate-binding module 48 (Isoamylase N-terminal domain),Alpha amylase%2C catalytic domain,Glycoside hydrolase%2C family 13%2C N-terminal,Glycosyl hydrolase%2C family 13%2C catalytic domain,Glycoside hydrolase superfamily",105,Energy metabolism / Biosynthesis and degradation of polysaccharides
AKG35_RS07455,,AKG35_RS07455,PMT1398,Protein Homology,1484724.0,1486079.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130766.1,MFS transporter,WP_011130766.1,"PMT1398,PMT_1398,RG24_RS07485",1484724.0,1486079.0,+,CK_Pro_MIT9313_01398,glcH,"GO:0015758,GO:0005355",CK_00000074,Q.3,Carbohydrates%2C organic alcohols%2C and acids,"COG2211,bactNOG04999,bactNOG03269,bactNOG16546,bactNOG15145,bactNOG87294,bactNOG24481,cyaNOG01493,cyaNOG06288","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",,,"glucose transmembrane transport,glucose transmembrane transport,glucose transmembrane transporter activity",glucose transporter,PF13347,MFS/sugar transport protein,144,Transport and binding proteins / Carbohydrates%2C organic alcohols%2C and acids
AKG35_RS07460,,AKG35_RS07460,PMT1399,Protein Homology,1486076.0,1486822.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130767.1,MlaE family ABC transporter permease,WP_011130767.1,"PMT1399,PMT_1399,RG24_RS07490",1486076.0,1486822.0,+,CK_Pro_MIT9313_01399,PMT1399,,CK_00001069,,,"COG0767,bactNOG03541,cyaNOG00371,cyaNOG06025","COG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism,bactNOG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism,cyaNOG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism,cyaNOG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism",,,,ABC-type transport system%2C membrane component,"TIGR00056,PF02405,IPR003453","ABC transport permease subunit,Permease MlaE,ABC transport permease subunit MlaE%2C Proteobacteria",156,Hypothetical proteins / Conserved
AKG35_RS07465,,AKG35_RS07465,PMT1400,Protein Homology,1486986.0,1488032.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130768.1,DUF3086 domain-containing protein,WP_011130768.1,"PMT1400,PMT_1400,RG24_RS07495",1486986.0,1488032.0,+,CK_Pro_MIT9313_01400,PMT1400,,CK_00001071,,,"COG0642,COG1196,NOG10959,COG3096,COG3074,COG0419,COG0552,bactNOG16069,cyaNOG00526","COG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,COG: CELLULAR PROCESSES AND SIGNALING [D] Cell cycle control%2C cell division%2C chromosome partitioning,COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [D] Cell cycle control%2C cell division%2C chromosome partitioning,COG: POORLY CHARACTERIZED [S] Function unknown,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,COG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF11285,IPR021437","Protein of unknown function (DUF3086),Protein of unknown function DUF3086",156,Hypothetical proteins / Conserved
plsY,plsY,AKG35_RS07470,PMT1401,Protein Homology,1488035.0,1488649.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_041384540.1,glycerol-3-phosphate 1-O-acyltransferase PlsY,WP_041384540.1,"PMT1401,PMT_1401,RG24_RS07500",1488059.0,1488649.0,+,CK_Pro_MIT9313_01401,plsY,"GO:0008654,GO:0043772,GO:0005886",CK_00001072,"H.3,H.4,H.7","Glycerolipid metabolism,Glycerophospholipid metabolism,Sphingolipid and glycosphingolipid metabolism","COG0344,bactNOG29731,cyaNOG02743","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism",2.3.1.15,glycerol-3-phosphate 1-O-acyltransferase%3B alpha-glycerophosphate acyltransferase%3B 3-glycerophosphate acyltransferase%3B ACP:sn-glycerol-3-phosphate acyltransferase%3B glycerol 3-phosphate acyltransferase%3B glycerol phosphate acyltransferase%3B glycerol phosphate transacylase%3B glycerophosphate acyltransferase%3B glycerophosphate transacylase%3B sn-glycerol 3-phosphate acyltransferase%3B sn-glycerol-3-phosphate acyltransferase%3B glycerol-3-phosphate O-acyltransferase (ambiguous),"phospholipid biosynthetic process,phospholipid biosynthetic process,acyl-phosphate glycerol-3-phosphate acyltransferase activity,phospholipid biosynthetic process,acyl-phosphate glycerol-3-phosphate acyltransferase activity,plasma membrane",glycerol-3-phosphate acyltransferase (GPAT),"TIGR00023,PF02660,IPR003811","acyl-phosphate glycerol 3-phosphate acyltransferase,Glycerol-3-phosphate acyltransferase,Glycerol-3-phosphate acyltransferase%2C PlsY","176,177","Fatty acid and phospholipid metabolism / Biosynthesis,Fatty acid and phospholipid metabolism / Degradation"
pyrF,pyrF,AKG35_RS07475,PMT1402,Protein Homology,1488637.0,1489374.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011130770.1,orotidine-5'-phosphate decarboxylase,WP_011130770.1,"PMT1402,PMT_1402,RG24_RS07505",1488637.0,1489374.0,-,CK_Pro_MIT9313_01402,pyrF,"GO:0006207,GO:0015949,GO:0006221,GO:0044205,GO:0004590,GO:0005515,GO:0016831,GO:0016829",CK_00001073,M.4,Pyrimidine ribonucleotide biosynthesis,"COG0284,bactNOG07935,cyaNOG00128","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",4.1.1.23,orotidine-5'-phosphate decarboxylase%3B orotidine-5'-monophosphate decarboxylase%3B orotodylate decarboxylase%3B orotidine phosphate decarboxylase%3B OMP decarboxylase%3B orotate monophosphate decarboxylase%3B orotidine monophosphate decarboxylase%3B orotidine phosphate decarboxylase%3B OMP-DC%3B orotate decarboxylase%3B orotidine 5'-phosphate decarboxylase%3B orotidylic decarboxylase%3B orotidylic acid decarboxylase%3B orotodylate decarboxylase%3B ODCase%3B orotic decarboxylase%3B orotidine-5'-phosphate carboxy-lyase,"'de novo' pyrimidine nucleobase biosynthetic process,nucleobase-containing small molecule interconversion,pyrimidine nucleotide biosynthetic process,'de novo' UMP biosynthetic process,'de novo' pyrimidine nucleobase biosynthetic process,nucleobase-containing small molecule interconversion,pyrimidine nucleotide biosynthetic process,'de novo' UMP biosynthetic process,orotidine-5'-phosphate decarboxylase activity,protein binding,carboxy-lyase activity,lyase activity",orotidine 5-phosphate decarboxylase,"TIGR01740,PF00215,PS00156,IPR001754,IPR014732,IPR018089","orotidine 5'-phosphate decarboxylase,Orotidine 5'-phosphate decarboxylase / HUMPS family,Orotidine 5'-phosphate decarboxylase active site.,Orotidine 5'-phosphate decarboxylase domain,Orotidine 5'-phosphate decarboxylase,Orotidine 5'-phosphate decarboxylase%2C active site",126,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Pyrimidine ribonucleotide biosynthesis
