protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_011132713.1,K00948,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K00948  PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]",Energy/Carbohydrate/Glycan,
WP_011132713.1,K00948,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K00948  PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]",AA/Nucleotide,
WP_011132714.1,K00705,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K00705  malQ; 4-alpha-glucanotransferase [EC:2.4.1.25],Energy/Carbohydrate/Glycan,
WP_011132718.1,K00981,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],"K00981  E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]",Metabolism,
WP_011132718.1,K00981,09130 Environmental Information Processing,09132 Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070],"K00981  E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]",Env. Info/Cellular Process,
WP_011132721.1,K03696,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03696  clpC; ATP-dependent Clp protease ATP-binding subunit ClpC,Genetic Info,
WP_011132722.1,K03789,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K03789  rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266],Genetic Info,
WP_011132723.1,K01586,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],K01586  lysA; diaminopimelate decarboxylase [EC:4.1.1.20],AA/Nucleotide,
WP_011132723.1,K01586,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ko00470],K01586  lysA; diaminopimelate decarboxylase [EC:4.1.1.20],AA/Nucleotide,
WP_011132725.1,K00806,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K00806  uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],Energy/Carbohydrate/Glycan,
WP_011132725.1,K00806,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900],K00806  uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],Metabolism,
WP_011132725.1,K00806,09180 Brite Hierarchies,09181 Protein families: metabolism,01006 Prenyltransferases [BR:ko01006],K00806  uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],Metabolism,
WP_011132726.1,K01012,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],K01012  bioB; biotin synthase [EC:2.8.1.6],Metabolism,
WP_011132727.1,K07146,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K07146  K07146; UPF0176 protein,Uncharacterized,
WP_011132729.1,K03644,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785],"K03644  lipA, LIAS, LIP1, LIP5; lipoyl synthase [EC:2.8.1.8]",Metabolism,
WP_011132730.1,K06187,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K06187  recR; recombination protein RecR,Genetic Info,
WP_011132730.1,K06187,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K06187  recR; recombination protein RecR,Genetic Info,
WP_011132731.1,K02717,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02717  psbP; photosystem II oxygen-evolving enhancer protein 2,Photosynthesis/Carbon fixation,
WP_011132731.1,K02717,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02717  psbP; photosystem II oxygen-evolving enhancer protein 2,Photosynthesis/Carbon fixation,
WP_011132732.1,K06147,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K06147  ABCB-BAC; ATP-binding cassette, subfamily B, bacterial",Membrane transport,Membrane transport
WP_011132734.1,K05592,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K05592  deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]",Genetic Info,
WP_011132734.1,K05592,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K05592  deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]",Genetic Info,
WP_011132734.1,K05592,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K05592  deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]",Genetic Info,
WP_011132735.1,K03581,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K03581  recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5],Genetic Info,
WP_011132735.1,K03581,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03581  recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5],Genetic Info,
WP_011132736.1,K03582,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K03582  recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5],Genetic Info,
WP_011132736.1,K03582,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03582  recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5],Genetic Info,
WP_011132738.1,K03583,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K03583  recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5],Genetic Info,
WP_011132738.1,K03583,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03583  recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5],Genetic Info,
WP_011132740.1,K03474,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750],K03474  pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2],Metabolism,
WP_011132744.1,K07390,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K07390  grxD, GLRX5; monothiol glutaredoxin",Genetic Info,
WP_011132744.1,K07390,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K07390  grxD, GLRX5; monothiol glutaredoxin",Genetic Info,
WP_011132746.1,K02483,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K02483  K02483; two-component system, OmpR family, response regulator",Env. Info/Cellular Process,
WP_011132749.1,K04094,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K04094  trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]",Genetic Info,
WP_011132749.1,K04094,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],"K04094  trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]",Genetic Info,
WP_011132755.1,K00759,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K00759  APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]",AA/Nucleotide,
WP_011132755.1,K00759,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K00759  APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]",Env. Info/Cellular Process,
WP_011132756.1,K03192,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03192  ureJ; urease accessory protein,Genetic Info,
WP_011132771.1,K06942,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K06942  ychF; ribosome-binding ATPase,Genetic Info,
WP_011132772.1,K02005,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99992 Structural proteins,K02005  ABC.CD.TX; HlyD family secretion protein,Env. Info/Cellular Process,
WP_011132773.1,K02335,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K02335  polA; DNA polymerase I [EC:2.7.7.7],Genetic Info,
WP_011132773.1,K02335,09120 Genetic Information Processing,09124 Replication and repair,03410 Base excision repair [PATH:ko03410],K02335  polA; DNA polymerase I [EC:2.7.7.7],Genetic Info,
WP_011132773.1,K02335,09120 Genetic Information Processing,09124 Replication and repair,03420 Nucleotide excision repair [PATH:ko03420],K02335  polA; DNA polymerase I [EC:2.7.7.7],Genetic Info,
WP_011132773.1,K02335,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K02335  polA; DNA polymerase I [EC:2.7.7.7],Genetic Info,
WP_011132773.1,K02335,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02335  polA; DNA polymerase I [EC:2.7.7.7],Genetic Info,
WP_011132773.1,K02335,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K02335  polA; DNA polymerase I [EC:2.7.7.7],Genetic Info,
WP_011132774.1,K01883,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01883  CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]",Genetic Info,
WP_011132774.1,K01883,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01883  CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]",AA/Nucleotide,
WP_011132774.1,K01883,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01883  CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]",Genetic Info,
WP_011132777.1,K07019,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07019  K07019; uncharacterized protein,Uncharacterized,
WP_011132778.1,K00325,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],K00325  pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1],Metabolism,
WP_011132779.1,K00324,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],K00324  pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],Metabolism,
WP_011132780.1,K00324,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],K00324  pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],Metabolism,
WP_011132783.1,K00384,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450],"K00384  trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]",AA/Nucleotide,
WP_011132784.1,K02518,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],K02518  infA; translation initiation factor IF-1,Genetic Info,
WP_011132788.1,K01653,09100 Metabolism,09101 Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],"K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]",Energy/Carbohydrate/Glycan,
WP_011132788.1,K01653,09100 Metabolism,09101 Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],"K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]",Energy/Carbohydrate/Glycan,
WP_011132788.1,K01653,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]",AA/Nucleotide,
WP_011132788.1,K01653,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],"K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]",Metabolism,
WP_011132791.1,K02706,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02706  psbD; photosystem II P680 reaction center D2 protein [EC:1.10.3.9],Photosynthesis/Carbon fixation,
WP_011132791.1,K02706,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02706  psbD; photosystem II P680 reaction center D2 protein [EC:1.10.3.9],Photosynthesis/Carbon fixation,
WP_011132792.1,K02705,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02705  psbC; photosystem II CP43 chlorophyll apoprotein,Photosynthesis/Carbon fixation,
WP_011132792.1,K02705,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02705  psbC; photosystem II CP43 chlorophyll apoprotein,Photosynthesis/Carbon fixation,
WP_011132793.1,K06287,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K06287  yhdE; nucleoside triphosphate pyrophosphatase [EC:3.6.1.-],AA/Nucleotide,
WP_011132794.1,K02232,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K02232  cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]",Metabolism,
WP_011132798.1,K02012,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K02012  afuA, fbpA; iron(III) transport system substrate-binding protein",Membrane transport,Membrane transport
WP_011132798.1,K02012,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K02012  afuA, fbpA; iron(III) transport system substrate-binding protein",Membrane transport,Membrane transport
WP_011132799.1,K01878,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],K01878  glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14],Genetic Info,
WP_011132799.1,K01878,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K01878  glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14],AA/Nucleotide,
WP_011132799.1,K01878,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K01878  glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14],Genetic Info,
WP_011132801.1,K07253,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350],K07253  MIF; phenylpyruvate tautomerase [EC:5.3.2.1],AA/Nucleotide,
WP_011132801.1,K07253,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],K07253  MIF; phenylpyruvate tautomerase [EC:5.3.2.1],AA/Nucleotide,
WP_011132801.1,K07253,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],K07253  MIF; phenylpyruvate tautomerase [EC:5.3.2.1],Env. Info/Cellular Process,
WP_011132805.1,K03839,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99982 Energy metabolism,"K03839  fldA, nifF, isiB; flavodoxin I",Energy/Carbohydrate/Glycan,
WP_011132807.1,K15383,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K15383  K15383; MtN3 and saliva related transmembrane protein,Membrane transport,Membrane transport
WP_011132812.1,K03867,09180 Brite Hierarchies,09181 Protein families: metabolism,01003 Glycosyltransferases [BR:ko01003],K03867  BGLUT; UDP-glucose:tetrahydrobiopterin glucosyltransferase [EC:2.4.1.-],Metabolism,
WP_011132814.1,K04773,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K04773  sppA; protease IV [EC:3.4.21.-],Metabolism,
WP_011132815.1,K06208,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K06208  aroH; chorismate mutase [EC:5.4.99.5],AA/Nucleotide,
WP_011132817.1,K02914,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02914  RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34",Genetic Info,
WP_011132817.1,K02914,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02914  RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34",Genetic Info,
WP_011132820.1,K03217,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],"K03217  yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase",Genetic Info,
