Synonym,Product,Expression 9313+1A3 ,Expression 9313+1A3 dil,Expression 9313+1A3 +.01,Expression 9313+1A3 dil+.01,qValue 9313+1A3  vs 9313+1A3 dil,fold change 9313/9313DIL,resolved_locus_tag,resolution_method
AMHOT1A3_single_01427,cytochrome b561 family protein,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_01428,dihydrodipicolinate reductase,39,31,39.01,31.01,0.645916438,1.257981296,,unresolved
AMHOT1A3_single_01431,transcription elongation factor GreA,80,41,80.01,41.01,1.0,1.950987564,,unresolved
AMHOT1A3_single_01432,methyl-accepting chemotaxis sensory transducer,31,0,31.01,0.01,1.0,3101.0,,unresolved
AMHOT1A3_single_01433,hypothetical protein,24,6,24.01,6.01,1.0,3.995008319,,unresolved
AMHOT1A3_single_01437,acetate/propionate kinase,69,38,69.01,38.01,1.0,1.815574849,,unresolved
AMHOT1A3_single_01438,phosphate acetyltransferase,36,12,36.01,12.01,1.0,2.998334721,,unresolved
AMHOT1A3_single_01439,amidohydrolase,15,5,15.01,5.01,1.0,2.996007984,,unresolved
AMHOT1A3_single_01440,apolipoprotein N-acyltransferase,2,4,2.01,4.01,1.0,0.501246883,,unresolved
AMHOT1A3_single_01443,ATP-binding protein,196,327,196.01,327.01,0.22892548,0.59940063,,unresolved
AMHOT1A3_single_01444,(dimethylallyl)adenosine tRNA methylthiotransferase,248,263,248.01,263.01,0.768467348,0.942967948,,unresolved
AMHOT1A3_single_01445,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",49,36,49.01,36.01,0.757851132,1.36101083,,unresolved
AMHOT1A3_single_01446,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_01447,hypothetical protein,12,0,12.01,0.01,1.0,1201.0,,unresolved
AMHOT1A3_single_01451,hypothetical protein,186,0,186.01,0.01,1.0,18601.0,,unresolved
AMHOT1A3_single_01453,TonB-dependent receptor,34,13,34.01,13.01,1.0,2.614142967,,unresolved
AMHOT1A3_single_01455,Asp/Glu/hydantoin racemase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_01466,cyclophilin type peptidyl-prolyl cis-trans isomerase,38,30,38.01,30.01,0.638598477,1.266577807,,unresolved
AMHOT1A3_single_01467,GTP-binding protein YchF,35,28,35.01,28.01,0.609549249,1.249910746,,unresolved
AMHOT1A3_single_01470,zinc-containing alcohol dehydrogenase family protein,121,43,121.01,43.01,1.0,2.813531737,,unresolved
AMHOT1A3_single_01472,ribose-phosphate pyrophosphokinase,114,224,114.01,224.01,0.043336501,0.508950493,,unresolved
AMHOT1A3_single_01474,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,111,130,111.01,130.01,0.350374341,0.853857396,,unresolved
AMHOT1A3_single_01476,shikimate/quinate 5-dehydrogenase,45,22,45.01,22.01,1.0,2.044979555,,unresolved
AMHOT1A3_single_01477,peptide chain release factor 1,58,45,58.01,45.01,0.636343914,1.288824706,,unresolved
AMHOT1A3_single_01478,N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_01479,response regulator,105,52,105.01,52.01,1.0,2.019034801,,unresolved
AMHOT1A3_single_01480,Invasion gene expression up-regulator SirB,75,68,75.01,68.01,0.500854695,1.10292604,,unresolved
AMHOT1A3_single_01481,2-dehydro-3-deoxyphosphooctonate aldolase,65,31,65.01,31.01,1.0,2.09642051,,unresolved
AMHOT1A3_single_01482,hypothetical protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_01483,DNA-binding transcriptional activator GcvA,15,22,15.01,22.01,0.101629398,0.681962744,,unresolved
AMHOT1A3_single_01485,hypothetical protein,5,2,5.01,2.01,1.0,2.492537313,,unresolved
AMHOT1A3_single_01487,elongation factor G,333,815,333.01,815.01,0.235134994,0.408596214,,unresolved
AMHOT1A3_single_01488,cyanate hydratase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_01489,Serine/threonine protein kinase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_01490,formate/nitrite transporter,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_01491,transglutaminase family protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_01492,hypothetical protein,11,2,11.01,2.01,1.0,5.47761194,,unresolved
AMHOT1A3_single_01493,MoxR protein,139,32,139.01,32.01,0.187951807,4.342705405,,unresolved
AMHOT1A3_single_01494,replication initiation regulator SeqA,162,67,162.01,67.01,1.0,2.417698851,,unresolved
AMHOT1A3_single_01495,phosphoglucomutase,117,73,117.01,73.01,1.0,1.60265717,,unresolved
AMHOT1A3_single_01496,glycogen/starch/alpha-glucan phosphorylase,45,23,45.01,23.01,1.0,1.956106041,,unresolved
AMHOT1A3_single_01498,sensory box/GGDEF domain/EAL domain-containing protein,63,21,63.01,21.01,1.0,2.999048072,,unresolved
AMHOT1A3_single_01499,succinylglutamate desuccinylase,17,0,17.01,0.01,1.0,1701.0,,unresolved
AMHOT1A3_single_01501,hypothetical protein,55,71,55.01,71.01,0.158640214,0.774679623,,unresolved
AMHOT1A3_single_01502,proton/glutamate symporter,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_01504,D-alanyl-D-alanine carboxypeptidase,34,0,34.01,0.01,1.0,3401.0,,unresolved
AMHOT1A3_single_01505,succinyl-diaminopimelate desuccinylase,64,72,64.01,72.01,0.337416002,0.888904319,,unresolved
AMHOT1A3_single_01508,amino acid-binding ACT domain-containing protein,67,74,67.01,74.01,0.309070503,0.905418187,,unresolved
AMHOT1A3_single_01512,"homogentisate 1,2-dioxygenase",77,0,77.01,0.01,1.0,7701.0,,unresolved
AMHOT1A3_single_01516,hypothetical protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_01517,hypothetical protein,74,40,74.01,40.01,1.0,1.849787553,,unresolved
AMHOT1A3_single_01518,hypothetical protein,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_01520,hypothetical protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_01521,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_01522,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_01523,transposase,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_01524,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_01526,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_01527,UvrD/REP helicase,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_01528,transposase,8,3,8.01,3.01,1.0,2.661129568,,unresolved
AMHOT1A3_single_01529,response regulator receiver protein,24,12,24.01,12.01,1.0,1.999167361,,unresolved
AMHOT1A3_single_01530,restriction endonuclease subunit R,16,21,16.01,21.01,0.242319681,0.762018087,,unresolved
AMHOT1A3_single_01533,DNA primase TraC,11,3,11.01,3.01,1.0,3.657807309,,unresolved
AMHOT1A3_single_01534,hypothetical protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_01535,RmuC,10,9,10.01,9.01,1.0,1.110987791,,unresolved
AMHOT1A3_single_01537,hypothetical protein,12,1,12.01,1.01,1.0,11.89108911,,unresolved
AMHOT1A3_single_01538,DNA helicase,11,2,11.01,2.01,1.0,5.47761194,,unresolved
AMHOT1A3_single_01541,von Willebrand factor type A domain protein,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_01542,Stage II sporulation protein E (SpoIIE),9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_01544,ATP-dependent RecD-like DNA helicase,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_01546,hypothetical protein,11,15,11.01,15.01,0.151625623,0.733510993,,unresolved
AMHOT1A3_single_01547,hypothetical protein,16,4,16.01,4.01,1.0,3.992518703,,unresolved
AMHOT1A3_single_01549,phage integrase family protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_01550,phage integrase family protein,16,12,16.01,12.01,0.818084983,1.333055787,,unresolved
AMHOT1A3_single_01551,hypothetical protein,28,18,28.01,18.01,0.93533915,1.555247085,,unresolved
AMHOT1A3_single_01553,diguanylate cyclase,209,0,209.01,0.01,1.0,20901.0,,unresolved
AMHOT1A3_single_01554,diguanylate cyclase/phosphodiesterase,12,18,12.01,18.01,0.076294368,0.666851749,,unresolved
AMHOT1A3_single_01556,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_01557,acriflavin resistance protein ei VT8,19,17,19.01,17.01,0.509941582,1.117577895,,unresolved
AMHOT1A3_single_01558,multidrug resistance protein,42,17,42.01,17.01,1.0,2.469723692,,unresolved
AMHOT1A3_single_01559,glutathione-regulated potassium-efflux system protein KefC,13,7,13.01,7.01,1.0,1.855920114,,unresolved
AMHOT1A3_single_01560,NADPH-quinone reductase,27,0,27.01,0.01,1.0,2701.0,,unresolved
AMHOT1A3_single_01561,Lipid A 3-O-deacylase (PagL),2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_01562,hypothetical protein,40,0,40.01,0.01,1.0,4001.0,,unresolved
AMHOT1A3_single_01564,aldehyde dehydrogenase subunit III,35,0,35.01,0.01,1.0,3501.0,,unresolved
AMHOT1A3_single_01566,Putative monooxygenase YcnE,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_01567,diguanylate cyclase/phosphodiesterase/response regulator,30,0,30.01,0.01,1.0,3001.0,,unresolved
AMHOT1A3_single_01569,guanine deaminase,14,0,14.01,0.01,1.0,1401.0,,unresolved
AMHOT1A3_single_01573,xanthine dehydrogenase molybdopterin binding subunit,24,0,24.01,0.01,1.0,2401.0,,unresolved
AMHOT1A3_single_01574,xanthine dehydrogenase subunit XdhA,29,7,29.01,7.01,1.0,4.138373752,,unresolved
AMHOT1A3_single_01577,hypothetical protein,67,91,67.01,91.01,0.149771569,0.736292715,,unresolved
AMHOT1A3_single_01582,response regulator,138,31,138.01,31.01,0.195403333,4.450499839,,unresolved
AMHOT1A3_single_01584,purine nucleoside permease,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_01585,TonB-dependent receptor,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_01586,xanthine/uracil permease family protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_01587,adenosine deaminase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_01588,hypothetical protein,59,0,59.01,0.01,1.0,5901.0,,unresolved
AMHOT1A3_single_01589,allantoate amidohydrolase,130,32,130.01,32.01,0.225860742,4.061543268,,unresolved
AMHOT1A3_single_01590,class V aminotransferase,210,133,210.01,133.01,1.0,1.578903842,,unresolved
AMHOT1A3_single_01592,gamma-glutamyltransferase,125,91,125.01,91.01,1.0,1.37358532,,unresolved
AMHOT1A3_single_01593,amidase,296,146,296.01,146.01,0.897184527,2.027326895,,unresolved
AMHOT1A3_single_01595,rpiR-family transcriptional regulatory protein,24,30,24.01,30.01,0.177415502,0.800066644,,unresolved
AMHOT1A3_single_01596,abortive infection protein,424,0,424.01,0.01,1.0,42401.0,,unresolved
AMHOT1A3_single_01598,hypothetical protein,16,22,16.01,22.01,0.091814322,0.727396638,,unresolved
AMHOT1A3_single_01600,Fructosamine kinase,182,0,182.01,0.01,1.0,18201.0,,unresolved
AMHOT1A3_single_01601,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_01602,threonyl-tRNA ligase,110,99,110.01,99.01,1.0,1.111099889,,unresolved
AMHOT1A3_single_01603,translation initiation factor 3,1672,625,1672.01,625.01,1.0,2.675173197,,unresolved
AMHOT1A3_single_01604,50S ribosomal protein L35,1248,760,1248.01,760.01,1.0,1.642096815,,unresolved
AMHOT1A3_single_01605,50S ribosomal protein L20,657,442,657.01,442.01,1.0,1.486414335,,unresolved
AMHOT1A3_single_01608,hypothetical protein,169,62,169.01,62.01,0.576395681,2.725528141,,unresolved
AMHOT1A3_single_01610,putative Exopolysaccharide biosynthesis protein,40,17,40.01,17.01,1.0,2.352145797,,unresolved
AMHOT1A3_single_01615,hypothetical protein,389,208,389.01,208.01,1.0,1.870150474,,unresolved
AMHOT1A3_single_01619,O-Antigen ligase,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_01620,glycosyltransferase,10,1,10.01,1.01,1.0,9.910891089,,unresolved
AMHOT1A3_single_01621,glycosyl transferase,36,26,36.01,26.01,0.787465293,1.384467512,,unresolved
AMHOT1A3_single_01623,polysaccharide transport protein,5,2,5.01,2.01,1.0,2.492537313,,unresolved
AMHOT1A3_single_01625,Stf0 sulfotransferase,50,47,50.01,47.01,0.490919631,1.063816209,,unresolved
AMHOT1A3_single_01629,glycosyltransferase,40,44,40.01,44.01,0.356839301,0.909111566,,unresolved
AMHOT1A3_single_01630,acyltransferase,63,28,63.01,28.01,1.0,2.249553731,,unresolved
AMHOT1A3_single_01631,hypothetical protein,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_01632,phenylalanyl-tRNA synthetase subunit alpha,97,36,97.01,36.01,1.0,2.693973896,,unresolved
AMHOT1A3_single_01633,phenylalanyl-tRNA ligase subunit beta,682,818,682.01,818.01,0.757026647,0.833742864,,unresolved
AMHOT1A3_single_01638,ybaK/ebsC protein,55,0,55.01,0.01,1.0,5501.0,,unresolved
AMHOT1A3_single_01639,hydrolase,15,10,15.01,10.01,1.0,1.4995005,,unresolved
AMHOT1A3_single_01642,hypothetical protein,32,17,32.01,17.01,1.0,1.881834215,,unresolved
AMHOT1A3_single_01643,transcription-repair coupling factor,30,36,30.01,36.01,0.34380348,0.833379617,,unresolved
AMHOT1A3_single_01644,PilZ domain protein,198,66,198.01,66.01,1.0,2.999697016,,unresolved
AMHOT1A3_single_01646,hypoxanthine phosphoribosyltransferase,106,167,106.01,167.01,0.103621677,0.63475241,,unresolved
AMHOT1A3_single_01647,hypothetical protein,1278,0,1278.01,0.01,1.0,127801.0,,unresolved
AMHOT1A3_single_01648,hypothetical protein,14,12,14.01,12.01,0.578071402,1.166527893,,unresolved
AMHOT1A3_single_01651,hypothetical protein,124,159,124.01,159.01,0.225860742,0.779888057,,unresolved
AMHOT1A3_single_01652,selenocysteine lyase,38,18,38.01,18.01,1.0,2.11049417,,unresolved
AMHOT1A3_single_01653,glycosyltransferase,31,0,31.01,0.01,1.0,3101.0,,unresolved
AMHOT1A3_single_01655,"acyl-CoA thioesterase, TesB family protein",40,53,40.01,53.01,0.208199898,0.754763252,,unresolved
AMHOT1A3_single_01657,acyltransferase 3,52,61,52.01,61.01,0.300494034,0.852483199,,unresolved
AMHOT1A3_single_01659,polyketide cyclase,497,100,497.01,100.01,0.055302667,4.96960304,,unresolved
AMHOT1A3_single_01662,hydroxymethylglutaryl-CoA lyase,96,22,96.01,22.01,0.56633351,4.362108133,,unresolved
AMHOT1A3_single_01664,enoyl-CoA hydratase/isomerase,88,0,88.01,0.01,1.0,8801.0,,unresolved
AMHOT1A3_single_01666,isovaleryl-CoA dehydrogenase,127,40,127.01,40.01,0.420111843,3.174456386,,unresolved
AMHOT1A3_single_01669,lipase/esterase,19,10,19.01,10.01,1.0,1.899100899,,unresolved
AMHOT1A3_single_01670,Kynureninase,18,3,18.01,3.01,0.131227279,5.983388704,,unresolved
AMHOT1A3_single_01671,diguanylate cyclase,36,17,36.01,17.01,1.0,2.116990006,,unresolved
AMHOT1A3_single_01672,hypothetical protein,61,50,61.01,50.01,0.645916438,1.219956009,,unresolved
AMHOT1A3_single_01673,exodeoxyribonuclease I,24,8,24.01,8.01,1.0,2.997503121,,unresolved
AMHOT1A3_single_01674,sensor protein,108,27,108.01,27.01,0.129585775,3.9988893,,unresolved
AMHOT1A3_single_01677,phytase domain-containing protein,7,4,7.01,4.01,1.0,1.748129676,,unresolved
AMHOT1A3_single_01678,tonB-dependent receptor,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_01679,diguanylate cyclase,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_01680,AraC family transcriptional regulator,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_01685,methyltransferase,16,18,16.01,18.01,0.261544181,0.888950583,,unresolved
AMHOT1A3_single_01687,ribonuclease H,96,0,96.01,0.01,1.0,9601.0,,unresolved
AMHOT1A3_single_01689,hypothetical protein,23,16,23.01,16.01,0.968693844,1.437226733,,unresolved
AMHOT1A3_single_01693,ABC transporter ATP-binding protein,63,36,63.01,36.01,1.0,1.749791725,,unresolved
AMHOT1A3_single_01695,proton/glutamate symporter,20,17,20.01,17.01,0.545385039,1.176366843,,unresolved
AMHOT1A3_single_01696,invasin domain-containing protein,101,52,101.01,52.01,1.0,1.942126514,,unresolved
AMHOT1A3_single_01697,succinylarginine dihydrolase,56,70,56.01,70.01,0.275831578,0.800028567,,unresolved
AMHOT1A3_single_01698,DNA topoisomerase I subunit omega,78,106,78.01,106.01,0.411634762,0.735873974,,unresolved
AMHOT1A3_single_01702,molybdopterin guanine dinucleotide synthase,36,39,36.01,39.01,0.308293556,0.923096642,,unresolved
AMHOT1A3_single_01704,formate dehydrogenase oxidoreductase protein,58,41,58.01,41.01,1.0,1.414533041,,unresolved
AMHOT1A3_single_01706,glutathione S-transferase,7,1,7.01,1.01,1.0,6.940594059,,unresolved
AMHOT1A3_single_01708,LysR family transcriptional regulator,17,0,17.01,0.01,1.0,1701.0,,unresolved
AMHOT1A3_single_01709,elaA protein,41,41,41.01,41.01,0.359223462,1.0,,unresolved
AMHOT1A3_single_01710,haloacid dehalogenase-like hydrolase,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_01711,winged helix family two component transcriptional regulator protein,38,0,38.01,0.01,1.0,3801.0,,unresolved
AMHOT1A3_single_01712,histidine kinase,49,16,49.01,16.01,1.0,3.061211743,,unresolved
AMHOT1A3_single_01713,Phosphotransferase enzyme family protein,12,0,12.01,0.01,1.0,1201.0,,unresolved
AMHOT1A3_single_01714,RNase E,67,70,67.01,70.01,0.792766245,0.957148979,,unresolved
AMHOT1A3_single_01715,23S rRNA pseudouridylate synthase C,87,24,87.01,24.01,1.0,3.623906706,,unresolved
AMHOT1A3_single_01718,hypothetical protein,1949,3561,1949.01,3561.01,0.665542579,0.54731944,,unresolved
AMHOT1A3_single_01719,50S ribosomal protein L32,1300,249,1300.01,249.01,0.06265976,5.220714028,,unresolved
AMHOT1A3_single_01720,fatty acid/phospholipid synthesis protein,74,138,74.01,138.01,0.035889029,0.536265488,,unresolved
AMHOT1A3_single_01727,putative aminodeoxychorismate lyase,51,0,51.01,0.01,1.0,5101.0,,unresolved
AMHOT1A3_single_01728,thymidylate kinase,33,0,33.01,0.01,1.0,3301.0,,unresolved
AMHOT1A3_single_01729,DNA polymerase III subunit delta,47,65,47.01,65.01,0.167110529,0.72311952,,unresolved
AMHOT1A3_single_01733,diguanylate cyclase,305,247,305.01,247.01,0.701456602,1.234808307,,unresolved
AMHOT1A3_single_01734,zinc-dependent metallopeptidase,96,125,96.01,125.01,0.406787004,0.768018559,,unresolved
AMHOT1A3_single_01737,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_01739,short-chain dehydrogenase,93,80,93.01,80.01,0.558082498,1.16247969,,unresolved
AMHOT1A3_single_01740,haloalkane dehalogenase,44,13,44.01,13.01,1.0,3.382782475,,unresolved
AMHOT1A3_single_01742,acetyl-CoA acetyltransferase,172,93,172.01,93.01,1.0,1.849371035,,unresolved
AMHOT1A3_single_01743,acyl-CoA dehydrogenase,267,177,267.01,177.01,1.0,1.508445851,,unresolved
AMHOT1A3_single_01744,alpha/beta fold family hydrolase,24,35,24.01,35.01,0.078880239,0.685804056,,unresolved
AMHOT1A3_single_01745,hypothetical protein,2823,0,2823.01,0.01,1.0,282301.0,,unresolved
AMHOT1A3_single_01747,transcriptional regulator,12,4,12.01,4.01,1.0,2.995012469,,unresolved
AMHOT1A3_single_01749,transmembrane prediction,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_01750,D-mannonate oxidoreductase,6,2,6.01,2.01,1.0,2.990049751,,unresolved
AMHOT1A3_single_01752,LysR family transcriptional regulator,367,231,367.01,231.01,1.0,1.588719103,,unresolved
AMHOT1A3_single_01756,TonB-dependent receptor,370,108,370.01,108.01,0.262129014,3.425701324,,unresolved
AMHOT1A3_single_01760,two-component member protein,288,86,288.01,86.01,0.287313074,3.34856412,,unresolved
AMHOT1A3_single_01761,"response regulator CheB (receptor modification enzyme, protein-glutamate methylesterase)",370,295,370.01,295.01,1.0,1.25422867,,unresolved
AMHOT1A3_single_01762,ribosome maturation protein RimP,488,826,488.01,826.01,0.212299938,0.590803985,,unresolved
AMHOT1A3_single_01763,transcription elongation factor NusA,277,352,277.01,352.01,0.456786621,0.786937871,,unresolved
AMHOT1A3_single_01764,translation initiation factor IF-2,172,174,172.01,174.01,0.61079749,0.988506408,,unresolved
AMHOT1A3_single_01765,ribosome-binding factor A,113,155,113.01,155.01,0.174112952,0.729049739,,unresolved
AMHOT1A3_single_01766,tRNA pseudouridine synthase B,38,22,38.01,22.01,1.0,1.726942299,,unresolved
AMHOT1A3_single_01769,30S ribosomal protein S15,354,257,354.01,257.01,0.789925427,1.377417221,,unresolved
AMHOT1A3_single_01770,diguanylate cyclase,15,9,15.01,9.01,1.0,1.665926748,,unresolved
AMHOT1A3_single_01772,Chromosome partition protein Smc,88,65,88.01,65.01,0.679552818,1.353791724,,unresolved
AMHOT1A3_single_01773,amidohydrolase,91,32,91.01,32.01,1.0,2.843174008,,unresolved
AMHOT1A3_single_01778,extracellular nuclease,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_01779,hypothetical protein,15,5,15.01,5.01,1.0,2.996007984,,unresolved
AMHOT1A3_single_01781,alkyl hydroperoxide reductase subunit F,310,0,310.01,0.01,1.0,31001.0,,unresolved
AMHOT1A3_single_01782,TonB-dependent siderophore receptor,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_01783,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_01784,Aspartate kinase,6,1,6.01,1.01,1.0,5.95049505,,unresolved
AMHOT1A3_single_01785,Coq7 family protein,17,0,17.01,0.01,1.0,1701.0,,unresolved
AMHOT1A3_single_01786,strictosidine synthase,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_01787,peptidase S41,104,48,104.01,48.01,1.0,2.166423662,,unresolved
