gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
gltB,gltB,P9301_RS17130,P9301_17041,Protein Homology,1435535.0,1440106.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863621.1,glutamate synthase large subunit,WP_011863621.1,P9301_17041,1435535.0,1440106.0,+,CK_Pro_MIT9301_17041,glsF,"GO:0006537,GO:0006807,GO:0055114,GO:0016041,GO:0015930,GO:0016491,GO:0016638",CK_00000134,"D.1.3,E.4","Nitrogen,Nitrogen metabolism","COG0067,COG0069,COG0070,bactNOG02589,bactNOG04199,cyaNOG00738","COG: METABOLISM [E] Amino acid transport and metabolism,COG: METABOLISM [E] Amino acid transport and metabolism,COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",1.4.7.1,glutamate synthase (ferredoxin)%3B ferredoxin-dependent glutamate synthase%3B ferredoxin-glutamate synthase%3B glutamate synthase (ferredoxin-dependent),"glutamate biosynthetic process,nitrogen compound metabolic process,oxidation-reduction process,glutamate biosynthetic process,nitrogen compound metabolic process,oxidation-reduction process,glutamate synthase (ferredoxin) activity,glutamate synthase activity,oxidoreductase activity,oxidoreductase activity%2C acting on the CH-NH2 group of donors",ferredoxin-dependent glutamate synthase,"PF01645,PF00310,PF04898,PF01493,PS51278,IPR017932,IPR002932,IPR000583,IPR006982,IPR002489,IPR013785","Conserved region in glutamate synthase,Glutamine amidotransferases class-II,Glutamate synthase central domain,GXGXG motif,Glutamine amidotransferase type 2 domain profile.,Glutamine amidotransferase type 2 domain,Glutamate synthase domain,Description not found.,Glutamate synthase%2C central-N,Glutamate synthase%2C alpha subunit%2C C-terminal,Aldolase-type TIM barrel","141,703,92","Transport and binding proteins / Unknown substrate,Unknown function / Enzymes of unknown specificity,Cellular processes / Other"
P9301_RS17135,,P9301_RS17135,P9301_17051,Protein Homology,1440107.0,1440406.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863622.1,YciI family protein,WP_011863622.1,P9301_17051,1440107.0,1440406.0,+,CK_Pro_MIT9301_17051,,,CK_00001203,R.2,Conserved hypothetical proteins,"NOG271231,COG2350,NOG309328,bactNOG45026,bactNOG98832,bactNOG51170,cyaNOG03687","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,YCII-like domain protein,"PF03795,IPR005545,IPR011008","YCII-related domain,YCII-related,Dimeric alpha-beta barrel","156,157","Hypothetical proteins / Conserved,Unknown function / General"
lipA,lipA,P9301_RS17140,P9301_17061,Protein Homology,1440407.0,1441300.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819127.1,lipoyl synthase,WP_011863623.1,P9301_17061,1440407.0,1441300.0,-,CK_Pro_MIT9301_17061,lipA2,GO:0016992,CK_00008046,B.1,Lipoic acid,"COG0320,bactNOG00299,cyaNOG00272","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.8.1.8,lipoyl synthase%3B lipA (gene name)%3B LS%3B lipoate synthase%3B protein 6-N-(octanoyl)lysine:sulfur sulfurtransferase%3B protein N6-(octanoyl)lysine:sulfur sulfurtransferase%3B protein N6-(octanoyl)lysine:sulfur-(sulfur carrier) sulfurtransferase,lipoate synthase activity,lipoyl synthase,"TIGR00510,PF04055,IPR007197,IPR003698","lipoyl synthase,Radical SAM superfamily,Radical SAM,Lipoyl synthase",80,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Lipoate
P9301_RS17145,,P9301_RS17145,P9301_17071,Protein Homology,1441640.0,1442263.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863624.1,recombinase family protein,WP_011863624.1,P9301_17071,1441640.0,1442263.0,+,CK_Pro_MIT9301_17071,,"GO:0006310,GO:0000150,GO:0003677",CK_00044281,F.1,DNA replication%2C recombination%2C and repair,,,,,"DNA recombination,DNA recombination,recombinase activity,DNA binding",site-specific recombinase,"PF00239,PS00398,IPR006119,IPR006118","Resolvase%2C N terminal domain,Site-specific recombinases signature 2.,Resolvase%2C N-terminal catalytic domain,Recombinase%2C conserved site",132,DNA metabolism / DNA replication%2C recombination%2C and repair
P9301_RS17150,,P9301_RS17150,P9301_17081,Protein Homology,1442265.0,1442477.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863625.1,hypothetical protein,WP_011863625.1,P9301_17081,1442265.0,1442477.0,+,CK_Pro_MIT9301_17081,,,CK_00003600,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
P9301_RS17155,,P9301_RS17155,P9301_17091,Protein Homology,1442474.0,1443382.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863626.1,serine hydrolase,WP_011863626.1,P9301_17091,1442474.0,1443382.0,-,CK_Pro_MIT9301_17091,,,CK_00000504,,,"NOG10956,COG2367,COG0513,bactNOG05644,cyaNOG00502","COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,COG: LKJ,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,beta-lactamase enzyme family protein,PF13354,Beta-lactamase enzyme family,185,Unclassified / Role category not yet assigned
P9301_RS17160,,P9301_RS17160,P9301_17101,Protein Homology,1443386.0,1444144.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012008413.1,C40 family peptidase,WP_011863627.1,P9301_17101,1443386.0,1444144.0,+,CK_Pro_MIT9301_17101,,,CK_00000503,,,"COG0791,bactNOG16285,bactNOG25580,bactNOG30579,cyaNOG02845","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",,,,NLP/P60,"PF00877,IPR000064","NlpC/P60 family,Endopeptidase%2C NLPC/P60 domain",185,Unclassified / Role category not yet assigned
P9301_RS17165,,P9301_RS17165,P9301_17111,Protein Homology,1444209.0,1444808.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819132.1,photosystem I reaction center protein subunit XI,WP_011863628.1,P9301_17111,1444209.0,1444808.0,-,CK_Pro_MIT9301_17111,psaL,"GO:0015979,GO:0019684,GO:0016168,GO:0009538,GO:0030094,GO:0009522",CK_00000501,"D.1.1,D.1.2,J.7","Iron,Light,Photosystem I","NOG07087,COG0477,NOG322620,COG0609,bactNOG43178,bactNOG39082,cyaNOG02934,cyaNOG01462,cyaNOG02586","COG: POORLY CHARACTERIZED [S] Function unknown,COG: GEPR,COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,"photosynthesis,photosynthesis%2C light reaction,photosynthesis,photosynthesis%2C light reaction,chlorophyll binding,photosynthesis,photosynthesis%2C light reaction,chlorophyll binding,photosystem I reaction center,plasma membrane-derived photosystem I,photosystem I",photosystem I reaction centre subunit XI,"PF02605,IPR003757","Photosystem I reaction centre subunit XI,Photosystem I PsaL%2C reaction centre subunit XI",164,Energy metabolism / Photosynthesis
P9301_RS17170,,P9301_RS17170,P9301_17121,Protein Homology,1444836.0,1444949.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807990.1,photosystem I reaction center subunit VIII,WP_011863629.1,P9301_17121,1444836.0,1444949.0,-,CK_Pro_MIT9301_17121,psaI,"GO:0019684,GO:0015979,GO:0016168,GO:0009538,GO:0030094,GO:0009522",CK_00001992,"D.1.1,D.1.2,J.7","Iron,Light,Photosystem I","NOG243749,bactNOG79580,bactNOG81530,cyaNOG09022,cyaNOG09059","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,"photosynthesis%2C light reaction,photosynthesis,photosynthesis%2C light reaction,photosynthesis,chlorophyll binding,photosynthesis%2C light reaction,photosynthesis,chlorophyll binding,photosystem I reaction center,plasma membrane-derived photosystem I,photosystem I",photosystem I reaction center subunit VIII,"TIGR03052,PF00796,IPR001302","photosystem I reaction center subunit VIII,Photosystem I reaction centre subunit VIII,Photosystem I reaction centre subunit VIII",164,Energy metabolism / Photosynthesis
P9301_RS18990,,P9301_RS18990,P9301_17131,Protein Homology,1445042.0,1445422.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805753.1,hypothetical protein,WP_011863630.1,P9301_17131,1445042.0,1445422.0,+,CK_Pro_MIT9301_17131,,GO:0016020,CK_00047690,R.2,Conserved hypothetical proteins,,,,,membrane,uncharacterized conserved membrane protein,PF13646,HEAT repeats,156,Hypothetical proteins / Conserved
P9301_RS17180,,P9301_RS17180,P9301_17141,Protein Homology,1445427.0,1446389.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863631.1,glycosyltransferase family 2 protein,WP_011863631.1,P9301_17141,1445427.0,1446389.0,-,CK_Pro_MIT9301_17141,,"GO:0016740,GO:0016020",CK_00000502,C.3,Surface polysaccharides and lipopolysaccharides,"COG0463,bactNOG01893,cyaNOG01359","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",2.4.1.-,,"transferase activity,transferase activity,membrane",beta-glycosyltransferase%2C family 2,"PF00535,IPR001173","Glycosyl transferase family 2,Glycosyltransferase 2-like",90,Cell envelope / Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
psaB,psaB,P9301_RS17185,P9301_17151,Protein Homology,1446493.0,1448721.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011133151.1,photosystem I core protein PsaB,WP_011819135.1,P9301_17151,1446493.0,1448721.0,-,CK_Pro_MIT9301_17151,psaB,"GO:0015979,GO:0016168,GO:0046872,GO:0009522,GO:0009538,GO:0016021,GO:0009579",CK_00000032,J.7,Photosystem I,"NOG04867,bactNOG02425,cyaNOG01339","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",,,"photosynthesis,photosynthesis,chlorophyll binding,metal ion binding,photosynthesis,chlorophyll binding,metal ion binding,photosystem I,photosystem I reaction center,integral component of membrane,thylakoid",photosystem I core protein PsaB,"TIGR01336,PF00223,PS00419,IPR006244,IPR001280,IPR020586","photosystem I core protein PsaB,Photosystem I psaA/psaB protein,Photosystem I psaA and psaB proteins signature.,Photosystem I PsaB,Photosystem I PsaA/PsaB,Photosystem I PsaA/PsaB%2C conserved site",164,Energy metabolism / Photosynthesis
psaA,psaA,P9301_RS17190,P9301_17161,Protein Homology,1448749.0,1451052.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011128980.1,photosystem I core protein PsaA,WP_011863632.1,P9301_17161,1448749.0,1451052.0,-,CK_Pro_MIT9301_17161,psaA,"GO:0015979,GO:0016168,GO:0046872,GO:0009522,GO:0009538,GO:0016021,GO:0009579",CK_00007993,J.7,Photosystem I,"NOG05023,bactNOG12406,cyaNOG00170","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",,,"photosynthesis,photosynthesis,chlorophyll binding,metal ion binding,photosynthesis,chlorophyll binding,metal ion binding,photosystem I,photosystem I reaction center,integral component of membrane,thylakoid",photosystem I core protein PsaA,"TIGR01335,PF00223,PS00419,IPR020586,IPR006243,IPR001280","photosystem I core protein PsaA,Photosystem I psaA/psaB protein,Photosystem I psaA and psaB proteins signature.,Photosystem I PsaA/PsaB%2C conserved site,Photosystem I PsaA,Photosystem I PsaA/PsaB",164,Energy metabolism / Photosynthesis
cobJ,cobJ,P9301_RS17195,P9301_17171,Protein Homology,1451388.0,1453190.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805803.1,precorrin-3B C(17)-methyltransferase,WP_011863633.1,P9301_17171,1451388.0,1453190.0,+,CK_Pro_MIT9301_17171,cbiG-cobJ,"GO:0009236,GO:0030789,GO:0008168",CK_00000500,B.10.2,Cobalamin (b12),"COG2073,COG1010,bactNOG03016,cyaNOG00232","COG: METABOLISM [H] Coenzyme transport and metabolism,COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism","2.1.1.131,3.7.1.12","precorrin-3B C17-methyltransferase%3B precorrin-3 methyltransferase%3B CobJ,cobalt-precorrin 5A hydrolase%3B CbiG","cobalamin biosynthetic process,cobalamin biosynthetic process,precorrin-3B C17-methyltransferase activity,methyltransferase activity",bifunctional cobalt-precorrin-5A hydrolase / precorrin-3B C17-methyltransferase,"TIGR01466,PF00590,PF11760,PF01890,IPR000878,IPR021744,IPR006363,IPR002750,IPR014777,IPR014776","precorrin-3B C17-methyltransferase,Tetrapyrrole (Corrin/Porphyrin) Methylases,Cobalamin synthesis G N-terminal,Cobalamin synthesis G C-terminus,Tetrapyrrole methylase,Cobalamin synthesis G%2C N-terminal,Precorrin-3B C17-methyltransferase domain,CobE/GbiG C-terminal domain,Tetrapyrrole methylase%2C subdomain 1,Tetrapyrrole methylase%2C subdomain 2",79,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Heme%2C porphyrin%2C and cobalamin
P9301_RS17200,,P9301_RS17200,P9301_17181,Protein Homology,1453287.0,1454075.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819138.1,TIGR01548 family HAD-type hydrolase,WP_011863634.1,P9301_17181,1453287.0,1454075.0,+,CK_Pro_MIT9301_17181,,"GO:0016829,GO:0004424",CK_00001110,,,"COG0546,bactNOG11448,cyaNOG02346","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"lyase activity,imidazoleglycerol-phosphate dehydratase activity",putative imidazoleglycerol-phosphate dehydratase,"TIGR01548,IPR006438","HAD hydrolase%2C TIGR01548 family,HAD hydrolase%2C TIGR01548 family",703,Unknown function / Enzymes of unknown specificity
alr,alr,P9301_RS17210,P9301_17191,Protein Homology,1454261.0,1455460.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819143.1,alanine racemase,WP_011863635.1,P9301_17191,1454261.0,1455460.0,-,CK_Pro_MIT9301_17191,alr,"GO:0006522,GO:0008784",CK_00000505,A.5,Pyruvate family (Ala%2C Val%2C Leu),"COG0787,bactNOG01083,cyaNOG01375","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",5.1.1.1,alanine racemase%3B L-alanine racemase,"alanine metabolic process,alanine metabolic process,alanine racemase activity",alanine racemase,"TIGR00492,PF01168,PF00842,PS00395,IPR001608,IPR011079,IPR020622,IPR000821","alanine racemase,Alanine racemase%2C N-terminal domain,Alanine racemase%2C C-terminal domain,Alanine racemase pyridoxal-phosphate attachment site.,Alanine racemase%2C N-terminal,Alanine racemase%2C C-terminal,Alanine racemase%2C pyridoxal-phosphate attachment site,Alanine racemase",74,Amino acid biosynthesis / Pyruvate family
P9301_RS17215,,P9301_RS17215,P9301_17201,Protein Homology,1455478.0,1456035.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377163.1,HNH endonuclease,WP_011863636.1,P9301_17201,1455478.0,1456035.0,+,CK_Pro_MIT9301_17201,mcrA,"GO:0003676,GO:0004519",CK_00000506,,,"COG1403,bactNOG20652,bactNOG24228,bactNOG10994,bactNOG26094,bactNOG08389,cyaNOG01709","COG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms",,,"nucleic acid binding,endonuclease activity",HNH endonuclease family protein,"PF01844,IPR002711","HNH endonuclease,HNH endonuclease",157,Unknown function / General
prfA,prfA,P9301_RS17220,P9301_17211,Protein Homology,1456045.0,1457139.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011821010.1,peptide chain release factor 1,WP_011863637.1,P9301_17211,1456045.0,1457139.0,-,CK_Pro_MIT9301_17211,prfA,"GO:0006415,GO:0003747,GO:0016149,GO:0005737",CK_00000507,K.4,Translation factors,"COG0216,bactNOG01223,bactNOG55695,cyaNOG01700","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"translational termination,translational termination,translation release factor activity,translation release factor activity%2C codon specific,translational termination,translation release factor activity,translation release factor activity%2C codon specific,cytoplasm",peptide chain release factor 1,"TIGR00019,PF00472,PF03462,PS00745,IPR000352,IPR005139,IPR004373","peptide chain release factor 1,RF-1 domain,PCRF domain,Prokaryotic-type class I peptide chain release factors signature.,Peptide chain release factor class I,Peptide chain release factor,Peptide chain release factor 1",169,Protein synthesis / Translation factors
rpmE,rpmE,P9301_RS17225,P9301_17221,Protein Homology,1457167.0,1457427.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863638.1,50S ribosomal protein L31,WP_011863638.1,P9301_17221,1457167.0,1457427.0,-,CK_Pro_MIT9301_17221,rpmE,"GO:0006412,GO:0000049,GO:0003723,GO:0003735,GO:0019843,GO:0030529,GO:0005840,GO:0022625",CK_00000508,K.2,Ribosomal proteins: synthesis and modification,"COG0254,bactNOG98840,bactNOG100299,bactNOG99417,cyaNOG03813","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"translation,translation,tRNA binding,RNA binding,structural constituent of ribosome,rRNA binding,translation,tRNA binding,RNA binding,structural constituent of ribosome,rRNA binding,ribonucleoprotein complex,ribosome,cytosolic large ribosomal subunit",50S ribosomal protein L31,"TIGR00105,PF01197,PS01143,IPR002150","ribosomal protein bL31,Ribosomal protein L31,Ribosomal protein L31 signature.,Ribosomal protein L31",158,Protein synthesis / Ribosomal proteins: synthesis and modification
