baseMean,log2FoldChange (positive means more highly expressed in UV treatment),lfcSE,stat,pvalue,padj,gene
2215.045715,0.766190137,0.124030868,6.177414957,6.52E-10,9.81E-09,MIT0604_01855
861.9527687,0.440679934,0.104941861,4.199276919,2.68E-05,1.76E-04,MIT0604_01856
3839.017777,0.497830532,0.097627811,5.09926966,3.41E-07,3.42E-06,MIT0604_01857
2045.749415,0.103865087,0.150179581,0.691605915,0.489184846,0.630183373,MIT0604_01858
4051.402681,0.511037584,0.134201855,3.80797706,1.40E-04,7.34E-04,MIT0604_01859
5611.327726,-0.017160045,0.086021291,-0.199486014,0.841882582,0.899443448,MIT0604_01860
40242.90047,-0.159712278,0.098651033,-1.618962042,0.105455431,0.201556738,MIT0604_01861
32215.81853,0.152797378,0.1741992,0.877141675,0.380409691,0.529007227,MIT0604_01862
8758.203595,0.540368463,0.123012336,4.39279897,1.12E-05,7.95E-05,MIT0604_01863
6589.117331,0.685836951,0.148675217,4.612987713,3.97E-06,3.15E-05,MIT0604_01864
4.194148182,1.149365084,1.205090793,0.953758083,0.340206112,0.496012757,MIT0604_01865
11300.98444,-0.087889501,0.099901553,-0.879761107,0.378988738,0.527748263,MIT0604_01866
112.2210948,-0.882265608,0.28750614,-3.068684408,0.002150036,0.008172491,MIT0604_01867
1911.508806,0.344413446,0.12544499,2.745533684,0.006041257,0.019413583,MIT0604_01868
134.2573991,-0.206979343,0.298256146,-0.693965055,0.487704124,0.6286715,MIT0604_01869
68.55563563,-0.171391081,0.413172094,-0.414817659,0.678275391,0.783124176,MIT0604_01870
426.6934673,2.16766217,0.163524395,13.25589476,4.17E-40,3.28E-38,MIT0604_01871
215.4483096,0.296573876,0.224649701,1.320161455,0.186781118,0.315741995,MIT0604_01872
26128.04799,-0.17876993,0.094092368,-1.899940808,0.057440888,0.123900419,MIT0604_01873
3601.507479,0.281968003,0.458800145,0.614576969,0.538834128,0.669698519,MIT0604_01874
85.05873129,-0.161765823,0.305153866,-0.530112319,0.596034058,0.717695128,MIT0604_01875
474.6709052,0.245682147,0.134958049,1.820433458,0.068693021,0.143192071,MIT0604_01876
192788.6242,-0.810931216,0.129988321,-6.238492897,4.42E-10,6.96E-09,MIT0604_01877
193697.4668,-0.417391526,0.131712627,-3.168956039,0.001529875,0.006069098,MIT0604_01878
462.4501093,0.510498206,0.114172889,4.47127343,7.78E-06,5.75E-05,MIT0604_01879
406.3505428,0.212502864,0.13267067,1.60173204,0.109214877,0.205858981,MIT0604_01880
696.9104153,0.296138664,0.173368757,1.708143205,0.087609774,0.174113793,MIT0604_01881
4572.524464,2.080045311,0.273170949,7.614445532,2.65E-14,6.16E-13,MIT0604_01882
10815.70286,2.70023569,0.196361845,13.7513257,5.00E-43,4.09E-41,MIT0604_01883
752.2190305,1.130547673,0.209216293,5.403726712,6.53E-08,7.07E-07,MIT0604_01884
2247.289385,-0.566112518,0.139783934,-4.049911184,5.12E-05,3.15E-04,MIT0604_01885
4962.600201,0.727706969,0.29429891,2.4726798,0.013410424,0.038393199,MIT0604_01886
1191.505067,0.449260517,0.20561976,2.184909255,0.028895501,0.07266473,MIT0604_01887
630.2063754,0.160900613,0.226699523,0.709752764,0.477857466,0.619882276,MIT0604_01888
569.1905291,-0.045422813,0.267464637,-0.16982736,0.865145909,0.912460122,MIT0604_01889
1181.854565,0.008740993,0.220166285,0.039701776,0.968330886,0.976921303,MIT0604_01890
262.2135298,2.730275214,0.352684317,7.74141373,9.83E-15,2.34E-13,MIT0604_01891
410.8717579,3.057477141,0.342808701,8.918901793,4.71E-19,1.46E-17,MIT0604_01892
1430.025104,-0.164772392,0.078605314,-2.096199141,0.036064529,0.086600225,MIT0604_01893
117.3077426,0.823177131,0.394795745,2.085070932,0.037062862,0.08832093,MIT0604_01894
29.69448846,0.696542958,0.854836089,0.814826336,0.415171724,0.559852779,MIT0604_01895
196.586114,0.202690615,0.700353509,0.289411864,0.772266217,0.85088833,MIT0604_01896
452.1669681,0.680228767,0.290315008,2.343071309,0.019125727,0.051445944,MIT0604_01897
1614.113794,-0.058889393,0.106879652,-0.55098788,0.581641983,0.706600082,MIT0604_01899
472.9072324,-0.922547153,0.234710113,-3.930581187,8.47E-05,4.82E-04,MIT0604_01900
5781.600538,0.839756611,0.071766006,11.70131458,1.25E-31,8.03E-30,MIT0604_01901
7729.183398,0.396384893,0.156501406,2.532788069,0.011315935,0.033233455,MIT0604_01902
10714.61414,0.641011771,0.127993084,5.008175071,5.49E-07,5.36E-06,MIT0604_01903
9241.739291,0.908652235,0.110935855,8.190789459,2.60E-16,6.90E-15,MIT0604_01904
4299.217572,0.860389595,0.08829261,9.744752107,1.94E-22,7.80E-21,MIT0604_01905
7594.758099,0.504041598,0.100773914,5.001707083,5.68E-07,5.51E-06,MIT0604_01906
22415.45607,0.53353648,0.135870357,3.926805612,8.61E-05,4.88E-04,MIT0604_01907
9182.799936,0.632832,0.121144612,5.223773397,1.75E-07,1.81E-06,MIT0604_01908
16745.7012,0.720280834,0.117989186,6.104634314,1.03E-09,1.49E-08,MIT0604_01909
1498.849693,-0.333042342,0.096812806,-3.440064981,5.82E-04,0.002604996,MIT0604_01910
6471.375758,-0.494307458,0.123843918,-3.991374501,6.57E-05,3.87E-04,MIT0604_01911
3638.038155,-0.539384291,0.090307739,-5.972736071,2.33E-09,3.21E-08,MIT0604_01912
7471.848191,-0.363617864,0.093503085,-3.888832797,1.01E-04,5.53E-04,MIT0604_01913
6441.989973,-0.307553796,0.09407095,-3.269381199,0.00107783,0.004448221,MIT0604_01914
7019.328093,-0.981959443,0.138309364,-7.09973218,1.25E-12,2.61E-11,MIT0604_01915
4718.906673,-1.612052691,0.110037839,-14.64998503,1.35E-48,1.20E-46,MIT0604_01916
7785.622405,-1.577102728,0.095267455,-16.5544752,1.49E-61,2.17E-59,MIT0604_01917
5952.236772,-1.454691673,0.091249031,-15.94199579,3.24E-57,4.14E-55,MIT0604_01918
5940.97307,-1.383625182,0.104728934,-13.2114892,7.53E-40,5.71E-38,MIT0604_01919
4898.331964,-1.337890491,0.088211439,-15.1668593,5.86E-52,5.71E-50,MIT0604_01920
3584.714334,-1.155071585,0.194277761,-5.945464781,2.76E-09,3.76E-08,MIT0604_01921
5890.203514,-1.048116878,0.090460272,-11.58648827,4.83E-31,2.91E-29,MIT0604_01922
8412.21269,-0.863051567,0.101451724,-8.507017293,1.78E-17,5.07E-16,MIT0604_01923
5726.101628,-0.845567126,0.154002141,-5.490619289,4.01E-08,4.63E-07,MIT0604_01924
5149.339476,-0.687190998,0.136991536,-5.016302587,5.27E-07,5.16E-06,MIT0604_01925
12347.90151,-0.456702872,0.131480325,-3.473545345,5.14E-04,0.002351243,MIT0604_01926
4706.261432,-0.397126906,0.140600322,-2.824509232,0.004735308,0.015751366,MIT0604_01927
4903.032095,-0.077664606,0.083335005,-0.931956575,0.351358968,0.507078784,MIT0604_01928
6427.82594,0.912430256,0.080032397,11.40076133,4.14E-30,2.36E-28,MIT0604_01929
974.2436713,0.221165891,0.126504379,1.748286451,0.080414438,0.163464106,MIT0604_01930
916.3469758,0.261349619,0.113352962,2.305626722,0.021131499,0.055873869,MIT0604_01931
1513.47386,0.379811927,0.162170373,2.342054967,0.01917789,0.051518558,MIT0604_01933
49522.69422,2.890382901,0.118411178,24.40971326,1.35E-131,2.30E-129,MIT0604_01934
202.6122646,-0.462332021,0.182922092,-2.527480503,0.01148842,0.033547498,MIT0604_01935
368.4948668,0.166991622,0.157743476,1.058627755,0.289769342,0.441722296,MIT0604_01936
3251.113852,-0.040891141,0.105841192,-0.386344298,0.699241697,0.799635617,MIT0604_01937
1831.429649,-0.44675972,0.14531209,-3.07448417,0.002108669,0.008068123,MIT0604_01938
300.0987083,0.313601365,0.181681273,1.726107267,0.084328117,0.169268592,MIT0604_01939
3875.669301,-0.862233801,0.109970519,-7.840590472,4.48E-15,1.11E-13,MIT0604_01940
263.4920044,-0.483621981,0.156052253,-3.099102848,0.001941076,0.007496949,MIT0604_01941
1520.437092,0.447928433,0.155984413,2.87162303,0.004083698,0.013978812,MIT0604_01942
795.3169933,-4.78E-04,0.158462692,-0.003018342,0.997591715,0.998079297,MIT0604_01943
516.1097255,-0.101272449,0.108813616,-0.930696479,0.352010591,0.507078784,MIT0604_01944
337.1886967,0.015772959,0.163271327,0.096605809,0.923039443,0.949955626,MIT0604_01945
155.3445847,-0.611259324,0.185153453,-3.301366057,9.62E-04,0.004052523,MIT0604_01947
4167.723313,-0.576328488,0.130511034,-4.415936894,1.01E-05,7.22E-05,MIT0604_01948
505.0416633,0.337713589,0.144602859,2.335455824,0.019519621,0.052299299,MIT0604_01949
3524.238511,0.464594195,0.106441584,4.364780943,1.27E-05,8.95E-05,MIT0604_01950
8316.351594,-0.304509504,0.091367298,-3.332806278,8.60E-04,0.003705061,MIT0604_01951
346.7942813,-0.29626756,0.160618517,-1.84454175,0.065104227,0.136966447,MIT0604_01952
732.0553239,-0.15159704,0.117399949,-1.291287095,0.196604144,0.329458757,MIT0604_01953
2136.896763,-0.011049824,0.12546484,-0.088071076,0.929820185,0.952147033,MIT0604_01954
1321.586051,-0.110226316,0.112759448,-0.977535081,0.328304319,0.483829331,MIT0604_01955
1350.383279,0.419161384,0.119204257,3.516328979,4.38E-04,0.002044936,MIT0604_01956
568.6810229,0.399145281,0.120476338,3.313059544,9.23E-04,0.003927233,MIT0604_01957
316.3944653,0.33898383,0.204638026,1.656504596,0.097619675,0.189950071,MIT0604_01958
1201.668221,0.696094519,0.118561212,5.871182576,4.33E-09,5.68E-08,MIT0604_01960
3458.133667,0.580909554,0.173553037,3.347158687,8.16E-04,0.003533324,MIT0604_01961
304.3215971,-0.210195429,0.146750572,-1.432331243,0.152049046,0.27041216,MIT0604_01962
603.669402,0.137696947,0.117010634,1.176790031,0.239279323,0.383558945,MIT0604_01963
343.1766632,-0.676332668,0.159035736,-4.25270875,2.11E-05,1.41E-04,MIT0604_01964
85.14020506,-0.064605911,0.320998724,-0.201265321,0.840491118,0.898518283,MIT0604_01965
269.3835074,0.071745539,0.153692654,0.466811768,0.640634556,0.751937463,MIT0604_01966
605.6202483,-0.123659892,0.106733686,-1.158583539,0.246625982,0.391780797,MIT0604_01967
343.9709448,-0.633793479,0.193242241,-3.279787456,0.001038853,0.004313453,MIT0604_01968
1494.714795,-0.453364901,0.136992725,-3.309408585,9.35E-04,0.003962335,MIT0604_01969
342.6454982,0.32188009,0.145040115,2.219248727,0.026469808,0.067392657,MIT0604_01970
394.7362319,0.222067537,0.125421124,1.770575239,0.076631362,0.157335076,MIT0604_01971
1597.234554,-0.045979117,0.134129037,-0.342797637,0.731750704,0.820763666,MIT0604_01972
4005.294153,-0.251507413,0.152308926,-1.651297916,0.098677758,0.191826562,MIT0604_01973
5021.062167,-0.238850755,0.172175668,-1.38725035,0.165365437,0.288290604,MIT0604_01974
2806.836271,0.304648804,0.1191579,2.556681553,0.010567591,0.031259911,MIT0604_01975
1668.572987,-0.198330681,0.217043697,-0.913782265,0.360831267,0.513745851,MIT0604_01976
514.6834107,-0.025751274,0.120872091,-0.213045657,0.831291351,0.89411894,MIT0604_01978
916.4661225,0.411488072,0.185147803,2.222484234,0.026250598,0.067001215,MIT0604_01979
363.8460147,0.376536287,0.195097099,1.929994292,0.053607545,0.117237868,MIT0604_01980
7470.52829,0.317801062,0.115210827,2.758430534,0.005807965,0.018752214,MIT0604_01981
7283.979124,-0.101402802,0.156133236,-0.649463271,0.51603898,0.651654406,MIT0604_01982
6211.587978,0.401263317,0.092741514,4.326684992,1.51E-05,1.05E-04,MIT0604_01983
24204.04055,0.367118415,0.109120013,3.364354572,7.67E-04,0.003341527,MIT0604_01984
22258.74567,0.173081528,0.143621937,1.20511902,0.228157358,0.368797057,MIT0604_01985
7721.176469,-0.023384233,0.090317637,-0.258911038,0.795703882,0.869160003,MIT0604_01986
151.8524605,0.256379946,0.312112851,0.821433481,0.411399399,0.557259078,MIT0604_01987
1063.088556,0.148298757,0.127168028,1.166163851,0.243548205,0.388576131,MIT0604_01988
713.2490422,0.508708591,0.155357014,3.274448823,0.001058683,0.004378029,MIT0604_01989
1138.259156,0.331972384,0.124679438,2.662607312,0.007753784,0.023975825,MIT0604_01990
175.6603722,0.392225772,0.197846694,1.982473216,0.047426302,0.107154129,MIT0604_01991
2326.342885,0.393127822,0.159553997,2.463917103,0.013742789,0.039125855,MIT0604_01992
2827.637284,0.436627588,0.122013751,3.578511324,3.46E-04,0.001660458,MIT0604_01993
7705.598185,0.182947897,0.173086674,1.056972745,0.290524026,0.441739652,MIT0604_01994
137.8832185,-0.676384938,0.217873903,-3.104478915,0.001906145,0.007403945,MIT0604_01995
511.4639796,-0.481856751,0.15105111,-3.190024553,0.001422607,0.005743741,MIT0604_01996
2621.152314,-0.512188275,0.130750206,-3.917303756,8.95E-05,5.06E-04,MIT0604_01997
586.0274552,-0.515049902,0.177907053,-2.895050491,0.003790975,0.013086217,MIT0604_01998
2768.40719,0.167408627,0.102789106,1.628661185,0.103384764,0.198641741,MIT0604_01999
9903.117941,-0.25410896,0.143474787,-1.77110533,0.076543188,0.157313158,MIT0604_02000
412.8046925,0.415893864,0.125158479,3.322937989,8.91E-04,0.003806596,MIT0604_02001
2305.459755,-0.31220206,0.09363869,-3.334113928,8.56E-04,0.003695466,MIT0604_02002
225.3041957,-0.087261452,0.181951658,-0.47958591,0.631521867,0.744206976,MIT0604_02003
9052.00936,-1.108863421,0.170780463,-6.492917283,8.42E-11,1.47E-09,MIT0604_02004
2229.203676,-0.152648992,0.169961971,-0.898136158,0.369112964,0.519519949,MIT0604_02005
19.6893085,0.252399138,0.692613657,0.364415479,0.715547778,0.81103339,MIT0604_02006
244.502912,0.2197289,0.183943918,1.194542895,0.232265672,0.374073824,MIT0604_02007
960.1388993,0.154925454,0.194239402,0.797600551,0.425102331,0.568748021,MIT0604_02008
6130.674768,0.188165189,0.101215896,1.859047807,0.063020362,0.133405048,MIT0604_02009
795.2953616,0.758002692,0.136794939,5.541160359,3.00E-08,3.53E-07,MIT0604_02010
5335.602209,0.32319748,0.092727774,3.485444181,4.91E-04,0.002270279,MIT0604_02011
2940.274332,0.416333969,0.123903487,3.360147305,7.79E-04,0.00338563,MIT0604_02012
751.5607277,0.611060562,0.119259653,5.123782825,2.99E-07,3.02E-06,MIT0604_02013
4863.221619,-0.003197541,0.074449177,-0.042949316,0.965741937,0.975270718,MIT0604_02014
308.0874092,0.255199596,0.153137164,1.666477228,0.0956184,0.186410348,MIT0604_02015
842.8761002,0.106513221,0.182630159,0.583218136,0.559746464,0.686931062,MIT0604_02016
358.2603313,0.861649329,0.203751435,4.228923975,2.35E-05,1.55E-04,MIT0604_02017
1536.20626,-0.054202715,0.262509112,-0.206479367,0.83641648,0.896287997,MIT0604_02018
4706.345579,0.417565668,0.146737068,2.845672703,0.004431772,0.014920785,MIT0604_02019
109.3095046,-0.556354227,0.238670921,-2.331051577,0.01975064,0.052849099,MIT0604_02020
525.9927378,-0.436587956,0.214526322,-2.035125352,0.041838262,0.097401921,MIT0604_02021
171.8797822,-0.428252911,0.317404476,-1.349234,0.177261817,0.303898609,MIT0604_02022
684.1932381,-0.05407867,0.194161559,-0.278524082,0.780610081,0.857707373,MIT0604_02023
65.31473951,0.738849756,0.389222832,1.898269307,0.057660615,0.124112807,MIT0604_02024
923.8902496,0.697473066,0.218989014,3.184968289,0.001447699,0.005822081,MIT0604_02025
5719.483388,0.083940728,0.090901395,0.923426178,0.355785155,0.509834957,MIT0604_02026
217.2662433,-0.008106793,0.245353074,-0.033041335,0.973641625,0.981169062,MIT0604_02027
50.74690366,0.24470922,0.304148304,0.804572036,0.421066685,0.565937954,MIT0604_02028
5121.544432,0.407340669,0.078994551,5.156566692,2.52E-07,2.55E-06,MIT0604_02030
4927.448567,-0.110513554,0.144207338,-0.766351806,0.443467001,0.587177846,MIT0604_02031
13.20018516,0.644878351,0.900832539,0.715869291,0.474072062,0.616534632,MIT0604_02032
923.1989603,-0.810998295,0.138062901,-5.874121781,4.25E-09,5.61E-08,MIT0604_02033
248.7376793,0.320989274,0.132509453,2.422387739,0.015418889,0.043414671,MIT0604_02034
118.2374787,0.087583221,0.294303702,0.297594697,0.766012522,0.846667188,MIT0604_02035
1557.638591,0.492746936,0.122220067,4.031636923,5.54E-05,3.36E-04,MIT0604_02036
2432.819028,-0.339904841,0.145047303,-2.343406841,0.019108534,0.051445944,MIT0604_02037
3726.357856,-0.398654067,0.115974745,-3.437421358,5.87E-04,0.002619095,MIT0604_02038
363.1373415,-0.454456998,0.183978614,-2.470162086,0.013505184,0.038556642,MIT0604_02039
19076.80557,0.585964557,0.121586763,4.819312074,1.44E-06,1.28E-05,MIT0604_02040
4934.111136,1.019018882,0.16472494,6.186184587,6.16E-10,9.35E-09,MIT0604_02041
1106.098029,0.553428699,0.134368547,4.118736943,3.81E-05,2.40E-04,MIT0604_02042
5006.644603,0.419762944,0.108256395,3.877488659,1.06E-04,5.75E-04,MIT0604_02043
1725.096357,-0.176903511,0.077620932,-2.279069665,0.022662924,0.05879722,MIT0604_02044
5263.027553,-0.310013741,0.104274152,-2.973064122,0.002948428,0.010642523,MIT0604_02045
952.5874966,-0.155480134,0.172271014,-0.902532181,0.366774234,0.518141378,MIT0604_02046
446.4863453,0.099689805,0.218657705,0.455917184,0.648449532,0.759803201,MIT0604_02047
259.9175816,0.025321675,0.27467248,0.092188612,0.926548186,0.950698815,MIT0604_02048
1649.026514,0.331612164,0.079460757,4.173282205,3.00E-05,1.94E-04,MIT0604_02049
5983.741589,0.606081464,0.089327229,6.784957665,1.16E-11,2.29E-10,MIT0604_02050
1483.549602,1.227263671,0.11845341,10.36072896,3.74E-25,1.70E-23,MIT0604_02051
2013.123527,0.746759999,0.138009409,5.410935397,6.27E-08,6.83E-07,MIT0604_02052
7234.084391,0.277203358,0.10017515,2.767186851,0.005654234,0.018284702,MIT0604_02053
1720.963394,0.187808219,0.132827737,1.413923193,0.157384455,0.277995171,MIT0604_02054
4776.001515,-0.223326594,0.14062169,-1.588137601,0.112255227,0.210813257,MIT0604_02055
6533.913804,-0.783255854,0.173453605,-4.515650472,6.31E-06,4.77E-05,MIT0604_02056
673.7672569,-0.116442005,0.153797169,-0.757114097,0.448981509,0.592181153,MIT0604_02057
1192.079702,0.266643332,0.094355222,2.825952037,0.004714032,0.015741638,MIT0604_02058
1389.030979,0.34784535,0.110366463,3.151730533,0.00162306,0.006413906,MIT0604_02059
4176.887881,0.243156464,0.1396347,1.741375636,0.081617756,0.165417373,MIT0604_02060
5399.398133,0.230948237,0.121877065,1.894927791,0.058101969,0.124538984,MIT0604_02061
3918.336712,0.681458031,0.087674914,7.772554276,7.69E-15,1.87E-13,MIT0604_02062
1627.133759,-0.190558003,0.126407122,-1.5074942,0.131684029,0.240247066,MIT0604_02063
315.0070058,-0.152460408,0.157794844,-0.966193853,0.333947188,0.490380125,MIT0604_02064
398.9122725,-0.172837921,0.157919134,-1.094471052,0.273748437,0.42483931,MIT0604_02065
74.66130351,0.035826403,0.399643114,0.08964599,0.928568537,0.951341239,MIT0604_02066
1292.479338,-0.138531538,0.102729529,-1.348507476,0.177495217,0.304044109,MIT0604_02067
1162.359884,-0.056859833,0.099913466,-0.569090788,0.569294529,0.694485043,MIT0604_02068
90.06561636,0.08045739,0.256868617,0.313223899,0.754110563,0.837128157,MIT0604_02069
300.1320743,-0.874727782,0.204669514,-4.273854791,1.92E-05,1.31E-04,MIT0604_02070
4138.128698,0.155417553,0.081003008,1.918663974,0.055026874,0.119702455,MIT0604_02071
780.4482717,-0.112394298,0.24238353,-0.463704354,0.642859577,0.753684739,MIT0604_02072
307.7130685,-0.253051497,0.195396017,-1.295069889,0.195296121,0.32795009,MIT0604_02074
350.1910118,-0.144184434,0.160676176,-0.89736038,0.369526647,0.519519949,MIT0604_02075
525.2246864,-0.328840362,0.152217756,-2.160328541,0.030747245,0.076568869,MIT0604_02076
811.9500191,-0.470129008,0.106426804,-4.417392886,9.99E-06,7.20E-05,MIT0604_02077
1509.547269,-0.059614355,0.163113664,-0.365477384,0.714755086,0.810583746,MIT0604_02078
2823.243448,0.673887982,0.145544208,4.630125716,3.65E-06,2.95E-05,MIT0604_02079
538.170764,0.542879647,0.156714097,3.464140486,5.32E-04,0.002408978,MIT0604_02080
459.1692067,-0.312063724,0.158286554,-1.971511264,0.048665426,0.1094533,MIT0604_02081
613.5126362,-0.643291626,0.133426972,-4.821301259,1.43E-06,1.28E-05,MIT0604_02082
302.251583,-0.269886665,0.204620786,-1.318960163,0.187182431,0.316140624,MIT0604_02083
429.1928248,0.573454842,0.142490533,4.024511877,5.71E-05,3.45E-04,MIT0604_02084
713.7932497,-0.109572335,0.134331072,-0.815688677,0.414678217,0.559555906,MIT0604_02085
888.0181772,-0.572845963,0.109035639,-5.253749787,1.49E-07,1.56E-06,MIT0604_02086
5333.72488,-1.2835873,0.147126031,-8.724406487,2.68E-18,7.82E-17,MIT0604_02087
277.1061373,-1.85949662,0.193955522,-9.58723218,9.05E-22,3.37E-20,MIT0604_02088
1157.13991,0.053737498,0.14639411,0.367074179,0.713563687,0.8104812,MIT0604_02089
2303.660872,-0.578502649,0.147697833,-3.916798491,8.97E-05,5.06E-04,MIT0604_02090
812.8780859,-0.017115608,0.110841009,-0.154415841,0.877281864,0.920431889,MIT0604_02091
2014.371073,1.132450553,0.091222245,12.414193,2.19E-35,1.60E-33,MIT0604_02092
285.4812398,-0.187012654,0.153306367,-1.219862276,0.222517088,0.361501968,MIT0604_02093
43307.46667,-0.911461243,0.10185111,-8.948957402,3.59E-19,1.13E-17,MIT0604_02094
1155.052054,-0.076087061,0.133870416,-0.568363519,0.569788157,0.694673232,MIT0604_02095
4515.675425,-0.159110368,0.172061911,-0.924727428,0.355107708,0.509394169,MIT0604_02096
2352.017727,0.179751965,0.103772962,1.732165693,0.083244065,0.167882366,MIT0604_02097
2464.600627,-0.171257612,0.215692828,-0.793988441,0.427202161,0.570917249,MIT0604_02098
1923.298985,0.157995277,0.154694754,1.021335717,0.30709541,0.460193488,MIT0604_02099
716.2895186,-0.351942862,0.101328635,-3.473281382,5.14E-04,0.002351243,MIT0604_02100
9082.646683,-0.646662652,0.09060543,-7.137129098,9.53E-13,2.01E-11,MIT0604_02101
2715.152513,0.214311617,0.175431162,1.221627988,0.22184834,0.360701788,MIT0604_02102
274.4245347,0.274634538,0.233623269,1.175544455,0.239776963,0.384055902,MIT0604_02103
1386.468625,-0.447188058,0.100852727,-4.434070061,9.25E-06,6.71E-05,MIT0604_02104
358.6963521,-0.232858564,0.134124411,-1.736138578,0.082539334,0.166910646,MIT0604_02105
2317.965892,-0.310425305,0.131093399,-2.36797052,0.017885961,0.048945078,MIT0604_02106
