gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
EZ55_RS10980,,EZ55_RS10980,ALTBGP6_02218,Protein Homology,2537913,2538548,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784250.1,response regulator transcription factor,WP_014976692.1,"GO:0000160,GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,ALTBGP6_02218,
cmoA,cmoA,EZ55_RS10985,ALTBGP6_02219,Protein Homology,2538722,2539453,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976693.1,carboxy-S-adenosyl-L-methionine synthase CmoA,WP_014976693.1,GO:0002098,,,tRNA wobble uridine modification|0002098||IEA,,ALTBGP6_02219,
cmoB,cmoB,EZ55_RS10990,ALTBGP6_02220,Protein Homology,2539507,2540505,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949679.1,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,WP_014949679.1,"GO:0008033,GO:0000166,GO:0005524,GO:0016879",,"nucleotide binding|0000166||IEA,ATP binding|0005524||IEA,ligase activity%2C forming carbon-nitrogen bonds|0016879||IEA",tRNA processing|0008033||IEA,,ALTBGP6_02220,
EZ55_RS10995,,EZ55_RS10995,ALTBGP6_02221,Protein Homology,2540600,2541472,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998534.1,kinase,WP_014976694.1,,,,,,ALTBGP6_02221,
EZ55_RS11000,,EZ55_RS11000,ALTBGP6_02222,Protein Homology,2541469,2542278,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979430.1,HAD-IIB family hydrolase,WP_014949681.1,GO:0016787,,hydrolase activity|0016787||IEA,,,ALTBGP6_02222,3.1.3.-
EZ55_RS11005,,EZ55_RS11005,ALTBGP6_02223,Protein Homology,2542291,2543514,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998536.1,glycosyltransferase family protein,WP_014949682.1,,,,,,ALTBGP6_02223,
EZ55_RS11010,,EZ55_RS11010,ALTBGP6_02224,Protein Homology,2543520,2545274,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979431.1,sugar phosphorylase,WP_156078429.1,"GO:0005975,GO:0016758",,hexosyltransferase activity|0016758||IEA,carbohydrate metabolic process|0005975||IEA,,ALTBGP6_02224,2.4.1.-
EZ55_RS11015,,EZ55_RS11015,ALTBGP6_02225,Protein Homology,2545374,2546045,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998538.1,phosphoglycolate phosphatase,WP_231513078.1,"GO:0005975,GO:0008967",,phosphoglycolate phosphatase activity|0008967||IEA,carbohydrate metabolic process|0005975||IEA,,ALTBGP6_02225,3.1.3.18
moeA,moeA,EZ55_RS11020,ALTBGP6_02226,Protein Homology,2546184,2547398,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949685.1,molybdopterin molybdotransferase MoeA,WP_061485957.1,"GO:0006777,GO:0032324",,,"Mo-molybdopterin cofactor biosynthetic process|0006777||IEA,molybdopterin cofactor biosynthetic process|0032324||IEA",,ALTBGP6_02226,2.10.1.1
EZ55_RS11025,,EZ55_RS11025,ALTBGP6_02227,Protein Homology,2547499,2548872,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949686.1,MATE family efflux transporter,WP_061485958.1,"GO:0006855,GO:0042910,GO:0016020",membrane|0016020||IEA,xenobiotic transmembrane transporter activity|0042910||IEA,xenobiotic transmembrane transport|0006855||IEA,,ALTBGP6_02227,
EZ55_RS11030,,EZ55_RS11030,ALTBGP6_02228,Protein Homology,2548928,2549647,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979435.1,nucleotidyltransferase family protein,WP_061485959.1,GO:0016779,,nucleotidyltransferase activity|0016779||IEA,,,ALTBGP6_02228,
EZ55_RS11035,,EZ55_RS11035,ALTBGP6_02229,Protein Homology,2549696,2550877,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518653.1,vWA domain-containing protein,WP_061485960.1,GO:0009297,,,pilus assembly|0009297||IEA,,ALTBGP6_02229,
EZ55_RS11040,,EZ55_RS11040,ALTBGP6_02230,Protein Homology,2550877,2551713,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784261.1,AAA family ATPase,WP_039220753.1,"GO:0005524,GO:0016887",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",,,ALTBGP6_02230,
cysK,cysK,EZ55_RS11045,ALTBGP6_02231,Protein Homology,2551985,2552950,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010180667.1,cysteine synthase A,WP_061485961.1,"GO:0006535,GO:0004124",,cysteine synthase activity|0004124||IEA,cysteine biosynthetic process from serine|0006535||IEA,,ALTBGP6_02231,2.5.1.47
EZ55_RS11050,,EZ55_RS11050,ALTBGP6_02232,Protein Homology,2553197,2553655,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067356.1,nuclear transport factor 2 family protein,WP_156078431.1,,,,,,ALTBGP6_02232,
EZ55_RS11055,,EZ55_RS11055,ALTBGP6_02233,GeneMarkS-2+,2553871,2554209,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156078432.1,,,,,,ALTBGP6_02233,
EZ55_RS11060,,EZ55_RS11060,ALTBGP6_02234,GeneMarkS-2+,2555192,2555461,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156078433.1,,,,,,ALTBGP6_02234,
EZ55_RS11065,,EZ55_RS11065,ALTBGP6_02235,Protein Homology,2555570,2555926,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066148.1,hypothetical protein,WP_156078434.1,,,,,,ALTBGP6_02235,
EZ55_RS11070,,EZ55_RS11070,ALTBGP6_02236,GeneMarkS-2+,2556042,2556185,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156078435.1,,,,,,ALTBGP6_02236,
EZ55_RS11075,,EZ55_RS11075,ALTBGP6_02237,Protein Homology,2556202,2556492,+,,,COORDINATES: protein motif:HMM:NF025054.6,GNAT family N-acetyltransferase,WP_156078436.1,"GO:0008080,GO:0016746",,"N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA",,,ALTBGP6_02237,2.3.-.-
EZ55_RS11080,,EZ55_RS11080,ALTBGP6_02238,Protein Homology,2556949,2557998,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012323703.1,IS110 family RNA-guided transposase,WP_061485967.1,GO:0004803,,transposase activity|0004803||IEA,,,ALTBGP6_02238,
EZ55_RS11085,,EZ55_RS11085,ALTBGP6_02239,GeneMarkS-2+,2558046,2558573,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_197040366.1,,,,,,ALTBGP6_02239,
EZ55_RS11090,,EZ55_RS11090,ALTBGP6_02240,Protein Homology,2558714,2558935,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012197353.1,hypothetical protein,WP_049588966.1,,,,,,ALTBGP6_02240,
EZ55_RS11095,,EZ55_RS11095,ALTBGP6_02243,GeneMarkS-2+,2559957,2560181,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_231513079.1,,,,,,ALTBGP6_02243,
EZ55_RS11100,,EZ55_RS11100,ALTBGP6_02244,Protein Homology,2560374,2560784,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976711.1,thiol-disulfide oxidoreductase DCC family protein,WP_156078438.1,GO:0015035,,protein-disulfide reductase activity|0015035||IEA,,,ALTBGP6_02244,
EZ55_RS11105,,EZ55_RS11105,ALTBGP6_02245,Protein Homology,2560902,2561267,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013783730.1,DUF7674 family protein,WP_156078439.1,,,,,,ALTBGP6_02245,
EZ55_RS11110,,EZ55_RS11110,ALTBGP6_02246,Protein Homology,2561903,2562355,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949704.1,DUF3291 domain-containing protein,WP_049588960.1,,,,,,ALTBGP6_02246,
EZ55_RS11115,,EZ55_RS11115,ALTBGP6_02247,Protein Homology,2562518,2562787,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949705.1,hypothetical protein,WP_014949705.1,,,,,,ALTBGP6_02247,
EZ55_RS11120,,EZ55_RS11120,ALTBGP6_02249,Protein Homology,2563180,2564034,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949707.1,acyl-CoA thioester hydrolase/BAAT C-terminal domain-containing protein,WP_156078440.1,,,,,,ALTBGP6_02249,
EZ55_RS11125,,EZ55_RS11125,ALTBGP6_02250,Protein Homology,2564061,2564429,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979472.1,MmcQ/YjbR family DNA-binding protein,WP_156078441.1,GO:0003677,,DNA binding|0003677||IEA,,,ALTBGP6_02250,
EZ55_RS11130,,EZ55_RS11130,ALTBGP6_02251,Protein Homology,2564443,2564820,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949709.1,DUF3703 domain-containing protein,WP_014949709.1,,,,,,ALTBGP6_02251,
EZ55_RS11135,,EZ55_RS11135,ALTBGP6_02252,Protein Homology,2564810,2565601,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979474.1,PhzF family phenazine biosynthesis protein,WP_156078442.1,"GO:0009058,GO:0016853,GO:0005737",cytoplasm|0005737||IEA,isomerase activity|0016853||IEA,biosynthetic process|0009058||IEA,,ALTBGP6_02252,
ggt,ggt,EZ55_RS11140,ALTBGP6_02253,Protein Homology,2565759,2567516,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949711.1,gamma-glutamyltransferase,WP_156078443.1,"GO:0006750,GO:0006751,GO:0036374",,glutathione hydrolase activity|0036374||IEA,"glutathione biosynthetic process|0006750||IEA,glutathione catabolic process|0006751||IEA",,ALTBGP6_02253,2.3.2.2
EZ55_RS11145,,EZ55_RS11145,ALTBGP6_02254,Protein Homology,2567531,2568295,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518677.1,enoyl-CoA hydratase,WP_231513080.1,,,,,,ALTBGP6_02254,
rrtA,rrtA,EZ55_RS11150,ALTBGP6_02255,Protein Homology,2568407,2568991,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998589.1,rhombosortase,WP_061485979.1,"GO:0006605,GO:0036211,GO:0004252,GO:0005886",plasma membrane|0005886||IEA,serine-type endopeptidase activity|0004252||IEA,"protein targeting|0006605||IEA,protein modification process|0036211||IEA",,ALTBGP6_02255,3.4.21.-
EZ55_RS11155,,EZ55_RS11155,ALTBGP6_02256,Protein Homology,2569197,2571692,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979478.1,S9 family peptidase,WP_156078445.1,"GO:0006508,GO:0008236",,serine-type peptidase activity|0008236||IEA,proteolysis|0006508||IEA,,ALTBGP6_02256,3.4.-.-
EZ55_RS11160,,EZ55_RS11160,ALTBGP6_02257,Protein Homology,2571870,2572424,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976722.1,glutathione peroxidase,WP_014949715.1,"GO:0004602,GO:0043295",,"glutathione peroxidase activity|0004602||IEA,glutathione binding|0043295||IEA",,,ALTBGP6_02257,1.11.1.-
EZ55_RS11165,,EZ55_RS11165,ALTBGP6_02258,Protein Homology,2572595,2573197,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979480.1,FMN-dependent NADH-azoreductase,WP_061485981.1,"GO:0008753,GO:0009055,GO:0010181,GO:0016491,GO:0050136,GO:0050446",,"NADPH dehydrogenase (quinone) activity|0008753||IEA,electron transfer activity|0009055||IEA,FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA,NADH dehydrogenase (quinone) (non-electrogenic) activity|0050136||IEA,azobenzene reductase (NADP+) activity|0050446||IEA",,,ALTBGP6_02258,1.-.-.-
EZ55_RS11170,,EZ55_RS11170,ALTBGP6_02259,Protein Homology,2573437,2575902,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976724.1,CHRD domain-containing protein,WP_156078446.1,,,,,,ALTBGP6_02259,
EZ55_RS11175,,EZ55_RS11175,ALTBGP6_02260,Protein Homology,2576013,2577254,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976725.1,cystathionine gamma-synthase family protein,WP_039225530.1,,,,,,ALTBGP6_02260,
EZ55_RS11180,,EZ55_RS11180,ALTBGP6_02261,Protein Homology,2577352,2577987,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949719.1,1-acyl-sn-glycerol-3-phosphate acyltransferase,WP_039236099.1,GO:0016746,,acyltransferase activity|0016746||IEA,,,ALTBGP6_02261,
EZ55_RS11185,,EZ55_RS11185,ALTBGP6_02262,Protein Homology,2578229,2579011,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976727.1,NRDE family protein,WP_014949720.1,"GO:0007030,GO:0009306",,,"Golgi organization|0007030||IEA,protein secretion|0009306||IEA",,ALTBGP6_02262,
EZ55_RS11190,,EZ55_RS11190,ALTBGP6_02263,Protein Homology,2579159,2580349,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067371.1,amino acid aminotransferase,WP_014949721.1,"GO:0008483,GO:0030170",,"transaminase activity|0008483||IEA,pyridoxal phosphate binding|0030170||IEA",,,ALTBGP6_02263,2.6.1.-
EZ55_RS11195,,EZ55_RS11195,ALTBGP6_02264,Protein Homology,2580636,2582801,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976728.1,S46 family peptidase,WP_156078447.1,"GO:0006508,GO:0008239,GO:0070009",,"dipeptidyl-peptidase activity|0008239||IEA,serine-type aminopeptidase activity|0070009||IEA",proteolysis|0006508||IEA,,ALTBGP6_02264,3.4.14.-
EZ55_RS11200,,EZ55_RS11200,ALTBGP6_02265,Protein Homology,2582908,2583159,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998599.1,hypothetical protein,WP_014979487.1,,,,,,ALTBGP6_02265,
EZ55_RS11205,,EZ55_RS11205,ALTBGP6_02266,Protein Homology,2583240,2583698,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949724.1,YaiI/YqxD family protein,WP_014949724.1,,,,,,ALTBGP6_02266,
EZ55_RS11210,,EZ55_RS11210,ALTBGP6_02267,Protein Homology,2583724,2584485,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949725.1,SDR family oxidoreductase,WP_014949725.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,ALTBGP6_02267,
EZ55_RS11215,,EZ55_RS11215,ALTBGP6_02268,Protein Homology,2584562,2585329,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949726.1,SDR family NAD(P)-dependent oxidoreductase,WP_014976730.1,"GO:0016491,GO:0070403",,"oxidoreductase activity|0016491||IEA,NAD+ binding|0070403||IEA",,,ALTBGP6_02268,1.1.1.-
EZ55_RS11220,,EZ55_RS11220,ALTBGP6_02269,Protein Homology,2585407,2587209,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519172.1,acyl-CoA dehydrogenase,WP_014998601.1,"GO:0006631,GO:0003995,GO:0050660",,"acyl-CoA dehydrogenase activity|0003995||IEA,flavin adenine dinucleotide binding|0050660||IEA",fatty acid metabolic process|0006631||IEA,,ALTBGP6_02269,1.3.8.-
EZ55_RS11225,,EZ55_RS11225,ALTBGP6_02270,Protein Homology,2587352,2588341,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979490.1,GlxA family transcriptional regulator,WP_101564820.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,ALTBGP6_02270,
EZ55_RS11230,,EZ55_RS11230,ALTBGP6_02271,Protein Homology,2588604,2590850,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976733.1,TonB-dependent receptor,WP_156078448.1,"GO:0055085,GO:0009279",cell outer membrane|0009279||IEA,,transmembrane transport|0055085||IEA,,ALTBGP6_02271,
EZ55_RS11235,,EZ55_RS11235,ALTBGP6_02272,Protein Homology,2590946,2591302,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519175.1,hypothetical protein,WP_014976734.1,,,,,,ALTBGP6_02272,
EZ55_RS11240,,EZ55_RS11240,ALTBGP6_02273,Protein Homology,2591456,2593618,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979492.1,prolyl oligopeptidase family serine peptidase,WP_156078449.1,"GO:0006508,GO:0004252",,serine-type endopeptidase activity|0004252||IEA,proteolysis|0006508||IEA,,ALTBGP6_02273,3.4.-.-
EZ55_RS11245,,EZ55_RS11245,ALTBGP6_02274,Protein Homology,2593666,2596800,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998605.1,efflux RND transporter permease subunit,WP_156078450.1,"GO:0042908,GO:0015562,GO:0022857,GO:0016020",membrane|0016020||IEA,"efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA",xenobiotic transport|0042908||IEA,,ALTBGP6_02274,
EZ55_RS11250,,EZ55_RS11250,ALTBGP6_02275,Protein Homology,2596797,2598032,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949732.1,efflux RND transporter periplasmic adaptor subunit,WP_039236077.1,"GO:0055085,GO:0022857,GO:0042802,GO:0016020",membrane|0016020||IEA,"transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA",transmembrane transport|0055085||IEA,,ALTBGP6_02275,
EZ55_RS11255,,EZ55_RS11255,ALTBGP6_02276,Protein Homology,2598413,2598721,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519179.1,isoamylase early set domain-containing protein,WP_014949733.1,,,,,,ALTBGP6_02276,
EZ55_RS11260,,EZ55_RS11260,ALTBGP6_02277,Protein Homology,2598842,2599768,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011574950.1,electron transfer flavoprotein subunit alpha/FixB family protein,WP_014949734.1,"GO:0009055,GO:0050660",,"electron transfer activity|0009055||IEA,flavin adenine dinucleotide binding|0050660||IEA",,,ALTBGP6_02277,
EZ55_RS11265,,EZ55_RS11265,ALTBGP6_02278,Protein Homology,2599765,2600517,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998609.1,electron transfer flavoprotein subunit beta/FixA family protein,WP_156078451.1,GO:0009055,,electron transfer activity|0009055||IEA,,,ALTBGP6_02278,1.-.-.-
EZ55_RS11270,,EZ55_RS11270,ALTBGP6_02279,Protein Homology,2600889,2602538,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949736.1,electron transfer flavoprotein-ubiquinone oxidoreductase,WP_014949736.1,"GO:0022900,GO:0004174,GO:0046872,GO:0051539",,"electron-transferring-flavoprotein dehydrogenase activity|0004174||IEA,metal ion binding|0046872||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",electron transport chain|0022900||IEA,,ALTBGP6_02279,1.5.5.1
EZ55_RS11275,,EZ55_RS11275,ALTBGP6_02280,Protein Homology,2602661,2603059,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949737.1,H-NS histone family protein,WP_061485992.1,"GO:0006355,GO:0003677,GO:0030527",,"DNA binding|0003677||IEA,structural constituent of chromatin|0030527||IEA",regulation of DNA-templated transcription|0006355||IEA,,ALTBGP6_02280,
EZ55_RS11280,,EZ55_RS11280,ALTBGP6_02281,Protein Homology,2603142,2603921,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979499.1,alpha/beta fold hydrolase,WP_039236069.1,,,,,,ALTBGP6_02281,
EZ55_RS11285,,EZ55_RS11285,ALTBGP6_02282,Protein Homology,2604046,2604264,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519093.1,DUF2788 domain-containing protein,WP_012519093.1,,,,,,ALTBGP6_02282,
fldA,fldA,EZ55_RS11290,ALTBGP6_02283,Protein Homology,2604291,2604815,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008844419.1,flavodoxin FldA,WP_014949739.1,,,,,,ALTBGP6_02283,
EZ55_RS11295,,EZ55_RS11295,ALTBGP6_02284,Protein Homology,2604914,2606920,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949740.1,methyl-accepting chemotaxis protein,WP_156078452.1,GO:0006935,,,chemotaxis|0006935||IEA,,ALTBGP6_02284,
fur,fur,EZ55_RS11300,ALTBGP6_02285,Protein Homology,2607236,2607664,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949741.1,ferric iron uptake transcriptional regulator,WP_014949741.1,"GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,regulation of DNA-templated transcription|0006355||IEA,,ALTBGP6_02285,
EZ55_RS11305,,EZ55_RS11305,ALTBGP6_02286,Protein Homology,2607715,2608581,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979507.1,D-amino acid aminotransferase,WP_049587284.1,,,,,,ALTBGP6_02286,
EZ55_RS11310,,EZ55_RS11310,ALTBGP6_02287,Protein Homology,2608578,2609525,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519098.1,5-oxoprolinase subunit C family protein,WP_156078453.1,"GO:0005524,GO:0016787",,"ATP binding|0005524||IEA,hydrolase activity|0016787||IEA",,,ALTBGP6_02287,3.-.-.-
pxpB,pxpB,EZ55_RS11315,ALTBGP6_02288,Protein Homology,2609522,2610262,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979509.1,5-oxoprolinase subunit PxpB,WP_156078454.1,"GO:0005975,GO:0008152,GO:0017168",,5-oxoprolinase (ATP-hydrolyzing) activity|0017168||IEA,"carbohydrate metabolic process|0005975||IEA,metabolic process|0008152||IEA",,ALTBGP6_02288,3.5.2.9
EZ55_RS11320,,EZ55_RS11320,ALTBGP6_02289,Protein Homology,2610398,2611135,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979510.1,5-oxoprolinase subunit PxpA,WP_156078455.1,"GO:0005975,GO:0005524,GO:0016810,GO:0017168",,"ATP binding|0005524||IEA,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,5-oxoprolinase (ATP-hydrolyzing) activity|0017168||IEA",carbohydrate metabolic process|0005975||IEA,,ALTBGP6_02289,3.5.2.9
EZ55_RS11325,,EZ55_RS11325,ALTBGP6_02290,Protein Homology,2611201,2612085,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998621.1,CvfB family protein,WP_156078456.1,GO:0003676,,nucleic acid binding|0003676||IEA,,,ALTBGP6_02290,
EZ55_RS11330,,EZ55_RS11330,ALTBGP6_02291,Protein Homology,2612170,2612562,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998622.1,OsmC family protein,WP_014949747.1,,,,,,ALTBGP6_02291,
EZ55_RS11335,,EZ55_RS11335,ALTBGP6_02292,Protein Homology,2612776,2613909,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976746.1,efflux RND transporter periplasmic adaptor subunit,WP_014976746.1,"GO:0055085,GO:0022857,GO:0042802,GO:0016020",membrane|0016020||IEA,"transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA",transmembrane transport|0055085||IEA,,ALTBGP6_02292,
EZ55_RS11340,,EZ55_RS11340,ALTBGP6_02293,Protein Homology,2613935,2617318,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949749.1,efflux RND transporter permease subunit,WP_156078457.1,"GO:0042908,GO:0015562,GO:0022857,GO:0016020",membrane|0016020||IEA,"efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA",xenobiotic transport|0042908||IEA,,ALTBGP6_02293,
EZ55_RS11345,,EZ55_RS11345,ALTBGP6_02294,Protein Homology,2617315,2620494,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979514.1,efflux RND transporter permease subunit,WP_081106092.1,"GO:0042908,GO:0015562,GO:0022857,GO:0016020",membrane|0016020||IEA,"efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA",xenobiotic transport|0042908||IEA,,ALTBGP6_02294,
EZ55_RS11350,,EZ55_RS11350,ALTBGP6_02295,Protein Homology,2620620,2620964,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976749.1,DUF3718 domain-containing protein,WP_014949750.1,,,,,,ALTBGP6_02295,
