filename,locus_tag,type,start,end,strand,gene,product,db_xref,EC_number,KO,KEGG_KM,KEGG_manual,antiSMASH,BioV_transp,blast_phytohormones,blast_vibrioferrin,blast_DMSP,dbCAN_CAZy,Species,recommended_name,systematic_name,synonyms,Unnamed: 0,main,sub,path,ecpath,path_id,signal_product,SignalP,EC_number1,EC_number2,category_x,N Enzyme name,EC numbers,Unnamed: 3,_merge,EC_number_pattern,category_y,enzyme name,category,is_signal
28108.53,IHCOGGJP_02286,CDS,2593516,2594931,+,tam,Alpha-amylase,,3.2.1.1,,,,,,,,,,Alteromonas macleodii 1A3,alpha-amylase,4-alpha-D-glucan glucanohydrolase,"alpha-amylases 1;Clone PHV19;B4168_3135;HPA;hyperthermophilic alpha-amylase;GH13Amy-1;AHA;alpha-amylase II;endo-1,4-alpha-D-glucan glucanohydrolase;AOA;PPA-II;haloalkaline alpha-amylase;Ptyalin;Maxamyl;alpha-amylase PA;BBG7_0117;BSTA;Amy-E;Amylopsin;Amy-1E;alpha-1,4-glucan-4-glucanohydrolase;Pivozin;SSO1172;alpha-amylase type II;1,4-alpha-D-glucan glucanohydrolase;BH072alpha-amylase;Low pI alpha-amylase;Pancreatic alpha-amylase;AmyH;1,4-alpha-D-glucan glucanohydrolase and endoamylase;acidic amylase;AmyCR;HaAmy1;amylopullulanase;AMF-3;Tp-AmyS;Thermamyl;TaAmy3;BGTG-1;KRA;Blamy-I;TO_amyl;Amy7C;endo-1,4-alpha-D-glucan glucohydrolase;G 995;neutral amylase;BLA;Amy B;alpha-amylase ZSA;amy5;alpha-amylase I;MJA1;Amy c6;maltohexaose-producing alpha-amylase;AmyQ;AmyS;BSA-2;alpha-1-4 D-glucan glucanohydrolase;alpha-(1,4)-D-glucan glucanohydrolase;AoA1;AMY1;Amy I;Maxilase;liquozyme;AMY121;alpha-amylase HA;Clarase;BiLA;Buclamase;ApkA;Kleistase L 1;alpha-amylase 2;amylase, alpha-;Amyl III;AmyL;BAA;BMA.2;ComA;MalA;thermostable alpha-amylase;alpha-amylase type A isozyme;glycogenase;alpha-amylase AI;HdAmyI;Amy3;alpha-amylase 3;Saci_1162;alpha-amylase AOA;PPA-I;LAMY;alpha-1,4 glucan-glucanohydrolase;Amy-FC1;htur2110;AmyZ2;endo-1,4-alpha-D-glucanohydrolase;AmyE;alpha-amylase 1;Isozyme 1B;Takatherm;psychrophilic alpha amylase;salt-tolerant alpha-amylase;HaAmy2;cold-active alpha-amylase;1,4-alpha-D-glucan-glucanohydrolase;Clone 168;maltogenic amylase;Meiotic expression upregulated protein 30;ScAmy43;VAAmy1;alpha amylase;CcAmy;AmyD;alpha amylase 1;Bactosol TK;TAA;amylase AI;alpha-amylase PPA;Sfamy;ami;Gt-amy;PPA;alkalophilic Bacillus alpha-amylase;PFTA;AmyI3C6;Alpha-amylase carcinoid;Clones GRAMY56 and 963;HAS;TcAmy;crustacean cardioactive peptide;N8 alpha-amylase;Amy II;SusG;TVA II;FORILASE NTL alpha-amylase;HSAmy;G6-amylase;ABA;Amy;amylase AII;Rbamy5;AmyP;Clone 103;Taka-amylase A;diastase;Fungamyl 800 L;amylase I;HSA;acid-stable amylase;Apu;Ba-amy;AmyC;alpha-amylase Aasp;endoamylase;AmyI-1;Bacillus licheniformis alpha-amylase;CCAP;High pI alpha-amylase;LLF-alpha-amylase;amy-CS2;BHA;AGXA;ROAmy;Ca2+-independent alpha-amylase gt;Ruminococcus bromii intermediary alpha-amylase 5;human salivary alpha-amylase;Bsamy-I;alpha-amylase A4;ZSA;cold-adapted alpha-amylase;AmyK38;GH13Amy-2;TdAmyA;AmyB;Thermolase;alpha-amylase gt;alpha-amylase CMA;AMY2;TfAmy48;bllj_0710;AmyA;AmyK;Spitase CP 1;MAmy;VAAmy2;AmyD-1;RBSA-1;RBLA;maltotriose-producing alpha-amylase;barley alpha-amylase 1;RB5AMG_01539;Fortizyme;tergal gland protein-1;VrAmy;AmyN26;More;AmyUS100DELTAIG;alkaline alpha-amylase;AmyUS100;HSAmy-ar;Amylase THC 250;AoA2;raw-starch-digesting alpha-amylase",,,,,,,Alpha-amylase,SP,3.2.1.-,3.2.-.-,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_02287,CDS,2595011,2595985,-,adhT,Alcohol dehydrogenase,,1.1.1.1,K00344,,,,,,,,,Alteromonas macleodii 1A3,alcohol dehydrogenase,alcohol:NAD+ oxidoreductase,"ADH3;glutathione-dependent formaldehyde dehydrogenase/alcohol dehydrogenase;YMR152W;NADH:p-NTF-reductase;PF1960;iron-containing alcohol dehydrogenase;GSH-FDH/ADH;ARAD1B16786p;aliphatic alcohol dehydrogenase;alcohol dehydrogenase (NAD);SSO2536;anti-Prelog reductase;alcohol dehydrogenase II;aldehyde/alcohol dehydrogenase;Cm-ADH2;SCAD;SSADH;YADH-1;NAD-dependent alcohol dehydrogenase;alpha-ketoaldehyde dehydrogenase;KmADH3;40 kDa allergen;Alcohol dehydrogenase-B2;APE_2239.1;ADH1C*1;short-chain dehydrogenase/reductase;yeast alcohol dehydrogenase;TaDH;KlADH4;HpADH3;Ymr152wp;DADH;SADH;HLAD;AdhB;AdhE;PF0991 protein;ADH-B2;AdhD;Adh1p;ADS1;ADHES77;ADH II;ADH-10;ADH 1;bifunctional acetaldehyde-alcohol dehydrogenase;alcohol-aldehyde/ketone oxidoreductase, NAD+-dependent;class IV ADH;Aadh1;FDH;ADH2;LSADH;HVO_2428;alcohol dependent dehydrogenase;ADH;NAD-specific aromatic alcohol dehydrogenase;ADH I;ADH-A;Glutathione-dependent formaldehyde dehydrogenase;ADH class III;HvADH1;alcohol dehydrogenase 1;alcohol dehydrogenase 10;APE2239;alcohol dehydrogenase class-P;medium-chain NAD+-dependent ADH;dehydrogenase, alcohol;ethanol dehydrogenase;alcohol dehydrogenase I;Ta1316 ADH;class I ALDH;NAD+-dependent SDR;ALDH;medium chain alcohol dehydrogenase;AdhC;class III ADH;Saci_1232;ADH4;NADH-alcohol dehydrogenase;primary alcohol dehydrogenase;ADH5;ADH-I;NADH-dependent alcohol dehydrogenase;ST0053;AdhA;NAD-dependent medium-chain ADH;KlDH3;NAD+-ADH;ADH1C*2;acetaldehyde-alcohol dehydrogenase;ADH1C;sec-ADH A;Y-ADH;alcohol dehydrogenase GroES domain protein;ADH-C2;ADH1;Tsac_0416;FALDH;NAD+-linked alcohol dehydrogenase 1;MGD;Cthe_0423;Teth39_0218;aldehyde dehydrogenase;TK0845;SsADH-10;Teth39_0206;Octanol dehydrogenase;class III alcohol dehydrogenase;NAD+-dependent alcohol dehydrogenase;medium-chain secondary alcohol dehydrogenase;alcohol dehydrogenase D;NADH-aldehyde dehydrogenase;HtADH;ADH-HT;hLADH;YIM1;short-chain ADH;short-chain NAD(H)-dependent dehydrogenase/reductase;PFADH;ADH1B;bi-functional alcohol/aldehyde dehydrogenase;alcohol dehydrogenase 2;KmADH4;class I ADH;slr1192;bifunctional alcohol/aldehyde dehydrogenase;YADH;GSH-FDH;Gastric alcohol dehydrogenase;ADH-A2;Teth514_0627;CHY1186;SaADH2;ADH6Hp;ADH8;Retinol dehydrogenase;alcohol dehydrogenase 3;NAD+-linked methylglyoxal dehydrogenase;NAD(H)-dependent alcohol dehydrogenase;(R)-specific alcohol dehydrogenase;Pcal_1311;SaADH;alcohol dehydrogenase 5;TBADH;NADH-dependent anti-Prelog specific ADH;YLL056C;aldehyde reductase;NAD+-dependent (S)-stereospecific alcohol dehydrogenase;More;class II ADH;AFPDH",55346.0,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K00344  qor, CRYZ; NADPH:quinone reductase [EC:1.6.5.5]",K00344,Alcohol dehydrogenase,OTHER,1.1.1.-,1.1.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02288,CDS,2596060,2597118,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02289,CDS,2597168,2598403,-,bbsG,(R)-benzylsuccinyl-CoA dehydrogenase,,1.3.8.3,K00249,M00087_beta-Oxidation,,,,,,,,Alteromonas macleodii 1A3,(R)-benzylsuccinyl-CoA dehydrogenase,(R)-benzylsuccinyl-CoA:electron transfer flavoprotein oxidoreductase,EC 1.3.99.21;bbgS;BbsG,2322.0,09100 Metabolism,09103 Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071],"K00249  ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]",K00249,_R_-benzylsuccinyl-CoA dehydrogenase,OTHER,1.3.8.-,1.3.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02289,CDS,2597168,2598403,-,bbsG,(R)-benzylsuccinyl-CoA dehydrogenase,,1.3.8.3,K00249,"M00036_Leucine_degradation,_leucine_=>_acetoacetate_+_acetyl-CoA",,,,,,,,Alteromonas macleodii 1A3,(R)-benzylsuccinyl-CoA dehydrogenase,(R)-benzylsuccinyl-CoA:electron transfer flavoprotein oxidoreductase,EC 1.3.99.21;bbgS;BbsG,2322.0,09100 Metabolism,09103 Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071],"K00249  ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]",K00249,_R_-benzylsuccinyl-CoA dehydrogenase,OTHER,1.3.8.-,1.3.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02290,CDS,2598415,2599101,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02291,CDS,2599440,2602070,+,btuB_18,Vitamin B12 transporter BtuB,,,K02014,,,,,,,,,Alteromonas macleodii 1A3,,,,48086.0,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,K02014,Vitamin B12 transporter BtuB,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_02292,CDS,2602067,2603059,-,pucA,putative xanthine dehydrogenase subunit A,COG:COG1975,1.17.1.4,K07402,,,,,,,,,Alteromonas macleodii 1A3,xanthine dehydrogenase,xanthine:NAD+ oxidoreductase,EC 1.2.1.37;AtXDH1;XdhC;XOR;xanthine dehydrogenase-1;IAO1;XDH;XDH1;NAD-xanthine dehydrogenase;XDH2;YagR;Retinol dehydrogenase;VvXDH;xanthine dehydrogenase-2;YagS;Rosy locus protein;YagT;xanthine/NAD+ oxidoreductase;xanthine dehydrogenase/oxidase;xanthine-NAD oxidoreductase;PaoABC;XDH/XO;More;EC 1.1.1.204;xanthine oxidoreductase,56998.0,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K07402  xdhC; xanthine dehydrogenase accessory factor,K07402,putative xanthine dehydrogenase subunit A,OTHER,1.17.1.-,1.17.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02293,CDS,2603087,2603764,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02294,CDS,2603847,2604662,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02295,CDS,2604746,2606119,+,hemN,Oxygen-independent coproporphyrinogen III oxidase,COG:COG0635,1.3.98.3,K02495,"M00121_Heme_biosynthesis,_plants_and_bacteria,_glutamate_=>_heme",,,,,,,,Alteromonas macleodii 1A3,coproporphyrinogen dehydrogenase,coproporphyrinogen-III:S-adenosyl-L-methionine oxidoreductase (decarboxylating),"coproporphyrinogenase;Coprogen oxidase;Sll1917;oxidase, coproporphyrinogen;radical S-adenosyl-L-methionine dehydrogenase;oxygen-independent coproporphyrinogen-III oxidase;anaerobic coproporphyrinogen III oxidase;At5g63290;coproporphyrinogen oxidase;BtrN;CgoX;Sll1876;CPO;HemW;HemN;viperin;AtHEMN1;oxygen-independent coproporphyrinogen III oxidase;HEMN1;coproporphyrinogen III oxidase;More;EC 1.3.99.22;radical SAM enzyme;oxygen-independent CPO",5701.0,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K02495  hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]",K02495,Oxygen-independent coproporphyrinogen III oxidase,OTHER,1.3.98.-,1.3.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02296,CDS,2606122,2607363,-,btuD_3,Vitamin B12 import ATP-binding protein BtuD,,7.6.2.8,,,,,,,,,,Alteromonas macleodii 1A3,ABC-type vitamin B12 transporter,"ATP phosphohydrolase (ABC-type, vitamin B12-importing)",cobalamin-specific ECF-type ABC transporter;BtuCD-F;energy coupling factor (ECF-) type ABC transporter;vitamin B12-transporting ATPase;ECF-CbrT;B12 transporter transcobalamin II;vitamin B12 exporter;TCN2;cobalamin transporter;BtuC;vitamin B12 ABC importer;BtuCD vitamin B12 importer;ABCD4;EC 3.6.3.33;ABCD 4;vitamin B12 transporter;B12 transporter;BtuB;BtuF;BtuMTd;BtuH2;multidrug resistance protein 5;Tbd_2719;BtuCD-BtuF;vitamin B12 import ATP-binding protein;BtuD;BtuM;P70R;ABC transporter;vitamin B12-binding protein;PMP70-related protein;Cbl transporter;vitamin B12 importer;BtuCD;Rv1819c;BtuCD-F complex;MRP-5;vitamin B12 import system permease protein;BtuF-CD;ECF-type ABC transporter for vitamin B12;vitamin B12 import system,,,,,,,Vitamin B12 import ATP-binding protein BtuD,OTHER,7.6.2.-,7.6.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02297,CDS,2607365,2608060,-,,hypothetical protein,,,K02018,,,,"3.A.1.8.4|[sodiumtungstate,molybdate]",,,,,Alteromonas macleodii 1A3,,,,10173.0,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K02018  modB; molybdate transport system permease protein,K02018,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02298,CDS,2608063,2609265,-,,hypothetical protein,,,K02020,,,,,,,,,Alteromonas macleodii 1A3,,,,10172.0,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K02020  modA; molybdate transport system substrate-binding protein,K02020,hypothetical protein,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_02299,CDS,2609265,2609738,-,moaE,Molybdopterin synthase catalytic subunit,COG:COG0314,2.8.1.12,K03635,"M00880_Molybdenum_cofactor_biosynthesis,_GTP_=>_molybdenum_cofactor",,,,,,,,Alteromonas macleodii 1A3,molybdopterin synthase,thiocarboxylated molybdopterin synthase:cyclic pyranopterin monophosphate sulfurtransferase,DR_2607;Rv3323c;CnxH;MoaX;MPT synthase;MoaD;MoaE2;TTHA0341;CnxG;molybdenum cofactor biosynthesis protein;MoaB;MoaE;MoaD-MoaE;molybdenum cofactor biosynthesis protein E;Molybdenum cofactor biosynthesis protein D/E,5590.0,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K03635  MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]",K03635,Molybdopterin synthase catalytic subunit,OTHER,2.8.1.-,2.8.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02300,CDS,2609741,2609989,-,moaD,Molybdopterin synthase sulfur carrier subunit,COG:COG1977,,K03636,,,,,,,,,Alteromonas macleodii 1A3,,,,9353.0,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122],"K03636  moaD, cysO; sulfur-carrier protein",K03636,Molybdopterin synthase sulfur carrier subunit,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02301,CDS,2610154,2610633,-,moaC,Cyclic pyranopterin monophosphate synthase,COG:COG0315,4.6.1.17,K03637,"M00880_Molybdenum_cofactor_biosynthesis,_GTP_=>_molybdenum_cofactor",,,,,,,,Alteromonas macleodii 1A3,cyclic pyranopterin monophosphate synthase,"(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate lyase (cyclic pyranopterin phosphate-forming)",cyclic pyranopterin monophosphate synthase accessory protein;cnx3;EC 4.1.99.18;Moco-biosynthesis protein;molybdenum cofactor biosynthesis protein C;MOCS1B;MoaC2;ST0472;MoaC,5588.0,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K03637  moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]",K03637,Cyclic pyranopterin monophosphate synthase,OTHER,4.6.1.-,4.6.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02302,CDS,2610630,2611136,-,moaB,Molybdenum cofactor biosynthesis protein B,COG:COG0521,,K03638,"M00880_Molybdenum_cofactor_biosynthesis,_GTP_=>_molybdenum_cofactor",,,,,,,,Alteromonas macleodii 1A3,,,,5593.0,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],K03638  moaB; molybdopterin adenylyltransferase [EC:2.7.7.75],K03638,Molybdenum cofactor biosynthesis protein B,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02303,CDS,2611261,2612031,+,moeB_2,Molybdopterin-synthase adenylyltransferase,COG:COG0476,2.7.7.80,,,,,,,,,,Alteromonas macleodii 1A3,molybdopterin-synthase adenylyltransferase,ATP:molybdopterin-synthase adenylyltransferase,molybdenum cofactor synthesis protein 3;MOCS3;MoeB,,,,,,,Molybdopterin-synthase adenylyltransferase,OTHER,2.7.7.-,2.7.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02304,CDS,2612122,2613240,+,,hypothetical protein,,,K06987,,,,,,,,,Alteromonas macleodii 1A3,,,,57891.0,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06987  K06987; uncharacterized protein,K06987,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02305,CDS,2613443,2614378,-,ocd,Ornithine cyclodeaminase,,4.3.1.12,,,,,,,,,,Alteromonas macleodii 1A3,ornithine cyclodeaminase,L-ornithine ammonia-lyase (cyclizing; L-proline-forming),"ornithine cyclase (deaminating);SsOCD1;ornithine cyclase;deaminase, ornithine cyclo-;ornithine cyclo-deaminase;ornithine cyclodeaminase/mucrystaline family protein;AtOCD;ornithine cyclodeamidase;OCD;cyclase, ornithine (deaminating)",,,,,,,Ornithine cyclodeaminase,OTHER,4.3.1.-,4.3.-.-,Other enzymes relevant to N cycling,Carbon–nitrogen lyases ,4.3.x.x,,both,4.3.-.-,,,Other enzymes relevant to N cycling,Not Signal
28108.53,IHCOGGJP_02306,CDS,2614381,2615496,-,vioD,Capreomycidine synthase,,4.2.1.145,,,,,,,,,,Alteromonas macleodii 1A3,capreomycidine synthase,"(2S,3S)-3-hydroxyarginine hydrolyase (cyclizing, (2S,3R)-capreomycidine-forming)",VioD,,,,,,,Capreomycidine synthase,OTHER,4.2.1.-,4.2.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02307,CDS,2615635,2616063,+,lrpC,HTH-type transcriptional regulator LrpC,COG:COG1522,,K03719,,,,,,,,,Alteromonas macleodii 1A3,,,,39821.0,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K03719  lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein",K03719,HTH-type transcriptional regulator LrpC,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02308,CDS,2616060,2616695,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02309,CDS,2616723,2619170,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_02310,CDS,2619504,2621000,+,,hypothetical protein,,,K08303,,,,,,,,,Alteromonas macleodii 1A3,,,,29291.0,09160 Human Diseases,09171 Infectious disease: bacterial,05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120],"K08303  prtC, trhP; U32 family peptidase [EC:3.4.-.-]",K08303,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02311,CDS,2621004,2621249,+,,putative ferredoxin-like protein,COG:COG1145,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,putative ferredoxin-like protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02313,CDS,2622736,2623911,+,,Putative trans-acting enoyl reductase,COG:COG3268,1.3.1.-,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,Putative trans-acting enoyl reductase,OTHER,1.3.1.-,1.3.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02315,CDS,2625370,2625801,+,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02316,CDS,2626089,2627075,+,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02317,CDS,2627201,2628241,+,xecA1,2-hydroxypropyl-CoM lyase,,4.4.1.23,K00549,"M00017_Methionine_biosynthesis,_aspartate_=>_homoserine_=>_methionine",,,,,,,,Alteromonas macleodii 1A3,2-hydroxypropyl-CoM lyase,(R)-[or (S)-]2-hydroxypropyl-CoM:2-mercaptoethanesulfonate lyase (epoxyalkane-ring-forming),"coenzyme M-epoxyalkane ligase;EtnE;transferase, epoxyalkyl:coenzyme M;EC 4.2.99.19;epoxyalkane:2-mercaptoethanesulfonate transferase;epoxyalkyl:CoM transferase;epoxyalkane coenzyme M transferase;EaCoMT;epoxypropyl:CoM transferase;epoxyalkane:CoM transferase;epoxypropane:coenzyme M transferase;Ea-CoMT",3422.0,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K00549  metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14],K00549,2-hydroxypropyl-CoM lyase,OTHER,4.4.1.-,4.4.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02318,CDS,2628969,2631809,+,btuB_19,Vitamin B12 transporter BtuB,,,K02014,,,,,,,,,Alteromonas macleodii 1A3,,,,48086.0,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,K02014,Vitamin B12 transporter BtuB,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_02319,CDS,2631883,2632332,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02320,CDS,2632518,2633414,+,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02321,CDS,2633423,2634772,+,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02322,CDS,2634969,2635853,+,rhtA,Threonine/homoserine exporter RhtA,COG:COG5006,,K11939,,,,"2.A.7.3.6|[homoserine,L-threonine]",,,,,Alteromonas macleodii 1A3,,,,48255.0,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11939  rhtA; inner membrane transporter RhtA,K11939,Threonine_homoserine exporter RhtA,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02323,CDS,2636111,2637136,-,,IS110 family transposase ISSde4,,,K07486,,,,,,,,,Alteromonas macleodii 1A3,,,,57048.0,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07486  K07486; transposase,K07486,IS110 family transposase ISSde4,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02324,CDS,2637603,2637821,+,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02325,CDS,2637823,2638449,+,,Putative 3-methyladenine DNA glycosylase,,3.2.2.-,K03652,,,,,,,,,Alteromonas macleodii 1A3,,,,9569.0,09120 Genetic Information Processing,09124 Replication and repair,03410 Base excision repair [PATH:ko03410],K03652  MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21],K03652,Putative 3-methyladenine DNA glycosylase,OTHER,3.2.2.-,3.2.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02326,CDS,2638466,2638801,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02327,CDS,2638839,2639219,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02328,CDS,2639306,2639926,-,eamB,Cysteine/O-acetylserine efflux protein,COG:COG1280,,K11249,,,,"2.A.76.1.4|[azaserine,cysteine]",,,,,Alteromonas macleodii 1A3,,,,48396.0,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11249  eamB; cysteine/O-acetylserine efflux protein,K11249,Cysteine_O-acetylserine efflux protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_02329,CDS,2640030,2641613,+,norG_2,HTH-type transcriptional regulator NorG,COG:COG1167,,,,,,,Auxin-Ipyr,,,,Alteromonas macleodii 1A3,,,,,,,,,,HTH-type transcriptional regulator NorG,OTHER,,,,,,,left_only,,,,,Not Signal
