gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
topA,topA,MASE_RS07790,MASE_07785,Protein Homology,1825789,1828443,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949190.1,type I DNA topoisomerase,WP_014949190.1,"GO:0006260,GO:0006265,GO:0003677,GO:0003917,GO:0005737",cytoplasm|0005737||IEA,"DNA binding|0003677||IEA,DNA topoisomerase type I (single strand cut%2C ATP-independent) activity|0003917||IEA","DNA replication|0006260||IEA,DNA topological change|0006265||IEA",,MASE_07785,5.6.2.1
MASE_RS07795,,MASE_RS07795,MASE_07790,Protein Homology,1828583,1829134,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949191.1,DUF2058 domain-containing protein,WP_014949191.1,,,,,,MASE_07790,
MASE_RS07800,,MASE_RS07800,MASE_07795,Protein Homology,1829483,1830322,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976307.1,leishmanolysin-related zinc metalloendopeptidase,WP_014949192.1,"GO:0006508,GO:0007155,GO:0004222,GO:0016020",membrane|0016020||IEA,metalloendopeptidase activity|0004222||IEA,"proteolysis|0006508||IEA,cell adhesion|0007155||IEA",,MASE_07795,
MASE_RS07805,,MASE_RS07805,MASE_07800,Protein Homology,1830529,1831440,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976308.1,LysR family transcriptional regulator,WP_014949193.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,MASE_07800,
mobA,mobA,MASE_RS07810,MASE_07805,Protein Homology,1831433,1832071,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949194.1,molybdenum cofactor guanylyltransferase,WP_014949194.1,"GO:0006777,GO:0005525,GO:0046872,GO:0061603",,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,molybdenum cofactor guanylyltransferase activity|0061603||IEA",Mo-molybdopterin cofactor biosynthetic process|0006777||IEA,,MASE_07805,2.7.7.77
MASE_RS07815,,MASE_RS07815,MASE_07810,Protein Homology,1832061,1832684,+,,,COORDINATES: protein motif:HMM:NF014671.6,formate dehydrogenase accessory sulfurtransferase FdhD,WP_014949195.1,"GO:0015942,GO:0008863,GO:0016783,GO:0097163",,"formate dehydrogenase (NAD+) activity|0008863||IEA,sulfurtransferase activity|0016783||IEA,sulfur carrier activity|0097163||IEA",formate metabolic process|0015942||IEA,,MASE_07810,
MASE_RS20400,,MASE_RS20400,MASE_RS20400,Protein Homology,1832660,1832842,+,,,COORDINATES: protein motif:HMM:NF014671.6,formate dehydrogenase accessory sulfurtransferase FdhD,WP_269719638.1,GO:0016783,,sulfurtransferase activity|0016783||IEA,,,,
MASE_RS07820,,MASE_RS07820,MASE_07815,Protein Homology,1832908,1835232,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979102.1,FdhF/YdeP family oxidoreductase,WP_014949196.1,"GO:0016491,GO:0030151,GO:0051539",,"oxidoreductase activity|0016491||IEA,molybdenum ion binding|0030151||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",,,MASE_07815,
MASE_RS07825,,MASE_RS07825,MASE_07820,Protein Homology,1835375,1836385,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979103.1,pyridoxamine 5'-phosphate oxidase family protein,WP_041693459.1,,,,,,MASE_07820,
MASE_RS07830,,MASE_RS07830,MASE_07825,Protein Homology,1836397,1837074,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976313.1,glutathione S-transferase family protein,WP_014949198.1,"GO:0006749,GO:0005515",,protein binding|0005515||IEA,glutathione metabolic process|0006749||IEA,,MASE_07825,2.5.1.-
MASE_RS07835,,MASE_RS07835,MASE_07830,Protein Homology,1837127,1837588,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979105.1,nuclear transport factor 2 family protein,WP_014949199.1,,,,,,MASE_07830,
MASE_RS07840,,MASE_RS07840,MASE_07835,Protein Homology,1837733,1838641,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976315.1,LysR family transcriptional regulator,WP_041693461.1,"GO:0001216,GO:0003677,GO:0003700",,"DNA-binding transcription activator activity|0001216||IEA,DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,MASE_07835,
MASE_RS07845,,MASE_RS07845,MASE_07840,Protein Homology,1838865,1839329,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949201.1,GNAT family N-acetyltransferase,WP_014949201.1,"GO:0008080,GO:0016746",,"N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA",,,MASE_07840,2.3.-.-
MASE_RS07850,,MASE_RS07850,MASE_07845,Protein Homology,1839463,1840290,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979108.1,haloacid dehalogenase type II,WP_014949202.1,GO:0019120,,hydrolase activity%2C acting on acid halide bonds%2C in C-halide compounds|0019120||IEA,,,MASE_07845,
MASE_RS07855,,MASE_RS07855,MASE_07850,Protein Homology,1840372,1841049,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949203.1,response regulator transcription factor,WP_014949203.1,"GO:0000160,GO:0006355,GO:0000156,GO:0003677",,"phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,MASE_07850,
MASE_RS07860,,MASE_RS07860,MASE_07855,Protein Homology,1841094,1842665,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949204.1,sensor histidine kinase,WP_014949204.1,"GO:0007165,GO:0000155,GO:0000156,GO:0004673,GO:0005524",,"phosphorelay sensor kinase activity|0000155||IEA,phosphorelay response regulator activity|0000156||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA",signal transduction|0007165||IEA,,MASE_07855,2.7.13.3
MASE_RS07865,,MASE_RS07865,MASE_07860,Protein Homology,1842872,1844014,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949205.1,oxidoreductase family protein,WP_014949205.1,,,,,,MASE_07860,
rne,rne,MASE_RS07870,MASE_07865,Protein Homology,1844121,1847519,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949206.1,ribonuclease E,WP_014949206.1,"GO:0006396,GO:0003723,GO:0008995",,"RNA binding|0003723||IEA,ribonuclease E activity|0008995||IEA",RNA processing|0006396||IEA,,MASE_07865,3.1.26.12
rluC,rluC,MASE_RS07875,MASE_07870,Protein Homology,1848361,1849302,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998136.1,23S rRNA pseudouridine(955/2504/2580) synthase RluC,WP_014949207.1,"GO:0001522,GO:0003723,GO:0009982",,"RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA",pseudouridine synthesis|0001522||IEA,,MASE_07870,5.4.99.24
MASE_RS07880,,MASE_RS07880,MASE_07875,Protein Homology,1849306,1850013,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949208.1,HAD family hydrolase,WP_014949208.1,GO:0016787,,hydrolase activity|0016787||IEA,,,MASE_07875,3.-.-.-
MASE_RS07885,,MASE_RS07885,MASE_07880,Protein Homology,1850065,1850685,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976323.1,Maf family protein,WP_014949209.1,"GO:0009117,GO:0009146,GO:0000166,GO:0047429",,"nucleotide binding|0000166||IEA,nucleoside triphosphate diphosphatase activity|0047429||IEA","nucleotide metabolic process|0009117||IEA,purine nucleoside triphosphate catabolic process|0009146||IEA",,MASE_07880,3.6.1.-
yceD,yceD,MASE_RS07890,MASE_07885,Protein Homology,1850839,1851372,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976324.1,23S rRNA accumulation protein YceD,WP_014976324.1,,,,,,MASE_07885,
rpmF,rpmF,MASE_RS07895,MASE_07890,Protein Homology,1851376,1851546,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518206.1,50S ribosomal protein L32,WP_012518206.1,"GO:0006412,GO:0003735,GO:0015934",large ribosomal subunit|0015934||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MASE_07890,
plsX,plsX,MASE_RS07900,MASE_07895,Protein Homology,1851562,1852587,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011574930.1,phosphate acyltransferase PlsX,WP_014949211.1,"GO:0008610,GO:0043811",,phosphate:acyl-[acyl carrier protein] acyltransferase activity|0043811||IEA,lipid biosynthetic process|0008610||IEA,,MASE_07895,2.3.1.274
MASE_RS07905,,MASE_RS07905,MASE_07900,Protein Homology,1852584,1853549,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949212.1,beta-ketoacyl-ACP synthase III,WP_014949212.1,"GO:0006633,GO:0004315,GO:0016746,GO:0033818",,"3-oxoacyl-[acyl-carrier-protein] synthase activity|0004315||IEA,acyltransferase activity|0016746||IEA,beta-ketoacyl-acyl-carrier-protein synthase III activity|0033818||IEA",fatty acid biosynthetic process|0006633||IEA,,MASE_07900,2.3.1.180
fabD,fabD,MASE_RS07910,MASE_07905,Protein Homology,1853650,1854579,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949213.1,ACP S-malonyltransferase,WP_014949213.1,"GO:0006633,GO:0004314",,[acyl-carrier-protein] S-malonyltransferase activity|0004314||IEA,fatty acid biosynthetic process|0006633||IEA,,MASE_07905,2.3.1.39
fabG,fabG,MASE_RS07915,MASE_07910,Protein Homology,1854589,1855329,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976326.1,3-oxoacyl-ACP reductase FabG,WP_014949214.1,"GO:0006633,GO:0004316,GO:0051287",,"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity|0004316||IEA,NAD binding|0051287||IEA",fatty acid biosynthetic process|0006633||IEA,,MASE_07910,1.1.1.100
acpP,acpP,MASE_RS07920,MASE_07915,Protein Homology,1855529,1855768,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006993870.1,acyl carrier protein,WP_012518211.1,GO:0006633,,,fatty acid biosynthetic process|0006633||IEA,,MASE_07915,
fabF,fabF,MASE_RS07925,MASE_07920,Protein Homology,1855849,1857087,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518212.1,beta-ketoacyl-ACP synthase II,WP_014949215.1,"GO:0006633,GO:0004315",,3-oxoacyl-[acyl-carrier-protein] synthase activity|0004315||IEA,fatty acid biosynthetic process|0006633||IEA,,MASE_07920,2.3.1.179
pabC,pabC,MASE_RS07930,MASE_07925,Protein Homology,1857321,1858172,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949216.1,aminodeoxychorismate lyase,WP_014949216.1,"GO:0046656,GO:0008696,GO:0030170",,"4-amino-4-deoxychorismate lyase activity|0008696||IEA,pyridoxal phosphate binding|0030170||IEA",folic acid biosynthetic process|0046656||IEA,,MASE_07925,4.1.3.38
mltG,mltG,MASE_RS07935,MASE_07930,Protein Homology,1858286,1859305,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998142.1,endolytic transglycosylase MltG,WP_014949217.1,"GO:0009252,GO:0071555,GO:0008932",,lytic endotransglycosylase activity|0008932||IEA,"peptidoglycan biosynthetic process|0009252||IEA,cell wall organization|0071555||IEA",,MASE_07930,
tmk,tmk,MASE_RS07940,MASE_07935,Protein Homology,1859365,1860015,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998143.1,dTMP kinase,WP_014949218.1,"GO:0006233,GO:0004798,GO:0005524",,"dTMP kinase activity|0004798||IEA,ATP binding|0005524||IEA",dTDP biosynthetic process|0006233||IEA,,MASE_07935,2.7.4.9
holB,holB,MASE_RS07945,MASE_07940,Protein Homology,1860015,1860902,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998144.1,DNA polymerase III subunit delta',WP_014949219.1,"GO:0006260,GO:0003887,GO:0008408,GO:0009360",DNA polymerase III complex|0009360||IEA,"DNA-directed DNA polymerase activity|0003887||IEA,3'-5' exonuclease activity|0008408||IEA",DNA replication|0006260||IEA,,MASE_07940,2.7.7.7
MASE_RS07950,,MASE_RS07950,MASE_07945,Protein Homology,1860966,1861748,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998145.1,TatD family hydrolase,WP_014949220.1,"GO:0004536,GO:0016788,GO:0046872",,"DNA nuclease activity|0004536||IEA,hydrolase activity%2C acting on ester bonds|0016788||IEA,metal ion binding|0046872||IEA",,,MASE_07945,3.1.-.-
MASE_RS07955,,MASE_RS07955,MASE_07950,Protein Homology,1861785,1862342,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998146.1,pyridoxamine 5'-phosphate oxidase family protein,WP_014949221.1,,,,,,MASE_07950,
MASE_RS07960,,MASE_RS07960,MASE_07955,Protein Homology,1862528,1863160,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979122.1,SDR family oxidoreductase,WP_014949222.1,,,,,,MASE_07955,
MASE_RS07965,,MASE_RS07965,MASE_07960,Protein Homology,1863356,1866307,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998148.1,ligand-binding sensor domain-containing diguanylate cyclase,WP_232362831.1,"GO:0000160,GO:0007165,GO:0005525,GO:0046872,GO:0052621,GO:0140299",,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA,molecular sensor activity|0140299||IEA","phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA",,MASE_07960,2.7.7.65
MASE_RS07970,,MASE_RS07970,MASE_07965,Protein Homology,1866470,1868290,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998149.1,M2 family metallopeptidase,WP_014976329.1,"GO:0006508,GO:0008237,GO:0008241,GO:0008270,GO:0016020",membrane|0016020||IEA,"metallopeptidase activity|0008237||IEA,peptidyl-dipeptidase activity|0008241||IEA,zinc ion binding|0008270||IEA",proteolysis|0006508||IEA,,MASE_07965,3.4.17.-
MASE_RS07975,,MASE_RS07975,MASE_07970,Protein Homology,1868515,1868895,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949225.1,gamma-glutamylcyclotransferase family protein,WP_014949225.1,GO:0016746,,acyltransferase activity|0016746||IEA,,,MASE_07970,2.3.2.-
MASE_RS07980,,MASE_RS07980,MASE_07975,Protein Homology,1868907,1869272,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949226.1,DUF4870 domain-containing protein,WP_014949226.1,,,,,,MASE_07975,
MASE_RS07985,,MASE_RS07985,MASE_07980,Protein Homology,1869728,1870003,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949227.1,hypothetical protein,WP_014949227.1,,,,,,MASE_07980,
MASE_RS07990,,MASE_RS07990,MASE_07985,Protein Homology,1870222,1870986,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976332.1,SDR family NAD(P)-dependent oxidoreductase,WP_014949228.1,"GO:0016491,GO:0070403",,"oxidoreductase activity|0016491||IEA,NAD+ binding|0070403||IEA",,,MASE_07985,1.1.1.-
MASE_RS07995,,MASE_RS07995,MASE_07990,Protein Homology,1871030,1871944,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976333.1,haloalkane dehalogenase,WP_014949229.1,,,,,,MASE_07990,
MASE_RS08000,,MASE_RS08000,MASE_07995,Protein Homology,1872190,1874313,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976334.1,3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein,WP_014949230.1,"GO:0006631,GO:0070403",,NAD+ binding|0070403||IEA,fatty acid metabolic process|0006631||IEA,,MASE_07995,
MASE_RS08005,,MASE_RS08005,MASE_08000,Protein Homology,1874474,1875655,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998154.1,acetyl-CoA C-acyltransferase,WP_014949231.1,GO:0016747,,acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA,,,MASE_08000,2.3.1.16
MASE_RS08010,,MASE_RS08010,MASE_08005,Protein Homology,1875665,1877464,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998155.1,acyl-CoA dehydrogenase C-terminal domain-containing protein,WP_014949232.1,,,,,,MASE_08005,
MASE_RS08015,,MASE_RS08015,MASE_08010,Protein Homology,1877626,1878504,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949233.1,alpha/beta fold hydrolase,WP_232362832.1,,,,,,MASE_08010,
MASE_RS08020,,MASE_RS08020,MASE_08015,Protein Homology,1878599,1878997,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011574635.1,DUF3718 domain-containing protein,WP_014949234.1,,,,,,MASE_08015,
MASE_RS08025,,MASE_RS08025,MASE_08020,Protein Homology,1879296,1879694,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011574635.1,DUF3718 domain-containing protein,WP_014949235.1,,,,,,MASE_08020,
MASE_RS08030,,MASE_RS08030,MASE_08025,Protein Homology,1880027,1880983,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949236.1,sugar-binding transcriptional regulator,WP_014949236.1,"GO:0006355,GO:0003677,GO:0030246",,"DNA binding|0003677||IEA,carbohydrate binding|0030246||IEA",regulation of DNA-templated transcription|0006355||IEA,,MASE_08025,
MASE_RS08035,,MASE_RS08035,MASE_08030,Protein Homology,1880980,1881660,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949237.1,HAD family hydrolase,WP_014949237.1,GO:0016787,,hydrolase activity|0016787||IEA,,,MASE_08030,3.-.-.-
MASE_RS08040,,MASE_RS08040,MASE_08035,Protein Homology,1882101,1883816,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067042.1,membrane protein,WP_014949238.1,,,,,,MASE_08035,
MASE_RS08045,,MASE_RS08045,MASE_08040,Protein Homology,1883827,1885344,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979131.1,mannitol dehydrogenase family protein,WP_014949239.1,GO:0016616,,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,,,MASE_08040,1.1.1.-
MASE_RS08050,,MASE_RS08050,MASE_08045,Protein Homology,1885515,1885907,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011574635.1,DUF3718 domain-containing protein,WP_014949240.1,,,,,,MASE_08045,
MASE_RS08055,,MASE_RS08055,MASE_08050,Protein Homology,1886245,1886697,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979132.1,Fur family transcriptional regulator,WP_014949241.1,"GO:0006355,GO:0003677,GO:0003700,GO:0046872",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,metal ion binding|0046872||IEA",regulation of DNA-templated transcription|0006355||IEA,,MASE_08050,
MASE_RS08060,,MASE_RS08060,MASE_08055,Protein Homology,1886738,1888051,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949242.1,dihydroorotase,WP_014949242.1,"GO:0006221,GO:0004151,GO:0046872",,"dihydroorotase activity|0004151||IEA,metal ion binding|0046872||IEA",pyrimidine nucleotide biosynthetic process|0006221||IEA,,MASE_08055,3.5.2.3
MASE_RS08065,,MASE_RS08065,MASE_08060,Protein Homology,1888181,1889200,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979134.1,CobW family GTP-binding protein,WP_014949243.1,"GO:0003924,GO:0005525,GO:0046872",,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA,metal ion binding|0046872||IEA",,,MASE_08060,
ydiJ,ydiJ,MASE_RS08070,MASE_08065,Protein Homology,1889404,1892448,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976343.1,D-2-hydroxyglutarate dehydrogenase YdiJ,WP_014949244.1,"GO:1903457,GO:0008720,GO:0046872",,"D-lactate dehydrogenase (NAD+) activity|0008720||IEA,metal ion binding|0046872||IEA",lactate catabolic process|1903457||IEA,,MASE_08065,1.1.99.39
MASE_RS08075,,MASE_RS08075,MASE_08070,Protein Homology,1892465,1894339,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949245.1,CocE/NonD family hydrolase,WP_014949245.1,GO:0016787,,hydrolase activity|0016787||IEA,,,MASE_08070,3.-.-.-
MASE_RS08080,,MASE_RS08080,MASE_08075,Protein Homology,1894394,1895296,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949246.1,LysR family transcriptional regulator,WP_014949246.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,MASE_08075,
MASE_RS08085,,MASE_RS08085,MASE_08080,Protein Homology,1895528,1895977,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979137.1,MaoC family dehydratase,WP_014949247.1,,,,,,MASE_08080,
MASE_RS08090,,MASE_RS08090,MASE_08085,Protein Homology,1896252,1896416,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998165.1,entericidin A/B family lipoprotein,WP_014949248.1,"GO:0009636,GO:0016020",membrane|0016020||IEA,,response to toxic substance|0009636||IEA,,MASE_08085,
MASE_RS08095,,MASE_RS08095,MASE_08090,Protein Homology,1896434,1897420,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976346.1,mechanosensitive ion channel family protein,WP_014949249.1,GO:0008381,,mechanosensitive monoatomic ion channel activity|0008381||IEA,,,MASE_08090,
MASE_RS08100,,MASE_RS08100,MASE_08095,Protein Homology,1897842,1900547,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949250.1,TonB-dependent receptor,WP_014949250.1,"GO:0015891,GO:0055085,GO:0015267",,channel activity|0015267||IEA,"siderophore transport|0015891||IEA,transmembrane transport|0055085||IEA",,MASE_08095,
MASE_RS08105,,MASE_RS08105,MASE_08100,Protein Homology,1900738,1901040,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949251.1,4a-hydroxytetrahydrobiopterin dehydratase,WP_014949251.1,"GO:0006729,GO:0008124",,4-alpha-hydroxytetrahydrobiopterin dehydratase activity|0008124||IEA,tetrahydrobiopterin biosynthetic process|0006729||IEA,,MASE_08100,4.2.1.96
MASE_RS08120,,MASE_RS08120,MASE_08105,Protein Homology,1901617,1904868,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949252.1,MHYT domain-containing protein,WP_014949252.1,,,,,,MASE_08105,
