gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
rpsH,rpsH,SY28_RS06645,SY28_06645,Protein Homology,7402,7797,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011173705.1,30S ribosomal protein S8,WP_043982587.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_06645,
rplF,rplF,SY28_RS06650,SY28_06650,Protein Homology,7797,8336,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014852.1,50S ribosomal protein L6,WP_043982605.1,"GO:0006412,GO:0003735,GO:0019843,GO:0005840",ribosome|0005840||IEA,"structural constituent of ribosome|0003735||IEA,rRNA binding|0019843||IEA",translation|0006412||IEA,,SY28_06650,
rplR,rplR,SY28_RS06655,SY28_06655,Protein Homology,8351,8689,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008633391.1,50S ribosomal protein L18,WP_027888548.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_06655,
rpsE,rpsE,SY28_RS06660,SY28_06660,Protein Homology,8776,9264,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014850.1,30S ribosomal protein S5,WP_013014850.1,"GO:0006412,GO:0003735,GO:0015935",small ribosomal subunit|0015935||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_06660,
rpmD,rpmD,SY28_RS06665,SY28_06665,Protein Homology,9264,9440,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014849.1,50S ribosomal protein L30,WP_013014849.1,"GO:0006412,GO:0003735,GO:0015934",large ribosomal subunit|0015934||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_06665,
rplO,rplO,SY28_RS06670,SY28_06670,Protein Homology,9437,9898,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014848.1,50S ribosomal protein L15,WP_024050546.1,"GO:0006412,GO:0003735,GO:0015934",large ribosomal subunit|0015934||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_06670,
secY,secY,SY28_RS06675,SY28_06675,Protein Homology,9900,11222,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018111310.1,preprotein translocase subunit SecY,WP_013014847.1,"GO:0015031,GO:0043952,GO:0016020",membrane|0016020||IEA,,"protein transport|0015031||IEA,protein transport by the Sec complex|0043952||IEA",,SY28_06675,
SY28_RS06680,,SY28_RS06680,SY28_06680,Protein Homology,11228,11809,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014846.1,adenylate kinase,WP_198525955.1,,,,,,SY28_06680,2.7.4.3
map,map,SY28_RS06685,SY28_06685,Protein Homology,11832,12623,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014845.1,type I methionyl aminopeptidase,WP_043982589.1,"GO:0006508,GO:0070006",,metalloaminopeptidase activity|0070006||IEA,proteolysis|0006508||IEA,,SY28_06685,3.4.11.18
infA,infA,SY28_RS06690,SY28_06690,Protein Homology,12650,12868,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016328575.1,translation initiation factor IF-1,WP_013014844.1,"GO:0006413,GO:0003743",,translation initiation factor activity|0003743||IEA,translational initiation|0006413||IEA,,SY28_06690,
rpmJ,rpmJ,SY28_RS14910,SY28_RS14910,Protein Homology,12920,13033,+,,,COORDINATES: protein motif:HMM:TIGR01022.1,50S ribosomal protein L36,WP_013014843.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,,
rpsM,rpsM,SY28_RS06695,SY28_06695,Protein Homology,13060,13440,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008633368.1,30S ribosomal protein S13,WP_013014842.1,"GO:0006412,GO:0003723,GO:0003735,GO:0005840",ribosome|0005840||IEA,"RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA",translation|0006412||IEA,,SY28_06695,
rpsK,rpsK,SY28_RS06700,SY28_06700,Protein Homology,13592,13993,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014841.1,30S ribosomal protein S11,WP_013014841.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_06700,
rpsD,rpsD,SY28_RS06705,SY28_06705,Protein Homology,14104,14721,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003043950.1,30S ribosomal protein S4,WP_024050541.1,"GO:0006412,GO:0003735,GO:0019843,GO:0015935",small ribosomal subunit|0015935||IEA,"structural constituent of ribosome|0003735||IEA,rRNA binding|0019843||IEA",translation|0006412||IEA,,SY28_06705,
SY28_RS06710,,SY28_RS06710,SY28_06710,Protein Homology,14766,15749,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011173698.1,DNA-directed RNA polymerase subunit alpha,WP_043982591.1,"GO:0006351,GO:0003677,GO:0003899,GO:0046983",,"DNA binding|0003677||IEA,DNA-directed RNA polymerase activity|0003899||IEA,protein dimerization activity|0046983||IEA",DNA-templated transcription|0006351||IEA,,SY28_06710,2.7.7.6
rplQ,rplQ,SY28_RS06715,SY28_06715,Protein Homology,15817,16302,+,,,COORDINATES: protein motif:HMM:TIGR00059.1,50S ribosomal protein L17,WP_043982593.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_06715,
SY28_RS06720,,SY28_RS06720,SY28_06720,Protein Homology,16413,17516,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014837.1,amino acid ABC transporter permease,WP_043982595.1,"GO:0006865,GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",amino acid transport|0006865||IEA,,SY28_06720,
SY28_RS06725,,SY28_RS06725,SY28_06725,Protein Homology,17539,18282,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013159184.1,amino acid ABC transporter ATP-binding protein,WP_024050537.1,"GO:0005524,GO:0015424,GO:0016887,GO:0042626,GO:0140359",,"ATP binding|0005524||IEA,ABC-type amino acid transporter activity|0015424||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_06725,
dnaB,dnaB,SY28_RS06735,SY28_06735,Protein Homology,18521,19876,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018466687.1,replicative DNA helicase,WP_043982597.1,"GO:0006260,GO:0003677,GO:0003678,GO:0005524",,"DNA binding|0003677||IEA,DNA helicase activity|0003678||IEA,ATP binding|0005524||IEA",DNA replication|0006260||IEA,,SY28_06735,3.6.4.12
SY28_RS06740,,SY28_RS06740,SY28_06740,Protein Homology,19913,20515,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014834.1,hypothetical protein,WP_027888560.1,,,,,,SY28_06740,
uvrA,uvrA,SY28_RS06745,SY28_06745,Protein Homology,20590,23529,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019550310.1,excinuclease ABC subunit UvrA,WP_027888561.1,"GO:0006289,GO:0003677,GO:0005524,GO:0016887",,"DNA binding|0003677||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",nucleotide-excision repair|0006289||IEA,,SY28_06745,3.1.25.-
SY28_RS06750,,SY28_RS06750,SY28_06750,Protein Homology,23526,24146,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014832.1,deoxynucleoside kinase,WP_027888562.1,"GO:0006139,GO:0005524,GO:0019136",,"ATP binding|0005524||IEA,deoxynucleoside kinase activity|0019136||IEA",nucleobase-containing compound metabolic process|0006139||IEA,,SY28_06750,2.7.1.-
SY28_RS06755,,SY28_RS06755,SY28_06755,Protein Homology,24160,24780,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018466094.1,deoxynucleoside kinase,WP_027888563.1,"GO:0006139,GO:0005524,GO:0019136",,"ATP binding|0005524||IEA,deoxynucleoside kinase activity|0019136||IEA",nucleobase-containing compound metabolic process|0006139||IEA,,SY28_06755,2.7.1.-
SY28_RS06760,,SY28_RS06760,SY28_06760,Protein Homology,24882,25940,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014830.1,S1C family serine protease,WP_027888564.1,"GO:0006508,GO:0004252,GO:0005515",,"serine-type endopeptidase activity|0004252||IEA,protein binding|0005515||IEA",proteolysis|0006508||IEA,,SY28_06760,3.4.21.-
SY28_RS06765,,SY28_RS06765,SY28_06765,Protein Homology,26212,27657,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014829.1,DUF3084 domain-containing protein,WP_027888565.1,,,,,,SY28_06765,
lptB,lptB,SY28_RS06770,SY28_06770,Protein Homology,27684,28454,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014828.1,LPS export ABC transporter ATP-binding protein,WP_027888566.1,"GO:0015920,GO:0015221,GO:0042626,GO:0043190",ATP-binding cassette (ABC) transporter complex|0043190||IEA,"lipopolysaccharide transmembrane transporter activity|0015221||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA",lipopolysaccharide transport|0015920||IEA,,SY28_06770,7.5.2.5
gltX,gltX,SY28_RS06775,SY28_06775,Protein Homology,28585,30024,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014827.1,glutamate--tRNA ligase,WP_027888567.1,"GO:0006424,GO:0000166,GO:0004818,GO:0005524",,"nucleotide binding|0000166||IEA,glutamate-tRNA ligase activity|0004818||IEA,ATP binding|0005524||IEA",glutamyl-tRNA aminoacylation|0006424||IEA,,SY28_06775,6.1.1.17
ppsR,ppsR,SY28_RS06780,SY28_06780,Protein Homology,30040,30855,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014826.1,posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR,WP_027888568.1,"GO:0004674,GO:0005524,GO:0016776,GO:0043531",,"protein serine/threonine kinase activity|0004674||IEA,ATP binding|0005524||IEA,phosphotransferase activity%2C phosphate group as acceptor|0016776||IEA,ADP binding|0043531||IEA",,,SY28_06780,"2.7.11.33,2.7.4.28"
SY28_RS06790,,SY28_RS06790,SY28_06790,Protein Homology,357,794,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014568.1,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,WP_027887180.1,,,,,,SY28_06790,
SY28_RS06795,,SY28_RS06795,SY28_06795,Protein Homology,1167,2276,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014569.1,thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha,WP_027887181.1,"GO:0016624,GO:0030976",,"oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C disulfide as acceptor|0016624||IEA,thiamine pyrophosphate binding|0030976||IEA",,,SY28_06795,1.2.4.-
SY28_RS06800,,SY28_RS06800,SY28_06800,Protein Homology,2287,3261,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015716164.1,alpha-ketoacid dehydrogenase subunit beta,WP_027887182.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,SY28_06800,1.2.4.-
SY28_RS06805,,SY28_RS06805,SY28_06805,Protein Homology,3271,4674,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014571.1,dihydrolipoamide acetyltransferase family protein,WP_027887183.1,"GO:0016407,GO:0045240",alpha-ketoacid dehydrogenase complex|0045240||IEA,acetyltransferase activity|0016407||IEA,,,SY28_06805,2.3.-.-
lpdA,lpdA,SY28_RS06810,SY28_06810,Protein Homology,4732,6126,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013157616.1,dihydrolipoyl dehydrogenase,WP_027887184.1,"GO:0004148,GO:0050660",,"dihydrolipoyl dehydrogenase (NADH) activity|0004148||IEA,flavin adenine dinucleotide binding|0050660||IEA",,,SY28_06810,1.8.1.4
minC,minC,SY28_RS06815,SY28_06815,Protein Homology,6150,6692,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014573.1,septum site-determining protein MinC,WP_027887185.1,"GO:0000918,GO:1901891,GO:0004857",,enzyme inhibitor activity|0004857||IEA,"division septum site selection|0000918||IEA,regulation of cell septum assembly|1901891||IEA",,SY28_06815,
SY28_RS06820,,SY28_RS06820,SY28_06820,Protein Homology,6757,7194,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011173262.1,DUF420 domain-containing protein,WP_027887186.1,,,,,,SY28_06820,
SY28_RS06825,,SY28_RS06825,SY28_06825,Protein Homology,7386,7697,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018467457.1,hypothetical protein,WP_036196908.1,,,,,,SY28_06825,
SY28_RS06830,,SY28_RS06830,SY28_06830,Protein Homology,7790,8650,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014576.1,dihydrodipicolinate synthase family protein,WP_036196909.1,"GO:0071704,GO:0016829",,lyase activity|0016829||IEA,obsolete organic substance metabolic process|0071704||IEA,,SY28_06830,4.-.-.-
SY28_RS06835,,SY28_RS06835,SY28_06835,Protein Homology,8718,9503,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014577.1,hypothetical protein,WP_027887188.1,,,,,,SY28_06835,
SY28_RS06840,,SY28_RS06840,SY28_06840,Protein Homology,9624,10529,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014578.1,ABC transporter ATP-binding protein,WP_027887189.1,"GO:0005524,GO:0016887,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_06840,
SY28_RS06845,,SY28_RS06845,SY28_06845,Protein Homology,10522,11292,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014579.1,ABC transporter permease,WP_027887190.1,"GO:0140359,GO:0016020",membrane|0016020||IEA,ABC-type transporter activity|0140359||IEA,,,SY28_06845,
hutH,hutH,SY28_RS06850,SY28_06850,Protein Homology,11315,12835,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014580.1,histidine ammonia-lyase,WP_027887191.1,"GO:0006548,GO:0004397,GO:0005737",cytoplasm|0005737||IEA,histidine ammonia-lyase activity|0004397||IEA,L-histidine catabolic process|0006548||IEA,,SY28_06850,4.3.1.3
SY28_RS06855,,SY28_RS06855,SY28_06855,Protein Homology,12895,13590,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014581.1,GntR family transcriptional regulator,WP_027887192.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,SY28_06855,
hutU,hutU,SY28_RS06860,SY28_06860,Protein Homology,13587,15239,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014582.1,urocanate hydratase,WP_027887193.1,"GO:0006548,GO:0016153",,urocanate hydratase activity|0016153||IEA,L-histidine catabolic process|0006548||IEA,,SY28_06860,4.2.1.49
hutI,hutI,SY28_RS06865,SY28_06865,Protein Homology,15236,16423,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014583.1,imidazolonepropionase,WP_027887194.1,"GO:0019556,GO:0016812,GO:0050480,GO:0005737",cytoplasm|0005737||IEA,"hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds%2C in cyclic amides|0016812||IEA,imidazolonepropionase activity|0050480||IEA",L-histidine catabolic process to glutamate and formamide|0019556||IEA,,SY28_06865,3.5.2.7
SY28_RS06870,,SY28_RS06870,SY28_06870,Protein Homology,16572,17723,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013267.1,metallophosphoesterase family protein,WP_043982618.1,"GO:0003677,GO:0042578,GO:0046872",,"DNA binding|0003677||IEA,phosphoric ester hydrolase activity|0042578||IEA,metal ion binding|0046872||IEA",,,SY28_06870,3.1.-.-
SY28_RS06875,,SY28_RS06875,SY28_06875,Protein Homology,17732,20452,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013266.1,AAA family ATPase,WP_043982620.1,"GO:0006302,GO:0016887",,ATP hydrolysis activity|0016887||IEA,double-strand break repair|0006302||IEA,,SY28_06875,
murJ,murJ,SY28_RS06880,SY28_06880,Protein Homology,20728,22230,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013265.1,murein biosynthesis integral membrane protein MurJ,WP_082039131.1,"GO:0009252,GO:0034204",,,"peptidoglycan biosynthetic process|0009252||IEA,lipid translocation|0034204||IEA",,SY28_06880,
hspR,hspR,SY28_RS06885,SY28_06885,Protein Homology,22227,22949,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013264.1,heat shock protein transcriptional repressor HspR%2C fused homodimer type,WP_043982622.1,"GO:0009408,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,response to heat|0009408||IEA,,SY28_06885,
SY28_RS06890,,SY28_RS06890,SY28_06890,Protein Homology,23103,24836,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013263.1,NAD-dependent malic enzyme,WP_043982625.1,"GO:0004470,GO:0004471,GO:0046872,GO:0051287",,"malic enzyme activity|0004470||IEA,malate dehydrogenase (decarboxylating) (NAD+) activity|0004471||IEA,metal ion binding|0046872||IEA,NAD binding|0051287||IEA",,,SY28_06890,1.1.1.-
SY28_RS06895,,SY28_RS06895,SY28_06895,Protein Homology,25008,25997,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013262.1,malate dehydrogenase,WP_043982627.1,"GO:0006108,GO:0016615",,malate dehydrogenase activity|0016615||IEA,malate metabolic process|0006108||IEA,,SY28_06895,1.1.1.37
SY28_RS06900,,SY28_RS06900,SY28_06900,Protein Homology,26352,26867,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013261.1,phosphoribosyltransferase,WP_027887201.1,"GO:0006144,GO:0106130",,purine phosphoribosyltransferase activity|0106130||IEA,purine nucleobase metabolic process|0006144||IEA,,SY28_06900,2.4.2.-
SY28_RS06905,,SY28_RS06905,SY28_06905,Protein Homology,26932,28155,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013158154.1,aspartate kinase,WP_043982629.1,"GO:0009089,GO:0004072",,aspartate kinase activity|0004072||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,SY28_06905,2.7.2.4
SY28_RS06910,,SY28_RS06910,SY28_06910,Protein Homology,28346,28657,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013259.1,hypothetical protein,WP_027887203.1,,,,,,SY28_06910,
SY28_RS06915,,SY28_RS06915,SY28_06915,Protein Homology,28673,29011,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013258.1,hypothetical protein,WP_027887204.1,,,,,,SY28_06915,
SY28_RS06920,,SY28_RS06920,SY28_06920,Protein Homology,29008,29775,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013257.1,carbon-nitrogen hydrolase family protein,WP_027887205.1,GO:0016787,,hydrolase activity|0016787||IEA,,,SY28_06920,3.5.-.-
murQ,murQ,SY28_RS06935,SY28_06935,Protein Homology,294,1193,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014714.1,N-acetylmuramic acid 6-phosphate etherase,WP_013014714.1,"GO:0009254,GO:0046348,GO:0016835",,carbon-oxygen lyase activity|0016835||IEA,"peptidoglycan turnover|0009254||IEA,amino sugar catabolic process|0046348||IEA",,SY28_06935,4.2.1.126
SY28_RS06940,,SY28_RS06940,SY28_06940,Protein Homology,1190,1849,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014713.1,GntR family transcriptional regulator,WP_013014713.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,SY28_06940,
SY28_RS06945,,SY28_RS06945,SY28_06945,Protein Homology,1927,2259,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014712.1,UxaA family hydrolase,WP_052488381.1,,,,,,SY28_06945,
SY28_RS06950,,SY28_RS06950,SY28_06950,Protein Homology,2259,3437,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014711.1,UxaA family hydrolase,WP_043982640.1,GO:0016829,,lyase activity|0016829||IEA,,,SY28_06950,
SY28_RS06955,,SY28_RS06955,SY28_06955,Protein Homology,3440,4366,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014710.1,hydroxyacid dehydrogenase,WP_027887587.1,"GO:0016491,GO:0070403",,"oxidoreductase activity|0016491||IEA,NAD+ binding|0070403||IEA",,,SY28_06955,1.1.1.-
SY28_RS06960,,SY28_RS06960,SY28_06960,Protein Homology,4363,5361,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014709.1,Ldh family oxidoreductase,WP_027887586.1,,,,,,SY28_06960,
SY28_RS06965,,SY28_RS06965,SY28_06965,Protein Homology,5358,6617,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014708.1,ABC transporter substrate-binding protein,WP_027887585.1,,,,,,SY28_06965,
SY28_RS06970,,SY28_RS06970,SY28_06970,Protein Homology,6803,7702,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014707.1,carbohydrate ABC transporter permease,WP_027887584.1,"GO:0008643,GO:0055085,GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA",,SY28_06970,
SY28_RS06975,,SY28_RS06975,SY28_06975,Protein Homology,7799,8626,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014706.1,carbohydrate ABC transporter permease,WP_027887583.1,"GO:0008643,GO:0055085",,,"carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA",,SY28_06975,
