GeneID,logFC,logCPM,PValue,FDR,GeneName,Chr,Start,End,locus_tag,Product,KEGG,GO_Biological_Process,GO_Cellular_Component,GO_Molecular_Function,COG,resolved_locus_tag,resolution_method
gene-NATL1_15861,0.181630859,5.199723496,0.364447236,0.695051176,NATL1_15861,CP000553.1,1292899,1293990,NATL1_15861,probable GTP-binding protein,-,-,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0016887:ATPase activity;GO:0005525:GTP binding;GO:0046872:metal ion binding;GO:0043023:ribosomal large subunit binding;GO:0043022:ribosome binding,"gnl|CDD|223091;COG0012, COG0012, Predicted GTPase, probable translation factor [Translation, ribosomal structure and biogenesis].",NATL1_15861,tier1:GeneID
gene-NATL1_13961,0.411161177,1.251411874,0.364754413,0.695051176,NATL1_13961,CP000553.1,1142201,1142323,NATL1_13961,Hypothetical protein,-,-,-,-,-,NATL1_13961,tier1:GeneID
gene-NATL1_21281,-0.160535781,5.274063797,0.366311023,0.697008107,NATL1_21281,CP000553.1,1786081,1787397,NATL1_21281,Glycosyl transferase%2C family 2,K19003,-,-,-,"gnl|CDD|224136;COG1215, COG1215, Glycosyltransferases, probably involved in cell wall biogenesis [Cell envelope biogenesis, outer membrane].",NATL1_21281,tier1:GeneID
gene-NATL1_06881,0.183446913,14.84863755,0.366506742,0.697008107,NATL1_06881,CP000553.1,632978,634027,NATL1_06881,light-harvesting complex protein,-,GO:0009767:photosynthetic electron transport chain;GO:0018298:protein-chromophore linkage,GO:0016021:integral component of membrane;GO:0009522:photosystem I;GO:0009523:photosystem II;GO:0042651:thylakoid membrane,GO:0016168:chlorophyll binding,-,NATL1_06881,tier1:GeneID
gene-NATL1_10361,0.673836046,0.574408984,0.367135879,0.697008107,NATL1_10361,CP000553.1,955065,955385,NATL1_10361,conserved hypothetical protein,-,-,-,-,-,NATL1_10361,tier1:GeneID
gene-NATL1_01581,-0.244870371,3.794925387,0.367138418,0.697008107,NATL1_01581,CP000553.1,154034,155212,NATL1_01581,possible serine protease,-,-,-,-,"gnl|CDD|223343;COG0265, DegQ, Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain [Posttranslational modification, protein turnover, chaperones].",NATL1_01581,tier1:GeneID
gene-NATL1_rrlVIMSS1365723,0.299364241,17.46705164,0.367337904,0.697008107,NATL1_rrlVIMSS1365723,CP000553.1,387935,390808,NATL1_rrlVIMSS1365723,23S ribosomal RNA,K01980,-,GO:0009507:chloroplast,-,-,,unresolved
gene-NATL1_12361,1.010121284,-0.332173306,0.368816354,0.698195432,NATL1_12361,CP000553.1,1075114,1075260,NATL1_12361,Hypothetical protein,-,-,-,-,-,NATL1_12361,tier1:GeneID
gene-NATL1_07381,-0.237440706,3.425447469,0.369040693,0.698195432,nadA,CP000553.1,679320,680306,NATL1_07381,Quinolinate synthetase A protein,K03517,GO:0009435:NAD biosynthetic process,GO:0005737:cytoplasm,"GO:0051539:4 iron, 4 sulfur cluster binding;GO:0046872:metal ion binding;GO:0008987:quinolinate synthetase A activity","gnl|CDD|223456;COG0379, NadA, Quinolinate synthase [Coenzyme metabolism].",NATL1_07381,tier1:GeneID
gene-NATL1_05521,-0.202551422,6.965426306,0.369139454,0.698195432,hemC,CP000553.1,499840,500787,NATL1_05521,Porphobilinogen deaminase,K01749,GO:0015995:chlorophyll biosynthetic process;GO:0018160:peptidyl-pyrromethane cofactor linkage;GO:0006782:protoporphyrinogen IX biosynthetic process,-,GO:0004418:hydroxymethylbilane synthase activity,"gnl|CDD|223259;COG0181, HemC, Porphobilinogen deaminase [Coenzyme metabolism].",NATL1_05521,tier1:GeneID
gene-NATL1_11771,0.223219034,4.438579215,0.369210983,0.698195432,NATL1_11771,CP000553.1,1043077,1043925,NATL1_11771,Predicted Rossmann fold nucleotide-binding protein,K06966,-,-,-,"gnl|CDD|224527;COG1611, COG1611, Predicted Rossmann fold nucleotide-binding protein [General function prediction only].",NATL1_11771,tier1:GeneID
gene-NATL1_03481,0.181954937,4.557116336,0.372302317,0.703411793,NATL1_03481,CP000553.1,321778,322899,NATL1_03481,two-component sensor histidine kinase,-,-,-,-,"gnl|CDD|223715;COG0642, BaeS, Signal transduction histidine kinase [Signal transduction mechanisms].",NATL1_03481,tier1:GeneID
gene-NATL1_01871,0.265567421,3.087426742,0.372597761,0.703411793,hemD,CP000553.1,175478,176263,NATL1_01871,putative uroporphyrinogen III synthase,K01719,-,-,-,"gnl|CDD|224503;COG1587, HemD, Uroporphyrinogen-III synthase [Coenzyme metabolism].",NATL1_01871,tier1:GeneID
gene-NATL1_11971,-0.466989288,1.132853147,0.373067923,0.703706049,NATL1_11971,CP000553.1,1053713,1053934,NATL1_11971,Hypothetical protein,-,-,-,-,-,NATL1_11971,tier1:GeneID
gene-NATL1_02051,0.178435404,5.159803692,0.373979751,0.704832207,sms,CP000553.1,190824,192203,NATL1_02051,putative DNA repair protein RadA,-,-,-,-,"gnl|CDD|223993;COG1066, Sms, Predicted ATP-dependent serine protease [Posttranslational modification, protein turnover, chaperones].",NATL1_02051,tier1:GeneID
gene-NATL1_01741,-0.206367442,4.724902614,0.375328045,0.70677838,NATL1_01741,CP000553.1,167192,167593,NATL1_01741,conserved hypothetical protein,-,-,-,-,"gnl|CDD|223371;COG0294, FolP, Dihydropteroate synthase and related enzymes [Coenzyme metabolism].",NATL1_01741,tier1:GeneID
gene-NATL1_01411,-0.155571996,5.907570123,0.375858008,0.707181579,pgm,CP000553.1,137922,139571,NATL1_01411,Phosphoglucomutase,K01835,GO:0006006:glucose metabolic process,-,GO:0000287:magnesium ion binding;GO:0004614:phosphoglucomutase activity,"gnl|CDD|223111;COG0033, Pgm, Phosphoglucomutase [Carbohydrate transport and metabolism].",NATL1_01411,tier1:GeneID
gene-NATL1_03361,0.161040067,6.803781005,0.376362051,0.70728198,glyA,CP000553.1,310495,311730,NATL1_03361,Serine hydroxymethyltransferase (SHMT),K00600,GO:0019264:glycine biosynthetic process from serine;GO:0035999:tetrahydrofolate interconversion,GO:0005737:cytoplasm,GO:0004372:glycine hydroxymethyltransferase activity;GO:0030170:pyridoxal phosphate binding,"gnl|CDD|223190;COG0112, GlyA, Glycine/serine hydroxymethyltransferase [Amino acid transport and metabolism].",NATL1_03361,tier1:GeneID
gene-NATL1_03001,-0.305632634,2.210096729,0.376543153,0.70728198,ecm4,CP000553.1,278384,279358,NATL1_03001,Glutathione S-transferase C terminus,-,-,-,-,"gnl|CDD|223512;COG0435, ECM4, Predicted glutathione S-transferase [Posttranslational modification, protein turnover, chaperones].",NATL1_03001,tier1:GeneID
gene-NATL1_13351,0.425948451,1.517136697,0.37712637,0.707783691,NATL1_13351,CP000553.1,1116824,1117366,NATL1_13351,Hypothetical protein,-,-,-,-,-,NATL1_13351,tier1:GeneID
gene-NATL1_07881,-0.273564857,3.105349033,0.377829712,0.70850982,NATL1_07881,CP000553.1,719636,720568,NATL1_07881,Glycosyl transferase%2C family 2,-,-,-,-,"gnl|CDD|224137;COG1216, COG1216, Predicted glycosyltransferases [General function prediction only].",NATL1_07881,tier1:GeneID
gene-NATL1_02291,0.296242262,2.762214721,0.378453518,0.708655953,NATL1_02291,CP000553.1,213039,213944,NATL1_02291,predicted inorganic polyphosphate / ATP-NAD+ kinase,K00858,GO:0019674:NAD metabolic process;GO:0006741:NADP biosynthetic process,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0046872:metal ion binding;GO:0003951:NAD+ kinase activity,"gnl|CDD|223139;COG0061, nadF, NAD kinase [Coenzyme metabolism].",NATL1_02291,tier1:GeneID
gene-NATL1_19251,0.289290571,2.660638826,0.378540652,0.708655953,ureB,CP000553.1,1583770,1584090,NATL1_19251,Urease beta subunit,K01429,GO:0043419:urea catabolic process,GO:0005737:cytoplasm,GO:0009039:urease activity,"gnl|CDD|223902;COG0832, UreB, Urea amidohydrolase (urease) beta subunit [Amino acid transport and metabolism].",NATL1_19251,tier1:GeneID
gene-NATL1_00701,-1.096778607,-0.63141405,0.379755474,0.710336262,cynS,CP000553.1,75407,75850,NATL1_00701,Cyanate lyase,K01725,GO:0009439:cyanate metabolic process,-,GO:0008824:cyanate hydratase activity;GO:0043565:sequence-specific DNA binding,"gnl|CDD|224430;COG1513, CynS, Cyanate lyase [Inorganic ion transport and metabolism].",NATL1_00701,tier1:GeneID
gene-NATL1_01351,-0.211033175,4.545831586,0.380104788,0.710396177,NATL1_01351,CP000553.1,131940,133178,NATL1_01351,ABC transporter%2C membrane component,-,-,-,-,"gnl|CDD|223791;COG0719, SufB, Cysteine desulfurase activator SufB [Posttranslational modification, protein turnover, chaperones].",NATL1_01351,tier1:GeneID
gene-NATL1_16431,-0.483418109,0.889962434,0.381372149,0.711661812,NATL1_16431,CP000553.1,1340519,1340797,NATL1_16431,Hypothetical protein,-,-,-,-,"gnl|CDD|226580;COG4095, COG4095, Uncharacterized conserved protein [Function unknown].",NATL1_16431,tier1:GeneID
gene-NATL1_10701,0.417598449,2.52244095,0.381417675,0.711661812,NATL1_10701,CP000553.1,987423,988031,NATL1_10701,Uridine kinase,K00876,-,-,-,"gnl|CDD|223645;COG0572, Udk, Uridine kinase [Nucleotide transport and metabolism].",NATL1_10701,tier1:GeneID
gene-NATL1_11261,-0.475170632,1.168487157,0.381782964,0.711750256,NATL1_11261,CP000553.1,1014796,1015089,NATL1_11261,Hypothetical protein,-,-,-,-,"gnl|CDD|223090;COG0011, COG0011, Uncharacterized conserved protein [Function unknown].",NATL1_11261,tier1:GeneID
gene-NATL1_08541,0.219033376,3.821890436,0.382216514,0.711965704,NATL1_08541,CP000553.1,784438,784602,NATL1_08541,Hypothetical protein,-,-,-,-,-,NATL1_08541,tier1:GeneID
gene-NATL1_05131,-0.37119699,2.22345757,0.382552741,0.711999658,NATL1_05131,CP000553.1,468160,468657,NATL1_05131,conserved hypothetical protein,-,-,-,-,"gnl|CDD|224343;COG1426, COG1426, Predicted transcriptional regulator contains Xre-like HTH domain [Function unknown].",NATL1_05131,tier1:GeneID
gene-NATL1_14051,0.394430886,1.927429122,0.383965748,0.714035972,NATL1_14051,CP000553.1,1145448,1145609,NATL1_14051,Hypothetical protein,-,-,-,-,-,NATL1_14051,tier1:GeneID
gene-NATL1_21221,-0.163413486,5.266939024,0.384660862,0.714374397,asd,CP000553.1,1779439,1780476,NATL1_21221,aspartate Semialdehyde dehydrogenase,K00133,GO:0071266:'de novo' L-methionine biosynthetic process;GO:0019877:diaminopimelate biosynthetic process;GO:0009097:isoleucine biosynthetic process;GO:0009089:lysine biosynthetic process via diaminopimelate;GO:0009088:threonine biosynthetic process,-,GO:0004073:aspartate-semialdehyde dehydrogenase activity;GO:0051287:NAD binding;GO:0050661:NADP binding;GO:0046983:protein dimerization activity,"gnl|CDD|223214;COG0136, Asd, Aspartate-semialdehyde dehydrogenase [Amino acid transport and metabolism].",NATL1_21221,tier1:GeneID
gene-NATL1_03631,-0.153146887,6.329709652,0.384943013,0.714374397,NATL1_03631,CP000553.1,335852,336472,NATL1_03631,conserved hypothetical protein,-,-,-,-,-,NATL1_03631,tier1:GeneID
gene-NATL1_02731,0.237635823,3.666589195,0.385304364,0.714374397,murG,CP000553.1,252979,254037,NATL1_02731,Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,K02563,GO:0005975:carbohydrate metabolic process;GO:0007049:cell cycle;GO:0051301:cell division;GO:0071555:cell wall organization;GO:0030259:lipid glycosylation;GO:0009252:peptidoglycan biosynthetic process;GO:0008360:regulation of cell shape,GO:0005886:plasma membrane,"GO:0051991:UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity;GO:0050511:undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity","gnl|CDD|223779;COG0707, MurG, UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase [Cell envelope biogenesis, outer membrane].",NATL1_02731,tier1:GeneID
gene-NATL1_02121,0.339614337,2.517090393,0.385423971,0.714374397,ycf34,CP000553.1,197789,198040,NATL1_02121,putative Ycf34,-,-,-,-,-,NATL1_02121,tier1:GeneID
gene-NATL1_14401,-0.501345489,1.251137108,0.386066865,0.714460401,NATL1_14401,CP000553.1,1161238,1161444,NATL1_14401,Hypothetical protein,-,-,-,-,-,NATL1_14401,tier1:GeneID
gene-NATL1_19391,-0.442523945,0.903202784,0.386108569,0.714460401,NATL1_19391,CP000553.1,1591951,1592802,NATL1_19391,Abortive infection protein,-,-,-,-,"gnl|CDD|224185;COG1266, COG1266, Predicted metal-dependent membrane protease [General function prediction only].",NATL1_19391,tier1:GeneID
gene-NATL1_11041,-0.36313022,1.744254529,0.38654507,0.714677466,NATL1_11041,CP000553.1,1005767,1005871,NATL1_11041,Hypothetical protein,-,-,-,-,-,NATL1_11041,tier1:GeneID
gene-NATL1_11591,-0.354417221,1.632101034,0.386897421,0.714738717,NATL1_11591,CP000553.1,1035570,1036598,NATL1_11591,arsenite efflux pump ACR3 and related permeases,-,-,-,-,"gnl|CDD|223869;COG0798, ACR3, Arsenite efflux pump ACR3 and related permeases [Inorganic ion transport and metabolism].",NATL1_11591,tier1:GeneID
gene-NATL1_17481,-1.106344389,-0.446934159,0.387551308,0.715225198,NATL1_17481,CP000553.1,1429079,1429246,NATL1_17481,Hypothetical protein,-,-,-,-,-,NATL1_17481,tier1:GeneID
gene-NATL1_16791,-0.318871149,3.230056795,0.387909806,0.715225198,NATL1_16791,CP000553.1,1368807,1369043,NATL1_16791,Hypothetical protein,-,-,-,-,-,NATL1_16791,tier1:GeneID
gene-NATL1_13521,-0.461063092,0.813429667,0.388119078,0.715225198,NATL1_13521,CP000553.1,1123909,1124007,NATL1_13521,Hypothetical protein,-,-,-,-,-,NATL1_13521,tier1:GeneID
gene-NATL1_tRNAThrVIMSS1309202,0.306876411,1.901240729,0.388564575,0.715457305,NATL1_tRNAThrVIMSS1309202,CP000553.1,402169,402240,NATL1_tRNAThrVIMSS1309202,tRNA-Thr,K14234,-,-,-,-,,unresolved
gene-NATL1_12941,-0.429605697,1.192907929,0.389375398,0.716361146,NATL1_12941,CP000553.1,1098041,1098499,NATL1_12941,Hypothetical protein,-,-,-,-,-,NATL1_12941,tier1:GeneID
gene-NATL1_07201,-0.159396317,5.563048292,0.390419943,0.717088726,prfC,CP000553.1,663894,665561,NATL1_07201,peptide-chain-release factor RF-3,-,GO:0006449:regulation of translational termination,GO:0005737:cytoplasm,"GO:0005525:GTP binding;GO:0003924:GTPase activity;GO:0016149:translation release factor activity, codon specific","gnl|CDD|226593;COG4108, PrfC, Peptide chain release factor RF-3 [Translation, ribosomal structure and biogenesis].",NATL1_07201,tier1:GeneID
gene-NATL1_19131,0.702351586,0.162091072,0.390693866,0.717088726,NATL1_19131,CP000553.1,1574401,1574910,NATL1_19131,Hypothetical protein,-,-,-,-,-,NATL1_19131,tier1:GeneID
gene-NATL1_04741,-0.157238115,5.759195111,0.391051573,0.717088726,lepA,CP000553.1,432043,433854,NATL1_04741,GTP-binding protein LepA,K03596,GO:0006412:translation,GO:0005886:plasma membrane,GO:0005525:GTP binding;GO:0003924:GTPase activity,"gnl|CDD|223557;COG0481, LepA, Membrane GTPase LepA [Cell envelope biogenesis, outer membrane].",NATL1_04741,tier1:GeneID
gene-NATL1_07161,-0.187936044,9.093500806,0.391321514,0.717088726,NATL1_07161,CP000553.1,660054,660248,NATL1_07161,Hypothetical protein,-,-,-,-,-,NATL1_07161,tier1:GeneID
gene-NATL1_09761,-0.33511518,1.85694971,0.39137223,0.717088726,NATL1_09761,CP000553.1,895459,896013,NATL1_09761,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,-,-,-,-,"gnl|CDD|224146;COG1225, Bcp, Peroxiredoxin [Posttranslational modification, protein turnover, chaperones].",NATL1_09761,tier1:GeneID
gene-NATL1_20441,-0.166999432,4.743266694,0.392226508,0.718066355,ho1,CP000553.1,1686711,1687418,NATL1_20441,Heme oxygenase,K00510,GO:0006788:heme oxidation;GO:0015979:photosynthesis,-,GO:0004392:heme oxygenase (decyclizing) activity;GO:0046872:metal ion binding,"gnl|CDD|227685;COG5398, COG5398, Heme oxygenase [Inorganic ion transport and metabolism].",NATL1_20441,tier1:GeneID
gene-NATL1_17821,-0.159626996,6.412385968,0.392851017,0.71862208,serA,CP000553.1,1461528,1463114,NATL1_17821,putative D-3-phosphoglycerate dehydrogenase (PGDH),K00058,GO:0006520:cellular amino acid metabolic process;GO:0006564:L-serine biosynthetic process,-,GO:0051287:NAD binding;GO:0004617:phosphoglycerate dehydrogenase activity,"gnl|CDD|223189;COG0111, SerA, Phosphoglycerate dehydrogenase and related dehydrogenases [Amino acid transport and metabolism].",NATL1_17821,tier1:GeneID
gene-NATL1_16871,-0.262127583,3.466360888,0.393927107,0.72000228,cobL,CP000553.1,1374680,1375966,NATL1_16871,putative precorrin-6y methylase,K00595,-,-,-,"gnl|CDD|225151;COG2242, CobL, Precorrin-6B methylase 2 [Coenzyme metabolism].",NATL1_16871,tier1:GeneID
gene-NATL1_04211,-0.214617334,4.046548596,0.395052253,0.721469816,psaE,CP000553.1,391927,392145,NATL1_04211,Photosystem I PsaE protein (subunit IV),K02693,GO:0015979:photosynthesis,GO:0009538:photosystem I reaction center;GO:0042651:thylakoid membrane,-,-,NATL1_04211,tier1:GeneID
gene-NATL1_07551,0.632320088,0.396220118,0.395893051,0.721799317,NATL1_07551,CP000553.1,691952,692422,NATL1_07551,Hypothetical protein,-,-,-,-,"gnl|CDD|226140;COG3613, COG3613, Nucleoside 2-deoxyribosyltransferase [Nucleotide transport and metabolism].",NATL1_07551,tier1:GeneID
gene-NATL1_05451,0.747794358,0.07567975,0.396090816,0.721799317,NATL1_05451,CP000553.1,492941,493906,NATL1_05451,conserved hypothetical protein,-,-,-,-,"gnl|CDD|223469;COG0392, COG0392, Predicted integral membrane protein [Function unknown].",NATL1_05451,tier1:GeneID
gene-NATL1_09471,0.238820724,3.215069137,0.396433114,0.721799317,ksgA,CP000553.1,873373,874248,NATL1_09471,putative rRNA (adenine-N6%2CN6)-dimethyltransferase,-,-,GO:0005737:cytoplasm,"GO:0052908:16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity;GO:0003723:RNA binding;GO:0000179:rRNA (adenine-N6,N6-)-dimethyltransferase activity","gnl|CDD|223109;COG0030, KsgA, Dimethyladenosine transferase (rRNA methylation) [Translation, ribosomal structure and biogenesis].",NATL1_09471,tier1:GeneID
gene-NATL1_05221,-0.218328298,4.032101596,0.396866459,0.721799317,gmk,CP000553.1,475386,475946,NATL1_05221,Guanylate kinase,K00942,-,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0004385:guanylate kinase activity,"gnl|CDD|223272;COG0194, Gmk, Guanylate kinase [Nucleotide transport and metabolism].",NATL1_05221,tier1:GeneID
gene-NATL1_15971,-0.21494847,4.515287854,0.397135426,0.721799317,NATL1_15971,CP000553.1,1307321,1307551,NATL1_15971,conserved hypothetical,-,-,-,-,-,NATL1_15971,tier1:GeneID
gene-NATL1_02741,0.323331064,2.076113291,0.397166931,0.721799317,NATL1_02741,CP000553.1,254030,255112,NATL1_02741,Aminotransferases class-I,-,-,-,-,"gnl|CDD|223157;COG0079, HisC, Histidinol-phosphate/aromatic aminotransferase and cobyric acid decarboxylase [Amino acid transport and metabolism].",NATL1_02741,tier1:GeneID
gene-NATL1_04801,0.174614782,4.670306382,0.399536701,0.724772017,sun,CP000553.1,437072,438418,NATL1_04801,Sun protein (Fmu protein),-,-,-,-,"gnl|CDD|223222;COG0144, Sun, tRNA and rRNA cytosine-C5-methylases [Translation, ribosomal structure and biogenesis].",NATL1_04801,tier1:GeneID
gene-NATL1_10511,-0.254878883,2.732602298,0.399841034,0.724772017,mfd,CP000553.1,968831,972334,NATL1_10511,Transcriptional-repair coupling factor,K03723,"GO:0006355:regulation of transcription, DNA-templated;GO:0000716:transcription-coupled nucleotide-excision repair, DNA damage recognition",GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0003684:damaged DNA binding;GO:0004386:helicase activity,"gnl|CDD|224118;COG1197, Mfd, Transcription-repair coupling factor (superfamily II helicase) [DNA replication, recombination, and repair / Transcription].",NATL1_10511,tier1:GeneID
gene-NATL1_00321,-1.02181853,-0.280098947,0.400025801,0.724772017,NATL1_00321,CP000553.1,32479,32685,NATL1_00321,Conserved hypothetical protein,-,-,-,-,-,NATL1_00321,tier1:GeneID
gene-NATL1_20981,-0.35181298,2.514576576,0.400282137,0.724772017,NATL1_20981,CP000553.1,1742413,1742604,NATL1_20981,Hypothetical protein,-,-,-,-,-,NATL1_20981,tier1:GeneID
gene-NATL1_tRNALeuVIMSS1309198,0.465487578,1.132847344,0.400897638,0.724772017,NATL1_tRNALeuVIMSS1309198,CP000553.1,569395,569480,NATL1_tRNALeuVIMSS1309198,tRNA-Leu,K14228,-,-,-,-,,unresolved
