GeneID,logFC,logCPM,PValue,FDR,GeneName,Chr,Start,End,locus_tag,Product,KEGG,GO_Biological_Process,GO_Cellular_Component,GO_Molecular_Function,COG,resolved_locus_tag,resolution_method
gene-PMM2061,0.283601186,4.918420679,0.516144948,0.899290089,PMM2061,BX548174.1,1081928,1082041,PMM2061,Hypothetical protein,-,-,-,-,-,PMM2061,tier1:GeneID
gene-PMM1373,0.179287624,3.611763766,0.517790787,0.900697684,PMM1373,BX548174.1,1321972,1322307,PMM1373,conserved hypothetical protein,-,-,-,-,"gnl|CDD|225694;COG3152, COG3152, Predicted membrane protein [Function unknown].",PMM1373,tier1:GeneID
gene-PMM0882,-0.310474115,2.458098664,0.517835006,0.900697684,uvrC,BX548174.1,842214,844184,PMM0882,Excinuclease ABC subunit C (UvrC),K03703,GO:0006289:nucleotide-excision repair;GO:0009432:SOS response,GO:0005737:cytoplasm;GO:0009380:excinuclease repair complex,GO:0003677:DNA binding;GO:0009381:excinuclease ABC activity,"gnl|CDD|223399;COG0322, UvrC, Nuclease subunit of the excinuclease complex [DNA replication, recombination, and repair].",PMM0882,tier1:GeneID
gene-PMM1302,0.396406628,1.758651732,0.518393292,0.900901364,folC,BX548174.1,1254268,1255500,PMM1302,putuative bifunctional Dihydrofolate/Folylpolyglutamate synthase,K11754,-,-,-,"gnl|CDD|223362;COG0285, FolC, Folylpolyglutamate synthase [Coenzyme metabolism].",PMM1302,tier1:GeneID
gene-PMM0695,0.327864024,2.078399934,0.520932296,0.904544003,PMM0695,BX548174.1,662186,662914,PMM0695,Glutamine amidotransferase class-I,-,-,-,-,"gnl|CDD|223592;COG0518, GuaA, GMP synthase - Glutamine amidotransferase domain [Nucleotide transport and metabolism].",PMM0695,tier1:GeneID
gene-PMM1169,-0.198519446,3.5118159,0.52170736,0.904620165,PMM1169,BX548174.1,1120064,1120309,PMM1169,hypothetical,-,-,-,-,-,PMM1169,tier1:GeneID
gene-PMM1442,-0.218687729,3.734182549,0.521862172,0.904620165,pepP,BX548174.1,1378576,1379901,PMM1442,putative aminopeptidase P,-,-,-,-,"gnl|CDD|223085;COG0006, PepP, Xaa-Pro aminopeptidase [Amino acid transport and metabolism].",PMM1442,tier1:GeneID
gene-PMM1249,-0.258986835,3.020116089,0.523026775,0.905869953,PMM1249,BX548174.1,1201356,1202123,PMM1249,conserved hypothetical protein,-,-,-,-,-,PMM1249,tier1:GeneID
gene-PMM1591,0.396133366,1.760084047,0.525499869,0.909381977,PMM1591,BX548174.1,1520852,1521325,PMM1591,Low molecular weight phosphotyrosine protein phosphatase,-,-,-,-,"gnl|CDD|223471;COG0394, Wzb, Protein-tyrosine-phosphatase [Signal transduction mechanisms].",PMM1591,tier1:GeneID
gene-PMM1639,0.12047531,7.956931005,0.526988141,0.910929958,secA,BX548174.1,1566315,1569146,PMM1639,Preprotein translocase SecA subunit,K03070,GO:0065002:intracellular protein transmembrane transport;GO:0017038:protein import;GO:0006605:protein targeting,GO:0005737:cytoplasm;GO:0005886:plasma membrane;GO:0042651:thylakoid membrane,GO:0005524:ATP binding,"gnl|CDD|223726;COG0653, SecA, Preprotein translocase subunit SecA (ATPase, RNA helicase) [Intracellular trafficking and secretion].",PMM1639,tier1:GeneID
gene-PMM0550,0.105768012,14.94165842,0.52771279,0.910929958,rbcL%2C cbbL,BX548174.1,519087,520502,PMM0550,Ribulose bisphosphate carboxylase%2C large chain,K01601,GO:0009853:photorespiration;GO:0019253:reductive pentose-phosphate cycle,-,GO:0000287:magnesium ion binding;GO:0004497:monooxygenase activity;GO:0016984:ribulose-bisphosphate carboxylase activity,"gnl|CDD|224763;COG1850, RbcL, Ribulose 1,5-bisphosphate carboxylase, large subunit [Carbohydrate transport and metabolism].",PMM0550,tier1:GeneID
gene-PMM0907,0.111314451,7.532715399,0.527930904,0.910929958,Dxs,BX548174.1,867518,869431,PMM0907,1-deoxy-D-xylulose 5-phosphate synthase,K01662,GO:0052865:1-deoxy-D-xylulose 5-phosphate biosynthetic process;GO:0016114:terpenoid biosynthetic process;GO:0009228:thiamine biosynthetic process,-,GO:0008661:1-deoxy-D-xylulose-5-phosphate synthase activity;GO:0000287:magnesium ion binding;GO:0030976:thiamine pyrophosphate binding,"gnl|CDD|224076;COG1154, Dxs, Deoxyxylulose-5-phosphate synthase [Coenzyme metabolism / Lipid metabolism].",PMM0907,tier1:GeneID
gene-PMM0073,0.115929941,7.282967544,0.528178781,0.910929958,PMM0073,BX548174.1,77679,79121,PMM0073,ABC transporter%2C membrane component,-,GO:0016226:iron-sulfur cluster assembly,-,-,"gnl|CDD|223791;COG0719, SufB, Cysteine desulfurase activator SufB [Posttranslational modification, protein turnover, chaperones].",PMM0073,tier1:GeneID
gene-PMM0360,0.24437593,3.205895758,0.528740556,0.911129295,PMM0360,BX548174.1,344032,344496,PMM0360,conserved hypothetical protein,-,-,-,-,"gnl|CDD|226072;COG3542, COG3542, Uncharacterized conserved protein [Function unknown].",PMM0360,tier1:GeneID
gene-PMM0625,2.750874398,-0.785392871,0.533395289,0.915583873,PMM0625,BX548174.1,595466,595768,PMM0625,hypothetical,-,-,-,-,-,PMM0625,tier1:GeneID
gene-PMM0690,2.72746125,-0.786686403,0.53355319,0.915583873,hli21,BX548174.1,658894,659028,PMM0690,possible high light inducible protein,-,-,-,-,-,PMM0690,tier1:GeneID
gene-PMM1108,-0.177402597,3.578440225,0.533572054,0.915583873,PMM1108,BX548174.1,1057133,1057810,PMM1108,Phospholipid and glycerol acyltransferase (from 'motifs_6.msf'),-,-,-,-,"gnl|CDD|223282;COG0204, PlsC, 1-acyl-sn-glycerol-3-phosphate acyltransferase [Lipid metabolism].",PMM1108,tier1:GeneID
gene-PMM1971,-2.618092028,-0.787051093,0.533742059,0.915583873,PMM1971,BX548174.1,1118994,1119164,PMM1971,Conserved hypothetical protein,-,-,-,-,-,PMM1971,tier1:GeneID
gene-PMM0396,0.180851593,4.170053384,0.533843521,0.915583873,proC,BX548174.1,374950,375756,PMM0396,Delta 1-pyrroline-5-carboxylate reductase,K00286,-,-,-,"gnl|CDD|223422;COG0345, ProC, Pyrroline-5-carboxylate reductase [Amino acid transport and metabolism].",PMM0396,tier1:GeneID
gene-PMM1997,-2.590955086,-0.788693568,0.534669054,0.915583873,PMM1997,BX548174.1,1335158,1335271,PMM1997,Conserved hypothetical protein,-,-,-,-,-,PMM1997,tier1:GeneID
gene-PMED4_ncRNA_Yfr18,-2.590929617,-0.788693568,0.534905113,0.915583873,PMED4_ncRNA_Yfr18,BX548174.1,972290,972388,PMED4_ncRNA_Yfr18,-,-,-,-,-,-,,unresolved
gene-PMM1804,-0.225789998,3.109202121,0.535368964,0.915583873,PMM1804,BX548174.1,92962,93144,PMM1804,Conserved hypothetical protein,-,-,-,-,-,PMM1804,tier1:GeneID
gene-PMM0857,-1.010225255,-0.347896686,0.535749281,0.915583873,PMM0857,BX548174.1,814009,814227,PMM0857,possible Influenza RNA-dependent RNA polymeras,-,-,-,-,-,PMM0857,tier1:GeneID
gene-PMM1039,-0.258157408,2.977847104,0.53623589,0.915583873,PMM1039,BX548174.1,982921,983877,PMM1039,conserved hypothetical protein,-,-,-,-,"gnl|CDD|225189;COG2307, COG2307, Uncharacterized protein conserved in bacteria [Function unknown].",PMM1039,tier1:GeneID
gene-PMM0488,0.201446252,3.989401546,0.536257743,0.915583873,PMM0488,BX548174.1,461325,462269,PMM0488,conserved hypothetical protein,-,-,-,-,"gnl|CDD|223469;COG0392, COG0392, Predicted integral membrane protein [Function unknown].",PMM0488,tier1:GeneID
gene-PMM1332,-0.112658682,7.076178115,0.536813131,0.915710298,PMM1332,BX548174.1,1282104,1283579,PMM1332,Cytosol aminopeptidase,K01255,-,GO:0005737:cytoplasm,GO:0004177:aminopeptidase activity;GO:0030145:manganese ion binding;GO:0008235:metalloexopeptidase activity,"gnl|CDD|223338;COG0260, PepB, Leucyl aminopeptidase [Amino acid transport and metabolism].",PMM1332,tier1:GeneID
gene-PMM1644,0.139980422,7.726066964,0.537228666,0.915710298,psbZ,BX548174.1,1571412,1571609,PMM1644,possible Photosystem II reaction center Z protein (PsbZ),K02724,-,-,-,-,PMM1644,tier1:GeneID
gene-PMM1807,-1.254215531,-0.277704276,0.538120413,0.916465291,PMM1807,BX548174.1,293329,293529,PMM1807,Conserved hypothetical protein,-,-,-,-,-,PMM1807,tier1:GeneID
gene-PMM1300,-0.218011445,3.567540812,0.539704759,0.918061591,putative murA,BX548174.1,1251103,1252476,PMM1300,UDP-N-glucosamine 1-carboxyvinyltransferase,K00790,GO:0007049:cell cycle;GO:0051301:cell division;GO:0071555:cell wall organization;GO:0009252:peptidoglycan biosynthetic process;GO:0008360:regulation of cell shape;GO:0019277:UDP-N-acetylgalactosamine biosynthetic process,GO:0005737:cytoplasm,GO:0008760:UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity,"gnl|CDD|223837;COG0766, MurA, UDP-N-acetylglucosamine enolpyruvyl transferase [Cell envelope biogenesis, outer membrane].",PMM1300,tier1:GeneID
gene-PMM0341,0.135293601,4.914926114,0.540602793,0.918061591,PMM0341,BX548174.1,329991,330206,PMM0341,conserved hypothetical,-,-,-,-,-,PMM0341,tier1:GeneID
gene-PMM1223,0.459112924,0.762953622,0.54119247,0.918061591,PMM1223,BX548174.1,1172611,1173759,PMM1223,putative glycosyl transferase%2C group 1,-,-,-,-,"gnl|CDD|223515;COG0438, RfaG, Glycosyltransferase [Cell envelope biogenesis, outer membrane].",PMM1223,tier1:GeneID
gene-PMM1810,0.189615498,3.850462585,0.541720862,0.918061591,PMM1810,BX548174.1,324090,324233,PMM1810,Conserved hypothetical protein,-,-,-,-,-,PMM1810,tier1:GeneID
gene-PMM0298,-0.172645026,4.423791947,0.541757536,0.918061591,psbF,BX548174.1,286034,286177,PMM0298,Cytochrome b559 beta-subunit,K02708,GO:0009767:photosynthetic electron transport chain,GO:0016021:integral component of membrane;GO:0009539:photosystem II reaction center;GO:0042651:thylakoid membrane,GO:0009055:electron transfer activity;GO:0020037:heme binding;GO:0005506:iron ion binding,-,PMM0298,tier1:GeneID
gene-PMM0145,0.172561514,5.472453657,0.542386788,0.918061591,PMM0145,BX548174.1,141958,142305,PMM0145,conserved hypothetical protein,K05584,-,GO:0042651:thylakoid membrane,"GO:0016655:oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor;GO:0048038:quinone binding",-,PMM0145,tier1:GeneID
gene-PMM1287,-0.122270981,6.793769826,0.543389936,0.918061591,PMM1287,BX548174.1,1236811,1238919,PMM1287,conserved hypothetical protein,-,-,-,-,-,PMM1287,tier1:GeneID
gene-PMM1643,-0.130966874,5.982152507,0.54365453,0.918061591,ribH,BX548174.1,1570887,1571363,PMM1643,Putative 6%2C7-dimethyl-8-ribityllumazine synthase or riboflavin synthase beta chain,K00794,GO:0009231:riboflavin biosynthetic process,GO:0009349:riboflavin synthase complex,"GO:0000906:6,7-dimethyl-8-ribityllumazine synthase activity","gnl|CDD|223132;COG0054, RibH, Riboflavin synthase beta-chain [Coenzyme metabolism].",PMM1643,tier1:GeneID
gene-PMM0232,-0.474946185,1.185219432,0.545089793,0.918061591,PMM0232,BX548174.1,225809,226150,PMM0232,conserved hypothetical protein,-,-,-,-,-,PMM0232,tier1:GeneID
gene-PMM0194,0.266837845,2.688748282,0.54730395,0.918061591,PMM0194,BX548174.1,187791,188657,PMM0194,conserved hypothetical protein,-,-,-,-,"gnl|CDD|224083;COG1161, COG1161, Predicted GTPases [General function prediction only].",PMM0194,tier1:GeneID
gene-PMM0330,0.296782462,2.376122832,0.547461308,0.918061591,PMM0330,BX548174.1,319348,320109,PMM0330,possible LysM domain,-,-,-,-,"gnl|CDD|224306;COG1388, LytE, FOG: LysM repeat [Cell envelope biogenesis, outer membrane].",PMM0330,tier1:GeneID
gene-PMM1540,-0.106870725,7.71610497,0.547936377,0.918061591,secY,BX548174.1,1477609,1478928,PMM1540,preprotein translocase SecY subunit,K03076,GO:0065002:intracellular protein transmembrane transport;GO:0006605:protein targeting;GO:0043952:protein transport by the Sec complex,GO:0016021:integral component of membrane;GO:0005886:plasma membrane;GO:0042651:thylakoid membrane,-,"gnl|CDD|223279;COG0201, SecY, Preprotein translocase subunit SecY [Intracellular trafficking and secretion].",PMM1540,tier1:GeneID
gene-PMM0572,-0.123713413,5.405864007,0.548376685,0.918061591,trpA,BX548174.1,538941,539780,PMM0572,Tryptophan synthase alpha chain,K01695,-,-,GO:0004834:tryptophan synthase activity,"gnl|CDD|223237;COG0159, TrpA, Tryptophan synthase alpha chain [Amino acid transport and metabolism].",PMM0572,tier1:GeneID
gene-PMM0719,-2.547838502,-0.790617602,0.548769401,0.918061591,PMM0719,BX548174.1,683454,683759,PMM0719,hypothetical,-,-,-,-,-,PMM0719,tier1:GeneID
gene-PMM0459,0.165810319,3.848762065,0.548947097,0.918061591,cobM,BX548174.1,438164,438919,PMM0459,PUTATIVE PRECORRIN-4 C11-METHYLTRANSFERASE,K05936,-,-,-,"gnl|CDD|225430;COG2875, CobM, Precorrin-4 methylase [Coenzyme metabolism].",PMM0459,tier1:GeneID
gene-PMM1967,2.697043787,-0.787847771,0.549319311,0.918061591,PMM1967,BX548174.1,1114500,1114628,PMM1967,Hypothetical protein,-,-,-,-,-,PMM1967,tier1:GeneID
gene-PMM1871,-2.632165212,-0.786767471,0.549719745,0.918061591,PMM1871,BX548174.1,660394,660585,PMM1871,Conserved hypothetical protein,-,-,-,-,-,PMM1871,tier1:GeneID
gene-PMM0251,-0.160825861,5.062462596,0.549930048,0.918061591,psbH,BX548174.1,241941,242141,PMM0251,Photosystem II PsbH protein,K02709,GO:0015979:photosynthesis;GO:0050821:protein stabilization,GO:0016021:integral component of membrane;GO:0009523:photosystem II;GO:0042651:thylakoid membrane,GO:0042301:phosphate ion binding,-,PMM0251,tier1:GeneID
gene-PMM1969,-2.619060046,-0.787334669,0.549954468,0.918061591,PMM1969,BX548174.1,1115350,1115532,PMM1969,Conserved hypothetical protein,-,-,-,-,-,PMM1969,tier1:GeneID
gene-PMM1968,-2.619082219,-0.787334669,0.550023179,0.918061591,PMM1968,BX548174.1,1115150,1115353,PMM1968,Conserved hypothetical protein,-,-,-,-,-,PMM1968,tier1:GeneID
gene-PMM1612,-2.632345346,-0.786767471,0.550064431,0.918061591,PMM1612,BX548174.1,1543322,1543537,PMM1612,conserved hypothetical,-,-,-,-,-,PMM1612,tier1:GeneID
gene-PMM1940,-2.619169757,-0.787334669,0.55029501,0.918061591,PMM1940,BX548174.1,965579,965710,PMM1940,Conserved hypothetical protein,-,-,-,-,-,PMM1940,tier1:GeneID
gene-PMM0846,-2.619208037,-0.787334669,0.550414168,0.918061591,PMM0846,BX548174.1,804996,805451,PMM0846,possible Uncharacterized secreted proteins%2C Ya,-,-,-,-,-,PMM0846,tier1:GeneID
gene-PMM1909,-2.632591494,-0.786767471,0.550537672,0.918061591,PMM1909,BX548174.1,816447,816587,PMM1909,Conserved hypothetical protein,-,-,-,-,-,PMM1909,tier1:GeneID
gene-PMM1873,-2.632733828,-0.786767471,0.550812509,0.918061591,PMM1873,BX548174.1,663762,663917,PMM1873,protein family PM-16,-,-,-,-,-,PMM1873,tier1:GeneID
gene-PMM0276,-0.278209477,2.008786341,0.551515161,0.918061591,PMM0276,BX548174.1,265222,266070,PMM0276,conserved hypothetical protein,-,-,-,-,"gnl|CDD|223431;COG0354, COG0354, Predicted aminomethyltransferase related to GcvT [General function prediction only].",PMM0276,tier1:GeneID
gene-PMM1832,-0.365766977,1.213593817,0.551619372,0.918061591,PMM1832,BX548174.1,351016,351174,PMM1832,Conserved hypothetical protein,-,-,-,-,-,PMM1832,tier1:GeneID
gene-PMM0855,0.474940815,0.311354397,0.551646215,0.918061591,PMM0855,BX548174.1,812143,812916,PMM0855,conserved hypothetical,-,-,-,-,-,PMM0855,tier1:GeneID
gene-PMM1132,-0.111616278,7.132396102,0.55212806,0.918073036,PMM1132,BX548174.1,1082269,1083972,PMM1132,conserved hypothetical protein,-,-,-,GO:0005524:ATP binding;GO:0000287:magnesium ion binding;GO:0016779:nucleotidyltransferase activity,"gnl|CDD|223474;COG0397, COG0397, Uncharacterized conserved protein [Function unknown].",PMM1132,tier1:GeneID
gene-PMM0449,0.39218035,2.006575843,0.552552283,0.918073036,PMM0449,BX548174.1,428137,429153,PMM0449,putative multidrug efflux ABC transporter,-,-,-,-,"gnl|CDD|224054;COG1131, CcmA, ABC-type multidrug transport system, ATPase component [Defense mechanisms].",PMM0449,tier1:GeneID
gene-PMM0715,0.778246642,0.317719619,0.553297301,0.918563487,PMM0715,BX548174.1,681244,681411,PMM0715,possible chorismate binding enzyme,-,-,-,-,-,PMM0715,tier1:GeneID
gene-PMM1258,-0.118048725,6.146291392,0.553803815,0.918657506,PMM1258,BX548174.1,1211578,1212726,PMM1258,pyridoxal-phosphate-dependent aminotransferase,-,-,-,-,"gnl|CDD|223476;COG0399, WecE, Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis [Cell envelope biogenesis, outer membrane].",PMM1258,tier1:GeneID
gene-PMM0080,-0.190042379,3.340856717,0.554878001,0.919586465,PMM0080,BX548174.1,85259,85939,PMM0080,conserved hypothetical protein,K03525,-,-,-,"gnl|CDD|224438;COG1521, COG1521, Pantothenate kinase type III (Bvg accessory factor family protein) [Transcription].",PMM0080,tier1:GeneID
gene-PMM0486,-1.053082892,-0.347567956,0.555568908,0.919586465,PMM0486,BX548174.1,459427,460026,PMM0486,conserved hypothetical protein,-,-,-,-,-,PMM0486,tier1:GeneID
gene-PMM1198,-0.167327748,4.768878325,0.555900021,0.919586465,PMM1198,BX548174.1,1145324,1146697,PMM1198,hypothetical protein,-,-,-,-,"gnl|CDD|227829;COG5542, COG5542, Predicted integral membrane protein [Function unknown].",PMM1198,tier1:GeneID
gene-PMM1071,-0.147518386,4.672932478,0.556491862,0.919586465,PMM1071,BX548174.1,1013397,1013876,PMM1071,conserved hypothetical protein,-,-,-,-,"gnl|CDD|224874;COG1963, COG1963, Uncharacterized protein conserved in bacteria [Function unknown].",PMM1071,tier1:GeneID
gene-PMM0177,-0.233450693,2.707921485,0.556987613,0.919586465,menF,BX548174.1,170770,172167,PMM0177,Isochorismate synthase,K02552,-,-,-,"gnl|CDD|224091;COG1169, MenF, Isochorismate synthase [Coenzyme metabolism / Secondary metabolites biosynthesis, transport, and catabolism].",PMM0177,tier1:GeneID
gene-PMM0729,-1.067071894,-0.349454657,0.557065846,0.919586465,PMM0729,BX548174.1,692919,694556,PMM0729,possible ATP-dependent DNA ligase,K10747,-,-,-,"gnl|CDD|224706;COG1793, CDC9, ATP-dependent DNA ligase [DNA replication, recombination, and repair].",PMM0729,tier1:GeneID
gene-PMM1669,0.355801148,1.870504867,0.558692328,0.921526442,gcsH%2C gcvH,BX548174.1,1602317,1602706,PMM1669,putative Glycine cleavage H-protein,K02437,GO:0019464:glycine decarboxylation via glycine cleavage system,GO:0005960:glycine cleavage complex,-,"gnl|CDD|223583;COG0509, GcvH, Glycine cleavage system H protein (lipoate-binding) [Amino acid transport and metabolism].",PMM1669,tier1:GeneID
gene-PMM0222,0.199256473,3.291364077,0.559441391,0.921749933,PMM0222,BX548174.1,215754,216641,PMM0222,putative aspartoacylase,K01437,-,-,"GO:0019807:aspartoacylase activity;GO:0016788:hydrolase activity, acting on ester bonds;GO:0008270:zinc ion binding","gnl|CDD|225535;COG2988, COG2988, Succinylglutamate desuccinylase [Amino acid transport and metabolism].",PMM0222,tier1:GeneID
gene-PMM1542,0.117988221,7.99193491,0.559730616,0.921749933,rpsE%2Crps5,BX548174.1,1479422,1480042,PMM1542,30S ribosomal protein S5,K02988,GO:0006412:translation,GO:0015935:small ribosomal subunit,GO:0019843:rRNA binding;GO:0003735:structural constituent of ribosome,"gnl|CDD|223176;COG0098, RpsE, Ribosomal protein S5 [Translation, ribosomal structure and biogenesis].",PMM1542,tier1:GeneID
gene-PMM1326,0.143448961,5.056295014,0.561111938,0.921847661,PMM1326,BX548174.1,1277408,1278418,PMM1326,conserved hypothetical protein,-,-,-,-,-,PMM1326,tier1:GeneID
gene-PMM0741,-0.120779403,6.558060031,0.562054948,0.921847661,PMM0741,BX548174.1,702603,703256,PMM0741,conserved hypothetical protein,-,GO:0010207:photosystem II assembly,-,-,-,PMM0741,tier1:GeneID
gene-PMM1141,-0.229661616,2.930450832,0.563355913,0.921847661,cysS,BX548174.1,1093207,1094685,PMM1141,Cysteinyl-tRNA synthetase,K01883,GO:0006423:cysteinyl-tRNA aminoacylation,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0004817:cysteine-tRNA ligase activity;GO:0008270:zinc ion binding,"gnl|CDD|223293;COG0215, CysS, Cysteinyl-tRNA synthetase [Translation, ribosomal structure and biogenesis].",PMM1141,tier1:GeneID
gene-PMM2002,0.201295438,3.041488051,0.563449613,0.921847661,PMM2002,BX548174.1,1338524,1338805,PMM2002,-,-,-,-,-,-,,unresolved
gene-PMM0037,0.11789835,5.756375592,0.563481089,0.921847661,guaA,BX548174.1,34925,36511,PMM0037,Glutamine amidotransferase class-I:GMP synthase,K01951,GO:0006541:glutamine metabolic process,-,GO:0005524:ATP binding;GO:0003922:GMP synthase (glutamine-hydrolyzing) activity;GO:0016462:pyrophosphatase activity,"gnl|CDD|223593;COG0519, GuaA, GMP synthase, PP-ATPase domain/subunit [Nucleotide transport and metabolism].",PMM0037,tier1:GeneID
