GENE,t=0h,t=3h,t=6h,t=12h,t=24h,t=48h,Cyanate,Urea,ANNOTATION,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,locus_tag
PMM1061,-0.02347613,-0.00517614,-0.189585484,-0.936215581,-0.381134714,0.037717393,-0.128591087,0.077541778,trxA Thioredoxin,,,,,,,,,PMM1061
PMM1062,-0.987658933,-0.076137295,-0.039323281,0.081189545,-0.915005896,-0.077634044,0.130763512,-0.025681754,guaB putative IMP dehydrogenase,,,,,,,,,PMM1062
PMM1063,-0.384868035,-0.052638815,-0.17983702,-0.248809869,-0.227390543,0.112461493,-0.04565598,-0.257209481,"gyrA DNA gyrase/topoisomerase IV, subunit A",,,,,,,,,PMM1063
PMM1064,-0.387596906,-0.339482071,-0.167771299,-0.250036034,-0.549366354,-0.279477463,0.375971605,-0.043794077,crtL1 putative lycopene beta cyclase,,,,,,,,,PMM1064
PMM1065,-0.421303234,-0.269259354,-0.052769387,-0.308772153,-1.022333409,-0.968995381,0.179501687,0.158312294,conserved hypothetical protein,,,,,,,,,PMM1065
PMM1066,-0.16435699,0.206304437,0.303653237,-0.117217923,0.103284552,0.263360076,0.498286794,0.63072417,leuA 2-isopropylmalate synthase,,,,,,,,,PMM1066
PMM1067,-0.277290694,-0.111378646,-0.568004447,-0.947443959,-0.212365348,-0.598104776,-0.298421896,-0.315187982,possible Adenoviral fiber protein (repeat/shaf,,,,,,,,,PMM1067
PMM1068,-0.609264549,0.186535981,-0.032861681,0.462281882,-0.166398558,-0.222924666,0.248122923,0.06717962,conserved hypothetical protein,,,,,,,,,PMM1068
PMM1069,-0.027007821,-0.115959505,*1.20716284621268,**1.70368782079337,0.842588607,1.13668665,-0.200169946,-0.242635753,folD putuative bifunctional Methylenetetrahydrofolatedehydrogenase Methenyltetrahydrofolate/cyclohydrolase,,,,,,,,,PMM1069
PMM1070,-0.190286397,-0.503153067,**-1.48612269770450,-0.896393364,-0.276536156,-0.346267463,-0.394616208,-0.493209372,crtE Polyprenyl synthetase,,,,,,,,,PMM1070
PMM1071,-0.344115055,-0.777192384,-1.154275641,-0.900095162,-1.040075093,-0.991644985,0.242866586,-0.310790884,conserved hypothetical protein,,,,,,,,,PMM1071
PMM1072,-2.463322973,-0.617427683,1.443969524,-0.115762281,0.119043941,-0.480042834,0.733119332,0.258924752,"cbiA,cobB putative Cobyrinic acid a,c-diamide synthase",,,,,,,,,PMM1072
PMM1073,-0.215339741,0.135338347,0.812442359,**1.29909263250645,0.835808878,0.695538084,0.372800654,0.15577714,Putative glucose 6-phosphate dehydrogenaseeffector OpcA,,,,,,,,,PMM1073
PMM1074,0.098032622,1.096074311,**2.25315154698608,**2.16915863279813,**1.23495418942453,1.55149349,0.198938754,0.202266118,zwf Glucose-6-phosphate dehydrogenase,,,,,,,,,PMM1074
PMM1075,-0.000347273,0.274659174,0.650065049,*1.10264673663632,0.646740438,0.599959958,-0.111120992,0.055513941,petH ferredoxin-NADP oxidoreductase (FNR),,,,,,,,,PMM1075
PMM1076,-0.079100912,0.194732922,0.332390874,0.318080776,0.119515014,-1.058905318,-0.284563086,-0.418080956,conserved hypothetical protein,,,,,,,,,PMM1076
PMM1077,-0.325521283,0.100577668,-0.057297223,0.169904761,0.339932534,0.260497697,0.092349374,-0.105700953,two-component sensor histidine kinase,,,,,,,,,PMM1077
PMM1078,-0.668943342,0.081924293,**1.61382007457354,**1.68119406971064,0.563364581,0.715433237,0.998149467,0.922594867,conserved hypothetical,,,,,,,,,PMM1078
PMM1079,0.034454462,-0.161029011,*-0.865742280171148,-0.980800727,-1.201416275,-0.058644035,-0.282228091,-0.209468114,possible Villin headpiece domain,,,,,,,,,PMM1079
PMM1080,0.147062282,0.084644051,0.035510163,0.494697292,0.372640556,0.86219171,0.075972044,0.051044841,kprS Ribose-phosphate pyrophosphokinase,,,,,,,,,PMM1080
PMM1081,-0.067180116,0.237118037,0.825841515,0.873880694,0.109919401,0.11109422,-0.170036117,0.083173726,malQ Putative 4-alpha-glucanotransferase,,,,,,,,,PMM1081
PMM1082,-1.499178264,-0.525672271,-0.005231718,-0.395343187,-0.184579466,0.28909598,0.783622777,-1.998536073,possible Helix-turn-helix,,,,,,,,,PMM1082
PMM1083,-0.395766942,0.173416313,-0.121825881,-0.065059711,-0.196668574,-0.156983557,0.459189077,0.640836625,possible kinase,,,,,,,,,PMM1083
PMM1084,-1.277675679,-0.363129642,-0.800372847,-1.245325133,-0.724498941,-1.378081036,-0.318055365,-0.233372109,cad Orn/Lys/Arg decarboxylases family 1,,,,,,,,,PMM1084
PMM1085,-0.282467942,-0.221646979,-0.358795183,-0.242629203,-0.09896241,-0.403809155,-0.087952282,-0.125437434,Phosphatidate cytidylyltransferase:Putativeintegral membrane...,,,,,,,,,PMM1085
PMM1086,-0.457649036,-0.666347437,-0.141377106,-0.550547816,-0.093045978,-0.666569911,-0.029708538,0.032176316,todF Alpha/beta hydrolasefold:Esterase/lipase/thioesterase family...,,,,,,,,,PMM1086
PMM1087,-0.148084441,-0.193140031,-0.129639624,-0.469992593,-0.691795382,-0.289020854,0.449116999,-0.286659351,gldA putative glycerol dehydrogenase,,,,,,,,,PMM1087
PMM1088,-0.204847847,0.134284485,0.105322947,-0.595164002,-0.455519252,0.325566658,0.5277728,0.324812974,clpC ClpC,,,,,,,,,PMM1088
PMM1089,-0.484403312,-0.192793313,-0.132972322,-0.594162595,-0.343129098,-1.552737084,0.491170979,0.322685025,putative ribosomal-protein-alanineacetyltransferase,,,,,,,,,PMM1089
PMM1090,0.15656982,0.156457687,0.306164438,-0.021609072,-0.273908763,0.21955826,0.14130387,0.326644299,lysA Diaminopimelate decarboxylase,,,,,,,,,PMM1090
PMM1091,-0.608895954,-0.280447422,0.001661623,-0.03992861,-0.000438903,0.269521841,0.311780247,0.251381351,conserved hypothetical protein,,,,,,,,,PMM1091
PMM1092,-0.871144802,-0.265359842,0.599440672,0.554848251,0.133786509,0.909446869,0.58381552,0.368178559,uppS Undecaprenyl pyrophosphate synthetase (UPPS),,,,,,,,,PMM1092
PMM1093,0.041301352,-0.709120708,-1.131870454,-0.978142948,-0.56689098,-0.605860937,0.146062922,0.249029422,BioB Biotin synthase,,,,,,,,,PMM1093
PMM1094,-0.89421663,-1.185836266,-0.718747143,-1.434975634,-2.714550124,-3.392805835,0.97001526,0.610648445,conserved hypothetical protein,,,,,,,,,PMM1094
PMM1095,-0.148537237,-0.465513816,-0.144546696,-0.385023098,-0.706725303,-0.422651338,-0.247660451,-0.023171627,F2J10.13 conserved hypothetical protein,,,,,,,,,PMM1095
PMM1096,-1.016835658,0.013941435,0.690705306,0.931912456,0.37497753,0.506263379,0.369474202,0.202488783,"lipA,lip Lipoate synthase",,,,,,,,,PMM1096
PMM1097,-0.019841101,-0.566962888,0.768814291,**1.71144308219091,0.790594041,1.117341971,0.70753538,0.231763165,recR RecR protein,,,,,,,,,PMM1097
PMM1098,0.162640429,0.211738722,0.1395846,-0.502043655,-0.681716649,0.257735068,0.027465929,0.537823244,psbP photosystem II oxygen evolving complex proteinPsbP,,,,,,,,,PMM1098
PMM1099,-0.683927689,-0.600967351,-0.631845346,-0.437632741,-1.02229277,-0.649283986,1.062517864,1.134559704,"ABC transporter, multidrug efflux family",,,,,,,,,PMM1099
PMM1100,1.638521294,-0.014443194,-0.583554196,-1.703990641,-3.234992233,-2.855882322,0.471454795,-0.603600969,hypothetical,,,,,,,,,PMM1100
PMM1101,-1.432839226,-1.432649375,-2.093964194,-1.180977907,-1.32110895,-1.363323744,-0.626405512,-0.501203641,putative ATP-dependent RNA helicase,,,,,,,,,PMM1101
PMM1102,-0.526778951,-0.806825937,-0.575139199,-1.133780713,-1.272252726,-0.499685013,0.238012068,0.503145387,recD possible exodeoxyribonuclease V 67 kDpolypeptide,,,,,,,,,PMM1102
PMM1103,-1.056143748,-0.90765831,0.053621577,-1.059461548,-0.748465212,-0.379945341,-0.363050976,-0.689934446,recB possible UvrD/REP helicase subunit B,,,,,,,,,PMM1103
PMM1104,0.305612344,-1.19474636,-1.171279773,-2.76050883,-1.178283361,-0.688746507,-0.133636551,1.043124854,conserved hypothetical protein,,,,,,,,,PMM1104
PMM1105,-0.95187707,-0.713204137,0.165379196,-0.881311937,-1.733441551,-1.658264032,1.471663616,1.35042354,recC possible exodeoxyribonuclease V subunit C 125 kDpolypeptide,,,,,,,,,PMM1105
PMM1106,-0.640025494,-0.497531299,-0.008132825,*1.32226607144003,0.245695394,-0.102556666,0.249597394,-0.301098198,conserved hypothetical protein,,,,,,,,,PMM1106
PMM1107,-0.526985782,-0.197049694,0.472820682,0.70622553,0.457740557,0.467627975,-0.034862599,-0.394700591,pdxJ Pyridoxal phosphate biosynthetic protein PdxJ,,,,,,,,,PMM1107
PMM1108,-0.530467037,0.043021131,0.327831784,1.010229318,0.384604639,0.694166485,0.169758559,0.243557094,Phospholipid and glycerol acyltransferase (from'motifs_6.msf'),,,,,,,,,PMM1108
PMM1109,-0.668163206,-0.417040757,-0.376301748,-0.257723954,**-1.59662357403088,-1.210133342,-0.021746161,0.014688618,conserved hypothetical protein,,,,,,,,,PMM1109
PMM1110,-0.78636013,-0.524759299,-0.498772192,-0.476190994,-1.0461737,-0.448915832,-0.158943647,-0.132216328,BolA-like protein,,,,,,,,,PMM1110
PMM1111,-0.208231179,-0.42033139,-0.035671816,0.142456302,-0.517157866,0.475897667,-0.085009486,-0.035249156,Glutaredoxin-related protein,,,,,,,,,PMM1111
PMM1112,-0.704182339,-0.019303153,0.550712729,-0.505430407,-1.801170076,-0.877689686,0.374939784,0.462948225,conserved hypothetical protein,,,,,,,,,PMM1112
PMM1113,-0.394022436,-0.151864953,-0.552821311,-0.599701092,-0.653881233,-0.907098738,-0.625201977,-0.530558532,two-component response regulator,,,,,,,,,PMM1113
PMM1114,0.783192054,-0.046903035,0.125612128,-0.236596006,0.209865161,-0.375823585,0.347176878,-0.165621324,conserved hypothetical protein,,,,,,,,,PMM1114
PMM1115,0.255244904,0.287376691,0.531565261,0.554593857,0.171109444,0.447151237,0.307615808,-0.078059872,crtH putative carotenoid isomerase,,,,,,,,,PMM1115
PMM1116,-0.040467932,-0.07147594,-0.372822,-0.141873425,-0.170330136,-0.846255865,-0.242113567,-0.35492499,gidA NAD binding site:Glucose inhibited divisionprotein A family,,,,,,,,,PMM1116
PMM1118,-0.404912946,-0.385161735,0.798152973,0.309383086,0.457865245,0.641468542,0.020366634,0.281707247,0.436947751,1.801265218,*1.75429915957559,*0.959497764087882,**0.848786508596508,**1.41757651869144,**0.977072877483599,,,PMM1118
PMM1119,-0.016133687,0.290657755,0.646626815,0.163315436,*1.00928452784954,0.653340757,-0.233699425,0.309768749,som possible porin,,,,,,,,,PMM1119
PMM1120,-0.931869718,-0.129424643,0.319114987,-0.013028887,-1.236499962,-0.521870587,0.597189606,0.546427535,Sulfotransferase:TPR repeat,,,,,,,,,PMM1120
PMM1121,-0.063207565,0.35351034,0.619729454,0.343729367,*1.03590928871499,0.601744031,-0.253236698,0.197215921,som possible porin,,,,,,,,,PMM1121
PMM1122,0.036342749,-0.186391608,-0.353255289,0.275882141,0.165719252,0.357995881,0.076417503,-0.051364702,apt Phosphoribosyl transferase,,,,,,,,,PMM1122
PMM1123,0.131293629,0.548114063,*1.01081075835009,0.806238553,**1.44663934767742,1.511257486,-0.304513101,0.001625976,hupE putative hydrogenase accessory protein,,,,,,,,,PMM1123
PMM1124,-0.230322151,0.000933184,0.81789353,0.930684307,0.441990449,-0.046842265,-0.312947244,-0.552052436,possible Natural resistance-associated macroph,,,,,,,,,PMM1124
PMM1125,-1.375270257,-0.274114594,-1.298759555,-1.058986595,-0.712386825,0.08552948,0.169206138,0.755766156,"possible Bacterial regulatory proteins, deoR f",,,,,,,,,PMM1125
PMM1126,-0.491463642,-0.121028804,-0.287646754,-0.21986939,-0.112401126,-0.231795452,0.413938908,0.09499845,Domain of unknown function DUF33,,,,,,,,,PMM1126
PMM1127,0.293031439,-0.026956586,-0.360932894,-1.012443874,-0.270357917,-0.250020981,0.447929666,-0.850260617,possible NAD(P) transhydrogenase beta subunit,,,,,,,,,PMM1127
PMM1128,0.2049777,0.969715514,*0.988179755816511,*1.13601358466589,*0.934026768655319,1.362620948,0.420009191,0.354773586,hli15 possible high light inducible protein,,,,,,,,,PMM1128
PMM1129,0.187080827,-0.007051424,0.307871134,1.101081743,0.508682488,0.896935681,0.409259679,0.352915456,possible Notch (DSL) domain,,,,,,,,,PMM1129
PMM1130,-0.23873673,-0.371233028,0.472115438,-0.246104182,-0.146077032,-0.353755158,0.300251525,0.30193715,hypothetical,,,,,,,,,PMM1130
PMM1131,-0.152008022,-0.223605488,-0.31771789,-0.143475794,-0.665616156,-0.573772851,-0.100289978,-0.138470583,conserved hypothetical protein,,,,,,,,,PMM1131
PMM1132,-0.273149094,0.002527174,0.135274593,0.209134263,0.133376753,0.211484428,-0.271727984,-0.380470683,conserved hypothetical protein,,,,,,,,,PMM1132
PMM1133,-0.734101649,-0.020104255,0.326821236,1.019750995,0.360363679,0.065757501,0.241516788,0.042498728,conserved hypothetical protein,,,,,,,,,PMM1133
PMM1134,0.580038414,0.601832742,**1.16882122834348,**1.78541257628635,**2.50654400404059,*1.97774682163039,-0.110556178,0.307906567,possible Phosphatidylinositol-specific phospho,,,,,,,,,PMM1134
PMM1135,-0.563648361,0.58699082,0.590232858,-0.126381412,0.83543998,*2.03859300502687,**1.11095391040750,**1.24434925698411,hli14 possible high light inducible protein,,,,,,,,,PMM1135
PMM1136,-3.280666407,-0.086652494,0.746130639,-0.407232259,0.056282487,-0.598699357,1.004852468,0.011431796,possible Uncharacterized protein family UPF005,,,,,,,,,PMM1136
PMM1137,0.098612081,-0.407750301,1.298684164,-0.154493844,0.938989673,-0.121680454,-0.234436653,-1.387911812,possible Cytochrome b(C-terminal)/b6/petD,,,,,,,,,PMM1137
PMM1138,0.282584615,-0.638087578,-0.727890416,-0.321050119,0.024421693,0.124607808,-0.288255925,-0.345877318,probable GTP-binding protein,,,,,,,,,PMM1138
PMM1139,-0.525496507,-0.652867721,-0.339521921,-0.256368802,-0.65260903,-0.344726208,-0.216966525,-0.006620856,possible membrane fusion protein,,,,,,,,,PMM1139
PMM1140,-0.810385984,-0.598649539,-0.105801135,-0.724246794,-0.380200459,-0.921870932,0.564815609,0.06959247,polA DNA polymerase I,,,,,,,,,PMM1140
PMM1141,-0.268976452,-0.348186023,0.407889712,-0.295254646,-0.96210068,-0.848528693,0.065269578,-0.054727677,cysS Cysteinyl-tRNA synthetase,,,,,,,,,PMM1141
PMM1142,-0.447217028,-0.76797549,-0.736123825,**-2.22826060342435,-1.133174714,-1.081506321,-0.398818472,-0.458495915,dxr 1-deoxy-D-xylulose 5-phosphate reductoisomerase,,,,,,,,,PMM1142
PMM1143,-1.507696877,-1.008648548,-0.078419789,-0.949513131,-0.546236523,-0.395750861,-0.076330995,-0.426990817,conserved hypothetical protein,,,,,,,,,PMM1143
PMM1144,-1.338588889,-0.645188224,0.358758356,-0.397199587,-0.525074824,-1.091573907,0.816604455,0.158086097,conserved hypothetical protein,,,,,,,,,PMM1144
PMM1145,0.331760884,0.065642866,-0.162149088,0.260622703,0.408127596,0.296705813,-0.086742621,-0.418193567,"pntB putative nicotinamide nucleotidetranshydrogenase, subunit beta",,,,,,,,,PMM1145
PMM1146,-0.23744439,0.099009656,0.053833806,*1.04468387411948,0.52973443,0.882045464,-0.2646657,-0.559386197,"pntA-2 putative nicotinamide nucleotidetranshydrogenase, subunit alpha 2 (A2)",,,,,,,,,PMM1146
PMM1147,-0.283629722,4.53E-05,-0.050265979,0.454730192,-0.021713478,-0.610005496,-0.209434585,-0.438447005,"pntA-1 putative nicotinamide nucleotidetranshydrogenase, subunit alpha 1 (A1)",,,,,,,,,PMM1147
PMM1148,0.139148526,-0.095462792,0.613153962,-0.054212508,-0.374545227,-0.871879586,-0.004287109,-0.048564349,possible EF-1 guanine nucleotide exchange doma,,,,,,,,,PMM1148
PMM1149,-0.448719483,0.663161283,**1.44085152240001,**1.74580189164340,0.511122391,1.65170391,0.262923203,-0.334769725,conserved hypothetical,,,,,,,,,PMM1149
PMM1150,-0.512134264,0.204474315,-0.18966331,-0.233142788,**-1.18867731436388,0.048392326,0.709861073,0.205017277,putative thioredoxin reductase,,,,,,,,,PMM1150
PMM1151,-0.301265193,0.101708685,0.29464088,0.445226231,0.343243954,1.438542106,-0.043615802,0.023953045,infA translation initiation factor IF-1,,,,,,,,,PMM1151
PMM1152,0.117473481,-0.057153065,-0.651517603,-0.089173386,-0.30700202,0.15673507,-0.17080835,-0.77632996,ycf39 putative chaperon-like protein for quinonebinding in photosystem II,,,,,,,,,PMM1152
PMM1153,-0.501658549,0.113948281,0.321949815,0.484150489,0.146390148,0.697616619,0.395099276,0.329518884,predicted alpha/beta hydrolase superfamilyprotein,,,,,,,,,PMM1153
PMM1154,0.207430138,0.006167248,0.715601049,*1.13316656832566,0.676828295,1.093105801,0.128323895,0.185513903,ilvH Acetolactate synthase small subunit,,,,,,,,,PMM1154
PMM1155,-0.346562246,-0.000532863,-0.013182061,0.174833627,-0.781733524,-0.505576193,0.639231851,0.935830827,ppiA Cyclophilin-type peptidyl-prolyl cis-transisomerase,,,,,,,,,PMM1155
PMM1156,-0.029723166,-0.378035026,0.435086142,0.013804124,-0.514583148,0.269751837,-0.170570242,0.173213492,photosystem I assembly related protein Ycf4,,,,,,,,,PMM1156
PMM1157,0.328529328,0.538623698,*0.892135844411674,0.535469659,*0.95774309162146,0.81561673,-0.387019413,-0.015319682,psbD Photosystem II PsbD protein (D2),,,,,,,,,PMM1157
PMM1158,0.38994914,0.567994806,0.622884093,0.053819343,0.555414299,0.206671562,-0.04617923,0.128724972,psbC Photosystem II PsbC protein (CP43),,,,,,,,,PMM1158
PMM1159,-1.228697593,-0.033571261,-0.834847142,-0.660382872,-1.437874524,-3.423756129,-0.264554394,0.024984531,Maf-like protein,,,,,,,,,PMM1159
PMM1160,-0.616631332,0.24940048,0.737305908,0.397682261,-0.685639944,-1.094680696,0.334820287,0.070876215,cobB Cobyric acid synthase CobB,,,,,,,,,PMM1160
PMM1161,0.208839331,-0.160455522,-0.297009074,-0.950821642,-0.282288842,-0.486870624,-0.070983385,-0.207819379,conserved hypothetical protein,,,,,,,,,PMM1161
PMM1162,-0.763839389,-0.528137887,0.182605564,-0.244776255,-0.495954313,-1.523329488,0.031169934,0.04721428,conserved hypothetical protein,,,,,,,,,PMM1162
PMM1163,-0.344663569,0.185507944,0.841694129,0.376534614,-0.47733218,-0.172550534,-0.051803499,-0.253897205,possible Trehalase,,,,,,,,,PMM1163
PMM1164,-0.010565961,0.109571917,0.295233145,0.524656184,0.072102029,-0.409961679,-0.188253796,0.109734628,"futA,sfuA, idiA putative iron ABC transporter, substrate bindingprotein",,,,,,,,,PMM1164
PMM1165,-0.123192067,0.158800903,-0.031137968,0.389905577,-0.026672558,0.130617146,0.435198788,0.4479183,glyQ Glycyl-tRNA synthetase alpha subunit,,,,,,,,,PMM1165
PMM1166,-0.98717459,0.169082639,-0.013306581,-0.113176636,-2.073520641,-1.795657338,-0.006285398,-0.117296461,conserved hypothetical protein,,,,,,,,,PMM1166
PMM1167,-0.604893551,0.342125155,0.087830055,0.447874728,-0.508211839,-1.539021017,-0.308113893,-0.223873894,Macrophage migration inhibitory factor family,,,,,,,,,PMM1167
PMM1168,-0.158374536,0.595089698,0.470077355,0.028499759,0.482575075,0.740948191,0.610016405,0.31441705,F4P13.20 conserved hypothetical protein,,,,,,,,,PMM1168
PMM1169,-0.270077292,0.139173388,**1.17641904035885,**1.24844473343708,**1.37027263164463,*1.95209213188278,-0.023496159,-0.132190397,hypothetical,,,,,,,,,PMM1169
PMM1170,-0.095676011,0.287851066,-0.21606974,0.533401147,-0.434424591,0.263966105,0.094601588,0.194626751,conserved hypothetical protein,,,,,,,,,PMM1170
PMM1171,0.288172275,0.314739067,-0.312106951,-0.354784474,-0.442764969,-0.658878303,-0.39255722,0.100934857,isiB Flavodoxin,,,,,,,,,PMM1171
PMM1172,-0.637012332,-0.346242095,-0.408774907,-0.338491287,-0.816716715,-0.990003425,0.209443473,0.172964002,conserved hypothetical protein,,,,,,,,,PMM1172
PMM1173,-0.30775015,-0.826110404,-0.759950322,-0.921988399,-0.295034664,-0.964956745,0.979553126,0.654366126,conserved hypothetical protein,,,,,,,,,PMM1173
PMM1174,-0.575561609,-0.180591781,0.229937637,0.449386839,-0.156301061,-0.438339094,-0.176771386,-0.052467947,hypothetical,,,,,,,,,PMM1174
PMM1175,-0.871663728,-0.614110339,-0.02990863,-0.188550103,-0.417610311,-0.196110429,-0.484496335,-0.429306692,"possible AEC transporter family, substrateunknown",,,,,,,,,PMM1175
PMM1176,-0.107705911,-0.358542497,-0.340711078,-0.582716208,0.107509059,0.608802414,0.194284137,0.986585394,"possible Helix-turn-helix protein, copG family",,,,,,,,,PMM1176
PMM1177,-0.355721462,-0.839934012,-0.429904789,-0.045631779,-0.056657243,-1.223687134,0.342081306,0.111774594,conserved hypothetical protein,,,,,,,,,PMM1177
PMM1178,-0.644605465,-0.069722339,0.009914981,0.355528148,0.033152299,0.060944991,0.060811716,-0.100724067,Glycosyl transferases group 1,,,,,,,,,PMM1178
PMM1179,-1.571259479,-0.872957673,-0.72758876,-1.105277035,-0.1391555,-0.655800759,-0.268373606,-0.465056775,"putative SMR family transporter, possible pecMhomologue",,,,,,,,,PMM1179
PMM1180,-0.422450813,-0.077651438,-0.368543733,0.565135515,-0.951502153,-0.436267431,-0.430490302,-0.177937255,sppA signal peptide peptidase SppA (protease IV),,,,,,,,,PMM1180
PMM1181,-0.538431466,-0.316701369,-0.908453353,-0.623097082,-0.790917061,-0.77717978,0.05206675,-0.268354008,tyrA Chorismate mutase,,,,,,,,,PMM1181
PMM1182,-0.430849819,0.065040515,-0.476696912,-0.926217988,**-1.06767447290099,-1.255852658,-0.342387313,-0.189514723,conserved hypothetical protein,,,,,,,,,PMM1182
