Group,Gene Function,Gene NO.,Gene Locus,logFC-15min_vs_CT30m,logFC-1h_vs_CT30m,logFC-3h_vs_CT30m,logFC-5h_vs_CT30m,logFC-7h_vs_CT30m,Pvalue-15min_vs_CT30m,Pvalue-1h_vs_CT30m,Pvalue-3h_vs_CT30m,Pvalue-5h_vs_CT30m,Pvalue-7h_vs_CT30m,resolved_locus_tag,resolution_method
Group 3,chlorophyll synthase ChlG,gene1761,SYNWH7803_RS08760,0.310647134329426,0.420794974554519,0.775077029173539,-0.149940045424576,-0.502350842291067,0.639309897178673,0.530261492984728,0.246270309055234,0.825397342158142,0.461895397034067,SynWH7803_1776,tier1:Gene Locus
Group 3,hypothetical protein,gene1648,SYNWH7803_RS08195,-1.40170495820799,-0.566318323359971,-1.54412543014677,-0.150311031529991,0.0651126694353516,0.0390727866055515,0.412936065751213,0.0257288761549981,0.825464674833063,0.931908968875893,SynWH7803_1662,tier1:Gene Locus
Group 3,hypothetical protein,gene987,SYNWH7803_RS04925,-0.492522104883881,-0.593172661324731,-0.35089914196711,-0.150525280033492,-0.0029131599670103,0.485766558883759,0.424255852954268,0.646907717924191,0.850498235856023,1.0,SynWH7803_1001,tier1:Gene Locus
Group 3,hypothetical protein,gene1390,SYNWH7803_RS06910,-0.293111701083275,0.174146221959624,-0.142157447822131,-0.152274734369033,-0.138107711094321,0.692243272087711,0.845764187417706,0.855839528310281,0.865755890155733,0.914638544035735,SynWH7803_1403,tier1:Gene Locus
Group 3,hypothetical protein,gene1445,SYNWH7803_RS07190,0.300867498964704,0.2282294078676,0.393916596397429,-0.154025247738537,-0.220077752508887,0.673656924857893,0.749064500539283,0.572349277751555,0.848305091194633,0.802347715508659,SynWH7803_1457,tier1:Gene Locus
Group 3,glycolate oxidase,gene1804,SYNWH7803_RS08965,-0.211179308180879,-0.0023131127429533,-0.0020597540830924,-0.154873396161427,0.104808962848061,0.762040401676185,1.0,1.0,0.82769046825711,0.883705945121822,SynWH7803_1820,tier1:Gene Locus
Group 3,acyl-CoA desaturase,gene2407,SYNWH7803_RS11945,-0.174051273812476,0.200854094747714,0.261604702895219,-0.155084115046283,-0.624241186551578,0.792970553494683,0.764849923836417,0.696977775648154,0.817620574361258,0.355028480092169,SynWH7803_2415,tier1:Gene Locus
Group 3,hypothetical protein,gene2483,SYNWH7803_RS12320,-0.490648021453509,-0.131889090433204,-0.251335537964579,-0.155434660120071,0.38174742005339,0.475368227460473,0.876606893970796,0.734661837577005,0.83782589584733,0.597950783650181,SynWH7803_2490,tier1:Gene Locus
Group 3,deoxyribodipyrimidine photo-lyase,gene643,SYNWH7803_RS03215,-0.019694853323187,-0.232865216190635,-0.324660403254216,-0.157430549906249,0.0866181093837934,0.987480137328802,0.753589137943138,0.633628179556645,0.830594108420326,0.904531372879677,SynWH7803_0636,tier1:Gene Locus
Group 3,thioredoxin,gene319,SYNWH7803_RS01595,0.551748013914966,0.43527163151226,0.586472634623759,-0.158167939525467,0.333055839224519,0.431326992598749,0.54852701271179,0.39820769360515,0.846160893525939,0.641364200625447,SynWH7803_0324,tier1:Gene Locus
Group 3,hypothetical protein,gene1465,SYNWH7803_RS07290,-0.222407906687139,1.29662618820309,0.960382842860658,-0.159525632460527,-0.0683660097107324,0.759739033405533,0.062573182276752,0.168872854448826,0.856565545574439,0.970039110919012,SynWH7803_1477,tier1:Gene Locus
Group 3,Na+/galactoside symporter,gene1123,SYNWH7803_RS05605,-0.301624234190115,-0.0896068738906471,0.0841298826916811,-0.160410604845114,-0.0824367086035936,0.669074429546372,0.922077977789593,0.913854071223178,0.829534578789323,0.921252801426467,SynWH7803_1136,tier1:Gene Locus
Group 3,alpha-D-glucose phosphate-specific phosphoglucomutase,gene2150,SYNWH7803_RS10670,0.342778058830662,0.333105049426122,0.081530263446196,-0.160622392417307,-0.344755561110628,0.605521342579965,0.623104140772427,0.907897765759821,0.818651680284709,0.619375404547167,SynWH7803_2164,tier1:Gene Locus
Group 3,hypothetical protein,gene1974,SYNWH7803_RS09805,-0.271419792703716,-0.372617149844109,-0.140009029400251,-0.161613013196945,0.266657922380013,0.705523957298777,0.62428684869194,0.860344758667462,0.836687692018809,0.725938317107089,SynWH7803_1986,tier1:Gene Locus
Group 3,"6,7-dimethyl-8-ribityllumazine synthase",gene86,SYNWH7803_RS00455,-0.0628094460773453,0.380360219260057,0.345012368858136,-0.161846072451242,-0.206549426898317,0.932393580156139,0.57852211939934,0.60589468003492,0.819128855685152,0.773207761999129,SynWH7803_0088,tier1:Gene Locus
Group 3,amidophosphoribosyltransferase,gene3,SYNWH7803_RS00035,0.212592976146713,0.395553447934674,0.430794637339329,-0.162093785669804,-0.549318722575088,0.74797459982223,0.551617354816986,0.516904571888313,0.809386624370799,0.421762958506427,SynWH7803_0004,tier1:Gene Locus
Group 3,photosystem I reaction center subunit II,gene455,SYNWH7803_RS02270,1.12505838329954,0.0149915913277946,0.358220173416241,-0.163048339987627,-0.579136211539823,0.0892612199084507,0.982482452626064,0.585048911298409,0.804240595730679,0.379829727197744,SynWH7803_0457,tier1:Gene Locus
Group 3,oxidoreductase,gene1521,SYNWH7803_RS07565,0.315070091790501,0.108254965459682,0.106819489424586,-0.16308835213596,-0.271189447604412,0.637552654557935,0.878664956207233,0.87640189997452,0.813424099574715,0.694747026670641,SynWH7803_1536,tier1:Gene Locus
Group 3,NAD(P)H-quinone oxidoreductase subunit K,gene247,SYNWH7803_RS01235,0.83232753118026,0.246686034699079,0.582681292887994,-0.163191456726969,-0.0741061568436265,0.212931380749839,0.718880793836141,0.385732141499166,0.820462568758924,0.920229566160783,SynWH7803_0253,tier1:Gene Locus
Group 3,DUF3134 domain-containing protein,gene2515,SYNWH7803_RS12480,-0.3225714664381,0.14875706151957,-0.0900812989657292,-0.16412051251975,-0.293893798886502,0.628496553974452,0.829588774028705,0.894993890443611,0.808867930257568,0.674414735808507,SynWH7803_2521,tier1:Gene Locus
Group 3,LD-carboxypeptidase,gene1844,SYNWH7803_RS09165,0.06047100213023,-0.238858497754741,0.0864118687393067,-0.165539051101878,0.480429397655001,0.936218292097556,0.788911566883409,0.930385262552564,0.825976547675867,0.513634946137529,SynWH7803_1857,tier1:Gene Locus
Group 3,hypothetical protein,gene931,SYNWH7803_RS04645,-1.18636539472855,-0.369880077586212,-0.566804127687425,-0.166094389926898,0.0082703772664105,0.113941030069542,0.67936206138042,0.46056466007855,0.900017540861698,1.0,SynWH7803_0941,tier1:Gene Locus
Group 3,DUF2721 domain-containing protein,gene1607,SYNWH7803_RS07990,-0.0810007396507338,0.0528841692554084,-0.295540802701194,-0.166428111044404,0.623826885939128,0.923431742945666,0.974403642446357,0.717384970070064,0.839163319639477,0.381929661253863,SynWH7803_1620,tier1:Gene Locus
Group 3,cytochrome C biogenesis protein CcdA,gene2018,SYNWH7803_RS10025,0.429500781973555,0.684838592528081,0.832483587587533,-0.16717477644839,0.0247446918482384,0.532731035292425,0.33844120905834,0.233421495408911,0.827137000747805,1.0,SYNWH7803_RS10025,locus_tag:Gene Locus
Group 3,glutathione peroxidase,gene144,SYNWH7803_RS00725,0.697553451384536,0.390890114642862,0.829072883435532,-0.167498295604461,-0.216162072103882,0.305655213949861,0.57458305796026,0.221488874030475,0.820103544997848,0.785846971653685,SynWH7803_0151,tier1:Gene Locus
Group 3,ATP-dependent Clp protease ClpS,gene1198,SYNWH7803_RS05970,0.0354237529730262,-0.0523236775131533,-0.457081800709471,-0.168836234720998,0.253029147484075,0.977898505574633,0.960135623600031,0.518622332142227,0.818897516218117,0.751606178842643,SynWH7803_1210,tier1:Gene Locus
Group 3,ecotin,gene2460,SYNWH7803_RS12210,0.326920028101996,-0.169627980790732,-0.0871226918591847,-0.168962138467559,-0.141592091425084,0.625007364287521,0.819821449754282,0.904706006445807,0.803691204518671,0.852725312855367,SynWH7803_2468,tier1:Gene Locus
Group 3,hypothetical protein,gene171,SYNWH7803_RS00860,0.190395536878832,-0.419658057924617,0.32396042029908,-0.169403583627429,0.620386615155146,0.801852735926115,0.60200807862638,0.680320312804031,0.86314931183664,0.413611852339931,SynWH7803_0179,tier1:Gene Locus
Group 3,glycosidase,gene2466,SYNWH7803_RS12240,-1.48355254955722,-0.57996223569474,-1.1137200123427,-0.169958471643827,0.318605256201693,0.0357870370751729,0.425305331988954,0.114431179168873,0.813218863744638,0.669587381536293,SynWH7803_2474,tier1:Gene Locus
Group 3,hypothetical protein,gene1268,SYNWH7803_RS06300,-0.329987973285669,0.37853753633583,-0.164598360494511,-0.1703230114525,-0.318024938573928,0.625796719483139,0.581295765887583,0.822293654148586,0.814279234381868,0.650805126703799,SynWH7803_1279,tier1:Gene Locus
Group 3,arsenical-resistance protein,gene1060,SYNWH7803_RS05295,0.541299389156749,0.538829881698449,0.783469574403231,-0.170584102911981,0.101180091587028,0.430064312541196,0.469491108433398,0.268569995110074,0.85815636539894,0.932657068114686,SynWH7803_1075,tier1:Gene Locus
Group 3,(2Fe-2S)-binding protein,gene1645,SYNWH7803_RS08180,-0.476250295143813,-2.0052988831817,-1.02599737607494,-0.171786856632007,-0.372896917432364,0.725047358553186,0.18695652173913,0.442578710644678,1.0,1.0,SynWH7803_1659,tier1:Gene Locus
Group 3,serine--tRNA ligase,gene1891,SYNWH7803_RS09390,-0.699106360479338,-0.568996194934467,-0.311434387561516,-0.171919378797778,-0.490844226416566,0.289102943882179,0.389451128910269,0.636819284852404,0.7952866958333,0.458819255461411,SynWH7803_1905,tier1:Gene Locus
Group 3,membrane protein,gene1811,SYNWH7803_RS09000,-0.360760579097777,0.0503410889930712,-0.0898223874369288,-0.172224147624168,0.369366784263998,0.608910489303636,0.961863204904518,0.916938197426449,0.841456716988507,0.624044879447201,SynWH7803_1827,tier1:Gene Locus
Group 3,hypothetical protein,gene2490,SYNWH7803_RS12355,-0.9890719395917,0.351121164479063,-1.04005890391802,-0.173746762169765,1.19044814955288,0.343208477402314,0.792442655250452,0.324544005242366,1.0,0.205414303363307,SynWH7803_2496,tier1:Gene Locus
Group 3,hypothetical protein,gene832,SYNWH7803_RS04160,0.0527531498975668,0.0643614555789492,0.444363236011375,-0.173746762169765,0.418626751876246,1.0,1.0,0.656346857385343,1.0,0.745854585473486,SynWH7803_0826,tier1:Gene Locus
Group 3,UPF0016 domain-containing protein,gene1093,SYNWH7803_RS05455,1.0486275780234,0.795276932771425,0.0603900799024391,-0.173746762169765,-0.378371167558364,0.199277472465594,0.421155800327721,1.0,1.0,0.854436836881098,SynWH7803_1108,tier1:Gene Locus
Group 3,hypothetical protein,gene2525,SYNWH7803_RS12530,0.105302668596442,0.188609452774375,0.122181023548063,-0.174239753244165,-0.058674740206092,0.875917901827478,0.77888416769823,0.857268083345202,0.799308169324244,0.944606927067467,SynWH7803_2531,tier1:Gene Locus
Group 3,GMC family oxidoreductase,gene719,SYNWH7803_RS03595,0.607860804584491,-0.479876400700843,-0.162913819707004,-0.174955152368292,-0.221900183613114,0.358661175699077,0.476371264082622,0.809689308625434,0.795094444134093,0.747800215666411,SynWH7803_0712,tier1:Gene Locus
Group 3,formyltetrahydrofolate deformylase,gene2503,SYNWH7803_RS12420,0.0950067428626308,0.0184858975861752,0.107603003787016,-0.175462671186943,0.234498212648517,0.905233896568852,0.999999999999999,0.878179430728629,0.823702670903329,0.775703959295948,SynWH7803_2509,tier1:Gene Locus
Group 3,tRNA-(ms[2]io[6]A)-hydroxylase,gene556,SYNWH7803_RS02780,-0.435396916945756,0.557610425858381,-0.446375140178184,-0.175558994995314,-0.0483455638681567,0.524663386546613,0.421819698683085,0.52395297565453,0.81978735094078,0.962271931144089,SynWH7803_0550,tier1:Gene Locus
Group 3,photosystem I assembly protein Ycf3,gene2238,SYNWH7803_RS11110,-0.0525631850443656,-0.139555737396441,-0.142997536458194,-0.175655424750294,-0.191237756629091,0.944575752995508,0.836579939224562,0.837276711180449,0.800543699244155,0.779162305140879,SynWH7803_2246,tier1:Gene Locus
Group 3,DNA-binding response regulator,gene2240,SYNWH7803_RS11120,0.125788232265928,-0.174044908416013,-0.27014023117543,-0.175667485927757,-0.839072010949569,0.853203206578594,0.807116255993425,0.690918729670296,0.798294184428939,0.220684504032976,SynWH7803_2248,tier1:Gene Locus
Group 3,mannosyltransferase,gene132,SYNWH7803_RS00665,0.0472312926783072,-0.121973653409327,-0.365514464375099,-0.176800030239713,-0.392881075336274,0.946467121549415,0.855980022314723,0.588556119296112,0.793572971459218,0.570588831883956,SynWH7803_0139,tier1:Gene Locus
Group 3,YbaB/EbfC family nucleoid-associated protein,gene25,SYNWH7803_RS00145,0.682768689540983,0.785253251792156,0.900467030678464,-0.177268950757937,-0.0659832791160737,0.308185094858029,0.242553251685316,0.182238983177313,0.805946514576135,0.935245336997082,SynWH7803_0026,tier1:Gene Locus
Group 3,thioredoxin,gene2195,SYNWH7803_RS10895,0.697916854072707,0.41717777980173,0.517589780124984,-0.177635429711432,-0.0778091617670694,0.292277507022161,0.53265364332291,0.437382833316817,0.790917147440443,0.913610331363056,SynWH7803_2205,tier1:Gene Locus
Group 3,NAD(P)H-quinone oxidoreductase subunit I,gene2282,SYNWH7803_RS11325,0.709059672554606,0.382806219837629,0.533102581438045,-0.17963137055151,-0.570090302975442,0.285434997643087,0.567099464037487,0.422927563020671,0.791681181249252,0.402297633790177,SynWH7803_2290,tier1:Gene Locus
Group 3,DUF1350 domain-containing protein,gene1025,SYNWH7803_RS05115,-0.144944775827422,-0.0749546818708465,-0.357459529315007,-0.180364561321396,-0.102454813700998,0.845258843843975,0.970541626183372,0.634991191922516,0.82307655735639,0.925514070880224,SynWH7803_1041,tier1:Gene Locus
Group 3,uroporphyrinogen decarboxylase,gene762,SYNWH7803_RS03810,0.440428154783257,0.0080090300407707,0.436414852137706,-0.181330269309524,-0.590525855632341,0.504974792251269,0.995681152917129,0.511105748207922,0.791506054487291,0.384113083242568,SynWH7803_0755,tier1:Gene Locus
Group 3,hypothetical protein,gene213,SYNWH7803_RS01065,-0.191746828049346,-0.110599344559122,0.424626277921571,-0.181389754381013,-0.27080048362519,0.782219955575639,0.891742257839376,0.539115907132627,0.803841376560793,0.741819109046717,SynWH7803_0219,tier1:Gene Locus
Group 3,DNA-formamidopyrimidine glycosylase,gene543,SYNWH7803_RS02710,0.771739801000305,-0.0634111440482737,0.198741091430628,-0.181548866194968,-0.644299083019318,0.245191234062195,0.932766372493888,0.766067243812757,0.790917147440443,0.34813286930203,SynWH7803_0539,tier1:Gene Locus
Group 3,DNA recombination/repair protein RecA,gene436,SYNWH7803_RS02175,0.402567224376592,0.353624230983376,0.382731159202405,-0.182222240471628,-0.337353452707891,0.541211087390465,0.594426182391162,0.563168682704391,0.786865272563629,0.614767448411591,SynWH7803_0439,tier1:Gene Locus
Group 3,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,gene1140,SYNWH7803_RS05690,-0.0478979617985597,0.0743462021471236,0.0802998121848931,-0.18255148539484,-0.204293930599996,0.951891597307379,0.939200226840961,0.915342838051512,0.808010177206911,0.805445414450905,SynWH7803_1153,tier1:Gene Locus
Group 3,hypothetical protein,gene2388,SYNWH7803_RS12940,-1.52745630057713,-0.997340700334393,-1.39656003824083,-0.182623457327886,-0.560544514605245,0.0249558530398705,0.14187497441252,0.0403472050364544,0.794453731217954,0.40992041993704,SynWH7803_2396,tier1:Gene Locus
Group 3,transporter,gene360,SYNWH7803_RS01800,0.0586494601013674,0.841846853695246,0.292996332154478,-0.183634318585446,-0.280557684501513,0.933284576220854,0.23754701052567,0.682477395362337,0.80424123385791,0.744483326150739,SynWH7803_0365,tier1:Gene Locus
Group 3,photosystem I reaction center subunit XII,gene501,SYNWH7803_RS02500,0.952733396040212,0.014518194994137,0.312679446508943,-0.184330373767156,-0.291682584434338,0.148622119861023,0.982761526278925,0.633214481605741,0.778730174020081,0.656948987265048,SynWH7803_0503,tier1:Gene Locus
Group 3,outer membrane protein / surface antigene,gene1946,SYNWH7803_RS09665,-0.323041897373541,0.558418922790901,-0.212424362024067,-0.184784777361283,-0.447013813443177,0.624010869433537,0.398026999819165,0.748121497494361,0.780117604637359,0.504512329406027,SynWH7803_1959,tier1:Gene Locus
Group 3,M48 family peptidase,gene2418,SYNWH7803_RS12000,-0.205397583858327,0.02865009917893,0.330011216455017,-0.18610818464131,0.356398184661417,0.776330418583888,0.969519095487699,0.661500977461769,0.810446340221173,0.665889046929355,SynWH7803_2426,tier1:Gene Locus
Group 3,inorganic pyrophosphatase,gene612,SYNWH7803_RS03060,0.139931331255494,-0.0902986146857499,-0.0802483579443134,-0.186294035621346,-0.775488053333121,0.831734292145546,0.892298545088849,0.903985177283213,0.778311936929063,0.244217186418093,SynWH7803_0605,tier1:Gene Locus
Group 3,aldo/keto reductase,gene469,SYNWH7803_RS02340,-0.617501768281674,-0.309862879968889,-0.442255777482467,-0.188305524598447,0.187845146730769,0.377247262988396,0.678250978054597,0.523261582396493,0.80679828376198,0.821482961705249,SynWH7803_0470,tier1:Gene Locus
Group 3,hypothetical protein,gene1200,SYNWH7803_RS05980,-0.55739044916544,-0.135404574049672,-0.343230756381756,-0.188347116234794,-0.463275507259209,0.402756254274065,0.844168729893658,0.607782827454851,0.78293342426416,0.494621096905854,SynWH7803_1212,tier1:Gene Locus
Group 3,3-deoxy-7-phosphoheptulonate synthase,gene2498,SYNWH7803_RS12395,-0.233270730258147,-0.102599006418213,-0.0015056820079302,-0.189036564095433,0.0215520311632489,0.730370331802169,0.881050270785751,1.0,0.783971482087815,0.982764304848116,SynWH7803_2504,tier1:Gene Locus
Group 3,50S ribosomal protein L32,gene1101,SYNWH7803_RS05495,-0.564225948575346,0.148473387183463,-0.366712357714766,-0.189097334784079,-0.673648673147076,0.3908912274307,0.821923836737088,0.57732276292048,0.774398567020656,0.310091284715507,SynWH7803_1115,tier1:Gene Locus
Group 3,efflux RND transporter periplasmic adaptor subunit,gene2153,SYNWH7803_RS10685,-0.55141368314468,-0.557880341799335,-0.39723835151202,-0.1902786827521,-0.436733021664125,0.406206103964018,0.409426318681178,0.553123281241467,0.777870349484956,0.520149939581848,SynWH7803_2167,tier1:Gene Locus
Group 3,photosystem II reaction center protein Ycf12,gene1095,SYNWH7803_RS05465,0.266597457800273,0.0734156497244997,-0.0140125881576533,-0.191889768441462,-0.94075784827847,0.68687104892207,0.916133944687946,0.985572401082282,0.77418917556391,0.168770699306926,SYNWH7803_RS05465,locus_tag:Gene Locus
Group 3,NAD(P)-dependent oxidoreductase,gene35,SYNWH7803_RS00195,-0.147852505342745,-0.282819618172122,-0.242074841990593,-0.193407129967924,0.671057336765384,0.838482829650963,0.708207422645138,0.756941769043408,0.805674946111129,0.340336052879669,SynWH7803_0036,tier1:Gene Locus
