gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2785714313	216	100	1	216	1	216	0.0e+00	489	KO:K11175	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	EC:2.1.2.2	
2785714315	820	100	1	820	1	820	0.0e+00	1880	KO:K06445	acyl-CoA dehydrogenase [EC:1.3.99.-]	EC:1.3.99.-	
2785714318	243	100	1	243	1	243	0.0e+00	556	KO:K15256	tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	
2785714319	332	100	1	332	1	332	0.0e+00	790	KO:K15257	tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	
2785714320	290	100	1	290	1	290	0.0e+00	680	KO:K15918	D-glycerate 3-kinase [EC:2.7.1.31]	EC:2.7.1.31	
2785714321	269	100	1	269	1	269	0.0e+00	630	KO:K07026	mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]	EC:3.1.3.70	
2785714322	407	100	1	407	1	407	0.0e+00	944	KO:K13693	glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266]	EC:2.4.1.266	
2785714323	584	100	1	584	1	584	0.0e+00	1370	KO:K00690	sucrose phosphorylase [EC:2.4.1.7]	EC:2.4.1.7	
2785714324	237	100	1	237	1	237	0.0e+00	546	KO:K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	EC:3.1.3.18	
2785714325	404	100	1	404	1	404	0.0e+00	904	KO:K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	EC:2.10.1.1	
2785714326	457	100	1	457	1	457	0.0e+00	1010	KO:K26939	MATE family, multidrug efflux pump		
2785714327	239	100	1	239	1	239	0.0e+00	542	KO:K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	EC:2.7.7.76	
2785714328	393	100	1	393	1	393	0.0e+00	920	KO:K09989	uncharacterized protein		
2785714330	321	100	1	321	1	321	0.0e+00	717	KO:K01738	cysteine synthase [EC:2.5.1.47]	EC:2.5.1.47	
2785714351	284	100	1	284	1	284	0.0e+00	655	KO:K06889	uncharacterized protein		
2785714355	585	100	1	585	1	585	0.0e+00	1330	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:2.3.2.2	
2785714355	585	100	1	585	1	585	0.0e+00	1330	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:3.4.19.13	
2785714359	184	100	1	184	1	184	0.0e+00	432	KO:K00432	glutathione peroxidase [EC:1.11.1.9]	EC:1.11.1.9	
2785714360	200	100	1	200	1	200	0.0e+00	447	KO:K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	EC:1.7.1.17	
2785714361	821	100	1	821	1	821	0.0e+00	1830	KO:K21449	trimeric autotransporter adhesin		
2785714362	413	100	1	413	1	413	0.0e+00	944	KO:K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	EC:2.5.1.49	
2785714365	396	100	1	396	1	396	0.0e+00	899	KO:K00813	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	
2785714368	152	100	1	152	1	152	3.4e-106	348	KO:K09768	uncharacterized protein		
2785714373	748	100	1	748	1	748	0.0e+00	1710	KO:K02014	iron complex outermembrane recepter protein		
2785714375	720	100	1	720	1	720	0.0e+00	1680	KO:K01322	prolyl oligopeptidase [EC:3.4.21.26]	EC:3.4.21.26	
2785714379	308	100	1	308	1	308	0.0e+00	669	KO:K03522	electron transfer flavoprotein alpha subunit		
2785714380	250	100	1	250	1	250	0.0e+00	543	KO:K03521	electron transfer flavoprotein beta subunit		
2785714381	549	100	1	549	1	549	0.0e+00	1300	KO:K00311	electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	EC:1.5.5.1	
2785714382	132	100	1	132	1	132	3.7e-88	294	KO:K03746	DNA-binding protein H-NS		
2785714383	259	100	1	259	1	259	0.0e+00	606	KO:K01175	esterase [EC:3.1.-.-]	EC:3.1.-	
2785714385	174	100	1	174	1	174	2.4e-128	413	KO:K03839	flavodoxin I		
2785714386	668	100	1	668	1	668	0.0e+00	1420	KO:K03406	methyl-accepting chemotaxis protein		
2785714387	142	100	1	142	1	142	1.1e-102	337	KO:K03711	Fur family transcriptional regulator, ferric uptake regulator		
2785714388	442	100	1	442	1	442	0.0e+00	1010	KO:K07495	putative transposase		
2785714389	288	100	1	288	1	288	0.0e+00	668	KO:K00824	D-alanine transaminase [EC:2.6.1.21]	EC:2.6.1.21	
2785714391	246	100	1	246	1	246	0.0e+00	557	KO:K06351	inhibitor of KinA		
2785714392	245	100	1	245	1	245	0.0e+00	547	KO:K07160	5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]	EC:3.5.2.9	
2785714393	305	100	1	305	1	305	0.0e+00	687	KO:K00243	uncharacterized protein		
2785714394	130	100	1	130	1	130	2.2e-88	295	KO:K07397	putative redox protein		
2785714395	377	100	1	377	1	377	0.0e+00	824	KO:K03585	membrane fusion protein, multidrug efflux system		
2785714396	1127	100	1	1127	1	1127	0.0e+00	2440	KO:K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family		
2785714397	1059	100	1	1059	1	1059	0.0e+00	2340	KO:K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family		
2785714400	406	100	1	406	1	406	0.0e+00	934	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.2	
2785714400	406	100	1	406	1	406	0.0e+00	934	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.66	
2785714401	199	100	1	199	1	199	0.0e+00	456	KO:K08722	5'-deoxynucleotidase [EC:3.1.3.89]	EC:3.1.3.89	
2785714402	447	100	1	447	1	447	0.0e+00	1050	KO:K01129	dGTPase [EC:3.1.5.1]	EC:3.1.5.1	
2785714403	335	100	1	335	1	335	0.0e+00	790	KO:K07147	methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]	EC:1.8.-	
2785714404	219	100	1	219	1	219	0.0e+00	512	KO:K17247	methionine sulfoxide reductase heme-binding subunit		
2785714407	205	100	1	205	1	205	0.0e+00	486	KO:K09858	SEC-C motif domain protein		
2785714408	471	100	1	471	1	471	0.0e+00	1130	KO:K01176	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	
2785714409	324	100	1	324	1	324	0.0e+00	740	KO:K00344	NADPH:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	
2785714411	411	100	1	411	1	411	0.0e+00	948	KO:K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	EC:1.3.8.7	
2785714413	876	100	1	876	1	876	0.0e+00	2000	KO:K02014	iron complex outermembrane recepter protein		
2785714414	330	100	1	330	1	330	0.0e+00	769	KO:K07402	xanthine dehydrogenase accessory factor		
2785714417	457	100	1	457	1	457	0.0e+00	1030	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	EC:1.3.98.3	
2785714418	413	100	1	413	1	413	0.0e+00	918	KO:K02017	molybdate transport system ATP-binding protein [EC:7.3.2.5]	EC:7.3.2.5	
2785714419	231	100	1	231	1	231	0.0e+00	504	KO:K02018	molybdate transport system permease protein		
2785714420	406	100	1	406	1	406	0.0e+00	898	KO:K02020	molybdate transport system substrate-binding protein		
2785714421	157	100	1	157	1	157	4.5e-112	365	KO:K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	EC:2.8.1.12	
2785714422	82	100	1	82	1	82	3.3e-51	184	KO:K03636	sulfur-carrier protein		
2785714423	159	100	1	159	1	159	5.4e-112	365	KO:K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	EC:4.6.1.17	
2785714424	168	100	1	168	1	168	1.8e-118	384	KO:K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	EC:2.7.7.75	
2785714425	256	100	1	256	1	256	0.0e+00	586	KO:K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	EC:2.7.7.80	
2785714426	372	100	1	372	1	372	0.0e+00	869	KO:K06987	uncharacterized protein		
2785714429	142	100	1	142	1	142	4.6e-93	309	KO:K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein		
2785714432	498	100	1	498	1	498	0.0e+00	1150	KO:K08303	U32 family peptidase [EC:3.4.-.-]	EC:3.4.-	
2785714436	393	100	1	393	1	393	0.0e+00	887	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	
2785714439	346	100	1	346	1	346	0.0e+00	798	KO:K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	EC:2.1.1.14	
2785714440	946	100	1	946	1	946	0.0e+00	2170	KO:K02014	iron complex outermembrane recepter protein		
2785714442	294	100	1	294	1	294	0.0e+00	644	KO:K11939	inner membrane transporter RhtA		
2785714443	341	99.12	1	341	1	341	0.0e+00	773	KO:K07486	transposase		
2785714445	199	100	1	199	1	199	0.0e+00	459	KO:K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	EC:3.2.2.21	
2785714452	733	100	1	733	1	733	0.0e+00	1660	KO:K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	EC:3.1.11.5	
2785714453	1316	100	1	1316	1	1316	0.0e+00	3000	KO:K03582	exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	EC:3.1.11.5	
2785714454	1207	100	1	1207	1	1207	0.0e+00	2760	KO:K03583	exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	EC:3.1.11.5	
2785714456	559	100	1	559	1	559	0.0e+00	1300	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	
2785714458	462	100	1	462	1	462	0.0e+00	1070	KO:K12574	ribonuclease J [EC:3.1.-.-]	EC:3.1.-	
2785714461	280	100	1	280	1	280	0.0e+00	624	KO:K23773	LysR family transcriptional regulator, flagellar master operon regulator		
2785714463	118	100	1	118	1	118	3.6e-82	276	KO:K09897	uncharacterized protein		
2785714465	103	100	1	103	1	103	3.6e-65	226	KO:K22042	ArsR family transcriptional regulator, virulence genes transcriptional regulator		
2785714484	97	100	1	97	1	97	1.5e-63	220	KO:K09916	uncharacterized protein		
2785714486	552	100	1	552	1	552	0.0e+00	1260	KO:K03310	alanine or glycine:cation symporter, AGCS family		
2785714488	481	100	1	481	1	481	0.0e+00	1090	KO:K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	EC:1.2.1.12	
2785714490	142	100	1	142	1	142	1.9e-108	353	KO:K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	EC:1.8.4.12	
2785714491	517	100	1	517	1	517	0.0e+00	1200	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.343	
2785714491	517	100	1	517	1	517	0.0e+00	1200	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.44	
2785714492	695	100	1	695	1	695	0.0e+00	1660	KO:K01214	isoamylase [EC:3.2.1.68]	EC:3.2.1.68	
2785714493	727	100	1	727	1	727	0.0e+00	1770	KO:K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	EC:2.4.1.18	
2785714494	732	100	1	732	1	732	0.0e+00	1710	KO:K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	EC:2.4.1.25	
2785714495	331	100	1	331	1	331	0.0e+00	748	KO:K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	EC:1.2.1.12	
2785714496	283	100	1	283	1	283	0.0e+00	675	KO:K01792	glucose-6-phosphate 1-epimerase [EC:5.1.3.15]	EC:5.1.3.15	
2785714497	214	100	1	214	1	214	0.0e+00	486	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.2.14	
2785714497	214	100	1	214	1	214	0.0e+00	486	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.3.42	
2785714498	317	100	1	317	1	317	0.0e+00	728	KO:K00845	glucokinase [EC:2.7.1.2]	EC:2.7.1.2	
2785714499	608	100	1	608	1	608	0.0e+00	1380	KO:K01690	phosphogluconate dehydratase [EC:4.2.1.12]	EC:4.2.1.12	
2785714500	230	100	1	230	1	230	0.0e+00	513	KO:K01057	6-phosphogluconolactonase [EC:3.1.1.31]	EC:3.1.1.31	
2785714501	497	100	1	497	1	497	0.0e+00	1160	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.363	
2785714501	497	100	1	497	1	497	0.0e+00	1160	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.49	
2785714502	283	100	1	283	1	283	0.0e+00	630	KO:K19337	RpiR family transcriptional regulator, carbohydrate utilization regulator		
2785714503	478	100	1	478	1	478	0.0e+00	1040	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	
2785714504	302	100	1	302	1	302	0.0e+00	694	KO:K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	EC:3.2.2.9	
2785714505	341	99.12	1	341	1	341	0.0e+00	773	KO:K07486	transposase		
2785714508	268	100	1	268	1	268	0.0e+00	632	KO:K21929	uracil-DNA glycosylase [EC:3.2.2.27]	EC:3.2.2.27	
2785714509	199	100	1	199	1	199	0.0e+00	440	KO:K04065	hyperosmotically inducible periplasmic protein		
2785714514	221	100	1	221	1	221	0.0e+00	525	KO:K09190	uncharacterized protein		
2785714515	197	100	1	197	1	197	0.0e+00	462	KO:K09967	uncharacterized protein		
2785714517	618	100	1	618	1	618	0.0e+00	1440	KO:K07093	uncharacterized protein		
2785714519	252	100	1	252	1	252	0.0e+00	564	KO:K00065	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]	EC:1.1.1.127	
2785714520	287	100	1	287	1	287	0.0e+00	681	KO:K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	EC:5.3.1.17	
2785714524	338	100	1	338	1	338	0.0e+00	749	KO:K02529	LacI family transcriptional regulator, galactose operon repressor		
2785714525	496	100	1	496	1	496	0.0e+00	1140	KO:K01685	altronate hydrolase [EC:4.2.1.7]	EC:4.2.1.7	
2785714526	471	100	1	471	1	471	0.0e+00	1110	KO:K01812	glucuronate isomerase [EC:5.3.1.12]	EC:5.3.1.12	
2785714527	513	100	1	513	1	513	0.0e+00	1160	KO:K00040	fructuronate reductase [EC:1.1.1.57]	EC:1.1.1.57	
2785714528	212	100	1	212	1	212	0.0e+00	478	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.2.14	
2785714528	212	100	1	212	1	212	0.0e+00	478	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.3.42	
2785714529	323	100	1	323	1	323	0.0e+00	735	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	
2785714532	899	100	1	899	1	899	0.0e+00	2070	KO:K02014	iron complex outermembrane recepter protein		
2785714533	401	100	1	401	1	401	0.0e+00	959	KO:K15532	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	EC:3.2.1.172	
2785714535	396	100	1	396	1	396	0.0e+00	919	KO:K01051	pectinesterase [EC:3.1.1.11]	EC:3.1.1.11	
2785714539	1339	100	1	1339	1	1339	0.0e+00	3050	KO:K07004	uncharacterized protein		
2785714541	639	100	1	639	1	639	0.0e+00	1380	KO:K03406	methyl-accepting chemotaxis protein		
2785714546	384	100	1	384	1	384	0.0e+00	862	KO:K08325	NADP-dependent alcohol dehydrogenase [EC:1.1.-.-]	EC:1.1.-	
2785714550	500	100	1	500	1	500	0.0e+00	1200	KO:K03781	catalase [EC:1.11.1.6]	EC:1.11.1.6	
2785714552	450	100	1	450	1	450	0.0e+00	1010	KO:K02482	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785714571	478	100	1	478	1	478	0.0e+00	1070	KO:K14445	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5		
2785714572	197	100	1	197	1	197	0.0e+00	453	KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	
2785714573	368	100	1	368	1	368	0.0e+00	834	KO:K03593	ATP-binding protein involved in chromosome partitioning		
2785714574	675	100	1	675	1	675	0.0e+00	1580	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	
2785714575	279	100	1	279	1	279	0.0e+00	634	KO:K03442	small conductance mechanosensitive channel		
2785714578	263	100	1	263	1	263	0.0e+00	619	KO:K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	EC:3.1.2.6	
2785714579	554	100	1	554	1	554	0.0e+00	1280	KO:K08307	peptidoglycan lytic transglycosylase D [EC:4.2.2.29]	EC:4.2.2.29	
2785714584	460	100	1	460	1	460	0.0e+00	1070	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	
2785714585	163	100	1	163	1	163	4.7e-118	382	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	
2785714586	241	100	1	241	1	241	0.0e+00	577	KO:K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	EC:3.6.1.54	
2785714588	589	100	1	589	1	589	0.0e+00	1250	KO:K07192	flotillin		
2785714592	498	100	1	498	1	498	0.0e+00	1150	KO:K00690	sucrose phosphorylase [EC:2.4.1.7]	EC:2.4.1.7	
2785714594	331	100	1	331	1	331	0.0e+00	748	KO:K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]	EC:1.3.1.-	
2785714601	195	100	1	195	1	195	0.0e+00	457	KO:K08682	acyl carrier protein phosphodiesterase [EC:3.1.4.14]	EC:3.1.4.14	
2785714602	258	100	1	258	1	258	0.0e+00	596	KO:K06169	tRNA 2-(methylsulfanyl)-N6-isopentenyladenosine37 hydroxylase [EC:1.14.99.69]	EC:1.14.99.69	
2785714604	507	100	1	507	1	507	0.0e+00	1140	KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	EC:2.4.2.14	
2785714605	162	100	1	162	1	162	1.8e-110	361	KO:K03558	membrane protein required for colicin V production		
2785714606	206	100	1	206	1	206	0.0e+00	457	KO:K03749	DedD protein		
2785714607	466	100	1	466	1	466	0.0e+00	1050	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.12	
2785714607	466	100	1	466	1	466	0.0e+00	1050	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.17	
2785714608	281	100	1	281	1	281	0.0e+00	637	KO:K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	EC:2.1.3.15	
2785714608	281	100	1	281	1	281	0.0e+00	637	KO:K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	EC:6.4.1.2	
2785714609	263	100	1	263	1	263	0.0e+00	614	KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	
2785714610	1541	100	1	1541	1	1541	0.0e+00	3420	KO:K08086	pilus assembly protein FimV		
2785714611	338	100	1	338	1	338	0.0e+00	765	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	
2785714612	400	100	1	400	1	400	0.0e+00	908	KO:K03473	erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]	EC:1.1.1.290	
2785714614	205	100	1	205	1	205	0.0e+00	476	KO:K10914	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein		
2785714616	95	64.21	1	95	1	95	5.3e-37	145	KO:K19092	toxin ParE1/3/4		
2785714617	76	76	1	75	1	75	6.5e-35	137	KO:K07746	antitoxin ParD1/3/4		
2785714619	404	100	1	404	1	404	0.0e+00	904	KO:K00647	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	EC:2.3.1.41	
2785714620	521	100	1	521	1	521	0.0e+00	1200	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	
2785714622	686	100	1	686	1	686	0.0e+00	1580	KO:K15461	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	EC:1.5.-	
2785714622	686	100	1	686	1	686	0.0e+00	1580	KO:K15461	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	EC:2.1.1.61	
2785714628	145	100	1	145	1	145	1.9e-104	342	KO:K00657	diamine N-acetyltransferase [EC:2.3.1.57]	EC:2.3.1.57	
2785714633	497	100	1	497	1	497	0.0e+00	1130	KO:K05776	molybdate transport system ATP-binding protein		
2785714637	435	100	1	435	1	435	0.0e+00	966	KO:K02106	short-chain fatty acids transporter		
2785714639	917	100	1	917	1	917	0.0e+00	2080	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	
2785714642	236	100	1	236	1	236	0.0e+00	554	KO:K09906	elongation factor P hydroxylase [EC:1.14.-.-]	EC:1.14.-	
2785714644	149	100	1	149	1	149	3.2e-112	364	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	
2785714648	680	100	1	680	1	680	0.0e+00	1560	KO:K00219	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	EC:1.3.1.34	
2785714653	479	100	1	479	1	479	0.0e+00	1100	KO:K00635	diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]	EC:2.3.1.20	
2785714653	479	100	1	479	1	479	0.0e+00	1100	KO:K00635	diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]	EC:2.3.1.75	
2785714656	486	100	1	486	1	486	0.0e+00	1100	KO:K14674	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]	EC:2.3.1.51	
2785714656	486	100	1	486	1	486	0.0e+00	1100	KO:K14674	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]	EC:3.1.1.13	
2785714656	486	100	1	486	1	486	0.0e+00	1100	KO:K14674	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]	EC:3.1.1.3	
2785714656	486	100	1	486	1	486	0.0e+00	1100	KO:K14674	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]	EC:3.1.1.4	
2785714661	725	100	1	725	1	725	0.0e+00	1670	KO:K01354	oligopeptidase B [EC:3.4.21.83]	EC:3.4.21.83	
2785714662	236	100	1	236	1	236	0.0e+00	542	KO:K03603	GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA		
2785714663	524	100	1	524	1	524	0.0e+00	1170	KO:K03314	Na+:H+ antiporter, NhaB family		
2785714664	175	100	1	175	1	175	2.1e-129	416	KO:K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]	EC:1.8.5.9	
2785714666	164	100	1	164	1	164	1.4e-126	407	KO:K09160	uncharacterized protein		
2785714668	360	100	1	360	1	360	0.0e+00	822	KO:K08305	peptidoglycan lytic transglycosylase B [EC:4.2.2.29]	EC:4.2.2.29	
2785714669	98	100	1	98	1	98	6.3e-67	230	KO:K09902	uncharacterized protein		
2785714670	385	100	1	385	1	385	0.0e+00	868	KO:K03684	ribonuclease D [EC:3.1.13.5]	EC:3.1.13.5	
2785714671	550	100	1	550	1	550	0.0e+00	1260	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	
2785714673	217	100	1	217	1	217	0.0e+00	518	KO:K07285	outer membrane lipoprotein		
2785714675	238	100	1	238	1	238	0.0e+00	535	KO:K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB		
2785714676	639	100	1	639	1	639	0.0e+00	1450	KO:K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	EC:5.6.2.3	
2785714685	302	100	1	302	1	302	0.0e+00	678	KO:K07090	uncharacterized protein		
2785714690	346	100	1	346	1	346	0.0e+00	807	KO:K17837	metallo-beta-lactamase class B [EC:3.5.2.6]	EC:3.5.2.6	
2785714691	257	100	1	257	1	257	0.0e+00	578	KO:K03496	chromosome partitioning protein		
2785714693	300	100	1	300	1	300	0.0e+00	664	KO:K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	EC:2.4.2.17	
2785714694	434	100	1	434	1	434	0.0e+00	965	KO:K00013	histidinol dehydrogenase [EC:1.1.1.23]	EC:1.1.1.23	
2785714695	359	100	1	359	1	359	0.0e+00	812	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	
2785714696	356	100	1	356	1	356	0.0e+00	813	KO:K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	EC:3.1.3.15	
2785714696	356	100	1	356	1	356	0.0e+00	813	KO:K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	EC:4.2.1.19	
2785714697	213	100	1	213	1	213	0.0e+00	491	KO:K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	EC:4.3.2.10	
2785714698	245	100	1	245	1	245	0.0e+00	556	KO:K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	EC:5.3.1.16	
2785714699	270	100	1	270	1	270	0.0e+00	616	KO:K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	EC:4.3.2.10	
2785714700	205	100	1	205	1	205	0.0e+00	469	KO:K11755	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]	EC:3.5.4.19	
2785714700	205	100	1	205	1	205	0.0e+00	469	KO:K11755	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]	EC:3.6.1.31	
2785714703	281	100	1	281	1	281	0.0e+00	624	KO:K21990	formate-nitrite transporter family protein		
2785714704	1008	100	1	1008	1	1008	0.0e+00	2290	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	
2785714705	212	100	1	212	1	212	0.0e+00	479	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	
2785714707	784	100	1	784	1	784	0.0e+00	1820	KO:K02014	iron complex outermembrane recepter protein		
2785714709	104	47.37	11	104	6	100	2.7e-16	86.7	KO:K06077	outer membrane lipoprotein SlyB		
2785714710	131	100	1	131	1	131	6.2e-92	305	KO:K07136	uncharacterized protein		
