gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2785714399	264	77	191	2	126	2.1e-26	90.5	pfam09955	DUF2189	126
2785714400	406	33	395	3	349	1.2e-58	197	pfam00155	Aminotran_1_2	361
2785714401	199	6	187	1	182	5.4e-75	249	pfam12917	YfbR-like	182
2785714402	447	63	169	1	63	2.5e-08	32.1	pfam01966	HD	116
2785714402	447	340	432	2	90	1.2e-25	87.8	pfam13286	HD_assoc	91
2785714403	335	103	269	7	169	7.8e-34	114.6	pfam00174	Oxidored_molyb	169
2785714404	219	54	168	1	120	1.0e-17	62.3	pfam01794	Ferric_reduct	121
2785714405	143	23	143	7	120	1.5e-13	49.3	pfam09335	VTT_dom	123
2785714407	205	27	106	1	56	2.4e-14	51.9	pfam17775	YchJ_M-like	99
2785714407	205	184	202	1	18	1.9e-08	32	pfam02810	SEC-C	19
2785714408	471	36	256	9	180	6.6e-16	56.6	pfam00128	Alpha-amylase	347
2785714409	324	26	110	2	104	4.2e-18	63.5	pfam08240	ADH_N	104
2785714409	324	151	285	1	125	5.2e-36	121.4	pfam00107	ADH_zinc_N	129
2785714410	352	33	281	2	222	4.1e-54	181.8	pfam01636	APH	239
2785714411	411	6	136	2	113	2.7e-15	54.7	pfam02771	Acyl-CoA_dh_N	113
2785714411	411	140	241	1	97	4.3e-19	66.5	pfam02770	Acyl-CoA_dh_M	97
2785714411	411	253	404	1	149	6.3e-38	128.2	pfam00441	Acyl-CoA_dh_1	150
2785714412	228	4	213	1	192	4.9e-19	66.7	pfam00300	His_Phos_1	194
2785714413	876	75	184	2	107	6.1e-17	60	pfam07715	Plug	107
2785714413	876	288	838	20	426	7.0e-30	103.2	pfam00593	TonB_dep_Rec_b-barrel	436
2785714414	330	15	81	3	68	1.2e-17	61.6	pfam02625	XdhC_CoxI	68
2785714414	330	176	317	1	125	1.8e-22	78.1	pfam13478	XdhC_C	125
2785714415	225	18	219	1	190	4.1e-43	145.3	pfam01323	DSBA	191
2785714416	271	58	238	1	178	3.9e-15	54.7	pfam13472	Lipase_GDSL_2	178
2785714417	457	56	228	1	163	5.3e-20	70.2	pfam04055	Radical_SAM	166
2785714417	457	363	432	1	65	5.7e-08	30.7	pfam06969	HemN_C	67
2785714418	413	13	140	9	135	1.2e-22	79	pfam00005	ABC_tran	137
2785714419	231	32	225	1	175	3.5e-19	67.2	pfam00528	BPD_transp_1	184
2785714420	406	78	333	1	198	2.9e-37	126.6	pfam13531	SBP_bac_11	227
2785714421	157	5	124	3	113	2.3e-31	106.3	pfam02391	MoaE	114
2785714422	82	5	82	1	76	5.9e-18	63.2	pfam02597	ThiS	76
2785714423	159	15	150	1	136	3.1e-56	187.1	pfam01967	MoaC	136
2785714424	168	11	154	1	142	1.4e-30	103.9	pfam00994	MoCF_biosynth	144
2785714425	256	13	253	1	236	1.9e-70	234.6	pfam00899	ThiF	238
2785714426	372	33	368	1	287	9.0e-36	121.5	pfam04952	AstE_AspA	290
2785714427	311	1	311	19	310	2.0e-53	179.4	pfam02423	OCD_Mu_crystall	314
2785714428	371	18	361	20	361	3.2e-49	166	pfam00155	Aminotran_1_2	361
2785714429	142	1	42	1	42	2.5e-18	63.6	pfam13404	HTH_AsnC-type	42
2785714429	142	67	134	11	72	1.4e-08	32.5	pfam01037	AsnC_trans_reg	73
2785714431	812	98	290	1	189	1.9e-39	133.4	pfam17148	DUF5117	189
2785714431	812	414	733	3	314	2.7e-56	189	pfam16313	DUF4953	316
2785714432	498	100	375	9	231	2.3e-88	293.4	pfam01136	Peptidase_U32	233
2785714432	498	388	471	2	77	4.9e-21	72.7	pfam16325	Peptidase_U32_C	83
2785714433	81	8	58	1	51	1.1e-06	27	pfam12838	Fer4_7	52
2785714434	409	30	401	1	361	2.9e-64	215.4	pfam00155	Aminotran_1_2	361
2785714435	391	9	138	1	128	3.8e-13	47.8	pfam03435	Sacchrp_dh_NADP	129
2785714436	393	60	388	3	361	4.2e-50	168.9	pfam00155	Aminotran_1_2	361
2785714437	87	52	86	8	34	6.0e-08	30.5	pfam07498	Rho_N	43
2785714438	328	5	325	2	323	0.0e+00	578.7	pfam08908	MesX	323
2785714439	346	5	334	1	319	1.8e-35	120.7	pfam01717	Meth_synt_2	324
2785714440	946	50	164	5	107	6.0e-20	69.7	pfam07715	Plug	107
2785714440	946	354	912	23	436	1.8e-36	124.9	pfam00593	TonB_dep_Rec_b-barrel	436
2785714441	149	8	148	11	150	1.8e-20	71.7	pfam14526	Cass2	150
2785714442	294	144	279	3	133	1.4e-20	71.8	pfam00892	EamA	136
2785714443	341	6	148	1	153	2.7e-19	67.4	pfam01548	DEDD_Tnp_IS110	155
2785714443	341	211	296	1	80	1.2e-24	84.4	pfam02371	Transposase_20	87
2785714444	72	8	68	3	59	8.3e-19	65.4	pfam11160	Hva1_TUDOR	59
2785714445	199	4	199	2	177	4.5e-48	160.9	pfam02245	Pur_DNA_glyco	181
2785714447	126	2	108	2	120	1.0e-13	49.7	pfam00903	Glyoxalase	121
2785714448	112	7	104	3	101	2.9e-09	35.4	pfam12680	SnoaL_2	102
2785714449	206	14	206	3	180	2.6e-19	67.4	pfam01810	LysE	193
2785714450	527	55	118	1	64	5.7e-17	59.1	pfam00392	GntR	64
2785714450	527	168	518	31	361	1.5e-36	124.3	pfam00155	Aminotran_1_2	361
2785714452	733	200	351	1	132	1.2e-35	120.6	pfam13245	AAA_19	134
2785714452	733	642	694	2	51	4.3e-14	50.1	pfam13538	UvrD_C_2	52
2785714453	1316	26	472	9	269	8.0e-51	171.2	pfam00580	UvrD-helicase	271
2785714453	1316	713	877	230	345	7.2e-11	40	pfam13361	UvrD_C	350
2785714453	1316	1029	1291	31	190	1.2e-06	26.6	pfam12705	PDDEXK_1	247
2785714454	1207	2	338	1	313	1.1e-84	282.2	pfam04257	Exonuc_V_gamma	314
2785714454	1207	824	1057	8	190	1.1e-12	46.2	pfam17946	RecC_C	202
2785714455	217	6	171	2	162	4.1e-25	86.9	pfam08761	dUTPase_2	162
2785714456	559	22	395	6	384	6.7e-69	230.4	pfam00501	AMP-binding	384
2785714457	1390	850	954	2	103	6.4e-09	34	pfam13426	PAS_9	103
2785714457	1390	966	1121	1	157	1.0e-47	159.9	pfam00990	GGDEF	161
2785714457	1390	1142	1376	2	236	9.2e-56	186.8	pfam00563	EAL	236
2785714458	462	21	200	10	149	5.4e-14	50.5	pfam00753	Lactamase_B	196
2785714458	462	241	365	1	122	8.7e-31	104.3	pfam22505	RNase_J_b_CASP	126
2785714458	462	381	432	12	54	2.2e-08	31.9	pfam07521	RMMBL	63
2785714459	77	1	75	1	75	9.0e-30	100.7	pfam10982	DUF2789	75
2785714460	116	16	116	3	100	2.5e-30	102.6	pfam11042	DUF2750	102
2785714461	280	3	62	2	60	1.0e-19	68.2	pfam00126	HTH_1	60
2785714461	280	85	276	11	190	1.0e-09	36.1	pfam03466	LysR_substrate	209
2785714463	118	12	101	2	88	3.8e-32	108.1	pfam04219	DUF413	90
2785714464	249	13	78	19	71	5.0e-05	21.2	pfam05239	PRC	78
2785714464	249	144	220	8	74	1.2e-05	23.2	pfam05239	PRC	78
2785714465	103	28	74	1	45	1.1e-11	42.5	pfam01022	HTH_5	47
2785714466	114	20	105	10	92	3.1e-11	41.6	pfam00581	Rhodanese	102
2785714467	307	6	65	1	60	7.7e-18	62.2	pfam00126	HTH_1	60
2785714467	307	89	292	3	205	4.1e-31	105.9	pfam03466	LysR_substrate	209
2785714468	201	12	193	3	177	2.9e-43	145.3	pfam06055	ExoD	180
2785714469	443	4	114	1	109	2.7e-19	67.3	pfam00072	Response_reg	111
2785714469	443	134	300	1	167	9.9e-64	212	pfam00158	Sigma54_activat	168
2785714469	443	395	436	1	42	1.1e-14	51.8	pfam02954	HTH_8	42
2785714471	504	41	176	8	129	6.4e-22	75.9	pfam05227	CHASE3	138
2785714471	504	254	322	3	63	1.2e-09	36.1	pfam00512	HisKA	66
2785714471	504	363	488	1	109	2.0e-27	93.8	pfam02518	HATPase_c	111
2785714472	150	11	135	1	109	1.3e-18	65.2	pfam00072	Response_reg	111
2785714473	694	7	121	1	100	6.6e-14	50	pfam00072	Response_reg	111
2785714473	694	145	210	1	65	6.0e-20	69.1	pfam00512	HisKA	66
2785714473	694	257	375	1	107	1.7e-29	100.5	pfam02518	HATPase_c	111
2785714473	694	406	521	1	108	2.3e-23	80.4	pfam00072	Response_reg	111
2785714473	694	586	694	1	109	1.1e-19	68.6	pfam00072	Response_reg	111
2785714479	231	30	217	1	183	1.0e-52	176.5	pfam10677	DUF2490	186
2785714480	58	6	44	1	39	5.9e-15	53.3	pfam07043	DUF1328	39
2785714483	980	610	698	2	75	2.4e-09	35.4	pfam03993	DUF349	75
2785714483	980	696	752	23	74	1.4e-07	29.7	pfam03993	DUF349	75
2785714484	97	4	91	2	75	6.5e-29	97.8	pfam07023	DUF1315	82
2785714486	552	52	552	6	384	0.0e+00	440.7	pfam01235	Na_Ala_symp	392
2785714487	379	3	109	1	107	3.7e-40	134.4	pfam18027	Pepdidase_M14_N	107
2785714487	379	114	358	13	266	4.7e-24	83.4	pfam00246	Peptidase_M14	286
2785714488	481	131	243	2	100	1.1e-20	71.8	pfam00044	Gp_dh_N	101
2785714488	481	297	454	1	158	5.7e-43	144.2	pfam02800	Gp_dh_C	158
2785714489	294	38	239	1	199	2.0e-54	182.5	pfam11207	DUF2989	201
2785714490	142	15	134	2	120	5.1e-54	179.3	pfam01641	SelR	121
2785714491	517	15	185	1	157	1.7e-35	120.4	pfam03446	NAD_binding_2	161
2785714491	517	213	505	1	290	0.0e+00	433.9	pfam00393	6PGD	290
2785714492	695	20	106	1	83	2.0e-16	58	pfam02922	CBM_48	83
2785714492	695	186	368	10	177	1.9e-09	35.4	pfam00128	Alpha-amylase	347
2785714493	727	122	202	7	81	5.4e-20	69.5	pfam02922	CBM_48	83
2785714493	727	269	373	10	81	7.0e-07	27	pfam00128	Alpha-amylase	347
2785714493	727	626	725	1	93	2.8e-18	64	pfam02806	Alpha-amylase_C	95
2785714494	732	67	164	1	91	5.8e-19	66.2	pfam21226	MalQ_N	91
2785714494	732	184	707	1	461	1.5e-119	397.9	pfam02446	Glyco_hydro_77	465
2785714495	331	3	103	1	101	3.1e-43	144.2	pfam00044	Gp_dh_N	101
2785714495	331	155	312	1	158	7.3e-72	238.1	pfam02800	Gp_dh_C	158
2785714496	283	17	281	7	297	1.2e-34	118	pfam01263	Aldose_epim	299
2785714497	214	10	204	3	196	1.1e-81	270.9	pfam01081	Aldolase	196
2785714498	317	5	314	2	313	1.6e-111	370.3	pfam02685	Glucokinase	314
2785714499	608	65	598	1	516	0.0e+00	521.8	pfam00920	ILVD_EDD	516
2785714500	230	9	228	2	220	1.8e-58	196	pfam01182	Glucosamine_iso	225
2785714501	497	13	185	1	183	1.6e-54	183.2	pfam00479	G6PD_N	183
2785714501	497	187	489	2	295	2.9e-125	415.2	pfam02781	G6PD_C	296
2785714502	283	1	77	1	76	1.8e-30	102.7	pfam01418	HTH_6	77
2785714502	283	124	253	2	130	8.1e-28	94.8	pfam01380	SIS	131
2785714503	478	2	328	2	328	1.0e-122	407.3	pfam00224	PK	328
2785714503	478	360	475	1	114	5.2e-31	105.1	pfam02887	PK_C	114
2785714504	302	49	298	1	232	8.9e-39	131.2	pfam01048	PNP_UDP_1	233
2785714505	341	6	148	1	153	2.7e-19	67.4	pfam01548	DEDD_Tnp_IS110	155
2785714505	341	211	296	1	80	1.2e-24	84.4	pfam02371	Transposase_20	87
2785714508	268	80	239	2	146	8.7e-36	121.1	pfam13566	DUF4130	146
2785714509	199	34	102	2	68	1.6e-19	67.9	pfam04972	BON	69
2785714509	199	126	194	1	68	8.4e-21	72	pfam04972	BON	69
2785714510	327	107	313	1	225	7.7e-33	112	pfam03372	Exo_endo_phos	225
2785714513	327	157	228	12	67	6.9e-09	33.2	pfam02709	Glyco_transf_7C	78
2785714514	221	12	217	1	211	8.7e-57	190.3	pfam08892	YqcI_YcgG	211
2785714515	197	3	168	2	168	1.6e-51	172.3	pfam09347	DUF1989	168
2785714517	618	225	616	153	454	1.7e-28	98	pfam05787	PhoX	515
2785714518	409	55	407	58	380	2.3e-63	212.3	pfam16153	DUF4861	380
2785714519	252	15	250	1	235	1.4e-57	193	pfam13561	adh_short_C2	236
2785714520	287	38	281	28	248	9.4e-29	98.5	pfam04962	KduI	262
2785714521	327	34	315	2	284	3.1e-81	270.8	pfam03480	DctP	286
2785714522	161	22	155	1	131	2.9e-31	106.1	pfam04290	DctQ	132
2785714523	431	9	421	1	412	7.6e-127	421.5	pfam06808	DctM	413
2785714524	338	6	51	1	46	7.8e-19	65.2	pfam00356	LacI	46
2785714524	338	173	335	1	166	3.4e-35	119.5	pfam13377	Peripla_BP_3	167
2785714525	496	14	83	1	61	5.6e-10	37.6	pfam08666	SAF	63
2785714525	496	114	247	1	134	1.1e-45	153	pfam04295	GD_AH_second	136
2785714525	496	256	495	1	242	1.1e-103	343.7	pfam20629	GD_AH_C	242
2785714526	471	10	468	13	462	2.4e-78	261.9	pfam02614	UxaC	464
2785714527	513	29	274	2	199	1.9e-47	159.8	pfam01232	Mannitol_dh	199
2785714527	513	282	481	1	189	6.0e-42	141.2	pfam08125	Mannitol_dh_C	190
2785714528	212	5	199	4	194	9.3e-60	199.4	pfam01081	Aldolase	196
2785714529	323	7	315	2	298	1.1e-48	164	pfam00294	PfkB	302
2785714530	311	89	286	2	176	1.2e-13	49.9	pfam13472	Lipase_GDSL_2	178
2785714532	899	57	172	2	107	2.2e-16	58.3	pfam07715	Plug	107
2785714532	899	410	863	19	436	2.5e-32	111.2	pfam00593	TonB_dep_Rec_b-barrel	436
2785714533	401	38	400	1	345	6.1e-108	358.9	pfam07470	Glyco_hydro_88	352
2785714534	488	220	476	90	319	2.7e-35	119.9	pfam00295	Glyco_hydro_28	324
2785714535	396	42	385	4	247	2.2e-29	100.1	pfam01095	Pectinesterase	298
2785714536	707	28	145	4	74	6.8e-14	49.9	pfam13675	PilJ	114
2785714536	707	218	281	1	66	1.5e-17	61.4	pfam00512	HisKA	66
2785714536	707	328	443	1	108	2.2e-28	96.9	pfam02518	HATPase_c	111
2785714536	707	459	569	3	107	1.2e-11	42.8	pfam00072	Response_reg	111
2785714536	707	592	703	1	109	1.0e-26	91.2	pfam00072	Response_reg	111
2785714537	295	118	266	3	88	1.2e-13	49.3	pfam13280	WYL	172
2785714539	1339	269	486	3	235	2.2e-40	136.8	pfam04231	Endonuclease_1	235
2785714539	1339	531	644	2	107	2.2e-14	51.7	pfam00932	LTD	109
2785714539	1339	972	1266	1	225	1.5e-10	39.2	pfam03372	Exo_endo_phos	225
2785714539	1339	1281	1331	2	53	1.4e-06	26.3	pfam00404	Dockerin_1	57
2785714540	882	56	231	5	186	1.6e-33	114.3	pfam17900	Peptidase_M1_N	186
2785714540	882	265	477	5	218	1.4e-63	212.3	pfam01433	Peptidase_M1	218
2785714540	882	547	861	1	310	8.3e-32	108.8	pfam11838	ERAP1_C	318
2785714541	639	28	258	4	234	5.4e-44	148.6	pfam17201	Cache_3-Cache_2	299
2785714541	639	306	359	8	53	1.9e-08	32.5	pfam00672	HAMP	53
2785714541	639	433	606	9	171	4.3e-42	141.8	pfam00015	MCPsignal	172
2785714544	302	4	63	1	57	1.5e-21	74.1	pfam00126	HTH_1	60
2785714544	302	87	291	4	198	1.5e-23	81.2	pfam03466	LysR_substrate	209
2785714545	288	54	187	15	109	2.0e-12	45.2	pfam01965	DJ-1_PfpI	165
2785714546	384	9	367	2	347	2.7e-94	313.9	pfam00465	Fe-ADH	363
2785714547	368	3	345	2	338	1.2e-64	216.7	pfam00724	Oxidored_FMN	342
2785714548	627	199	356	1	161	6.4e-43	144.3	pfam00990	GGDEF	161
2785714548	627	375	611	2	236	7.4e-67	223.1	pfam00563	EAL	236
2785714549	223	7	197	2	167	1.7e-27	94.6	pfam00881	Nitroreductase	167
2785714550	500	8	393	1	382	0.0e+00	605.7	pfam00199	Catalase	383
2785714550	500	416	479	5	65	3.2e-18	63.6	pfam06628	Catalase-rel	65
2785714551	509	141	309	1	167	5.0e-40	135.5	pfam11849	DUF3369	168
2785714551	509	318	486	2	168	1.4e-34	117.2	pfam13487	HD_5	170
2785714552	450	22	164	2	132	9.6e-15	53.3	pfam01590	GAF	133
2785714552	450	337	450	6	110	7.2e-26	88.8	pfam02518	HATPase_c	111
2785714553	287	29	271	1	244	6.4e-19	66.5	pfam00561	Abhydrolase_1	245
2785714554	270	22	118	3	103	1.4e-09	35.9	pfam20240	DUF6597	103
2785714554	270	184	263	1	80	9.1e-20	68.7	pfam12833	HTH_18	80
2785714555	149	13	97	8	84	2.8e-16	57.2	pfam02627	CMD	84
2785714556	59	6	52	12	48	1.5e-09	35.6	pfam14145	YrhK	58
2785714558	281	1	71	28	94	1.3e-10	39.4	pfam22022	Phage_int_M	96
2785714558	281	80	268	11	160	5.9e-17	59.9	pfam00589	Phage_integrase	172
2785714559	408	1	187	1	55	4.6e-09	34.3	pfam13175	AAA_15	374
2785714561	488	15	215	2	197	1.4e-32	111.4	pfam03235	DUF262	199
2785714563	194	11	119	2	108	1.1e-43	146	pfam14104	DUF4277	109
2785714564	544	11	119	2	108	9.4e-43	143	pfam14104	DUF4277	109
2785714564	544	139	467	7	199	9.2e-12	43.1	pfam01609	DDE_Tnp_1	200
2785714565	362	1	285	46	199	3.5e-10	37.9	pfam01609	DDE_Tnp_1	200
2785714571	478	57	420	2	328	8.4e-56	187.4	pfam03600	CitMHS	336
2785714572	197	2	163	3	151	6.1e-42	141.3	pfam22769	DCD	153
2785714573	368	95	340	1	245	7.8e-100	331.3	pfam10609	ParA	246
2785714574	675	7	395	1	390	0.0e+00	517.3	pfam09334	tRNA-synt_1g	391
2785714574	675	404	545	11	141	1.1e-09	36.3	pfam19303	Anticodon_3	152
2785714574	675	580	673	1	95	2.4e-27	92.8	pfam01588	tRNA_bind	96
2785714575	279	67	108	2	42	1.3e-06	26.3	pfam21088	MS_channel_1st	42
2785714575	279	109	176	2	67	2.8e-20	70.2	pfam00924	MS_channel_2nd	68
2785714575	279	182	264	3	88	2.0e-16	58.1	pfam21082	MS_channel_3rd	88
2785714577	285	97	161	45	95	2.1e-07	29.4	pfam08241	Methyltransf_11	95
2785714578	263	18	175	8	196	1.3e-15	55.8	pfam00753	Lactamase_B	196
2785714578	263	176	263	1	83	4.9e-29	98.5	pfam16123	HAGH_C	83
2785714579	554	139	254	8	113	1.1e-26	90.6	pfam01464	SLT	117
2785714579	554	369	411	1	43	1.1e-13	48.8	pfam01476	LysM	43
2785714579	554	443	486	1	43	2.2e-16	57.5	pfam01476	LysM	43
2785714579	554	501	543	1	42	1.3e-14	51.8	pfam01476	LysM	43
2785714582	144	5	46	1	41	2.0e-13	47.9	pfam13404	HTH_AsnC-type	42
2785714582	144	71	141	2	73	1.7e-13	48.2	pfam01037	AsnC_trans_reg	73
2785714583	668	25	311	1	291	2.2e-96	320.4	pfam19420	DDAH_eukar	291
2785714583	668	331	667	3	334	1.0e-110	367.4	pfam04958	AstA	337
2785714584	460	14	314	2	300	0.0e+00	462.9	pfam01406	tRNA-synt_1e	301
2785714584	460	342	402	1	63	2.2e-20	70.9	pfam09190	DALR_2	63
2785714585	163	1	162	2	158	7.5e-51	170.5	pfam00160	Pro_isomerase	159
2785714586	241	4	199	4	191	9.1e-12	43.7	pfam00149	Metallophos	191
2785714587	204	10	116	1	111	1.5e-19	68.3	pfam21001	YqiJ_N	116
2785714587	204	138	201	2	62	1.7e-22	77.2	pfam07290	YqiJ_OB	64
2785714588	589	35	225	10	150	1.4e-17	62.3	pfam01145	Band_7	176
2785714588	589	418	540	1	124	3.9e-37	125.1	pfam15975	Flot	124
2785714589	301	4	63	3	60	1.1e-19	68.2	pfam00126	HTH_1	60
2785714589	301	87	295	2	208	2.9e-43	145.6	pfam03466	LysR_substrate	209
2785714590	251	8	250	6	235	1.6e-50	169.9	pfam13561	adh_short_C2	236
2785714591	59	2	46	7	44	9.1e-12	42.5	pfam09791	Oxidored-like	46
2785714592	498	32	258	18	182	3.7e-10	37.7	pfam00128	Alpha-amylase	347
2785714593	146	56	145	1	88	2.7e-37	124.5	pfam01638	HxlR	91
2785714594	331	30	118	2	103	6.0e-15	53.3	pfam08240	ADH_N	104
2785714594	331	162	288	1	114	2.0e-16	58	pfam00107	ADH_zinc_N	129
2785714595	254	15	204	2	177	3.6e-45	151.8	pfam03741	TerC	178
2785714596	338	30	116	4	97	1.5e-13	48.9	pfam08240	ADH_N	104
2785714596	338	195	335	1	134	2.6e-16	58.7	pfam13602	ADH_zinc_N_2	134
2785714597	309	3	62	1	60	4.0e-16	56.7	pfam00126	HTH_1	60
2785714597	309	86	293	4	208	1.1e-34	117.7	pfam03466	LysR_substrate	209
2785714598	159	27	154	1	130	2.7e-23	80.5	pfam06776	IalB	131
2785714599	418	81	242	2	185	1.4e-37	127.4	pfam06119	NIDO	186
2785714600	539	81	498	20	310	1.8e-14	51.9	pfam00450	Peptidase_S10	420
2785714601	195	81	185	1	104	3.5e-29	99.3	pfam04336	ACP_PD	105
2785714602	258	11	254	2	199	4.6e-86	285.6	pfam06175	MiaE	199
2785714603	199	7	181	1	173	1.4e-36	123.9	pfam04893	Yip1	173
2785714604	507	54	208	9	122	3.5e-17	60.6	pfam13522	GATase_6	130
2785714604	507	272	398	16	121	1.7e-08	31.9	pfam00156	Pribosyltran	158
2785714605	162	4	146	1	139	2.3e-34	116.4	pfam02674	Colicin_V	144
2785714606	206	126	202	3	71	2.5e-13	48.1	pfam05036	SPOR	76
2785714607	466	69	224	1	114	5.2e-10	37.5	pfam08245	Mur_ligase_M	200
2785714607	466	310	432	1	127	1.8e-17	62.4	pfam02875	Mur_ligase_C	127
2785714608	281	24	49	1	26	1.5e-08	32.7	pfam17848	zf-ACC	26
2785714608	281	51	246	39	177	1.2e-17	61.7	pfam01039	Carboxyl_trans	493
2785714609	263	7	104	4	108	2.4e-12	45.2	pfam01416	PseudoU_synth_1	108
2785714609	263	143	245	1	108	1.2e-30	104.1	pfam01416	PseudoU_synth_1	108
2785714611	338	6	121	2	120	6.5e-35	118.1	pfam01118	Semialdhyde_dh	121
2785714611	338	141	320	1	184	7.0e-64	213.3	pfam02774	Semialdhyde_dhC	184
2785714612	400	94	264	27	178	9.5e-29	98	pfam02826	2-Hacid_dh_C	178
2785714612	400	301	394	19	80	6.3e-11	40	pfam11890	DUF3410	81
2785714613	251	18	198	2	183	8.6e-48	160.6	pfam00596	Aldolase_II	183
2785714614	205	7	95	2	89	9.1e-21	71.6	pfam00027	cNMP_binding	89
2785714614	205	127	201	3	67	1.8e-15	54.6	pfam13545	HTH_Crp_2	70
2785714615	302	54	182	3	113	6.3e-15	53.4	pfam00561	Abhydrolase_1	245
2785714616	95	4	92	1	87	7.0e-13	46.9	pfam05016	ParE_toxin	89
2785714618	388	35	234	1	159	1.8e-25	88.1	pfam00756	Esterase	251
2785714619	404	1	244	2	252	3.2e-40	136.2	pfam00109	ketoacyl-synt	252
2785714619	404	252	360	1	118	2.7e-31	106	pfam02801	Ketoacyl-synt_C	119
2785714620	521	5	379	22	374	3.6e-56	188.5	pfam00501	AMP-binding	384
2785714620	521	434	509	1	76	2.6e-13	48.7	pfam13193	AMP-binding_C	76
2785714621	401	93	145	5	49	2.0e-07	28.8	pfam13964	Kelch_6	50
2785714622	686	115	242	3	122	3.9e-42	141	pfam05430	Methyltransf_30	124
2785714622	686	272	655	1	351	1.3e-30	105	pfam01266	DAO	353
2785714623	241	101	231	1	127	6.9e-40	133.9	pfam17680	FlgO	130
2785714624	254	101	231	2	128	1.5e-45	152.2	pfam17680	FlgO	130
2785714625	221	66	201	2	128	2.3e-31	106.3	pfam17680	FlgO	130
2785714626	139	40	125	8	84	1.7e-13	48.7	pfam13508	Acetyltransf_7	84
2785714628	145	13	127	3	116	6.0e-13	47.1	pfam00583	Acetyltransf_1	116
2785714629	165	8	157	1	149	5.5e-66	218.7	pfam11158	DUF2938	150
2785714630	139	1	68	1	66	6.7e-16	56.1	pfam13411	MerR_1	69
2785714631	154	1	129	10	138	7.0e-23	79.8	pfam13302	Acetyltransf_3	138
2785714632	243	9	243	1	234	3.8e-57	191.5	pfam13561	adh_short_C2	236
2785714633	497	27	165	14	136	4.9e-13	47.8	pfam00005	ABC_tran	137
2785714633	497	294	447	2	137	4.2e-23	80.4	pfam00005	ABC_tran	137
2785714634	227	20	225	3	202	1.4e-44	150.4	pfam08856	DUF1826	202
2785714635	400	8	213	1	177	2.1e-55	185	pfam02492	cobW	180
2785714635	400	258	375	1	94	1.6e-24	83.6	pfam07683	CobW_C	94
2785714636	186	9	164	3	173	1.9e-23	81.4	pfam00857	Isochorismatase	175
2785714637	435	1	435	1	453	0.0e+00	508.6	pfam02667	SCFA_trans	453
2785714638	1373	14	37	2	23	9.8e-05	20.2	pfam07494	Reg_prop	24
2785714638	1373	60	83	1	24	2.2e-03	16	pfam07494	Reg_prop	24
2785714638	1373	108	131	2	24	1.8e-03	16.3	pfam07494	Reg_prop	24
2785714638	1373	471	494	1	23	1.2e-04	20	pfam07494	Reg_prop	24
2785714638	1373	689	753	1	64	2.0e-18	64	pfam07495	Y_Y_Y	65
2785714638	1373	830	895	2	65	3.8e-21	72.9	pfam00512	HisKA	66
2785714638	1373	942	1058	2	106	7.5e-28	95.2	pfam02518	HATPase_c	111
2785714638	1373	1247	1366	1	110	4.6e-25	85.9	pfam00072	Response_reg	111
2785714639	917	48	194	2	132	2.1e-16	58.1	pfam00675	Peptidase_M16	149
2785714639	917	204	381	2	175	1.6e-28	97.8	pfam05193	Peptidase_M16_C	181
2785714639	917	491	633	2	131	3.8e-18	63.8	pfam00675	Peptidase_M16	149
2785714639	917	647	825	2	178	9.8e-26	88.7	pfam05193	Peptidase_M16_C	181
2785714640	97	13	96	6	81	1.4e-25	87.4	pfam08891	YfcL	83
2785714641	387	19	181	2	129	5.3e-21	73.2	pfam01513	NAD_kinase	130
2785714641	387	248	386	5	122	5.9e-13	46.6	pfam20143	NAD_kinase_C	126
2785714642	236	58	216	1	155	2.0e-73	243.4	pfam04315	EpmC	162
2785714644	149	19	141	6	118	8.2e-14	50.1	pfam13279	4HBT_2	122
2785714645	411	298	393	6	92	1.5e-16	58.7	pfam13975	gag-asp_proteas	92
2785714647	119	6	114	2	109	7.6e-45	149.6	pfam08888	HopJ	109
2785714648	680	13	339	2	341	1.2e-93	312	pfam00724	Oxidored_FMN	342
2785714648	680	383	665	2	250	8.1e-25	85.7	pfam07992	Pyr_redox_2	291
2785714649	279	9	268	3	243	3.6e-46	155.5	pfam00378	ECH_1	251
2785714650	203	17	63	1	47	5.1e-12	43.4	pfam00440	TetR_N	47
2785714650	203	90	196	2	97	1.4e-11	42.9	pfam13305	TetR_C_33	103
2785714651	550	8	300	1	217	7.2e-58	193.9	pfam00732	GMC_oxred_N	218
2785714651	550	391	526	1	139	1.1e-42	143.8	pfam05199	GMC_oxred_C	139
2785714653	479	5	265	1	262	2.5e-32	110.6	pfam03007	WS_DGAT_cat	263
2785714653	479	304	451	2	144	1.1e-24	85.1	pfam06974	WS_DGAT_C	145
2785714654	221	7	53	1	47	5.3e-11	40.1	pfam00440	TetR_N	47
2785714654	221	56	205	3	134	1.3e-13	48.9	pfam13972	TetR	144
2785714655	402	15	119	3	82	5.9e-10	37.5	pfam04286	DUF445	368
2785714656	486	3	141	8	137	1.5e-34	116.6	pfam11815	DUF3336	138
2785714656	486	148	333	1	189	3.7e-31	106.7	pfam01734	Patatin	191
2785714658	178	13	173	7	135	2.1e-07	28.9	pfam12158	DUF3592	139
