Gene or region,New gene name,Function,Fourier,FDR,Peak,Peak R value,Cluster,Cluster membership score,"Cyanobase categories, main",Cyanobase sub-categories,Normalized,StdDev Norm,Normalized.1,StdDev Norm.1,Normalized.2,StdDev Norm.2,Normalized.3,StdDev Norm.3,Normalized.4,StdDev Norm.4,Normalized.5,StdDev Norm.5,Normalized.6,StdDev Norm.6,Normalized.7,StdDev Norm.7,Normalized.8,StdDev Norm.8,Normalized.9,StdDev Norm.9,Normalized.10,StdDev Norm.10,Normalized.11,StdDev Norm.11,Normalized.12,StdDev Norm.12,Normalized.13,StdDev Norm.13,Normalized.14,StdDev Norm.14,Normalized.15,StdDev Norm.15,Normalized.16,StdDev Norm.16,Normalized.17,StdDev Norm.17,Normalized.18,StdDev Norm.18,Normalized.19,StdDev Norm.19,Normalized.20,StdDev Norm.20,Normalized.21,StdDev Norm.21,Normalized.22,StdDev Norm.22,Normalized.23,StdDev Norm.23,Normalized.24,StdDev Norm.24,resolved_locus_tag,resolution_method
PMMIG_PMM0446_PMM0447,,"ctaC (coxB) putative cytochrome c oxidase, subunit 2; conserved hypothetical protein",14.72593624,0.004257332,19.8,0.835027366,,,,,0.7839086,0.097037405,0.54232633,0.12050186,0.9809184,0.13693541,0.9145192,0.3866841,1.2613313,0.43009585,2.6503747,0.32299322,2.0011282,1.1875381,1.306058,0.43428606,0.7857558,0.05985734,0.97478104,0.13264322,0.914614,0.080809325,0.7281634,0.14452003,0.6889158,0.15045317,0.5458783,0.09645739,0.88175094,0.18533787,1.2359669,0.041435912,1.935051,2.2988591,2.1801298,0.708634,1.6729585,0.89545536,1.713866,0.25172526,1.6710855,0.063516475,1.4470856,0.11825064,0.88197297,0.07155845,0.79181576,0.16439746,0.97013634,0.044832375,,unresolved
PMMIG_PMM0446_PMM0447,,"ctaC (coxB) putative cytochrome c oxidase, subunit 2; conserved hypothetical protein",1.715172163,0.951297236,9.8,0.097999584,,,,,0.9265697,0.086048625,1.0167549,0.11473377,1.0219456,0.08194035,1.0232372,0.104806,0.9659333,0.029448519,1.074441,0.18507025,1.0844543,0.16820796,0.93074876,0.0767167,0.95508975,0.19147988,0.91198254,0.006618503,1.1229643,0.18184489,0.9741274,0.033072703,1.2020457,0.18371558,0.9915074,0.16360627,0.96357214,0.13819236,1.1329377,0.15337086,0.94362247,0.18950646,1.1704865,0.4529767,1.0678029,0.18654752,0.9354634,0.063050896,0.99519336,0.2431867,1.0403839,0.022479251,1.0828289,0.08135706,1.0607451,0.057243865,0.96608585,0.26461163,,unresolved
PMMIG_PMM0448_PMM0449,,ctaB putative protoheme IX farnesyltransferase; putative multidrug efflux ABC transporter,16.40263292,0.000378788,17.2,0.944536487,,,,,0.53369355,0.08830673,0.65272015,0.05093535,1.242007,0.42765018,1.967458,0.6716652,2.2702377,2.5894659,6.2521005,0.35209203,2.7793791,1.5547335,1.3639101,0.09081118,0.7589109,0.03545302,0.7153679,0.01797365,0.636553,0.09188331,0.534007,0.069561124,0.728753,0.00977946,0.499592,0.05094625,1.2898166,0.44063982,4.229741,0.4714274,4.773967,0.14091085,5.12397,0.7421244,2.662118,1.7643527,1.2298043,0.12406991,1.2775921,0.12379011,0.6771005,0.11620413,0.46964437,0.12664482,0.61144745,0.082532115,0.54643875,0.005471868,,unresolved
PMMIG_PMM0448_PMM0449,,ctaB putative protoheme IX farnesyltransferase; putative multidrug efflux ABC transporter,7.875487579,0.354042873,23.4,0.456297697,,,,,0.9399815,0.09236599,0.75899166,0.14240788,0.87928563,0.13373707,0.6307176,0.17953268,0.8992229,0.013303376,1.2013845,0.3162008,1.3130207,0.3749147,1.1960374,0.11503919,1.0414137,0.25496703,0.9713268,0.15259317,1.407596,0.16201144,0.8129867,0.016113127,0.88433295,0.032000568,1.0699995,0.8814276,1.0667522,0.21846966,0.97182536,0.12683298,1.0333875,0.2081281,1.0093594,0.121697314,2.04207,0.4160978,0.8775173,0.08691904,1.0612081,0.12357877,1.2053269,0.14308083,1.1226567,0.14988299,1.3236367,0.0371746,0.91914046,0.10936773,,unresolved
PMMIG_PMM0449_PMM0450,,putative multidrug efflux ABC transporter; putative multidrug efflux ABC transporter,6.207020447,0.527315914,18.2,0.354405266,,,,,0.8743579,0.14771374,1.0172642,0.0836195,1.0375822,0.014539198,0.9566248,0.08878602,0.98544735,0.109090865,1.6919067,1.9995921,1.0242752,0.047484584,0.99204326,0.000665,0.9336441,0.09893963,1.0273933,0.07609769,0.8200655,0.074821725,0.9324287,0.18704404,1.027596,0.09150571,1.137225,0.02971616,0.9699714,0.108416036,0.9782384,0.001037573,1.1808207,0.30047795,0.95067704,0.060722053,1.2243948,0.2597868,1.0193545,0.046458524,1.0110592,0.007958418,1.1052278,0.1090389,0.99357164,0.0806129,1.0267851,0.048289962,1.0474588,0.19035625,,unresolved
PMMIG_PMM0449_PMM0450,,putative multidrug efflux ABC transporter; putative multidrug efflux ABC transporter,5.678056836,0.585375494,13.6,0.334426182,,,,,0.9687612,0.06866016,1.0780545,0.16341826,1.0043515,0.30893436,0.99088377,0.06334562,0.93812805,0.084276356,0.94817996,0.0720909,0.9142193,0.103214845,0.8734393,0.036292594,1.0441303,0.049105678,0.9399814,0.006087101,0.93909127,0.08425738,1.0494193,0.018162152,1.0344486,0.30857182,1.0209802,0.31795534,1.2458156,0.3552091,1.0238861,0.095661595,1.364863,0.17072447,1.3248388,0.07683328,0.89296204,0.07951679,1.0208995,0.16566586,1.0188062,0.026166543,0.8854506,0.027588524,0.97728795,0.19312195,1.0866852,0.28384453,0.98666835,0.10450314,,unresolved
PMMIG_PMM0452_PMM0453,,"groEL2,cpn60-2 GroEL2 protein (Chaperonin cpn60 2); fabG 3-oxoacyl-[acyl-carrier protein] reductase",15.63627042,0.000310078,21.8,0.893409904,,,,,1.0105518,0.09842001,0.7076225,0.058772188,0.7503499,0.11704657,0.8444076,0.061727993,0.9811254,0.19066139,1.2269723,0.08529393,1.3913769,0.16620594,1.3776792,0.12787463,1.1604501,0.10539763,1.0494776,0.023803884,1.0313866,0.01905972,0.8991308,0.0736943,0.8770551,0.035021402,0.7780349,0.041731272,0.83437675,0.018762106,0.9632996,0.026200319,0.9946811,0.18587506,0.96634656,0.08177251,1.3144352,0.090867415,1.2644206,0.11286985,1.2746439,0.05199208,1.1297485,0.0608813,0.9331016,0.06248666,0.84588826,0.010111401,0.933544,0.13727358,,unresolved
PMMIG_PMM0452_PMM0453,,"groEL2,cpn60-2 GroEL2 protein (Chaperonin cpn60 2); fabG 3-oxoacyl-[acyl-carrier protein] reductase",15.9825466,0.000438596,5.2,0.920586318,,,,,2.879052,0.049315095,1.3310277,0.11192223,0.8308529,0.041584212,0.4000103,0.009321353,0.32628796,0.106469795,0.2987938,0.03712164,0.7314921,0.014902435,0.83156335,0.10914296,1.0473143,0.15259622,1.2705328,0.08997687,1.8199185,0.03402511,1.6445997,0.09528537,1.321731,0.6650342,1.1997172,0.16804877,0.99996054,0.012560428,0.59290105,0.13403337,0.50803936,0.11776087,0.37045544,0.055669576,0.8032487,0.18516763,0.68639684,0.005934491,1.2878841,0.037330553,1.5241446,0.16041705,1.4738314,0.08298442,1.7558372,0.16511099,1.4915911,0.015561044,,unresolved
PMMIG_PMM0453_PMM0454,,fabG 3-oxoacyl-[acyl-carrier protein] reductase; ispD putative 2-C-methyl-D-erythritol 4-phosphatecytidylyltransferase,3.723074083,0.787309189,15.6,0.217910232,,,,,1.0082375,0.26193488,0.99888843,0.006803144,0.8721931,0.0578093,1.1203027,0.18741165,0.95245004,0.13055466,1.1319492,0.37045276,0.95954454,0.20763604,0.93782544,0.16566128,1.09434,0.30025652,0.9498218,0.03766124,1.0717676,0.13757451,0.877165,0.1947805,0.9033081,0.12576227,1.1210104,0.09277648,1.2432526,0.33525708,1.0649358,0.1283984,0.97766715,0.08738906,1.0866778,0.34323046,1.0837648,0.018877607,0.9382698,0.08987709,0.9257613,0.19412817,0.992913,0.0796125,0.9087443,0.21507742,0.93531156,0.16756888,1.0107878,0.034430217,,unresolved
PMMIG_PMM0453_PMM0454,,fabG 3-oxoacyl-[acyl-carrier protein] reductase; ispD putative 2-C-methyl-D-erythritol 4-phosphatecytidylyltransferase,4.26053301,0.735256214,9.0,0.241968447,,,,,1.1196018,0.051778644,1.0570681,0.25916934,1.043017,0.10301861,1.1170855,0.050350636,0.98600554,0.11437663,1.0760128,0.23694393,1.0486728,0.0909096,1.0047072,0.00880577,0.9344312,0.13740425,1.1533802,0.01281342,0.97879267,0.07348555,1.2075638,0.15159424,0.9678429,0.002917579,0.920047,0.110773504,0.89077836,0.08773164,1.2080883,0.31208494,1.0161142,0.15916698,0.95166624,0.15936375,0.9543372,0.029308343,0.8646224,0.1264035,1.0674671,0.20248869,0.8922212,0.12335973,1.1876618,0.4074244,1.0363275,0.22125894,1.0397284,0.2104219,,unresolved
PMMIG_PMM0456_PMM0457,,ubiA probable 4-hydroxybenzoate-octaprenyltransferase; ppx putative exopolyphosphatase,10.83796078,0.114381271,6.2,0.618847078,,,,,1.0660731,0.07115986,0.94001836,0.20510837,0.96946394,0.07918033,0.8971309,0.13180485,0.96386904,0.3045277,0.9552471,0.10055005,0.88052714,0.06762606,0.9124435,0.088582836,0.8973301,0.05733348,1.0517621,0.024971655,0.96395934,0.07564871,1.0753714,0.1603483,1.2686685,0.28059703,1.2607431,0.23591848,1.0831465,0.015502814,1.007677,0.17197505,0.9129614,0.08475275,0.88064444,0.03352183,1.0174998,0.11534827,1.0385858,0.17816088,1.0733147,0.1063507,0.98703337,0.017020585,0.98800796,0.005991295,1.1677601,0.06103472,1.1365739,0.034182694,,unresolved
PMMIG_PMM0456_PMM0457,,ubiA probable 4-hydroxybenzoate-octaprenyltransferase; ppx putative exopolyphosphatase,12.08065564,0.055986696,21.0,0.68637003,,,,,0.9948734,0.03317955,0.970696,0.03526123,0.9307984,0.06812134,0.82288384,0.10295397,1.0449773,0.21644726,1.1623989,0.24333109,1.5040203,0.014483855,1.3691823,0.27048543,1.1740658,0.044830352,1.0607493,0.1479221,1.0299989,0.088409096,0.8666751,0.08438314,0.9440921,0.08812676,0.8789575,0.19128971,0.9516783,0.014703683,0.90310186,0.062488664,1.3348279,0.24660951,1.0449258,0.14709167,1.074509,0.17158324,1.0048091,0.13946679,1.1345757,0.034558427,1.0847584,0.034283232,0.98238546,0.004099382,0.9557159,0.13113758,1.0918897,0.19200264,,unresolved
PMMIG_PMM0458_PMM0459,,conserved hypothetical protein; cobM PUTATIVE PRECORRIN-4 C11-METHYLTRANSFERASE,7.434118658,0.397228301,22.4,0.426911289,,,,,1.1089355,0.07687271,1.0174987,0.009526844,0.82539564,0.19731952,0.8020454,0.056754414,1.0637022,0.16466974,1.003648,0.18871123,1.1622235,0.11320591,1.016539,0.08277574,1.0645555,0.18425402,0.958309,0.10624859,1.1743679,0.12359008,0.90118843,0.064224534,1.1593239,0.024854876,0.863616,0.14121063,0.9998728,0.034224316,0.8720979,0.09675474,1.0351212,0.02238172,1.1704804,0.13188288,1.0566624,0.15747994,0.90247774,0.11761825,1.3508734,0.059963286,1.0272461,0.07227288,1.0647526,0.28034705,0.85549724,0.000716,0.7900889,0.05103728,,unresolved
PMMIG_PMM0458_PMM0459,,conserved hypothetical protein; cobM PUTATIVE PRECORRIN-4 C11-METHYLTRANSFERASE,10.18708085,0.155198572,21.8,0.582051963,,,,,0.8166323,0.073436365,0.8826621,0.0704136,0.6749334,0.32295236,0.65772253,0.08918775,0.76218814,0.12023089,1.563068,0.42441973,1.2009915,0.15880436,1.1440109,0.0478151,1.0658773,0.2536927,0.9537109,0.0402678,1.043843,0.10239963,0.8135554,0.022866072,0.8591596,0.5162896,1.0083524,0.04761339,0.73449934,0.3487467,0.9413332,0.19872011,0.9583574,0.6297232,1.1996148,0.10093541,1.545925,0.7297475,0.9609025,0.113554396,1.0975664,0.32063666,1.2074744,0.105218545,1.004142,0.020595659,0.96352327,0.07848236,1.2496064,0.18112732,,unresolved
PMMIG_PMM0462_PMM0463,,petC Rieske iron-sulfur protein; conserved hypothetical protein,9.913983039,0.174585153,20.0,0.562083345,,,,,0.8335483,0.09593671,0.85576415,0.003644195,1.1028945,0.4980649,1.1095387,0.13368604,0.96222854,0.21299605,1.0888144,0.033006873,1.2856741,0.067008786,1.264923,0.17446703,1.0077966,0.3587801,1.0332955,0.067044176,1.0664073,0.32248685,0.7445824,0.12311362,0.9997605,0.15260385,1.0387307,0.1346345,0.7378202,0.19109794,0.961697,0.24647577,1.221786,0.25513136,1.0448414,0.13025558,1.1173621,0.2369764,1.0789126,0.23681217,1.2962447,0.50233287,1.0959941,0.24770674,0.7972445,0.15000343,1.1273082,0.18428515,0.767177,0.03183167,,unresolved
PMMIG_PMM0462_PMM0463,,petC Rieske iron-sulfur protein; conserved hypothetical protein,9.053870448,0.243293926,4.0,0.528190929,,,,,1.2327884,0.2780501,0.8391593,0.28729868,0.7945833,0.30504304,0.4464607,0.01507683,0.57416016,0.38154572,0.86612463,0.16782306,1.0484029,0.11024502,1.0391532,0.022626722,0.84101623,0.029387468,1.1715734,0.10442535,1.144637,0.2766532,1.2435286,0.085591316,1.192947,0.75736856,1.0799054,0.4309756,0.99530184,0.08761002,0.8840084,0.1654467,1.0071784,0.06637546,0.84646183,0.29999185,0.9547227,0.077849224,0.87188756,0.0051594,1.2218878,0.21962744,1.1468756,0.131825,0.86251664,0.17129685,1.0288473,0.17023647,1.0046965,0.4629199,,unresolved
PMMIG_PMM0464_PMM0465,,"protein secretion component, Tat family; hypothetical",4.259079791,0.735214724,21.4,0.242545202,,,,,1.2508887,0.39948648,0.79186416,0.12866978,0.9017705,0.056801412,1.013312,0.21131894,1.034957,0.10336112,1.1682913,0.41624215,1.0344172,0.07251462,1.1340889,0.012486432,0.9299411,0.09972521,1.2310848,0.035032965,0.92957985,0.025421128,0.7500486,0.07139546,1.1006677,0.15470842,1.1143636,0.124223486,1.1734245,0.3195354,1.0817186,0.33567366,0.89293504,0.012074558,0.8880391,0.10654388,1.144322,0.5246346,1.1415249,0.26763487,1.169168,0.24968427,1.1631145,0.010750221,0.8288518,0.1215163,0.8966868,0.1546571,1.2244557,0.040173404,,unresolved
PMMIG_PMM0464_PMM0465,,"protein secretion component, Tat family; hypothetical",7.544535323,0.386512312,7.2,0.428416484,,,,,1.0083237,0.18624441,0.85870516,0.499224,0.6110632,0.09599667,0.53715056,0.10136919,0.6448149,0.1835074,0.6770288,0.15182841,0.6643739,0.27919772,0.6308668,0.16904442,0.75719607,0.31035188,0.79681486,0.1438037,1.1338797,0.000633,1.082874,0.39584544,1.1119393,0.4244711,1.1030213,0.4918886,1.361097,0.1081415,1.464559,0.24758911,1.285582,0.25574264,1.0038362,0.006164184,0.85599756,0.20458567,0.8875853,0.15293555,1.0633049,0.02992265,1.2879187,0.12156052,1.1844796,0.31272477,1.2361655,0.18485959,0.90492046,0.68115926,,unresolved
PMMIG_PMM0465_PMM0466,,hypothetical; possible secreted protein MPB70 precursor,8.061742505,0.335340909,23.6,0.468582319,,,,,1.0932811,0.16001838,0.9337429,0.30075413,0.872244,0.24220042,1.375426,0.47860292,0.86517996,0.050272465,1.0768341,0.10169759,1.0798991,0.26804364,1.3146958,0.04169747,1.0116452,0.4691394,0.9108803,0.15861282,1.3348812,0.78421694,0.93425906,0.010118177,0.8576313,0.29249197,0.90022826,0.0669311,1.0460819,0.555626,0.64190227,0.071963996,1.0488937,0.65911245,0.76065034,0.17313747,1.4065019,0.4841187,1.1672274,0.1487724,1.9101584,0.43589324,1.1575001,0.27502888,0.8125473,0.07993532,1.0172513,0.44825098,1.0440192,0.07469595,,unresolved
PMMIG_PMM0465_PMM0466,,hypothetical; possible secreted protein MPB70 precursor,5.86536703,0.565026596,6.0,0.335428336,,,,,1.0968951,0.011328516,0.8902488,0.16300863,0.98409766,0.35780793,1.11466,0.20786415,1.2139171,0.37027952,1.0160314,0.042615023,0.8587358,0.1137247,0.8556904,0.26545694,0.91270155,0.06724449,0.9760507,0.119664766,1.1357123,0.20152521,0.83329034,0.001488586,0.9930337,0.30053496,1.0431378,0.066452496,0.8718516,0.01119477,0.8652005,0.08803483,1.0193657,0.124745026,0.8883882,0.13537371,1.0270803,0.043882225,0.9994437,0.029576987,1.0974581,0.021812523,1.1575735,0.04712822,0.9761278,0.15817834,1.1989638,0.025369998,1.1577106,0.09230664,,unresolved
PMMIG_PMM0465_PMM0466,,hypothetical; possible secreted protein MPB70 precursor,7.611475548,0.379859571,3.2,0.446606141,,,,,0.96135116,0.16549136,0.98209226,0.27977973,1.0076542,0.029707374,0.8557034,0.10664941,1.0619696,0.088426486,0.9744078,0.06815612,0.88225764,0.09033195,0.91923046,0.080523744,1.0122113,0.055060074,1.2054836,0.021367881,1.0911088,0.12111058,0.9786118,0.028058516,1.1207849,0.10713573,0.97344667,0.013582769,0.8602374,0.010565342,1.1471033,0.104076214,1.0536654,0.18074018,0.8974956,0.04429221,0.998116,0.13003498,1.094144,0.13658343,1.0434935,0.11429705,1.1100227,0.113663934,1.055734,0.105354525,1.010946,0.2108255,1.0128233,0.08370918,,unresolved
PMMIG_PMM0466_PMM0467,,possible secreted protein MPB70 precursor; gmk Guanylate kinase,12.11403007,0.054438861,18.6,0.689442388,,,,,0.60270846,0.044506744,0.37356392,0.24501131,0.54566145,0.36007392,0.8104633,0.8640166,1.0185748,0.5511733,1.6725583,0.06201852,1.3653075,0.35614085,1.0267293,0.005158542,0.6295547,0.09539595,0.69110334,0.000463,0.97552454,0.31914207,0.71584296,0.23121518,0.619937,0.53367114,0.72377014,0.49917048,1.3302491,0.0326052,2.0549471,0.2730719,1.9701154,0.98611134,1.6059823,0.2777267,1.51778,0.26602632,1.4158012,0.014226908,1.0256759,0.07073997,0.8133157,0.044482525,0.49528334,0.053015694,0.5594015,0.09657922,0.8186304,0.3020641,,unresolved
PMMIG_PMM0466_PMM0467,,possible secreted protein MPB70 precursor; gmk Guanylate kinase,8.062525752,0.335392194,2.8,0.473837309,,,,,0.84570843,0.35082424,0.68708855,0.056864437,0.68497616,0.13740538,0.5786812,0.12742858,0.4791375,0.35746005,0.8859627,0.13953541,0.8291805,0.29995862,1.2416254,0.54902154,0.7573949,0.47129104,1.2030286,0.046087794,1.120958,0.05033737,0.85463524,0.06689554,1.1708889,0.5214806,1.3394914,0.2356952,0.9849036,0.06947305,0.92571807,0.20481217,0.70006526,0.06100299,0.87428933,0.28897437,1.202269,0.16901912,1.0887738,0.1154403,1.0265024,0.004928249,1.0022385,0.09803299,0.90597993,0.21589875,1.3490429,0.19592288,1.0653067,0.2695258,,unresolved
PMMIG_PMM0468_PMM0469,,psaJ Photosystem I PsaJ protein (subunit IX); psaF Photosystem I PsaF protein (subunit III),15.70861135,0.000332779,8.2,0.890743295,,,,,1.2036052,0.3035304,1.3203901,0.10113041,1.1513702,0.13674085,1.1119744,0.19020297,0.9878684,0.003308871,0.68584585,0.10303026,0.68568355,0.04176152,0.7430074,0.000166,0.8178078,0.074569635,0.9540666,0.17802599,1.1538273,0.00579715,1.1074184,0.0337619,1.0753682,0.02317489,1.1713575,0.16852355,1.0862901,0.006670454,1.0511931,0.13042013,0.8368797,0.03524122,0.58539313,0.021052213,0.57727003,0.076318756,0.6963211,0.1332035,0.90584195,0.008495918,1.1376364,0.030997619,0.93697304,0.029508304,1.1079429,0.048885282,1.0380805,0.017386384,,unresolved
PMMIG_PMM0468_PMM0469,,psaJ Photosystem I PsaJ protein (subunit IX); psaF Photosystem I PsaF protein (subunit III),15.55396045,0.000442478,8.4,0.88218131,,,,,1.1584466,0.31307,1.2306646,0.01745123,1.366589,0.28877386,1.1528814,0.33581737,1.0345308,0.33272082,0.72259295,0.006575496,0.74198806,0.17035301,0.7531424,0.12453149,0.90774673,0.12339925,1.0658684,0.09635056,1.0180427,0.025749158,1.0983726,0.011588323,1.0655742,0.07796977,1.3358146,0.12367783,1.2665421,0.12502518,1.1122036,0.002855961,0.86965567,0.04031672,0.785479,0.049730904,0.71572334,0.005634034,0.80509907,0.11363979,0.92153883,0.103937775,1.0319206,0.10952839,0.9683029,0.053230174,1.0696198,0.033505984,1.041332,0.08419588,,unresolved
PMMIG_PMM0469_PMM0470,,psaF Photosystem I PsaF protein (subunit III); probable o-sialoglycoprotein endopeptidase,4.397832428,0.72184511,12.2,0.256798816,,,,,0.88520575,0.29959053,0.9603465,0.008524273,1.0184038,0.09343275,1.1900091,0.5051227,1.1111931,0.026119033,0.93794256,0.045632586,1.4181362,0.5532136,1.0053824,0.1476092,0.903849,0.016298948,0.8708915,0.07608449,1.0867707,0.18675989,1.2389494,0.18162005,1.1645896,0.21344157,1.1492001,0.1624049,1.5992604,0.032411203,0.87041026,0.17370242,0.9855004,0.025421204,1.0524473,0.056148335,0.8496349,0.26795235,1.0390317,0.07923157,0.9419497,0.078538515,0.99547046,0.001278188,0.8355659,0.06488749,0.9832467,0.13544393,1.0461515,0.119112335,,unresolved
PMMIG_PMM0469_PMM0470,,psaF Photosystem I PsaF protein (subunit III); probable o-sialoglycoprotein endopeptidase,13.10214265,0.023818646,6.4,0.747478499,,,,,1.5104245,0.03643078,0.8440586,0.6893774,1.0186927,0.29805973,0.8047548,0.1919637,0.55266184,0.19641504,0.6501101,0.13235591,1.1014627,0.62568045,0.9890543,0.11534364,0.8532375,0.032973234,1.1988349,0.16439548,2.143257,1.2345997,1.6524075,0.00442782,1.2335907,0.31664982,1.2697554,0.61845917,1.7515427,0.5544899,1.0006784,0.06273898,0.58258986,0.15436211,0.66719085,0.18199736,0.5335409,0.029031526,0.45327923,0.20553501,1.1158168,0.6329136,1.2488279,0.028028905,1.0104828,0.2756411,1.7485029,0.0730435,1.1691122,0.31739733,,unresolved
PMMIG_PMM0471_PMM0472,,"hli20 possible high light inducible protein; putative Na+/H+ antiporter, CPA1 family",11.15476842,0.096070727,16.6,0.646930426,,,,,0.8420893,0.004700949,1.1067286,0.09215344,1.0471435,0.06758724,0.8379113,0.30753273,1.2885289,0.54393154,1.2851763,0.67280203,1.2048988,0.3161356,1.0137916,0.15154742,0.903136,0.25499275,0.7072692,0.011845713,0.91877776,0.10984295,1.3182138,0.38765377,1.0965961,0.1416293,0.838871,0.14391944,0.97759676,0.09529295,1.1024989,0.30002683,1.2622002,0.150829,1.1445826,0.11936046,1.1942918,0.23600414,0.85751945,0.108716294,1.1956598,0.122668475,0.9059925,0.07818449,0.6977026,0.06961823,0.80436796,0.06147249,0.7729602,0.19574209,,unresolved
PMMIG_PMM0471_PMM0472,,"hli20 possible high light inducible protein; putative Na+/H+ antiporter, CPA1 family",2.021682523,0.932178358,1.2,0.118852729,,,,,1.3097553,0.024080386,0.87277985,0.14035393,0.98910517,0.24804585,0.7762468,0.05967419,0.96370465,0.21461074,0.9854187,0.12986949,0.93671894,0.25296533,1.4922193,0.02821074,0.84954137,0.09830581,0.89730436,0.32744154,1.105804,0.41364327,1.0546095,0.3256301,1.1332933,0.04299065,0.923863,0.079955235,1.6247063,1.2031007,1.0482012,0.310054,1.1817147,0.5169125,1.0418358,0.42571768,0.9551374,0.3988637,1.003135,0.22437534,1.7492485,0.6001151,1.0659872,0.17337124,0.9032368,0.08807462,1.1336051,0.53819954,1.0232542,0.30614603,,unresolved
PMMIG_PMM_tRNA-Asp1_PMM0474,,,1.955031497,0.936327572,21.2,0.111208662,,,,,1.2049868,0.21540143,0.8392967,0.12593926,1.1394368,0.18983336,1.1137338,0.028231384,0.9818063,0.16144642,1.1702975,0.3374894,1.1065909,0.20173542,0.8974092,0.10936472,1.020249,0.0338974,0.8800792,0.031010557,1.2154487,0.6223692,0.9315541,0.19905092,0.89528626,0.2706321,0.79235643,0.10032067,0.92517763,0.25248012,1.0934342,0.1333154,0.88021815,0.05996819,1.0033153,0.44678378,1.0893415,0.066407256,0.82325137,0.26674926,1.0400108,0.07679902,0.98646796,0.12673669,0.8131744,0.08603594,1.11567,0.0947136,1.029229,0.18504228,,unresolved
PMMIG_PMM_tRNA-Asp1_PMM0474,,,13.96810543,0.010451128,3.4,0.818375114,,,,,1.2073482,0.28803232,0.781287,0.27711964,0.50283206,0.009951835,0.44449106,0.10230843,0.4453319,0.05751304,0.6320872,0.19382334,0.8430893,0.58505577,0.84928554,0.19618833,0.95773715,0.32389888,1.3053175,0.50547975,1.864291,0.05416843,1.6301218,0.2027996,1.2780466,0.61124766,1.157661,0.6767332,1.0053062,0.3640957,0.74083376,0.17574117,0.6453548,0.25271386,0.88639736,0.15687439,1.0366125,0.50429165,1.1133424,0.108024344,1.5538386,0.15444456,1.709652,0.23679058,1.0003926,0.11553804,1.258764,0.059287854,1.1833786,0.6224792,,unresolved
