cds_fna_id	old_locus_tag	product
lcl|CP000111.1_cds_Pmt9312_1554_1704	PMT9312_1554	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1555_1705	PMT9312_1555	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1556_1706	PMT9312_1556	nitrogen regulatory protein P-II
lcl|CP000111.1_cds_Pmt9312_1557_1707	PMT9312_1557	hemolysin A
lcl|CP000111.1_cds_Pmt9312_1558_1708	PMT9312_1558	Adenylosuccinate lyase
lcl|CP000111.1_cds_Pmt9312_1559_1709	PMT9312_1559	fumarase
lcl|CP000111.1_cds_Pmt9312_1560_1710	PMT9312_1560	DEAD/DEAH box helicase-like protein
lcl|CP000111.1_cds_Pmt9312_1561_1711	PMT9312_1561	8-amino-7-oxononanoate synthase
lcl|CP000111.1_cds_Pmt9312_1562_1712	PMT9312_1562	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1563_1713	PMT9312_1563	biotin synthesis protein BioC, putative
lcl|CP000111.1_cds_Pmt9312_1564_1714	PMT9312_1564	dethiobiotin synthase
lcl|CP000111.1_cds_Pmt9312_1565_1715	PMT9312_1565	adenosylmethionine-8-amino-7-oxononanoate aminotransferase apoenzyme
lcl|CP000111.1_cds_Pmt9312_1566_1716	PMT9312_1566	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1567_1717	PMT9312_1567	Heat shock protein DnaJ-like protein
lcl|CP000111.1_cds_Pmt9312_1568_1718	PMT9312_1568	16S rRNA m(7)G-527 methyltransferase
lcl|CP000111.1_cds_Pmt9312_1569_1719	PMT9312_1569	aldo/keto reductase family
lcl|CP000111.1_cds_Pmt9312_1570_1720	PMT9312_1570	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1571_1721	PMT9312_1571	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1572_1722	PMT9312_1572	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1573_1723	PMT9312_1573	PBS lyase HEAT-like repeat
lcl|CP000111.1_cds_ABS83236.1_1724	PMT9312_1967	Conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1574_1725	PMT9312_1574	23S rRNA m(2)A-2503 methyltransferase
lcl|CP000111.1_cds_Pmt9312_1575_1726	PMT9312_1575	high light inducible protein-like protein
lcl|CP000111.1_cds_Pmt9312_1576_1727	PMT9312_1576	DNA-directed RNA polymerase subunit beta'
lcl|CP000111.1_cds_Pmt9312_1577_1728	PMT9312_1577	DNA-directed RNA polymerase gamma chain
lcl|CP000111.1_cds_Pmt9312_1578_1729	PMT9312_1578	DNA-directed RNA polymerase subunit beta
lcl|CP000111.1_cds_Pmt9312_1579_1730	PMT9312_1579	TatD-related deoxyribonuclease
lcl|CP000111.1_cds_Pmt9312_1580_1731	PMT9312_1580	SSU ribosomal protein S20P
lcl|CP000111.1_cds_Pmt9312_1581_1732	PMT9312_1581	histidinol dehydrogenase
lcl|CP000111.1_cds_Pmt9312_1582_1733	PMT9312_1582	ribose-5-phosphate isomerase
lcl|CP000111.1_cds_Pmt9312_1583_1734	PMT9312_1583	PDZ/DHR/GLGF protein
lcl|CP000111.1_cds_Pmt9312_1584_1735	PMT9312_1584	Protein of unknown function DUF150
lcl|CP000111.1_cds_Pmt9312_1585_1736	PMT9312_1585	NusA antitermination factor
lcl|CP000111.1_cds_Pmt9312_1586_1737	PMT9312_1586	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1587_1738	PMT9312_1587	bacterial translation initiation factor 2 (bIF-2)
lcl|CP000111.1_cds_Pmt9312_1588_1739	PMT9312_1588	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1589_1740	PMT9312_1589	glycosyl transferase, family 2
lcl|CP000111.1_cds_Pmt9312_1590_1741	PMT9312_1590	Elongator protein 3/MiaB/NifB
lcl|CP000111.1_cds_Pmt9312_1591_1742	PMT9312_1591	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1592_1743	PMT9312_1592	LL-diaminopimelate aminotransferase apoenzyme
lcl|CP000111.1_cds_Pmt9312_1593_1744	PMT9312_1593	ribonuclease, Rne/Rng family
lcl|CP000111.1_cds_Pmt9312_1594_1745	PMT9312_1594	RNase HII
lcl|CP000111.1_cds_Pmt9312_1595_1746	PMT9312_1595	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1596_1747	PMT9312_1596	prephenate dehydratase
lcl|CP000111.1_cds_Pmt9312_1597_1748	PMT9312_1597	SAM (and some other nucleotide) binding motif precursor
lcl|CP000111.1_cds_Pmt9312_1598_1749	PMT9312_1598	Peptidase S16, lon-like protein
lcl|CP000111.1_cds_Pmt9312_1599_1750	PMT9312_1599	SSU ribosomal protein S10P
lcl|CP000111.1_cds_Pmt9312_1600_1751	PMT9312_1600	translation elongation factor 1A (EF-1A/EF-Tu)
lcl|CP000111.1_cds_Pmt9312_1601_1752	PMT9312_1601	translation elongation factor 2 (EF-2/EF-G)
lcl|CP000111.1_cds_Pmt9312_1602_1753	PMT9312_1602	SSU ribosomal protein S7P
lcl|CP000111.1_cds_Pmt9312_1603_1754	PMT9312_1603	SSU ribosomal protein S12P
lcl|CP000111.1_cds_Pmt9312_1604_1755	PMT9312_1604	glutamate synthase (ferredoxin)
lcl|CP000111.1_cds_Pmt9312_1605_1756	PMT9312_1605	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1606_1757	PMT9312_1606	lipoic acid synthetase
lcl|CP000111.1_cds_Pmt9312_1607_1758	PMT9312_1607	site-specific recombinase
lcl|CP000111.1_cds_Pmt9312_1608_1759	PMT9312_1608	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1609_1760	PMT9312_1609	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1610_1761	PMT9312_1610	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1611_1762	PMT9312_1611	photosystem I PsaL protein (subunit XI)
lcl|CP000111.1_cds_Pmt9312_1612_1763	PMT9312_1612	photosystem I subunit VIII (PsaI)
lcl|CP000111.1_cds_Pmt9312_1613_1764	PMT9312_1613	annexin-like protein
lcl|CP000111.1_cds_Pmt9312_1614_1765	PMT9312_1614	glycosyl transferase, family 2
lcl|CP000111.1_cds_Pmt9312_1615_1766	PMT9312_1615	photosystem I core protein PsaB
lcl|CP000111.1_cds_Pmt9312_1616_1767	PMT9312_1616	photosystem I core protein PsaA
lcl|CP000111.1_cds_Pmt9312_1617_1768	PMT9312_1617	precorrin-3 methyltransferase
lcl|CP000111.1_cds_Pmt9312_1618_1769	PMT9312_1618	putative imidazoleglycerol-phosphate dehydratase
lcl|CP000111.1_cds_Pmt9312_1619_1770	PMT9312_1619	hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1620_1771	PMT9312_1620	alanine racemase
lcl|CP000111.1_cds_Pmt9312_1621_1772	PMT9312_1621	HNH nuclease
lcl|CP000111.1_cds_Pmt9312_1622_1773	PMT9312_1622	bacterial peptide chain release factor 1 (bRF-1)
lcl|CP000111.1_cds_Pmt9312_1623_1774	PMT9312_1623	LSU ribosomal protein L31P
lcl|CP000111.1_cds_Pmt9312_1624_1775	PMT9312_1624	SSU ribosomal protein S9P
lcl|CP000111.1_cds_Pmt9312_1625_1776	PMT9312_1625	LSU ribosomal protein L13P
lcl|CP000111.1_cds_Pmt9312_1626_1777	PMT9312_1626	tRNA pseudouridine synthase A
lcl|CP000111.1_cds_Pmt9312_1627_1778	PMT9312_1627	LSU ribosomal protein L17P
lcl|CP000111.1_cds_Pmt9312_1628_1779	PMT9312_1628	DNA-directed RNA polymerase subunit alpha
lcl|CP000111.1_cds_Pmt9312_1629_1780	PMT9312_1629	SSU ribosomal protein S11P
lcl|CP000111.1_cds_Pmt9312_1630_1781	PMT9312_1630	SSU ribosomal protein S13P
lcl|CP000111.1_cds_Pmt9312_1815_1782	rpl36	50S Ribosomal protein L36
lcl|CP000111.1_cds_Pmt9312_1631_1783	PMT9312_1631	Adenylate kinase
lcl|CP000111.1_cds_Pmt9312_1632_1784	PMT9312_1632	protein translocase subunit secY/sec61 alpha
lcl|CP000111.1_cds_Pmt9312_1633_1785	PMT9312_1633	LSU ribosomal protein L15P
lcl|CP000111.1_cds_Pmt9312_1634_1786	PMT9312_1634	SSU ribosomal protein S5P
lcl|CP000111.1_cds_Pmt9312_1635_1787	PMT9312_1635	LSU ribosomal protein L18P
lcl|CP000111.1_cds_Pmt9312_1636_1788	PMT9312_1636	LSU ribosomal protein L6P
lcl|CP000111.1_cds_Pmt9312_1637_1789	PMT9312_1637	SSU ribosomal protein S8P
lcl|CP000111.1_cds_Pmt9312_1638_1790	PMT9312_1638	LSU ribosomal protein L5P
lcl|CP000111.1_cds_Pmt9312_1639_1791	PMT9312_1639	LSU ribosomal protein L24P
lcl|CP000111.1_cds_Pmt9312_1640_1792	PMT9312_1640	LSU ribosomal protein L14P
lcl|CP000111.1_cds_Pmt9312_1641_1793	PMT9312_1641	SSU ribosomal protein S17P
lcl|CP000111.1_cds_Pmt9312_1642_1794	PMT9312_1642	LSU ribosomal protein L29P
lcl|CP000111.1_cds_Pmt9312_1643_1795	PMT9312_1643	LSU ribosomal protein L16P
lcl|CP000111.1_cds_Pmt9312_1644_1796	PMT9312_1644	SSU ribosomal protein S3P
lcl|CP000111.1_cds_Pmt9312_1645_1797	PMT9312_1645	LSU ribosomal protein L22P
lcl|CP000111.1_cds_Pmt9312_1646_1798	PMT9312_1646	SSU ribosomal protein S19P
lcl|CP000111.1_cds_Pmt9312_1647_1799	PMT9312_1647	LSU ribosomal protein L2P
lcl|CP000111.1_cds_Pmt9312_1648_1800	PMT9312_1648	LSU ribosomal protein L23P
lcl|CP000111.1_cds_Pmt9312_1649_1801	PMT9312_1649	LSU ribosomal protein L4P
lcl|CP000111.1_cds_Pmt9312_1650_1802	PMT9312_1650	LSU ribosomal protein L3P
lcl|CP000111.1_cds_Pmt9312_1651_1803	PMT9312_1651	NADH dehydrogenase I subunit N
lcl|CP000111.1_cds_Pmt9312_1652_1804	PMT9312_1652	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1653_1805	PMT9312_1653	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1654_1806	PMT9312_1654	RecA protein
lcl|CP000111.1_cds_Pmt9312_1655_1807	PMT9312_1655	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1656_1808	PMT9312_1656	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1657_1809	PMT9312_1657	arogenate dehydrogenase (NADP)
lcl|CP000111.1_cds_Pmt9312_1658_1810	PMT9312_1658	UDP-galactopyranose mutase
lcl|CP000111.1_cds_Pmt9312_1659_1811	PMT9312_1659	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1660_1812	PMT9312_1660	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1661_1813	PMT9312_1661	Rhodanese-like protein
lcl|CP000111.1_cds_Pmt9312_1662_1814	PMT9312_1662	cob(I)yrinic acid a,c-diamide adenosyltransferase
lcl|CP000111.1_cds_Pmt9312_1663_1815	PMT9312_1663	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1664_1816	PMT9312_1664	adenosylmethionine decarboxylase proenzyme
lcl|CP000111.1_cds_Pmt9312_1665_1817	PMT9312_1665	DNA replication and repair protein RecF
lcl|CP000111.1_cds_Pmt9312_1666_1818	PMT9312_1666	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1667_1819	PMT9312_1667	Phosphoenolpyruvate carboxylase
lcl|CP000111.1_cds_Pmt9312_1668_1820	PMT9312_1668	Glutamate--cysteine ligase, putative
lcl|CP000111.1_cds_Pmt9312_1669_1821	PMT9312_1669	anthranilate synthase, component I
lcl|CP000111.1_cds_Pmt9312_1670_1822	PMT9312_1670	photosystem I protein PsaD
lcl|CP000111.1_cds_Pmt9312_1671_1823	PMT9312_1671	signal transduction histidine kinase
lcl|CP000111.1_cds_Pmt9312_1672_1824	PMT9312_1672	rod shape determining protein
lcl|CP000111.1_cds_Pmt9312_1673_1825	PMT9312_1673	MRP protein-like protein
lcl|CP000111.1_cds_Pmt9312_1674_1826	PMT9312_1674	coproporphyrinogen oxidase
lcl|CP000111.1_cds_Pmt9312_1675_1827	PMT9312_1675	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1676_1828	PMT9312_1676	3'-5' exonuclease
lcl|CP000111.1_cds_Pmt9312_1677_1829	PMT9312_1677	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1678_1830	PMT9312_1678	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1679_1831	PMT9312_1679	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1680_1832	PMT9312_1680	conserved carboxylase domain
lcl|CP000111.1_cds_Pmt9312_1681_1833	PMT9312_1681	phosphoribosylformylglycinamidine cyclo-ligase
lcl|CP000111.1_cds_Pmt9312_1682_1834	PMT9312_1682	cytidylate kinase
lcl|CP000111.1_cds_Pmt9312_1683_1835	PMT9312_1683	protein tyrosine phosphatase
lcl|CP000111.1_cds_Pmt9312_1684_1836	PMT9312_1684	phycoerythrobilin:ferredoxin oxidoreductase
lcl|CP000111.1_cds_Pmt9312_1685_1837	PMT9312_1685	phycoerythrobilin:ferredoxin oxidoreductase
lcl|CP000111.1_cds_Pmt9312_1686_1838	PMT9312_1686	Heme oxygenase (decyclizing)
lcl|CP000111.1_cds_Pmt9312_1687_1839	PMT9312_1687	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1688_1840	PMT9312_1688	isocitrate dehydrogenase (NADP)
lcl|CP000111.1_cds_Pmt9312_1689_1841	PMT9312_1689	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1690_1842	PMT9312_1690	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1691_1843	PMT9312_1691	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1692_1844	PMT9312_1692	sodium/proton antiporter NhaS3, CPA2 family
lcl|CP000111.1_cds_Pmt9312_1693_1845	PMT9312_1693	Glycogen/starch/alpha-glucan phosphorylase
lcl|CP000111.1_cds_Pmt9312_1694_1846	PMT9312_1694	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1695_1847	PMT9312_1695	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1696_1848	PMT9312_1696	RNAse III
lcl|CP000111.1_cds_Pmt9312_1697_1849	PMT9312_1697	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1698_1850	PMT9312_1698	16S rRNA processing protein RimM
lcl|CP000111.1_cds_Pmt9312_1699_1851	PMT9312_1699	glutamine--fructose-6-phosphate transaminase
lcl|CP000111.1_cds_Pmt9312_1700_1852	PMT9312_1700	photosystem I subunit PsaC
lcl|CP000111.1_cds_Pmt9312_1701_1853	PMT9312_1701	acyl carrier protein
lcl|CP000111.1_cds_Pmt9312_1702_1854	PMT9312_1702	3-oxoacyl-
lcl|CP000111.1_cds_Pmt9312_1703_1855	PMT9312_1703	transketolase
lcl|CP000111.1_cds_Pmt9312_1704_1856	PMT9312_1704	hydroxymethylpyrimidine synthase
lcl|CP000111.1_cds_Pmt9312_1705_1857	PMT9312_1705	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1706_1858	PMT9312_1706	Peptidase M20D, amidohydrolase
lcl|CP000111.1_cds_Pmt9312_1707_1859	PMT9312_1707	TPR repeat
lcl|CP000111.1_cds_Pmt9312_1708_1860	PMT9312_1708	Holliday junction DNA helicase subunit RuvB
lcl|CP000111.1_cds_Pmt9312_1709_1861	PMT9312_1709	SsrA-binding protein
lcl|CP000111.1_cds_Pmt9312_1710_1862	PMT9312_1710	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1711_1863	PMT9312_1711	lysyl-tRNA synthetase
lcl|CP000111.1_cds_Pmt9312_1712_1864	PMT9312_1712	two component transcriptional regulator, winged helix family
lcl|CP000111.1_cds_Pmt9312_1713_1865	PMT9312_1713	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1714_1866	PMT9312_1714	rod shape-determining protein MreC
lcl|CP000111.1_cds_Pmt9312_1715_1867	PMT9312_1715	cell shape determining protein, MreB/Mrl family
lcl|CP000111.1_cds_Pmt9312_1716_1868	PMT9312_1716	single-strand binding protein
lcl|CP000111.1_cds_Pmt9312_1717_1869	PMT9312_1717	DedA family; putative alkaline phosphatase-like protein
lcl|CP000111.1_cds_Pmt9312_1718_1870	PMT9312_1718	adenosylhomocysteinase
lcl|CP000111.1_cds_Pmt9312_1719_1871	PMT9312_1719	Protein of unknown function UPF0079
lcl|CP000111.1_cds_Pmt9312_1720_1872	PMT9312_1720	putative carbohydrate kinase
lcl|CP000111.1_cds_Pmt9312_1721_1873	PMT9312_1721	alpha/beta hydrolase superfamily-like protein
lcl|CP000111.1_cds_Pmt9312_1722_1874	PMT9312_1722	type II alternative RNA polymerase sigma factor, sigma-70 family
lcl|CP000111.1_cds_Pmt9312_1723_1875	PMT9312_1723	magnesium transporter
lcl|CP000111.1_cds_Pmt9312_1724_1876	PMT9312_1724	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1725_1877	PMT9312_1725	CRCB protein-like protein
lcl|CP000111.1_cds_Pmt9312_1726_1878	PMT9312_1726	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1727_1879	PMT9312_1727	DNA gyrase subunit B
lcl|CP000111.1_cds_Pmt9312_1728_1880	PMT9312_1728	tRNA delta(2)-isopentenylpyrophosphate transferase
lcl|CP000111.1_cds_Pmt9312_1729_1881	PMT9312_1729	bacterial translation initiation factor 3 (bIF-3)
lcl|CP000111.1_cds_Pmt9312_1730_1882	PMT9312_1730	transcriptional regulator, GntR family
lcl|CP000111.1_cds_Pmt9312_1731_1883	PMT9312_1731	serine O-acetyltransferase
lcl|CP000111.1_cds_Pmt9312_1732_1884	PMT9312_1732	protein translocase subunit secA
lcl|CP000111.1_cds_Pmt9312_1733_1885	PMT9312_1733	putative acetyltransferase, GNAT family
lcl|CP000111.1_cds_Pmt9312_1734_1886	PMT9312_1734	transcription regulator-like protein
lcl|CP000111.1_cds_Pmt9312_1735_1887	PMT9312_1735	6,7-dimethyl-8-ribityllumazine synthase
lcl|CP000111.1_cds_Pmt9312_1736_1888	PMT9312_1736	putative photosystem II PsbZ protein
lcl|CP000111.1_cds_Pmt9312_1737_1889	PMT9312_1737	DNA mismatch repair protein MutS
lcl|CP000111.1_cds_Pmt9312_1738_1890	PMT9312_1738	precorrin-8X methylmutase
lcl|CP000111.1_cds_Pmt9312_1739_1891	PMT9312_1739	DNA polymerase III, delta subunit
lcl|CP000111.1_cds_Pmt9312_1740_1892	PMT9312_1740	aspartate kinase
lcl|CP000111.1_cds_Pmt9312_1741_1893	PMT9312_1741	Excinuclease ABC subunit B
lcl|CP000111.1_cds_Pmt9312_1742_1894	PMT9312_1742	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1743_1895	PMT9312_1743	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1744_1896	PMT9312_1744	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1745_1897	PMT9312_1745	dihydrodipicolinate synthase
lcl|CP000111.1_cds_Pmt9312_1746_1898	PMT9312_1746	aspartate semialdehyde dehydrogenase
lcl|CP000111.1_cds_Pmt9312_1747_1899	PMT9312_1747	trigger factor
lcl|CP000111.1_cds_Pmt9312_1748_1900	PMT9312_1748	ATP-dependent Clp protease proteolytic subunit ClpP
lcl|CP000111.1_cds_Pmt9312_1749_1901	PMT9312_1749	ATP-dependent Clp protease ATP-binding subunit ClpX
lcl|CP000111.1_cds_Pmt9312_1750_1902	PMT9312_1750	DNA polymerase III, tau subunit
lcl|CP000111.1_cds_Pmt9312_1751_1903	PMT9312_1751	glycosyl transferase, family 2
lcl|CP000111.1_cds_Pmt9312_1752_1904	PMT9312_1752	amidase enhancer-like protein
lcl|CP000111.1_cds_Pmt9312_1753_1905	PMT9312_1753	LSU ribosomal protein L35P
lcl|CP000111.1_cds_Pmt9312_1754_1906	PMT9312_1754	LSU ribosomal protein L20P
lcl|CP000111.1_cds_Pmt9312_1755_1907	PMT9312_1755	TPR repeat
lcl|CP000111.1_cds_Pmt9312_1756_1908	PMT9312_1756	thiazole-phosphate synthase
lcl|CP000111.1_cds_Pmt9312_1757_1909	PMT9312_1757	UDP-sulfoquinovose synthase
lcl|CP000111.1_cds_Pmt9312_1758_1910	PMT9312_1758	SqdX
lcl|CP000111.1_cds_Pmt9312_1759_1911	PMT9312_1759	conserved hypothetical protein
lcl|CP000111.1_cds_ABS83237.1_1912	PMT9312_1969	Hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1760_1913	PMT9312_1760	glycine dehydrogenase (decarboxylating) beta subunit / glycine dehydrogenase (decarboxylating) alpha subunit
lcl|CP000111.1_cds_Pmt9312_1761_1914	PMT9312_1761	glycine cleavage system H protein
lcl|CP000111.1_cds_Pmt9312_1762_1915	PMT9312_1762	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1763_1916	PMT9312_1763	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1764_1917	PMT9312_1764	Delta-9 acyl-phospholipid desaturase
lcl|CP000111.1_cds_Pmt9312_1765_1918	PMT9312_1765	LSU ribosomal protein L9P
lcl|CP000111.1_cds_Pmt9312_1766_1919	PMT9312_1766	primary replicative DNA helicase
lcl|CP000111.1_cds_Pmt9312_1767_1920	PMT9312_1767	glucose inhibited division protein A
lcl|CP000111.1_cds_Pmt9312_1768_1921	PMT9312_1768	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1769_1922	PMT9312_1769	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1770_1923	PMT9312_1770	Protein of unknown function SprT
lcl|CP000111.1_cds_Pmt9312_1771_1924	PMT9312_1771	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1772_1925	PMT9312_1772	ATP-dependent DNA ligase
lcl|CP000111.1_cds_Pmt9312_1773_1926	PMT9312_1773	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1774_1927	PMT9312_1774	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1775_1928	PMT9312_1775	valyl-tRNA synthetase
lcl|CP000111.1_cds_Pmt9312_1776_1929	PMT9312_1776	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1777_1930	PMT9312_1777	MazG family protein
lcl|CP000111.1_cds_Pmt9312_1778_1931	PMT9312_1778	spermidine synthase
lcl|CP000111.1_cds_Pmt9312_1779_1932	PMT9312_1779	agmatinase
lcl|CP000111.1_cds_Pmt9312_1780_1933	PMT9312_1780	glycine cleavage system T protein
lcl|CP000111.1_cds_Pmt9312_1781_1934	PMT9312_1781	aspartyl-tRNA synthetase
lcl|CP000111.1_cds_Pmt9312_1782_1935	PMT9312_1782	CTP synthase
lcl|CP000111.1_cds_Pmt9312_1783_1936	PMT9312_1783	organic radical activating enzyme-like protein
lcl|CP000111.1_cds_Pmt9312_1784_1937	PMT9312_1784	preQ(0) biosynthesis protein QueC
lcl|CP000111.1_cds_Pmt9312_1785_1938	PMT9312_1785	anthranilate synthase, component I
lcl|CP000111.1_cds_Pmt9312_1786_1939	PMT9312_1786	aminotransferases class-IV
lcl|CP000111.1_cds_Pmt9312_1787_1940	PMT9312_1787	uroporphyrinogen-III C-methyltransferase
lcl|CP000111.1_cds_Pmt9312_1788_1941	PMT9312_1788	multidrug efflux transporter, MFS family
lcl|CP000111.1_cds_Pmt9312_1789_1942	PMT9312_1789	Polyphosphate kinase
lcl|CP000111.1_cds_Pmt9312_1790_1943	PMT9312_1790	type II alternative RNA polymerase sigma factor, sigma-70 family
lcl|CP000111.1_cds_Pmt9312_1791_1944	PMT9312_1791	hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1792_1945	PMT9312_1792	3-deoxy-D-arabinoheptulosonate-7-phosphate synthase
lcl|CP000111.1_cds_Pmt9312_1793_1946	PMT9312_1793	aconitase
lcl|CP000111.1_cds_Pmt9312_1794_1947	PMT9312_1794	putative chloride channel
lcl|CP000111.1_cds_Pmt9312_1795_1948	PMT9312_1795	formyltetrahydrofolate deformylase
lcl|CP000111.1_cds_Pmt9312_1796_1949	PMT9312_1796	D-amino acid oxidase
lcl|CP000111.1_cds_Pmt9312_1797_1950	PMT9312_1797	Heat shock protein Hsp70
lcl|CP000111.1_cds_Pmt9312_1798_1951	PMT9312_1798	shikimate dehydrogenase
lcl|CP000111.1_cds_Pmt9312_1799_1952	PMT9312_1799	SSU ribosomal protein S6P
lcl|CP000111.1_cds_Pmt9312_1800_1953	PMT9312_1800	argininosuccinate synthase
lcl|CP000111.1_cds_Pmt9312_1801_1954	PMT9312_1801	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1802_1955	PMT9312_1802	Phospho-N-acetylmuramoyl-pentapeptide-transferase
lcl|CP000111.1_cds_Pmt9312_1816_1956	PMT9312_1816	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1803_1957	PMT9312_1803	Sucrose-phosphate synthase
lcl|CP000111.1_cds_Pmt9312_1804_1958	PMT9312_1804	Excinuclease ABC subunit A
lcl|CP000111.1_cds_Pmt9312_1805_1959	PMT9312_1805	DNA replication and repair protein RecN
lcl|CP000111.1_cds_Pmt9312_1806_1960	PMT9312_1806	protein kinase-like protein
lcl|CP000111.1_cds_Pmt9312_1807_1961	PMT9312_1807	conserved hypothetical protein
lcl|CP000111.1_cds_Pmt9312_1808_1962	PMT9312_1808	L-threonine synthase
