uniprot_id	locus_tag	product	PMTid	P9313name
Q7TUN8	AKG35_RS09495	hypothetical protein	PMT_1774	P9313_22461
Q7V507	AKG35_RS09505	lipoyl synthase	PMT_1775	P9313_22471
Q7V506	AKG35_RS09510	YciI family protein	PMT_1776	P9313_22481
Q7V505	AKG35_RS09515	glutamate synthase large subunit	PMT_1777	P9313_22491
Q7V504	AKG35_RS09520	phosphodiester glycosidase family protein	PMT_1778	P9313_22501
Q7V503	AKG35_RS09525	30S ribosomal protein S12	PMT_1779	P9313_22521
Q7V502	AKG35_RS09530	30S ribosomal protein S7	PMT_1780	P9313_22531
Q7V501	AKG35_RS09535	elongation factor G	PMT_1781	P9313_22541
Q7V500	AKG35_RS09540	elongation factor Tu	PMT_1782	P9313_22551
Q7V4Z9	AKG35_RS09545	30S ribosomal protein S10	PMT_1783	P9313_22571
Q7V4Z8	AKG35_RS09550	LON peptidase substrate-binding domain-containing protein	PMT_1784	P9313_22581
Q7V4Z7	AKG35_RS09555	methyltransferase domain-containing protein	PMT_1785	P9313_22591
Q7TUN7	AKG35_RS09560	prephenate dehydratase	PMT_1786	P9313_22601
Q7V4Z6	AKG35_RS09565	DUF1997 domain-containing protein	PMT_1787	P9313_22611
Q7V4Z5	AKG35_RS09570	ribonuclease HII	PMT_1788	P9313_22621
Q7TUN6	AKG35_RS09575	Rne/Rng family ribonuclease	PMT_1789	P9313_22631
Q7V4Z4	AKG35_RS09580	TIGR03960 family B12-binding radical SAM protein	PMT_1790	P9313_22641
Q7V4Z3	AKG35_RS09585	LL-diaminopimelate aminotransferase	PMT_1791	P9313_22651
Q7V4Z2	AKG35_RS09590	ATP-dependent Clp protease adapter ClpS	PMT_1792	P9313_22661
Q7V4Z1	AKG35_RS09595	CPBP family glutamic-type intramembrane protease	PMT_1793	P9313_22671
Q7V4Z0	AKG35_RS09600	B12-binding domain-containing radical SAM protein	PMT_1794	P9313_22681
Q7V4Y9	AKG35_RS09605	chorismate synthase	PMT_1795	P9313_22701
NA	AKG35_RS13415	hypothetical protein	NA	NA
Q7V4Y7	AKG35_RS09620	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	PMT_1797	P9313_22721
Q7V4Y6	AKG35_RS09625	ATP-dependent zinc metalloprotease FtsH3	PMT_1798	P9313_22731
Q7V4Y5	AKG35_RS09630	sulfate adenylyltransferase	NA	NA
Q7V4Y4	AKG35_RS09635	photosystem II manganese-stabilizing polypeptide	PMT_1800	P9313_22751
Q7V4Y3	AKG35_RS09640	hypothetical protein	PMT_1801	P9313_22761
Q7V4Y2	AKG35_RS09645	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	PMT_1802	P9313_22771
Q7V4Y1	AKG35_RS09650	DUF2555 domain-containing protein	PMT_1803	P9313_22781
Q7V4Y0	AKG35_RS09660	hypothetical protein	PMT_1804	P9313_22801
Q7V4X9	AKG35_RS09665	DUF565 domain-containing protein	PMT_1805	P9313_22811
Q7V4X8	AKG35_RS09670	NAD(P)/FAD-dependent oxidoreductase	PMT_1806	P9313_22821
Q7V4X7	AKG35_RS09675	aspartate carbamoyltransferase catalytic subunit	PMT_1807	P9313_22831
Q7TUN5	AKG35_RS09680	DNA-3-methyladenine glycosylase	PMT_1808	P9313_22841
Q7V4X6	AKG35_RS09685	tetratricopeptide repeat protein	PMT_1809	P9313_22851
Q7V4X5	AKG35_RS09690	tetratricopeptide repeat protein	PMT_1810	P9313_22861
NA	AKG35_RS13420	tetratricopeptide repeat protein	NA	NA
Q7V4X2	AKG35_RS09705	DUF481 domain-containing protein	PMT_1813	P9313_22891
Q7V4X1	AKG35_RS09710	creatininase family protein	PMT_1814	P9313_22931
Q7TUN4	AKG35_RS09715	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	PMT_1815	P9313_22941
Q7V4X0	AKG35_RS09720	fatty acid desaturase	PMT_1816	P9313_22951
Q7TUN3	AKG35_RS09730	isoleucine--tRNA ligase	PMT_1817	P9313_22961
B9ESJ5	AKG35_RS09735	hypothetical protein	NA	NA
Q7V4W9	AKG35_RS09740	DUF3177 family protein	PMT_1818	P9313_22991
Q7V4W8	AKG35_RS09745	FIST C-terminal domain-containing protein	PMT_1819	P9313_23001
Q7V4W7	AKG35_RS09750	tRNA (guanosine(46)-N7)-methyltransferase TrmB	PMT_1820	P9313_23011
Q7V4W6	AKG35_RS09755	IctB family putative bicarbonate transporter	PMT_1821	P9313_23021
Q7V4W5	AKG35_RS09760	hypothetical protein	PMT_1822	P9313_23031
Q7V4W4	AKG35_RS09765	phosphoglucosamine mutase	PMT_1823	P9313_23041
B9ESJ7	AKG35_RS09770	hypothetical protein	NA	NA
Q7V4W3	AKG35_RS09775	lytic transglycosylase domain-containing protein	PMT_1824	P9313_23061
Q7V4W2	AKG35_RS09780	hypothetical protein	PMT_1825	P9313_23071
Q7V4W1	AKG35_RS09785	thioredoxin family protein	PMT_1826	P9313_23101
Q7V4W0	AKG35_RS09790	hypothetical protein	PMT_1827	P9313_23111
B9ESK0	AKG35_RS13035	hypothetical protein	NA	NA
Q7TUN2	AKG35_RS09795	dCTP deaminase	PMT_1828	P9313_23131
Q7V4V9	AKG35_RS09800	cob(I)yrinic acid a%2Cc-diamide adenosyltransferase	PMT_1829	P9313_23141
Q7V4V8	AKG35_RS09805	ribonuclease PH	PMT_1830	P9313_23151
Q2KN49	AKG35_RS09810	global nitrogen regulator NtcA	NA	NA
Q7TUN1	AKG35_RS09810	global nitrogen regulator NtcA	PMT_1831	P9313_23161
Q7V4V7	AKG35_RS09815	DUF3084 domain-containing protein	PMT_1832	P9313_23171
Q7V4V6	AKG35_RS09820	resolvase	PMT_1833	P9313_23181
Q7V4V5	AKG35_RS09825	DUF3146 family protein	PMT_1834	P9313_23191
Q7V4V4	AKG35_RS09830	aminoacyl-tRNA hydrolase	PMT_1835	P9313_23201
Q7V4V3	AKG35_RS09835	TatA/E family twin arginine-targeting protein translocase	PMT_1836	P9313_23211
Q7V4V2	AKG35_RS09840	photosystem II reaction center protein PsbH	PMT_1837	P9313_23221
Q7V4V1	AKG35_RS09845	photosystem II reaction center protein PsbN	PMT_1838	P9313_23231
Q7V4V0	AKG35_RS09850	alpha-mannosidase	PMT_1839	P9313_23241
Q7V4U9	AKG35_RS12470	photosystem II reaction center protein I	PMT_1840	P9313_23251
Q7V4U8	AKG35_RS09855	DUF3769 domain-containing protein	PMT_1841	P9313_23261
Q7V4U7	AKG35_RS13040	pentapeptide repeat-containing protein	PMT_1842	P9313_23271
Q7V4U6	AKG35_RS09865	3-isopropylmalate dehydratase small subunit	PMT_1843	P9313_23281
Q7V4U5	AKG35_RS09870	3-isopropylmalate dehydratase large subunit	PMT_1844	P9313_23291
Q7TUN0	AKG35_RS09875	competence/damage-inducible protein A	PMT_1845	P9313_23301
Q7V4U4	AKG35_RS09880	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	PMT_1846	P9313_23311
Q7V4U3	AKG35_RS09885	serine hydroxymethyltransferase	PMT_1847	P9313_23321
Q7V4U2	AKG35_RS12475	2TM domain-containing protein	PMT_1848	P9313_23341
Q7V4U1	AKG35_RS09900	DUF3181 family protein	PMT_1849	P9313_23351
Q7TUM9	AKG35_RS09905	hypothetical protein	PMT_1850	P9313_23361
Q7V4U0	AKG35_RS09910	murein biosynthesis integral membrane protein MurJ	PMT_1851	P9313_23371
Q7V4T9	AKG35_RS09915	DNA/RNA nuclease SfsA	PMT_1852	P9313_23381
Q7V4T8	AKG35_RS09920	ammonium transporter	PMT_1853	P9313_23401
Q7V4T7	AKG35_RS09925	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	PMT_1854	P9313_23421
Q7V4T6	AKG35_RS09930	DUF1997 domain-containing protein	PMT_1855	P9313_23431
Q7TUM8	AKG35_RS09935	DoxX family membrane protein	PMT_1856	P9313_23441
Q7TUM7	AKG35_RS09940	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	PMT_1857	P9313_23451
Q7V4T5	AKG35_RS09945	prolyl oligopeptidase family serine peptidase	PMT_1858	P9313_23461
Q7V4T4	AKG35_RS09950	DUF3155 domain-containing protein	PMT_1859	P9313_23471
Q7V4T3	AKG35_RS09960	HAMP domain-containing histidine kinase	PMT_1860	P9313_23491
Q7V4T2	AKG35_RS09965	adenosylcobinamide-GDP ribazoletransferase	PMT_1861	P9313_23501
Q7TUM6	AKG35_RS09970	tRNA guanosine(34) transglycosylase Tgt	PMT_1862	P9313_23511
Q7V4T1	AKG35_RS09975	photosystem II reaction center protein K	PMT_1863	P9313_23521
Q7V4T0	AKG35_RS09980	WecB/TagA/CpsF family glycosyltransferase	PMT_1864	P9313_23531
Q7V4S9	AKG35_RS09985	Gfo/Idh/MocA family oxidoreductase	PMT_1865	P9313_23541
Q7V4S8	AKG35_RS09990	hemolysin family protein	PMT_1866	P9313_23551
Q7TUM5	AKG35_RS09995	hypothetical protein	PMT_1867	P9313_23561
Q7V4S7	AKG35_RS10000	orotate phosphoribosyltransferase	PMT_1868	P9313_23571
Q7V4S6	AKG35_RS10005	hypothetical protein	PMT_1869	P9313_23581
Q7V4S5	AKG35_RS10010	TM0106 family RecB-like putative nuclease	PMT_1870	P9313_23591
Q7V4S4	AKG35_RS10015	phosphoglucomutase/phosphomannomutase family protein	PMT_1871	P9313_23601
Q7V4S3	AKG35_RS10020	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	PMT_1872	P9313_23611
Q7V4S2	AKG35_RS10025	MFS transporter	PMT_1873	P9313_23621
Q7V4S1	AKG35_RS10030	SIMPL domain-containing protein	PMT_1874	P9313_23641
Q7V4S0	AKG35_RS10035	hypothetical protein	PMT_1875	P9313_23661
Q7V4R9	AKG35_RS10040	hypothetical protein	PMT_1876	P9313_23671
NA	AKG35_RS13565	hypothetical protein	NA	NA
Q7V8H5	AKG35_RS10050	calcium-binding protein	PMT_0372	P9313_04431
Q7V4R8	AKG35_RS10050	calcium-binding protein	PMT_1878	P9313_23681
Q7V4R7	AKG35_RS10055	carotenoid oxygenase family protein	PMT_1879	P9313_23691
Q7V4R6	AKG35_RS10060	imidazoleglycerol-phosphate dehydratase HisB	NA	NA
Q7V4R5	AKG35_RS10065	enoyl-ACP reductase FabI	PMT_1881	P9313_23711
Q7V4R4	AKG35_RS10070	hypothetical protein	PMT_1882	P9313_23721
Q7V4R3	AKG35_RS10075	redoxin domain-containing protein	PMT_1883	P9313_23731
Q7V4R2	AKG35_RS10080	DegT/DnrJ/EryC1/StrS family aminotransferase	PMT_1884	P9313_23741
Q7V4R1	AKG35_RS10085	NUDIX hydrolase	PMT_1885	P9313_23751
Q7V4R0	AKG35_RS10090	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	PMT_1886	P9313_23761
Q7TUM4	AKG35_RS10095	putative cobaltochelatase	PMT_1887	P9313_23771
Q7V4Q9	AKG35_RS10100	MlaD family protein	PMT_1888	P9313_23781
Q7V4Q8	AKG35_RS10105	ATP-binding cassette domain-containing protein	PMT_1889	P9313_23791
Q7V4Q7	AKG35_RS10110	YvcK family protein	PMT_1890	P9313_23801
Q7V4Q6	AKG35_RS10115	NAD(P)H-quinone oxidoreductase subunit J	PMT_1891	P9313_23811
Q7V4Q5	AKG35_RS10120	NADH dehydrogenase subunit K	PMT_1892	P9313_23821
Q7TUM3	AKG35_RS10125	NAD(P)H-quinone oxidoreductase subunit 3	PMT_1893	P9313_23831
Q7V4Q4	AKG35_RS10130	rubredoxin	PMT_1894	P9313_23841
Q7V4Q3	AKG35_RS10135	photosynthesis system II assembly factor Ycf48	PMT_1895	P9313_23851
Q7V4Q2	AKG35_RS10140	cytochrome b559 subunit alpha	PMT_1896	P9313_23861
Q7V4Q1	AKG35_RS12480	cytochrome b559 subunit beta	PMT_1897	P9313_23871
Q7V4Q0	AKG35_RS12485	photosystem II reaction center protein L	PMT_1898	P9313_23881
Q7V4P9	AKG35_RS12490	photosystem II reaction center protein J	PMT_1899	P9313_23891
Q7V4P8	AKG35_RS10145	S-methyl-5'-thioadenosine phosphorylase	PMT_1900	P9313_23901
Q7V4P7	AKG35_RS10150	S-methyl-5-thioribose-1-phosphate isomerase	PMT_1901	P9313_23931
Q7V4P6	AKG35_RS10155	bifunctional aldolase/short-chain dehydrogenase	PMT_1902	P9313_23961
Q7V4P5	AKG35_RS10160	NAD-dependent epimerase	PMT_1903	P9313_23971
Q7V4P4	AKG35_RS10165	nucleotide sugar dehydrogenase	PMT_1904	P9313_23981
Q7V4P3	AKG35_RS10170	histidine--tRNA ligase	NA	NA
NA	AKG35_RS13050	hypothetical protein	NA	NA
B9ESL3	AKG35_RS13055	hypothetical protein	NA	NA
Q7V4P1	AKG35_RS10175	UDP-glucose 4-epimerase GalE	PMT_1907	P9313_24031
Q7V4P0	AKG35_RS10180	sugar transferase	PMT_1908	P9313_24041
Q7V4N9	AKG35_RS10185	selenide%2C water dikinase SelD	PMT_1909	P9313_24061
Q7TUM2	AKG35_RS10190	CCA tRNA nucleotidyltransferase	PMT_1910	P9313_24071
Q7V4N8	AKG35_RS10195	KpsF/GutQ family sugar-phosphate isomerase	PMT_1911	P9313_24081
Q7V4N7	AKG35_RS10200	phosphatase	PMT_1912	P9313_24091
Q7V4N6	AKG35_RS10205	sulfotransferase family protein	PMT_1913	P9313_24101
Q7V4N5	AKG35_RS10210	3-deoxy-manno-octulosonate cytidylyltransferase	PMT_1914	P9313_24111
Q7V4N4	AKG35_RS10215	hypothetical protein	PMT_1915	P9313_24121
Q7V4M6	AKG35_RS10215	hypothetical protein	PMT_1923	P9313_24201
NA	AKG35_RS10220	sulfotransferase	NA	NA
Q7V4N2	AKG35_RS10225	exodeoxyribonuclease V subunit gamma	PMT_1917	P9313_24141
NA	AKG35_RS13060	hypothetical protein	NA	NA
Q7V4N1	AKG35_RS10230	hypothetical protein	PMT_1918	P9313_24151
Q7V4N0	AKG35_RS10235	hypothetical protein	PMT_1919	P9313_24161
NA	AKG35_RS13065	hypothetical protein	NA	NA
Q7V4M9	AKG35_RS10240	glycosyltransferase family 4 protein	PMT_1920	P9313_24171
Q7V4M8	AKG35_RS10245	hypothetical protein	PMT_1921	P9313_24181
Q7V4M7	AKG35_RS10250	glycosyl transferase	PMT_1922	P9313_24191
Q7V4M5	AKG35_RS10255	hypothetical protein	PMT_1924	P9313_24211
Q7V4M4	AKG35_RS10260	3-deoxy-8-phosphooctulonate synthase	PMT_1925	P9313_24231
B9ESL7	AKG35_RS13250	hypothetical protein	NA	NA
Q7V4M3	AKG35_RS10265	glycosyltransferase	PMT_1926	P9313_24251
Q7V4M2	AKG35_RS10270	glycosyltransferase	PMT_1927	P9313_24261
Q7V4M1	AKG35_RS10275	glycosyltransferase family 1 protein	PMT_1928	P9313_24271
Q7V4M0	AKG35_RS10280	ABC transporter ATP-binding protein/permease	PMT_1929	P9313_24281
Q7V4L9	AKG35_RS10285	glycosyltransferase	PMT_1930	P9313_24291
NA	AKG35_RS13570	biliverdin-producing heme oxygenase	NA	NA
Q7V4L7	AKG35_RS10300	ChbG/HpnK family deacetylase	PMT_1933	P9313_24321
Q7V4L6	AKG35_RS10305	glycosyltransferase family 2 protein	PMT_1934	P9313_24331
Q7V4L5	AKG35_RS10310	NADP-dependent isocitrate dehydrogenase	PMT_1935	P9313_24351
Q7V4L3	AKG35_RS12495	(Fe-S)-binding protein	PMT_1937	P9313_24381
Q7V4L2	AKG35_RS10320	four-carbon acid sugar kinase family protein	PMT_1938	P9313_24391
Q7V4L1	AKG35_RS10325	FAD-binding oxidoreductase	PMT_1939	P9313_24401
Q7TUM1	AKG35_RS10330	hypothetical protein	PMT_1940	P9313_24411
Q7V4K9	AKG35_RS10335	galactose mutarotase	PMT_1942	P9313_24431
Q7V4K8	AKG35_RS10340	alpha/beta fold hydrolase	PMT_1943	P9313_24441
Q7V4K7	AKG35_RS10345	cation:proton antiporter	PMT_1944	P9313_24451
Q7V4K6	AKG35_RS10350	hypothetical protein	PMT_1945	P9313_24461
Q7V4K5	AKG35_RS10355	glycogen/starch/alpha-glucan phosphorylase	PMT_1946	P9313_24471
Q7V4K4	AKG35_RS10360	hypothetical protein	PMT_1947	P9313_24481
Q7V4K3	AKG35_RS10365	hypothetical protein	PMT_1948	P9313_24491
Q7V4K2	AKG35_RS10380	ribonuclease III	PMT_1949	P9313_24521
Q7V4K1	AKG35_RS10385	NAD(P)H dehydrogenase subunit NdhS	PMT_1950	P9313_24531
Q7V4K0	AKG35_RS10390	ribosome maturation factor RimM	PMT_1951	P9313_24541
Q7V4J9	AKG35_RS10395	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	PMT_1952	P9313_24551
Q7V4J8	AKG35_RS10400	glutamine--fructose-6-phosphate transaminase (isomerizing)	PMT_1953	P9313_24561
Q7V4J7	AKG35_RS10405	photosystem I iron-sulfur center protein PsaC	PMT_1954	P9313_24571
Q7V4J6	AKG35_RS10410	acyl carrier protein	PMT_1955	P9313_24581
Q7V4J5	AKG35_RS10415	beta-ketoacyl-ACP synthase II	PMT_1956	P9313_24591
Q7V4J4	AKG35_RS10420	transketolase	PMT_1957	P9313_24601
Q7V4J3	AKG35_RS10425	SDR family oxidoreductase	NA	NA
Q7V4J2	AKG35_RS10430	glycosyltransferase family 2 protein	PMT_1959	P9313_24621
Q7V4J1	AKG35_RS10435	chlororespiratory reduction protein 7	PMT_1960	P9313_24641
Q7V4J0	AKG35_RS10440	glutathione S-transferase family protein	PMT_1961	P9313_24651
Q7V4I9	AKG35_RS10445	DUF751 family protein	PMT_1962	P9313_24671
Q7V4I8	AKG35_RS10450	30S ribosome-binding factor RbfA	PMT_1963	P9313_24681
Q7V4I7	AKG35_RS10455	glycosyl hydrolase family 3	PMT_1964	P9313_24691
Q7V4I6	AKG35_RS10460	glycosyltransferase	PMT_1965	P9313_24701
Q7V4I5	AKG35_RS10465	uroporphyrinogen-III synthase	PMT_1966	P9313_24711
B9ESM5	AKG35_RS10470	hypothetical protein	NA	NA
Q7V4I4	AKG35_RS10475	SRPBCC family protein	PMT_1967	P9313_24731
Q7V4I3	AKG35_RS10480	9%2C9'-di-cis-zeta-carotene desaturase	PMT_1968	P9313_24741
Q7V4I2	AKG35_RS10485	iron-sulfur cluster assembly accessory protein	PMT_1969	P9313_24751
Q7V4I1	AKG35_RS10490	hypothetical protein	PMT_1970	P9313_24761
Q7V4I0	AKG35_RS10495	lipid-A-disaccharide synthase-related protein	PMT_1971	P9313_24771
Q7V4H9	AKG35_RS10500	hypothetical protein	PMT_1972	P9313_24781
Q7V4H8	AKG35_RS10505	TIGR01777 family oxidoreductase	PMT_1973	P9313_24791
Q7V4H7	AKG35_RS10510	cation:proton antiporter	PMT_1974	P9313_24801
Q7V4H6	AKG35_RS10515	NAD(P)H-quinone oxidoreductase subunit O	PMT_1975	P9313_24811
Q7V4H5	AKG35_RS10520	phospholipid carrier-dependent glycosyltransferase	PMT_1976	P9313_24821
Q7V4H4	AKG35_RS10525	J domain-containing protein	PMT_1977	P9313_24831
Q7V4H3	AKG35_RS10530	cysteine synthase A	PMT_1978	P9313_24841
Q7V4H2	AKG35_RS10535	iron uptake porin	NA	NA
Q7V4H1	AKG35_RS10545	4-amino-4-deoxy-L-arabinose transferase	PMT_1980	P9313_24881
NA	AKG35_RS13070	hypothetical protein	NA	NA
Q7V4H0	AKG35_RS10550	hypothetical protein	PMT_1981	P9313_24891
Q7V4G9	AKG35_RS10555	glycosyltransferase family 39 protein	PMT_1982	P9313_24901
Q7V4G8	AKG35_RS10560	DUF2079 domain-containing protein	PMT_1983	P9313_24911
B9ESM8	AKG35_RS13075	hypothetical protein	NA	NA
Q7V4G7	AKG35_RS10565	DUF2079 domain-containing protein	PMT_1984	P9313_24931
Q7TUM0	AKG35_RS10570	hypothetical protein	PMT_1985	P9313_24941
Q7V4G6	AKG35_RS10575	hypothetical protein	PMT_1986	P9313_24951
Q7V4G5	AKG35_RS10580	energy-coupling factor ABC transporter ATP-binding protein	PMT_1987	P9313_24961
Q7V4G4	AKG35_RS10590	response regulator transcription factor	PMT_1988	P9313_24971
Q7V4G3	AKG35_RS10595	DNA polymerase III subunit delta'	PMT_1989	P9313_24981
Q7V4G2	AKG35_RS10600	dTMP kinase	PMT_1990	P9313_24991
Q7V4G1	AKG35_RS10605	cation-translocating P-type ATPase	PMT_1991	P9313_25001
Q7V4G0	AKG35_RS10610	photosystem I assembly protein Ycf3	PMT_1992	P9313_25011
Q7V4F9	AKG35_RS10615	DNA repair protein RadA	PMT_1993	P9313_25021
Q7V4F8	AKG35_RS10620	response regulator transcription factor	PMT_1994	P9313_25031
Q7V4F7	AKG35_RS10625	phosphate acyltransferase PlsX	PMT_1995	P9313_25041
Q7V4F6	AKG35_RS10630	ketoacyl-ACP synthase III	PMT_1996	P9313_25051
Q7V4F5	AKG35_RS10635	ACP S-malonyltransferase	PMT_1997	P9313_25061
Q7V4F4	AKG35_RS10640	1-acyl-sn-glycerol-3-phosphate acyltransferase	PMT_1998	P9313_25071
B9ESM9	AKG35_RS10645	YdcF family protein	NA	NA
Q7V4F3	AKG35_RS10650	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	PMT_1999	P9313_25091
Q7V4F2	AKG35_RS10655	Ycf34 family protein	PMT_2000	P9313_25101
Q7V4F1	AKG35_RS10660	tRNA nucleotidyltransferase	PMT_2001	P9313_25111
Q7V4F0	AKG35_RS10665	RNA-binding protein	PMT_2002	P9313_25131
Q7V4E9	AKG35_RS10670	phytoene synthase	PMT_2003	P9313_25141
Q7V4E8	AKG35_RS10675	15-cis-phytoene desaturase	PMT_2004	P9313_25151
Q7V4E7	AKG35_RS10680	NAD(P)H-quinone oxidoreductase subunit M	PMT_2005	P9313_25161
Q7V4E6	AKG35_RS10685	DUF3172 domain-containing protein	PMT_2006	P9313_25171
Q7TUL9	AKG35_RS10690	LysR family transcriptional regulator	PMT_2007	P9313_25181
Q7V4E5	AKG35_RS10695	NnrU family protein	PMT_2008	P9313_25191
Q7TUL8	AKG35_RS10700	NAD(P)H-quinone oxidoreductase subunit 5	NA	NA
Q7V4E4	AKG35_RS10705	NAD(P)H-quinone oxidoreductase subunit 4	NA	NA
Q7V4E3	AKG35_RS10710	segregation/condensation protein A	PMT_2011	P9313_25221
Q7V4E2	AKG35_RS10715	NDP-sugar synthase	PMT_2012	P9313_25231
Q7V4E1	AKG35_RS10720	methylenetetrahydrofolate reductase	PMT_2013	P9313_25241
Q7V4E0	AKG35_RS10725	response regulator transcription factor	PMT_2014	P9313_25251
Q7V4D9	AKG35_RS10730	CYTH domain-containing protein	PMT_2015	P9313_25271
Q7V4D8	AKG35_RS10735	NAD(+) kinase	PMT_2016	P9313_25281
Q7TUL7	AKG35_RS10740	NADH-quinone oxidoreductase subunit NuoK	PMT_2017	P9313_25291
Q7TUL6	AKG35_RS10745	NADH-quinone oxidoreductase subunit J	PMT_2018	P9313_25301
Q7TUL5	AKG35_RS10750	NAD(P)H-quinone oxidoreductase subunit I	PMT_2019	P9313_25311
Q7V4D7	AKG35_RS10755	NADH-quinone oxidoreductase subunit NuoH	PMT_2020	P9313_25331
Q7V4D6	AKG35_RS10760	citrate synthase	PMT_2021	P9313_25341
Q7TUL4	AKG35_RS10765	phosphohistidine phosphatase SixA	PMT_2022	P9313_25351
Q7V4D5	AKG35_RS10765	phosphohistidine phosphatase SixA	PMT_2023	P9313_25361
Q7V4D4	AKG35_RS10770	DUF3352 domain-containing protein	PMT_2024	P9313_25371
Q7V4D3	AKG35_RS10780	heat-inducible transcriptional repressor HrcA	PMT_2026	P9313_25391
Q7TUL2	AKG35_RS10785	tryptophan synthase subunit beta	PMT_2027	P9313_25401
B9ESN3	AKG35_RS10790	hypothetical protein	NA	NA
Q7V4D2	AKG35_RS10795	translation initiation factor	PMT_2028	P9313_25421
Q7V4D1	AKG35_RS10800	adenylyl-sulfate kinase	PMT_2029	P9313_25441
Q7V4D0	AKG35_RS10805	AI-2E family transporter	PMT_2030	P9313_25451
B9ESN5	AKG35_RS10810	hypothetical protein	NA	NA
Q7V4C9	AKG35_RS10815	decaprenyl-phosphate phosphoribosyltransferase	PMT_2031	P9313_25481
Q7V4C8	AKG35_RS10820	flippase-like domain-containing protein	PMT_2032	P9313_25491
Q7V4C7	AKG35_RS10825	flippase-like domain-containing protein	PMT_2033	P9313_25501
Q7V4C6	AKG35_RS10830	SDR family NAD(P)-dependent oxidoreductase	PMT_2034	P9313_25511
Q7V4C5	AKG35_RS10835	FAD-binding protein	PMT_2035	P9313_25521
NA	AKG35_RS13080	hypothetical protein	NA	NA
Q7V4C4	AKG35_RS10840	hypothetical protein	PMT_2036	P9313_25531
Q7V4C3	AKG35_RS10845	hypothetical protein	PMT_2037	P9313_25541
Q7V4C2	AKG35_RS10850	5-(carboxyamino)imidazole ribonucleotide mutase	PMT_2038	P9313_25551
Q7V4C1	AKG35_RS10855	hypothetical protein	PMT_2039	P9313_25561
Q7V4C0	AKG35_RS10860	magnesium protoporphyrin IX methyltransferase	PMT_2040	P9313_25571
Q7V4B9	AKG35_RS10865	hypothetical protein	PMT_2041	P9313_25581
Q7V4B8	AKG35_RS10870	pseudouridine synthase	PMT_2042	P9313_25591
Q7V4B7	AKG35_RS10875	response regulator transcription factor	PMT_2043	P9313_25601
Q7V4B6	AKG35_RS10880	hypothetical protein	PMT_2044	P9313_25611
Q7V4B5	AKG35_RS10885	cysteine desulfurase	PMT_2045	P9313_25621
Q7V4B4	AKG35_RS10890	hypothetical protein	PMT_2046	P9313_25631
Q7V4B3	AKG35_RS10895	DUF456 domain-containing protein	PMT_2047	P9313_25641
Q7V4B2	AKG35_RS10900	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	PMT_2048	P9313_25651
Q7TUL1	AKG35_RS10905	NAD(P)H-quinone oxidoreductase subunit H	PMT_2049	P9313_25661
NA	AKG35_RS13575	DUF2752 domain-containing protein	NA	NA
NA	AKG35_RS13580	hypothetical protein	NA	NA
Q7V4B0	AKG35_RS10915	type I secretion C-terminal target domain-containing protein	PMT_2051	P9313_25701
Q7TUL0	AKG35_RS10920	hypothetical protein	PMT_2052	P9313_25711
Q7V4A8	AKG35_RS10925	hypothetical protein	PMT_2054	P9313_25731
Q7V4A7	AKG35_RS10935	acyl-CoA thioesterase	PMT_2055	P9313_25751
Q7V4A6	AKG35_RS10940	TM2 domain-containing protein	PMT_2056	P9313_25761
Q7V4A5	AKG35_RS10945	AMP-binding protein	PMT_2057	P9313_25771
Q7V4A4	AKG35_RS10950	o-succinylbenzoate synthase	PMT_2058	P9313_25781
Q7V4A3	AKG35_RS10955	2-carboxy-1%2C4-naphthoquinone phytyltransferase	PMT_2059	P9313_25791
Q7V4A2	AKG35_RS10960	isochorismate synthase	PMT_2060	P9313_25801
Q7TUK9	AKG35_RS10965	glutathione synthase	PMT_2061	P9313_25811
Q7V4A1	AKG35_RS12510	glutaredoxin 3	PMT_2062	P9313_25821
Q7V4A0	AKG35_RS10980	peptide chain release factor 2	PMT_2063	P9313_25831
Q7V499	AKG35_RS10985	DUF3285 domain-containing protein	PMT_2064	P9313_25841
Q7V498	AKG35_RS10990	rRNA maturation RNase YbeY	PMT_2065	P9313_25851
Q7V497	AKG35_RS10995	diacylglycerol kinase family protein	PMT_2066	P9313_25861
Q7V496	AKG35_RS11000	aminodeoxychorismate/anthranilate synthase component II	PMT_2067	P9313_25871
Q7V495	AKG35_RS11005	MBL fold metallo-hydrolase	PMT_2068	P9313_25881
Q7V494	AKG35_RS11010	histidinol-phosphate aminotransferase family protein	PMT_2069	P9313_25891
