gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags
hda,hda,ALTBGP6_RS10885,EZ55_02219,Protein Homology,2496834,2497571,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976686.1,DnaA regulatory inactivator Hda,WP_156086477.1,"GO:0032297,GO:0016818",,hydrolase activity%2C acting on acid anhydrides%2C in phosphorus-containing anhydrides|0016818||IEA,negative regulation of DNA-templated DNA replication initiation|0032297||IEA,,EZ55_02219
ALTBGP6_RS10890,,ALTBGP6_RS10890,EZ55_02220,Protein Homology,2497578,2499029,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949671.1,DUF2066 domain-containing protein,WP_156086478.1,,,,,,EZ55_02220
purM,purM,ALTBGP6_RS10895,EZ55_02221,Protein Homology,2499334,2500374,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518637.1,phosphoribosylformylglycinamidine cyclo-ligase,WP_014976688.1,"GO:0006189,GO:0004641",,phosphoribosylformylglycinamidine cyclo-ligase activity|0004641||IEA,'de novo' IMP biosynthetic process|0006189||IEA,,EZ55_02221
purN,purN,ALTBGP6_RS10900,EZ55_02222,Protein Homology,2500371,2501021,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949673.1,phosphoribosylglycinamide formyltransferase,WP_014976689.1,"GO:0006189,GO:0004644",,phosphoribosylglycinamide formyltransferase activity|0004644||IEA,'de novo' IMP biosynthetic process|0006189||IEA,,EZ55_02222
ALTBGP6_RS10905,,ALTBGP6_RS10905,EZ55_02223,Protein Homology,2500981,2501742,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518639.1,DUF3108 domain-containing protein,WP_231506486.1,,,,,,EZ55_02223
fadE,fadE,ALTBGP6_RS10910,EZ55_02224,Protein Homology,2502128,2504590,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998529.1,acyl-CoA dehydrogenase FadE,WP_014976690.1,"GO:0033539,GO:0003995,GO:0050660",,"acyl-CoA dehydrogenase activity|0003995||IEA,flavin adenine dinucleotide binding|0050660||IEA",fatty acid beta-oxidation using acyl-CoA dehydrogenase|0033539||IEA,,EZ55_02224
ALTBGP6_RS10915,,ALTBGP6_RS10915,EZ55_02225,Protein Homology,2504574,2505287,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979426.1,CAP domain-containing protein,WP_014976691.1,,,,,,EZ55_02225
ALTBGP6_RS10920,,ALTBGP6_RS10920,EZ55_02226,Protein Homology,2505323,2505958,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784250.1,response regulator transcription factor,WP_014976692.1,"GO:0000160,GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,EZ55_02226
cmoA,cmoA,ALTBGP6_RS10925,EZ55_02227,Protein Homology,2506132,2506863,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976693.1,carboxy-S-adenosyl-L-methionine synthase CmoA,WP_014976693.1,GO:0002098,,,tRNA wobble uridine modification|0002098||IEA,,EZ55_02227
cmoB,cmoB,ALTBGP6_RS10930,EZ55_02228,Protein Homology,2506917,2507915,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949679.1,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,WP_014949679.1,"GO:0008033,GO:0000166,GO:0005524,GO:0016879",,"nucleotide binding|0000166||IEA,ATP binding|0005524||IEA,ligase activity%2C forming carbon-nitrogen bonds|0016879||IEA",tRNA processing|0008033||IEA,,EZ55_02228
ALTBGP6_RS10935,,ALTBGP6_RS10935,EZ55_02229,Protein Homology,2508010,2508882,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998534.1,kinase,WP_014976694.1,,,,,,EZ55_02229
ALTBGP6_RS10940,,ALTBGP6_RS10940,EZ55_02230,Protein Homology,2508879,2509688,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979430.1,HAD-IIB family hydrolase,WP_014949681.1,GO:0016787,,hydrolase activity|0016787||IEA,,,EZ55_02230
ALTBGP6_RS10945,,ALTBGP6_RS10945,EZ55_02231,Protein Homology,2509701,2510924,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998536.1,glycosyltransferase family protein,WP_014949682.1,,,,,,EZ55_02231
ALTBGP6_RS10950,,ALTBGP6_RS10950,EZ55_02232,Protein Homology,2510930,2512684,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979431.1,sugar phosphorylase,WP_014976695.1,"GO:0005975,GO:0016758",,hexosyltransferase activity|0016758||IEA,carbohydrate metabolic process|0005975||IEA,,EZ55_02232
ALTBGP6_RS10955,,ALTBGP6_RS10955,EZ55_02233,Protein Homology,2512784,2513455,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998538.1,phosphoglycolate phosphatase,WP_170826507.1,"GO:0005975,GO:0008967",,phosphoglycolate phosphatase activity|0008967||IEA,carbohydrate metabolic process|0005975||IEA,,EZ55_02233
moeA,moeA,ALTBGP6_RS10960,EZ55_02234,Protein Homology,2513594,2514808,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949685.1,molybdopterin molybdotransferase MoeA,WP_156086479.1,"GO:0006777,GO:0032324",,,"Mo-molybdopterin cofactor biosynthetic process|0006777||IEA,molybdopterin cofactor biosynthetic process|0032324||IEA",,EZ55_02234
ALTBGP6_RS10965,,ALTBGP6_RS10965,EZ55_02235,Protein Homology,2514909,2516282,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949686.1,MATE family efflux transporter,WP_014949686.1,"GO:0006855,GO:0042910,GO:0016020",membrane|0016020||IEA,xenobiotic transmembrane transporter activity|0042910||IEA,xenobiotic transmembrane transport|0006855||IEA,,EZ55_02235
ALTBGP6_RS10970,,ALTBGP6_RS10970,EZ55_02236,Protein Homology,2516371,2517090,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979435.1,nucleotidyltransferase family protein,WP_014976697.1,GO:0016779,,nucleotidyltransferase activity|0016779||IEA,,,EZ55_02236
ALTBGP6_RS10975,,ALTBGP6_RS10975,EZ55_02237,Protein Homology,2517139,2518320,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518653.1,vWA domain-containing protein,WP_014976698.1,GO:0009297,,,pilus assembly|0009297||IEA,,EZ55_02237
ALTBGP6_RS10980,,ALTBGP6_RS10980,EZ55_02238,Protein Homology,2518320,2519156,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784261.1,AAA family ATPase,WP_014976699.1,"GO:0005524,GO:0016887",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",,,EZ55_02238
cysK,cysK,ALTBGP6_RS10985,EZ55_02239,Protein Homology,2519428,2520393,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010180667.1,cysteine synthase A,WP_014949690.1,"GO:0006535,GO:0004124",,cysteine synthase activity|0004124||IEA,cysteine biosynthetic process from serine|0006535||IEA,,EZ55_02239
ALTBGP6_RS10990,,ALTBGP6_RS10990,EZ55_02240,Protein Homology,2520639,2521097,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067356.1,nuclear transport factor 2 family protein,WP_014949692.1,,,,,,EZ55_02240
ALTBGP6_RS10995,,ALTBGP6_RS10995,EZ55_02241,GeneMarkS-2+,2521345,2521554,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156085915.1,,,,,,EZ55_02241
ALTBGP6_RS11000,,ALTBGP6_RS11000,EZ55_02242,Protein Homology,2521686,2522021,+,,,COORDINATES: protein motif:HMM:NF042561.4,DUF6678 family protein,WP_014976701.1,,,,,,EZ55_02242
ALTBGP6_RS11005,,ALTBGP6_RS11005,ALTBGP6_RS11005,GeneMarkS-2+,2522373,2522579,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_197044412.1,,,,,,
ALTBGP6_RS11010,,ALTBGP6_RS11010,EZ55_02244,Protein Homology,2523032,2523460,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976703.1,hypothetical protein,WP_014976703.1,,,,,,EZ55_02244
ALTBGP6_RS11015,,ALTBGP6_RS11015,EZ55_02245,Protein Homology,2523589,2523963,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976704.1,hypothetical protein,WP_014976704.1,,,,,,EZ55_02245
ALTBGP6_RS11020,,ALTBGP6_RS11020,EZ55_02246,GeneMarkS-2+,2524070,2524795,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156086480.1,,,,,,EZ55_02246
ALTBGP6_RS11025,,ALTBGP6_RS11025,EZ55_02247,GeneMarkS-2+,2524908,2525522,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014976706.1,,,,,,EZ55_02247
ALTBGP6_RS11030,,ALTBGP6_RS11030,EZ55_02248,GeneMarkS-2+,2525563,2526516,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,PD-(D/E)XK nuclease family protein,WP_150141393.1,,,,,,EZ55_02248
ALTBGP6_RS11035,,ALTBGP6_RS11035,EZ55_02249,GeneMarkS-2+,2526598,2527398,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_150141304.1,,,,,,EZ55_02249
ALTBGP6_RS11040,,ALTBGP6_RS11040,EZ55_02250,GeneMarkS-2+,2527523,2527873,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014976709.1,,,,,,EZ55_02250
ALTBGP6_RS11045,,ALTBGP6_RS11045,EZ55_02251,GeneMarkS-2+,2528023,2528286,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014976710.1,,,,,,EZ55_02251
ALTBGP6_RS11050,,ALTBGP6_RS11050,EZ55_02252,Protein Homology,2528404,2528754,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949701.1,hypothetical protein,WP_014949701.1,,,,,,EZ55_02252
ALTBGP6_RS11055,,ALTBGP6_RS11055,EZ55_02253,Protein Homology,2528868,2529278,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976711.1,thiol-disulfide oxidoreductase DCC family protein,WP_014976711.1,GO:0015035,,protein-disulfide reductase activity|0015035||IEA,,,EZ55_02253
ALTBGP6_RS11060,,ALTBGP6_RS11060,EZ55_02254,Protein Homology,2529396,2529761,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013783730.1,DUF7674 family protein,WP_044583858.1,,,,,,EZ55_02254
ALTBGP6_RS11065,,ALTBGP6_RS11065,EZ55_02255,Protein Homology,2529893,2530276,+,,,COORDINATES: protein motif:HMM:NF018404.6,ClpX C4-type zinc finger protein,WP_014976713.1,"GO:0008270,GO:0046983",,"zinc ion binding|0008270||IEA,protein dimerization activity|0046983||IEA",,,EZ55_02255
ALTBGP6_RS11070,,ALTBGP6_RS11070,EZ55_02257,Protein Homology,2530560,2531012,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949704.1,DUF3291 domain-containing protein,WP_014976714.1,,,,,,EZ55_02257
ALTBGP6_RS11075,,ALTBGP6_RS11075,EZ55_02258,Protein Homology,2531175,2531444,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949705.1,hypothetical protein,WP_014949705.1,,,,,,EZ55_02258
ALTBGP6_RS11080,,ALTBGP6_RS11080,EZ55_02260,Protein Homology,2531837,2532691,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949707.1,acyl-CoA thioester hydrolase/BAAT C-terminal domain-containing protein,WP_156086481.1,,,,,,EZ55_02260
ALTBGP6_RS11085,,ALTBGP6_RS11085,EZ55_02261,Protein Homology,2532718,2533086,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979472.1,MmcQ/YjbR family DNA-binding protein,WP_156086482.1,GO:0003677,,DNA binding|0003677||IEA,,,EZ55_02261
ALTBGP6_RS11090,,ALTBGP6_RS11090,EZ55_02262,Protein Homology,2533100,2533477,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949709.1,DUF3703 domain-containing protein,WP_156086483.1,,,,,,EZ55_02262
ALTBGP6_RS11095,,ALTBGP6_RS11095,EZ55_02263,Protein Homology,2533467,2534258,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979474.1,PhzF family phenazine biosynthesis protein,WP_156086484.1,"GO:0009058,GO:0016853,GO:0005737",cytoplasm|0005737||IEA,isomerase activity|0016853||IEA,biosynthetic process|0009058||IEA,,EZ55_02263
ggt,ggt,ALTBGP6_RS11100,EZ55_02264,Protein Homology,2534416,2536173,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949711.1,gamma-glutamyltransferase,WP_014979475.1,"GO:0006750,GO:0006751,GO:0036374",,glutathione hydrolase activity|0036374||IEA,"glutathione biosynthetic process|0006750||IEA,glutathione catabolic process|0006751||IEA",,EZ55_02264
ALTBGP6_RS11105,,ALTBGP6_RS11105,EZ55_02265,Protein Homology,2536188,2536952,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518677.1,enoyl-CoA hydratase,WP_231506488.1,,,,,,EZ55_02265
rrtA,rrtA,ALTBGP6_RS11110,EZ55_02266,Protein Homology,2537064,2537654,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976720.1,rhombosortase,WP_156086486.1,"GO:0006605,GO:0036211,GO:0004252,GO:0005886",plasma membrane|0005886||IEA,serine-type endopeptidase activity|0004252||IEA,"protein targeting|0006605||IEA,protein modification process|0036211||IEA",,EZ55_02266
ALTBGP6_RS11115,,ALTBGP6_RS11115,EZ55_02267,Protein Homology,2537840,2540335,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979478.1,S9 family peptidase,WP_156086487.1,"GO:0006508,GO:0008236",,serine-type peptidase activity|0008236||IEA,proteolysis|0006508||IEA,,EZ55_02267
ALTBGP6_RS11120,,ALTBGP6_RS11120,EZ55_02268,Protein Homology,2540513,2541067,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976722.1,glutathione peroxidase,WP_014949715.1,"GO:0004602,GO:0043295",,"glutathione peroxidase activity|0004602||IEA,glutathione binding|0043295||IEA",,,EZ55_02268
ALTBGP6_RS11125,,ALTBGP6_RS11125,EZ55_02269,Protein Homology,2541238,2541840,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979480.1,FMN-dependent NADH-azoreductase,WP_039225536.1,"GO:0008753,GO:0009055,GO:0010181,GO:0016491,GO:0050136,GO:0050446",,"NADPH dehydrogenase (quinone) activity|0008753||IEA,electron transfer activity|0009055||IEA,FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA,NADH dehydrogenase (quinone) (non-electrogenic) activity|0050136||IEA,azobenzene reductase (NADP+) activity|0050446||IEA",,,EZ55_02269
ALTBGP6_RS11130,,ALTBGP6_RS11130,EZ55_02270,Protein Homology,2542080,2544545,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976724.1,CHRD domain-containing protein,WP_156086488.1,,,,,,EZ55_02270
ALTBGP6_RS11135,,ALTBGP6_RS11135,EZ55_02271,Protein Homology,2544656,2545897,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976725.1,cystathionine gamma-synthase family protein,WP_156086489.1,,,,,,EZ55_02271
ALTBGP6_RS11140,,ALTBGP6_RS11140,EZ55_02272,Protein Homology,2545995,2546630,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949719.1,1-acyl-sn-glycerol-3-phosphate acyltransferase,WP_156086490.1,GO:0016746,,acyltransferase activity|0016746||IEA,,,EZ55_02272
ALTBGP6_RS11145,,ALTBGP6_RS11145,EZ55_02273,Protein Homology,2546872,2547654,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976727.1,NRDE family protein,WP_156086491.1,"GO:0007030,GO:0009306",,,"Golgi organization|0007030||IEA,protein secretion|0009306||IEA",,EZ55_02273
ALTBGP6_RS11150,,ALTBGP6_RS11150,EZ55_02274,Protein Homology,2547802,2548992,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067371.1,amino acid aminotransferase,WP_156086492.1,"GO:0008483,GO:0030170",,"transaminase activity|0008483||IEA,pyridoxal phosphate binding|0030170||IEA",,,EZ55_02274
ALTBGP6_RS11155,,ALTBGP6_RS11155,EZ55_02275,Protein Homology,2549279,2551444,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976728.1,S46 family peptidase,WP_069944444.1,"GO:0006508,GO:0008239,GO:0070009",,"dipeptidyl-peptidase activity|0008239||IEA,serine-type aminopeptidase activity|0070009||IEA",proteolysis|0006508||IEA,,EZ55_02275
ALTBGP6_RS11160,,ALTBGP6_RS11160,EZ55_02276,Protein Homology,2551543,2551794,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998599.1,hypothetical protein,WP_156086493.1,,,,,,EZ55_02276
ALTBGP6_RS11165,,ALTBGP6_RS11165,EZ55_02277,Protein Homology,2551900,2552358,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949724.1,YaiI/YqxD family protein,WP_049589157.1,,,,,,EZ55_02277
ALTBGP6_RS11170,,ALTBGP6_RS11170,EZ55_02278,Protein Homology,2552384,2553145,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949725.1,SDR family oxidoreductase,WP_014949725.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,EZ55_02278
ALTBGP6_RS11175,,ALTBGP6_RS11175,EZ55_02279,Protein Homology,2553222,2553989,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949726.1,SDR family NAD(P)-dependent oxidoreductase,WP_069944445.1,"GO:0016491,GO:0070403",,"oxidoreductase activity|0016491||IEA,NAD+ binding|0070403||IEA",,,EZ55_02279
ALTBGP6_RS11180,,ALTBGP6_RS11180,EZ55_02280,Protein Homology,2554067,2555869,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519172.1,acyl-CoA dehydrogenase,WP_156086494.1,"GO:0006631,GO:0003995,GO:0050660",,"acyl-CoA dehydrogenase activity|0003995||IEA,flavin adenine dinucleotide binding|0050660||IEA",fatty acid metabolic process|0006631||IEA,,EZ55_02280
ALTBGP6_RS11185,,ALTBGP6_RS11185,EZ55_02281,Protein Homology,2556012,2557001,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979490.1,GlxA family transcriptional regulator,WP_156086495.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,EZ55_02281
ALTBGP6_RS11190,,ALTBGP6_RS11190,EZ55_02282,Protein Homology,2557264,2559510,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979491.1,TonB-dependent receptor,WP_014949729.1,"GO:0055085,GO:0009279",cell outer membrane|0009279||IEA,,transmembrane transport|0055085||IEA,,EZ55_02282
ALTBGP6_RS11195,,ALTBGP6_RS11195,EZ55_02283,Protein Homology,2559605,2559961,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519175.1,hypothetical protein,WP_156086496.1,,,,,,EZ55_02283
ALTBGP6_RS11200,,ALTBGP6_RS11200,EZ55_02284,Protein Homology,2560115,2562277,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979492.1,prolyl oligopeptidase family serine peptidase,WP_156086497.1,"GO:0006508,GO:0004252",,serine-type endopeptidase activity|0004252||IEA,proteolysis|0006508||IEA,,EZ55_02284
ALTBGP6_RS11205,,ALTBGP6_RS11205,EZ55_02285,Protein Homology,2562325,2565459,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998605.1,efflux RND transporter permease subunit,WP_039225505.1,"GO:0042908,GO:0015562,GO:0022857,GO:0016020",membrane|0016020||IEA,"efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA",xenobiotic transport|0042908||IEA,,EZ55_02285
ALTBGP6_RS11210,,ALTBGP6_RS11210,EZ55_02286,Protein Homology,2565456,2566691,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949732.1,efflux RND transporter periplasmic adaptor subunit,WP_156086498.1,"GO:0055085,GO:0022857,GO:0042802,GO:0016020",membrane|0016020||IEA,"transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA",transmembrane transport|0055085||IEA,,EZ55_02286
ALTBGP6_RS11215,,ALTBGP6_RS11215,EZ55_02287,Protein Homology,2567072,2567380,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519179.1,isoamylase early set domain-containing protein,WP_014949733.1,,,,,,EZ55_02287
ALTBGP6_RS11220,,ALTBGP6_RS11220,EZ55_02288,Protein Homology,2567502,2568428,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011574950.1,electron transfer flavoprotein subunit alpha/FixB family protein,WP_075177384.1,"GO:0009055,GO:0050660",,"electron transfer activity|0009055||IEA,flavin adenine dinucleotide binding|0050660||IEA",,,EZ55_02288
ALTBGP6_RS11225,,ALTBGP6_RS11225,EZ55_02289,Protein Homology,2568425,2569177,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014998609.1,electron transfer flavoprotein subunit beta/FixA family protein,WP_014949735.1,GO:0009055,,electron transfer activity|0009055||IEA,,,EZ55_02289
ALTBGP6_RS11230,,ALTBGP6_RS11230,EZ55_02290,Protein Homology,2569549,2571198,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949736.1,electron transfer flavoprotein-ubiquinone oxidoreductase,WP_156086499.1,"GO:0022900,GO:0004174,GO:0046872,GO:0051539",,"electron-transferring-flavoprotein dehydrogenase activity|0004174||IEA,metal ion binding|0046872||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",electron transport chain|0022900||IEA,,EZ55_02290
ALTBGP6_RS11235,,ALTBGP6_RS11235,EZ55_02291,Protein Homology,2571321,2571719,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949737.1,H-NS histone family protein,WP_156086500.1,"GO:0006355,GO:0003677,GO:0030527",,"DNA binding|0003677||IEA,structural constituent of chromatin|0030527||IEA",regulation of DNA-templated transcription|0006355||IEA,,EZ55_02291
ALTBGP6_RS11240,,ALTBGP6_RS11240,EZ55_02292,Protein Homology,2571802,2572581,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014979499.1,alpha/beta fold hydrolase,WP_039236069.1,,,,,,EZ55_02292
ALTBGP6_RS11245,,ALTBGP6_RS11245,EZ55_02293,Protein Homology,2572706,2572924,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519093.1,DUF2788 domain-containing protein,WP_012519093.1,,,,,,EZ55_02293
fldA,fldA,ALTBGP6_RS11250,EZ55_02294,Protein Homology,2572951,2573475,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008844419.1,flavodoxin FldA,WP_014949739.1,,,,,,EZ55_02294
ALTBGP6_RS11255,,ALTBGP6_RS11255,EZ55_02295,Protein Homology,2573574,2575580,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949740.1,methyl-accepting chemotaxis protein,WP_156086501.1,GO:0006935,,,chemotaxis|0006935||IEA,,EZ55_02295
fur,fur,ALTBGP6_RS11260,EZ55_02296,Protein Homology,2575896,2576324,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014949741.1,ferric iron uptake transcriptional regulator,WP_014949741.1,"GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,regulation of DNA-templated transcription|0006355||IEA,,EZ55_02296
