old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMM1126,PMED4_12741,,Domain of unknown function DUF33,False,4,2,,,PMM1126,locus_tag:old_locus_tag
PMM1127,PMED4_12751,,possible NAD(P) transhydrogenase beta subunit,False,1,0,,,PMM1127,locus_tag:old_locus_tag
PMM1128,PMED4_12761,hli15,possible high light inducible protein,False,1,0,,,PMM1128,locus_tag:old_locus_tag
PMM1129,PMED4_12781,,possible Notch (DSL) domain,True,0,0,3.337999729,17.0,PMM1129,locus_tag:old_locus_tag
PMM1130,PMED4_12791,,hypothetical,True,1,2,4.78707193,68.0,PMM1130,locus_tag:old_locus_tag
PMM1131,PMED4_12801,,conserved hypothetical protein,True,0,1,4.869176828,24.0,PMM1131,locus_tag:old_locus_tag
PMM1132,PMED4_12841,,Uncharacterized conserved protein,True,0,0,4.720043179,52.0,PMM1132,locus_tag:old_locus_tag
PMM1133,PMED4_12851,,conserved hypothetical protein,False,0,1,,,PMM1133,locus_tag:old_locus_tag
PMM1134,PMED4_12881,,possible Phosphatidylinositol-specific phospho,False,2,0,,,PMM1134,locus_tag:old_locus_tag
PMM1135,PMED4_12891,hli14,possible high light inducible protein,True,1,0,2.813222305,16.0,PMM1135,locus_tag:old_locus_tag
PMM1136,PMED4_12911,,possible Uncharacterized protein family UPF005,False,1,0,,,PMM1136,locus_tag:old_locus_tag
PMM1137,PMED4_12931,,possible Cytochrome b(C-terminal)/b6/petD,False,2,0,,,PMM1137,locus_tag:old_locus_tag
PMM1138,PMED4_12961,,probable GTP-binding protein,True,0,0,4.423464314,75.0,PMM1138,locus_tag:old_locus_tag
PMM1139,PMED4_12971,acrA,possible membrane fusion protein,True,1,0,3.92962596,30.0,PMM1139,locus_tag:old_locus_tag
PMM1140,PMED4_12981,polA,DNA polymerase I,False,3,0,,,PMM1140,locus_tag:old_locus_tag
PMM1141,PMED4_12991,cysS,Cysteinyl-tRNA synthetase,True,0,0,4.720043179,76.0,PMM1141,locus_tag:old_locus_tag
PMM1142,PMED4_13001,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,True,1,0,2.913978297,8.0,PMM1142,locus_tag:old_locus_tag
PMM1143,PMED4_13011,,Ferredoxin,False,2,0,,,PMM1143,locus_tag:old_locus_tag
PMM1144,PMED4_13021,,Predicted hydrolase of the alpha/beta-hydrolase fold,False,1,2,,,PMM1144,locus_tag:old_locus_tag
PMM1145,PMED4_13031,pntB,"putative nicotinamide nucleotide transhydrogenase, subunit beta",False,0,1,,,PMM1145,locus_tag:old_locus_tag
PMM1146,PMED4_13041,pntA-2,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 2 (A2)",False,1,0,,,PMM1146,locus_tag:old_locus_tag
PMM1147,PMED4_13051,pntA,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 1 (A1)",True,0,0,2.230490471,18.0,PMM1147,locus_tag:old_locus_tag
PMM1148,PMED4_13061,,possible EF-1 guanine nucleotide exchange doma,False,1,0,,,PMM1148,locus_tag:old_locus_tag
PMM1149,PMED4_13071,,conserved hypothetical,False,2,0,,,PMM1149,locus_tag:old_locus_tag
PMM1150,PMED4_13081,,putative thioredoxin reductase,True,2,0,3.86685111,12.0,PMM1150,locus_tag:old_locus_tag
PMM1152,PMED4_13111,ycf39,putative chaperon-like protein for quinone binding in photosystem II,True,1,1,4.78707193,15.0,PMM1152,locus_tag:old_locus_tag
PMM1153,PMED4_13131,,predicted alpha/beta hydrolase superfamily protein,True,0,1,3.933879861,8.0,PMM1153,locus_tag:old_locus_tag
PMM1154,PMED4_13141,ilvN,Acetolactate synthase small subunit,True,0,1,4.869176828,97.0,PMM1154,locus_tag:old_locus_tag
PMM1156,PMED4_13161,,photosystem I assembly related protein Ycf4,True,3,0,4.869176828,3.0,PMM1156,locus_tag:old_locus_tag
PMM1157,PMED4_13171,psbD,Photosystem II PsbD protein (D2),True,1,0,3.404848536,27.0,PMM1157,locus_tag:old_locus_tag
PMM1158,PMED4_13181,psbC,Photosystem II PsbC protein (CP43),False,1,0,,,PMM1158,locus_tag:old_locus_tag
PMM1159,PMED4_13191,maf,Maf-like protein,False,1,0,,,PMM1159,locus_tag:old_locus_tag
PMM1161,PMED4_13211,,conserved hypothetical protein,False,1,0,,,PMM1161,locus_tag:old_locus_tag
PMM1162,PMED4_13221,,conserved hypothetical protein,True,1,2,3.933879861,30.0,PMM1162,locus_tag:old_locus_tag
PMM1163,PMED4_13241,,possible Trehalase,False,1,0,,,PMM1163,locus_tag:old_locus_tag
PMM1164,PMED4_13281,afuA,"putative iron ABC transporter, substrate binding protein",True,2,0,3.862597209,18.0,PMM1164,locus_tag:old_locus_tag
PMM1165,PMED4_13291,glyQ,Glycyl-tRNA synthetase alpha subunit,False,1,1,,,PMM1165,locus_tag:old_locus_tag
PMM1168,PMED4_13331,F4P13.20,conserved hypothetical protein,False,1,0,,,PMM1168,locus_tag:old_locus_tag
PMM1169,PMED4_13341,,hypothetical,True,0,0,3.86685111,16.0,PMM1169,locus_tag:old_locus_tag
PMM1170,PMED4_13351,,conserved hypothetical protein,True,0,0,4.423464314,8.0,PMM1170,locus_tag:old_locus_tag
PMM1171,PMED4_13361,isiB,Flavodoxin,True,3,0,3.933879861,17.0,PMM1171,locus_tag:old_locus_tag
PMM1173,PMED4_13381,,Uncharacterized conserved protein,False,2,0,,,PMM1173,locus_tag:old_locus_tag
PMM1174,PMED4_13391,,hypothetical,True,0,1,3.86685111,16.0,PMM1174,locus_tag:old_locus_tag
PMM1175,PMED4_13401,,"possible AEC transporter family, substrate unknown",False,2,2,,,PMM1175,locus_tag:old_locus_tag
PMM1176,PMED4_13411,,"possible Helix-turn-helix protein, copG family",True,0,1,3.076433891,38.0,PMM1176,locus_tag:old_locus_tag
PMM1177,PMED4_13421,,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,False,1,1,,,PMM1177,locus_tag:old_locus_tag
PMM1178,PMED4_13431,,Glycosyl transferases group 1,True,1,0,3.86685111,28.0,PMM1178,locus_tag:old_locus_tag
PMM1179,PMED4_13441,,"putative SMR family transporter, possible pecM homologue",False,2,3,,,PMM1179,locus_tag:old_locus_tag
PMM1180,PMED4_13451,sppA,signal peptide peptidase SppA (protease IV),True,0,0,3.862597209,74.0,PMM1180,locus_tag:old_locus_tag
PMM1181,PMED4_13461,aroH,Chorismate mutase,False,0,1,,,PMM1181,locus_tag:old_locus_tag
PMM1182,PMED4_13471,,conserved hypothetical protein,True,2,0,3.041366904,55.0,PMM1182,locus_tag:old_locus_tag
PMM1184,PMED4_13491,rnpA,Bacterial ribonuclease P protein component,False,2,0,,,PMM1184,locus_tag:old_locus_tag
PMM1185,PMED4_13501,,conserved hypothetical protein,True,0,0,4.356435563,45.0,PMM1185,locus_tag:old_locus_tag
PMM1186,PMED4_13511,yidC,Putative inner membrane protein; similar to 60 kDa inner membrane protein family,True,0,0,4.720043179,30.0,PMM1186,locus_tag:old_locus_tag
PMM1187,PMED4_13521,,ATPase of the AAA+ family,False,2,0,,,PMM1187,locus_tag:old_locus_tag
PMM1188,PMED4_13531,serS,Seryl-tRNA synthetase,True,5,1,2.230490471,19.0,PMM1188,locus_tag:old_locus_tag
PMM1189,PMED4_13541,,Predicted membrane-associated Zn-dependent proteases 1,False,2,1,,,PMM1189,locus_tag:old_locus_tag
PMM1191,PMED4_13561,pnp,polyribonucleotide nucleotidyltransferase,False,4,0,,,PMM1191,locus_tag:old_locus_tag
PMM1192,PMED4_13571,cysQ,CysQ protein homolog,False,0,1,,,PMM1192,locus_tag:old_locus_tag
PMM1193,PMED4_13581,,putative tetrapyrrole methylase family protein,True,1,0,3.409102437,96.0,PMM1193,locus_tag:old_locus_tag
PMM1195,PMED4_13601,,conserved hypothetical protein,True,0,0,4.720043179,17.0,PMM1195,locus_tag:old_locus_tag
PMM1196,PMED4_13611,manC,GDP-mannose pyrophosphorylase,False,2,0,,,PMM1196,locus_tag:old_locus_tag
PMM1197,PMED4_13621,,conserved hypothetical protein,True,2,1,3.933879861,17.0,PMM1197,locus_tag:old_locus_tag
PMM1198,PMED4_13631,,hypothetical protein,True,2,0,4.78707193,77.0,PMM1198,locus_tag:old_locus_tag
PMM1199,PMED4_13641,,conserved hypothetical protein,False,3,1,,,PMM1199,locus_tag:old_locus_tag
PMM1200,PMED4_13651,,"Glycosyl transferase, family 2",False,4,0,,,PMM1200,locus_tag:old_locus_tag
PMM1201,PMED4_13661,rfbB,Putative CDP-tyvelose-2-epimerase (RfbE),True,3,0,4.720043179,1.0,PMM1201,locus_tag:old_locus_tag
PMM1202,PMED4_13671,,possible nucleoside-diphosphate-sugar epimerase,False,1,0,,,PMM1202,locus_tag:old_locus_tag
PMM1203,PMED4_13681,rfbG,"CDP-glucose 4,6-dehydratase",True,0,0,4.356435563,65.0,PMM1203,locus_tag:old_locus_tag
PMM1205,PMED4_13701,,"NDP-hexose 3,4-dehydratase",True,1,0,3.337999729,10.0,PMM1205,locus_tag:old_locus_tag
PMM1206,PMED4_13711,,hypothetical protein,True,2,0,4.78707193,109.0,PMM1206,locus_tag:old_locus_tag
PMM1208,PMED4_13731,gmd,"GDPmannose 4,6-dehydratase",True,2,3,4.720043179,15.0,PMM1208,locus_tag:old_locus_tag
PMM1209,PMED4_13741,galE,UDP-glucose-4-epimerase,True,2,1,4.720043179,71.0,PMM1209,locus_tag:old_locus_tag
PMM1210,PMED4_13751,,Putative nucleotide sugar epimerase,True,4,2,3.86685111,105.0,PMM1210,locus_tag:old_locus_tag
PMM1211,PMED4_13761,wza,possible polysaccharide export or synthesis protein,True,7,0,4.720043179,82.0,PMM1211,locus_tag:old_locus_tag
PMM1212,PMED4_13771,,conserved hypothetical protein,True,0,0,3.933879861,17.0,PMM1212,locus_tag:old_locus_tag
PMM1213,PMED4_13781,,Glycosyl transferases group 1,True,2,0,3.933879861,17.0,PMM1213,locus_tag:old_locus_tag
PMM1214,PMED4_13791,,possible phosphatase,True,1,0,3.86685111,20.0,PMM1214,locus_tag:old_locus_tag
PMM1215,PMED4_13801,,conserved hypothetical protein,False,2,2,,,PMM1215,locus_tag:old_locus_tag
PMM1216,PMED4_13811,,Putative sugar-phosphate nucleotidyl transferase,False,0,1,,,PMM1216,locus_tag:old_locus_tag
PMM1217,PMED4_13821,gmhA,putative phosphoheptose isomerase,True,1,0,4.869176828,87.0,PMM1217,locus_tag:old_locus_tag
PMM1218,PMED4_13831,rfaE,putative ADP-heptose synthase,False,4,0,,,PMM1218,locus_tag:old_locus_tag
PMM1219,PMED4_13841,,putative nucleoside-diphosphate sugar epimerase,True,1,0,4.720043179,19.0,PMM1219,locus_tag:old_locus_tag
PMM1220,PMED4_13851,,putative glycosyl transferase,False,3,2,,,PMM1220,locus_tag:old_locus_tag
PMM1221,PMED4_13861,,"Glycosyl transferase, group 1",False,2,1,,,PMM1221,locus_tag:old_locus_tag
PMM1222,PMED4_13871,,possible glycosyl transferase,False,0,2,,,PMM1222,locus_tag:old_locus_tag
PMM1223,PMED4_13881,,"putative glycosyl transferase, group 1",False,4,1,,,PMM1223,locus_tag:old_locus_tag
PMM1224,PMED4_13891,gumB,putative polysaccharide export protein,True,1,0,3.92962596,100.0,PMM1224,locus_tag:old_locus_tag
PMM1225,PMED4_13901,,conserved hypothetical protein,True,1,0,4.720043179,84.0,PMM1225,locus_tag:old_locus_tag
PMM1226,PMED4_13911,,conserved hypothetical protein,False,1,2,,,PMM1226,locus_tag:old_locus_tag
PMM1227,PMED4_13921,rfe,putative UDP-N-acetylglucosamine-1-phosphate transferase,True,0,0,2.230490471,57.0,PMM1227,locus_tag:old_locus_tag
PMM1228,PMED4_13931,,hypothetical protein,True,5,0,3.108395655,15.0,PMM1228,locus_tag:old_locus_tag
PMM1229,PMED4_13941,,"Dehydrogenase, E1 component",True,2,1,4.78707193,28.0,PMM1229,locus_tag:old_locus_tag
PMM1230,PMED4_13951,,dehydrogenase E1 component beta subunit,False,1,0,,,PMM1230,locus_tag:old_locus_tag
PMM1232,PMED4_13971,,methyltransferase,False,3,0,,,PMM1232,locus_tag:old_locus_tag
PMM1233,PMED4_13981,rfbD,putative dTDP-4-dehydrorhamnose reductase,True,1,1,4.78707193,40.0,PMM1233,locus_tag:old_locus_tag
PMM1234,PMED4_13991,adhC,Zinc-containing alcohol dehydrogenase superfamily,True,1,2,3.409102437,66.0,PMM1234,locus_tag:old_locus_tag
PMM1235,PMED4_14001,,possible N-terminal fragment of transketolase,False,0,1,,,PMM1235,locus_tag:old_locus_tag
PMM1236,PMED4_14011,,unknown,False,1,0,,,PMM1236,locus_tag:old_locus_tag
PMM1237,PMED4_14021,,conserved hypothetical protein,False,0,1,,,PMM1237,locus_tag:old_locus_tag
PMM1238,PMED4_14031,,conserved hypothetical protein,False,1,0,,,PMM1238,locus_tag:old_locus_tag
PMM1239,PMED4_14041,hetA,ABC-type multidrug transport system ATPase and permease components,True,4,0,4.720043179,57.0,PMM1239,locus_tag:old_locus_tag
PMM1241,PMED4_14061,,hypothetical protein,True,2,0,4.869176828,51.0,PMM1241,locus_tag:old_locus_tag
PMM1242,PMED4_14071,,hypothetical protein,False,5,0,,,PMM1242,locus_tag:old_locus_tag
PMM1243,PMED4_14081,,possible methyltransferase,False,4,0,,,PMM1243,locus_tag:old_locus_tag
PMM1244,PMED4_14091,,hypothetical protein,False,1,0,,,PMM1244,locus_tag:old_locus_tag
PMM1245,PMED4_14101,,conserved hypothetical protein,False,1,0,,,PMM1245,locus_tag:old_locus_tag
PMM1246,PMED4_14111,,Carbamoyltransferase,False,0,1,,,PMM1246,locus_tag:old_locus_tag
PMM1247,PMED4_14121,,hypothetical protein,True,2,1,4.78707193,16.0,PMM1247,locus_tag:old_locus_tag
PMM1248,PMED4_14131,,hypothetical protein,False,2,0,,,PMM1248,locus_tag:old_locus_tag
PMM1249,PMED4_14141,,conserved hypothetical protein,False,0,1,,,PMM1249,locus_tag:old_locus_tag
PMM1250,PMED4_14161,,conserved hypothetical protein,False,0,1,,,PMM1250,locus_tag:old_locus_tag
PMM1251,PMED4_14171,,Carbamoyltransferase,True,2,0,3.92962596,170.0,PMM1251,locus_tag:old_locus_tag
PMM1252,PMED4_14181,,possible acetyltransferase,True,0,0,3.409102437,34.0,PMM1252,locus_tag:old_locus_tag
PMM1254,PMED4_14201,,"putative glycosyl transferase, family 2",False,1,1,,,PMM1254,locus_tag:old_locus_tag
PMM1255,PMED4_14211,,hypothetical protein,False,1,1,,,PMM1255,locus_tag:old_locus_tag
PMM1256,PMED4_14221,,"putative glycosyl transferase, family 2",False,1,2,,,PMM1256,locus_tag:old_locus_tag
PMM1257,PMED4_14231,,"possible dTDP-glucose 4,6-dehydratase",True,2,2,3.86685111,13.0,PMM1257,locus_tag:old_locus_tag
PMM1258,PMED4_14241,,pyridoxal-phosphate-dependent aminotransferase,False,2,1,,,PMM1258,locus_tag:old_locus_tag
PMM1259,PMED4_14251,,pyridoxal-phosphate-dependent aminotransferase,False,3,0,,,PMM1259,locus_tag:old_locus_tag
PMM1260,PMED4_14261,,Nucleoside-diphosphate-sugar epimerase,False,2,1,,,PMM1260,locus_tag:old_locus_tag
PMM1261,PMED4_14271,ugd,UDP-glucose 6-dehydrogenase,False,2,1,,,PMM1261,locus_tag:old_locus_tag
PMM1262,PMED4_14281,lexA,"SOS function regulatory protein, LexA repressor",False,1,1,,,PMM1262,locus_tag:old_locus_tag
PMM1263,PMED4_14291,argF,Ornithine carbamoyltransferase,False,0,1,,,PMM1263,locus_tag:old_locus_tag
PMM1264,PMED4_14301,ftsH3,cell division protein FtsH3,True,2,0,4.78707193,16.0,PMM1264,locus_tag:old_locus_tag
PMM1265,PMED4_14311,ribD,putative Diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino)uracil reductase,False,2,0,,,PMM1265,locus_tag:old_locus_tag
PMM1266,PMED4_14321,,conserved hypothetical protein,False,1,0,,,PMM1266,locus_tag:old_locus_tag
PMM1267,PMED4_14331,,conserved hypothetical,False,1,1,,,PMM1267,locus_tag:old_locus_tag
PMM1268,PMED4_14341,cobL,putative precorrin-6y methylase,True,1,0,3.933879861,63.0,PMM1268,locus_tag:old_locus_tag
PMM1269,PMED4_14351,,predicted sugar kinase,True,0,0,4.720043179,17.0,PMM1269,locus_tag:old_locus_tag
PMM1270,PMED4_14361,pheS,Phenylalanyl-tRNA synthetase alpha chain,True,3,0,4.356435563,21.0,PMM1270,locus_tag:old_locus_tag
PMM1271,PMED4_14371,surE,Survival protein SurE,True,2,0,3.92962596,8.0,PMM1271,locus_tag:old_locus_tag
PMM1272,PMED4_14381,,conserved hypothetical protein,False,1,0,,,PMM1272,locus_tag:old_locus_tag
PMM1273,PMED4_14391,ribF,putative riboflavin kinase/FAD synthase,True,2,2,4.720043179,139.0,PMM1273,locus_tag:old_locus_tag
PMM1274,PMED4_14401,thiE,Thiamine monophosphate synthase (TMP),False,1,0,,,PMM1274,locus_tag:old_locus_tag
PMM1275,PMED4_14411,thiS,DUF170,True,2,0,3.679562672,8.0,PMM1275,locus_tag:old_locus_tag
PMM1276,PMED4_14421,,conserved hypothetical protein,True,1,0,3.337999729,14.0,PMM1276,locus_tag:old_locus_tag
PMM1278,PMED4_14441,,putative circadian phase modifier CpmA homolog,False,1,0,,,PMM1278,locus_tag:old_locus_tag
PMM1281,PMED4_14471,era,GTP-binding protein ERA homolog,True,1,1,2.957546191,20.0,PMM1281,locus_tag:old_locus_tag
PMM1282,PMED4_14481,,conserved hypothetical protein,True,1,0,4.78707193,19.0,PMM1282,locus_tag:old_locus_tag
PMM1283,PMED4_14491,,"Integral membrane protein, interacts with FtsH",True,1,0,4.869176828,18.0,PMM1283,locus_tag:old_locus_tag
PMM1284,PMED4_14501,phoH,PhoH-like phosphate starvation-inducible protein,False,1,2,,,PMM1284,locus_tag:old_locus_tag
PMM1285,PMED4_14511,rps16,30S Ribosomal protein S16,True,0,0,3.933879861,17.0,PMM1285,locus_tag:old_locus_tag
PMM1286,PMED4_14521,ffh,signal recognition particle protein (SRP54),True,0,0,3.679562672,23.0,PMM1286,locus_tag:old_locus_tag
PMM1287,PMED4_14531,,conserved hypothetical protein,True,2,1,4.720043179,26.0,PMM1287,locus_tag:old_locus_tag
PMM1288,PMED4_14541,pdhA,Pyruvate dehydrogenase E1 alpha subunit,True,0,0,4.869176828,27.0,PMM1288,locus_tag:old_locus_tag
PMM1289,PMED4_14551,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",False,3,1,,,PMM1289,locus_tag:old_locus_tag
PMM1290,PMED4_14561,,Predicted sugar kinase fused to uncharacterized domain,True,4,2,3.933879861,87.0,PMM1290,locus_tag:old_locus_tag
PMM1291,PMED4_14571,trmU,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,False,1,1,,,PMM1291,locus_tag:old_locus_tag
PMM1292,PMED4_14581,lnt,possible apolipoprotein n-acyltransferase,False,1,1,,,PMM1292,locus_tag:old_locus_tag
PMM1293,PMED4_14591,,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),True,2,0,4.869176828,18.0,PMM1293,locus_tag:old_locus_tag
PMM1294,PMED4_14601,,putative nickel-containing superoxide dismutase precursor (NISOD),True,1,0,3.862597209,64.0,PMM1294,locus_tag:old_locus_tag
PMM1295,PMED4_14611,,putative signal peptidase,False,2,0,,,PMM1295,locus_tag:old_locus_tag
PMM1296,PMED4_14621,,marine cyanobacterial conserved hypothetical,True,0,0,3.076433891,10.0,PMM1296,locus_tag:old_locus_tag
PMM1298,PMED4_14641,lpd,putative dihydrolipoamide dehydrogenase,False,1,2,,,PMM1298,locus_tag:old_locus_tag
PMM1299,PMED4_14651,spoU,tRNA/rRNA methyltransferase (SpoU),True,0,1,4.720043179,61.0,PMM1299,locus_tag:old_locus_tag
PMM1300,PMED4_14661,murA,UDP-N-glucosamine 1-carboxyvinyltransferase,True,1,0,4.015984759,73.0,PMM1300,locus_tag:old_locus_tag
PMM1301,PMED4_14681,argD,Acetylornithine and succinylornithine aminotransferases,False,1,2,,,PMM1301,locus_tag:old_locus_tag
PMM1303,PMED4_14701,,FAD/FMN-containing dehydrogenases,False,1,0,,,PMM1303,locus_tag:old_locus_tag
PMM1304,PMED4_14711,codA,possible cytosine deaminase,True,2,0,4.720043179,10.0,PMM1304,locus_tag:old_locus_tag
PMM1305,PMED4_14721,,2-methylthioadenine synthetase,False,1,1,,,PMM1305,locus_tag:old_locus_tag
PMM1306,PMED4_14731,ddlA,D-alanine--D-alanine ligase,False,0,1,,,PMM1306,locus_tag:old_locus_tag
PMM1307,PMED4_14741,,conserved hypothetical protein,True,0,0,3.894558973,31.0,PMM1307,locus_tag:old_locus_tag
PMM1308,PMED4_14751,ftsQ,Cell division septal protein,False,1,1,,,PMM1308,locus_tag:old_locus_tag
PMM1309,PMED4_14761,,,True,2,0,2.875441293,27.0,PMM1309,locus_tag:old_locus_tag
PMM1310,PMED4_14771,panB,putative Ketopantoate hydroxymethyltransferase,False,0,3,,,PMM1310,locus_tag:old_locus_tag
PMM1311,PMED4_14781,hemN,Putative oxygen-independent coproporphyrinogen III oxidase,False,1,2,,,PMM1311,locus_tag:old_locus_tag
PMM1312,PMED4_14791,,Integral membrane protein (PIN domain superfamily),False,1,1,,,PMM1312,locus_tag:old_locus_tag
PMM1313,PMED4_14801,clpP4,Clp protease proteolytic subunit,True,0,0,4.869176828,21.0,PMM1313,locus_tag:old_locus_tag
PMM1314,PMED4_14811,clpP3,Clp protease proteolytic subunit,False,1,0,,,PMM1314,locus_tag:old_locus_tag
PMM1315,PMED4_14821,ilvC,Ketol-acid reductoisomerase,True,1,0,4.720043179,25.0,PMM1315,locus_tag:old_locus_tag
PMM1316,PMED4_14831,cbiB,putative cobalamin biosynthetic protein,False,1,3,,,PMM1316,locus_tag:old_locus_tag
PMM1318,PMED4_14861,,conserved hypothetical,False,0,1,,,PMM1318,locus_tag:old_locus_tag
PMM1319,PMED4_14871,,possible Beta-lactamase,True,0,0,3.933879861,15.0,PMM1319,locus_tag:old_locus_tag
PMM1320,PMED4_14881,,hypothetical,False,1,0,,,PMM1320,locus_tag:old_locus_tag
PMM1321,PMED4_14891,himA,Bacterial histone-like DNA-binding protein,True,3,0,4.423464314,66.0,PMM1321,locus_tag:old_locus_tag
PMM1322,PMED4_14901,glgX,Putative isoamylase,False,1,0,,,PMM1322,locus_tag:old_locus_tag
PMM1323,PMED4_14911,melB,putative GPH family sugar transporter,False,2,1,,,PMM1323,locus_tag:old_locus_tag
PMM1324,PMED4_14921,,"possible transporter, membrane component",False,2,0,,,PMM1324,locus_tag:old_locus_tag
PMM1325,PMED4_14931,,conserved hypothetical protein,False,1,0,,,PMM1325,locus_tag:old_locus_tag
PMM1326,PMED4_14941,,conserved hypothetical protein,False,1,0,,,PMM1326,locus_tag:old_locus_tag
PMM1327,PMED4_14951,,Predicted membrane protein,False,0,1,,,PMM1327,locus_tag:old_locus_tag
PMM1328,PMED4_14961,pyrF,orotidine 5'-phosphate decarboxylase,False,1,0,,,PMM1328,locus_tag:old_locus_tag
PMM1329,PMED4_14971,tyrS,Tyrosyl-tRNA synthetase,False,3,0,,,PMM1329,locus_tag:old_locus_tag
PMM1330,PMED4_14981,,conserved hypothetical protein,True,0,0,4.78707193,31.0,PMM1330,locus_tag:old_locus_tag
PMM1331,PMED4_14991,,conserved hypothetical protein,False,1,1,,,PMM1331,locus_tag:old_locus_tag
PMM1332,PMED4_15001,pepB,Cytosol aminopeptidase,True,2,0,4.720043179,14.0,PMM1332,locus_tag:old_locus_tag
PMM1333,PMED4_15011,,Peptide methionine sulfoxide reductase,True,0,1,4.78707193,0.0,PMM1333,locus_tag:old_locus_tag
PMM1336,PMED4_15041,fabZ,Putative (3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase,False,0,1,,,PMM1336,locus_tag:old_locus_tag
PMM1337,PMED4_15051,lpxC,UDP-3-0-acyl N-acetylglucosamine deacetylase,False,1,0,,,PMM1337,locus_tag:old_locus_tag
PMM1338,PMED4_15061,,chloroplast outer envelope membrane protein homolog,False,1,0,,,PMM1338,locus_tag:old_locus_tag
PMM1339,PMED4_15071,purC,SAICAR synthetase,False,1,2,,,PMM1339,locus_tag:old_locus_tag
PMM1340,PMED4_15081,purD,phosphoribosylglycinamide synthetase,True,2,1,4.78707193,91.0,PMM1340,locus_tag:old_locus_tag
PMM1341,PMED4_15091,nblS,two-component sensor histidine kinase,False,2,2,,,PMM1341,locus_tag:old_locus_tag
