gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
mnmA,mnmA,SYNPCC7942_RS07715,Synpcc7942_1509,Protein Homology,1559329,1560402,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244804.1,tRNA 2-thiouridine(34) synthase MnmA,WP_011244804.1,"GO:0008033,GO:0016740,GO:0016783",,"transferase activity|0016740||IEA,sulfurtransferase activity|0016783||IEA",tRNA processing|0008033||IEA,,Synpcc7942_1509,2.8.1.13
SYNPCC7942_RS07720,,SYNPCC7942_RS07720,Synpcc7942_1510,Protein Homology,1560399,1561178,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244805.1,RNA polymerase sigma factor SigF,WP_011244805.1,,,,,,Synpcc7942_1510,
SYNPCC7942_RS07725,,SYNPCC7942_RS07725,Synpcc7942_1511,Protein Homology,1561467,1561904,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244806.1,SRPBCC family protein,WP_011244806.1,,,,,,Synpcc7942_1511,
zds,zds,SYNPCC7942_RS07730,Synpcc7942_1512,Protein Homology,1561944,1563389,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244807.1,9%2C9'-di-cis-zeta-carotene desaturase,WP_011378061.1,"GO:0016117,GO:0016719",,9%2C9'-di-cis-zeta-carotene desaturase activity|0016719||IEA,carotenoid biosynthetic process|0016117||IEA,,Synpcc7942_1512,1.3.5.6
SYNPCC7942_RS07735,,SYNPCC7942_RS07735,Synpcc7942_1513,Protein Homology,1563532,1564740,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244808.1,1-deoxy-D-xylulose-5-phosphate reductoisomerase,WP_011244808.1,"GO:0008299,GO:0005515,GO:0030604,GO:0046872,GO:0070402",,"protein binding|0005515||IEA,1-deoxy-D-xylulose-5-phosphate reductoisomerase activity|0030604||IEA,metal ion binding|0046872||IEA,NADPH binding|0070402||IEA",isoprenoid biosynthetic process|0008299||IEA,,Synpcc7942_1513,1.1.1.267
SYNPCC7942_RS07740,,SYNPCC7942_RS07740,Synpcc7942_1514,Protein Homology,1564750,1565349,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244809.1,pseudouridine synthase,WP_011244809.1,"GO:0001522,GO:0009451,GO:0003723,GO:0009982,GO:0016866",,"RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA,intramolecular transferase activity|0016866||IEA","pseudouridine synthesis|0001522||IEA,RNA modification|0009451||IEA",,Synpcc7942_1514,
SYNPCC7942_RS07745,,SYNPCC7942_RS07745,Synpcc7942_1515,Protein Homology,1565391,1566290,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378062.1,serine/threonine phosphatase,WP_011378062.1,,,,,,Synpcc7942_1515,
SYNPCC7942_RS07750,,SYNPCC7942_RS07750,Synpcc7942_1516,Protein Homology,1566324,1566971,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244811.1,histidine phosphatase family protein,WP_011244811.1,GO:0016791,,phosphatase activity|0016791||IEA,,,Synpcc7942_1516,
SYNPCC7942_RS07755,,SYNPCC7942_RS07755,Synpcc7942_1517,Protein Homology,1566943,1568316,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244812.1,sensor histidine kinase,WP_011244812.1,"GO:0007165,GO:0000155,GO:0004673,GO:0005524",,"phosphorelay sensor kinase activity|0000155||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA",signal transduction|0007165||IEA,,Synpcc7942_1517,2.7.13.3
SYNPCC7942_RS07760,,SYNPCC7942_RS07760,Synpcc7942_1518,Protein Homology,1568627,1570927,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244813.1,ATP-dependent helicase,WP_011244813.1,"GO:0003677,GO:0003678,GO:0005524,GO:0016853,GO:0016887",,"DNA binding|0003677||IEA,DNA helicase activity|0003678||IEA,ATP binding|0005524||IEA,isomerase activity|0016853||IEA,ATP hydrolysis activity|0016887||IEA",,,Synpcc7942_1518,"3.6.4.-,5.6.2.4"
hisD,hisD,SYNPCC7942_RS07765,Synpcc7942_1519,Protein Homology,1570976,1572280,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244814.1,histidinol dehydrogenase,WP_011244814.1,"GO:0000105,GO:0004399,GO:0046872,GO:0051287",,"histidinol dehydrogenase activity|0004399||IEA,metal ion binding|0046872||IEA,NAD binding|0051287||IEA",L-histidine biosynthetic process|0000105||IEA,,Synpcc7942_1519,1.1.1.23
rpsT,rpsT,SYNPCC7942_RS07770,Synpcc7942_1520,Protein Homology,1572486,1572782,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244815.1,30S ribosomal protein S20,WP_011244815.1,"GO:0006412,GO:0003723,GO:0003735,GO:0005840",ribosome|0005840||IEA,"RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA",translation|0006412||IEA,,Synpcc7942_1520,
SYNPCC7942_RS07775,,SYNPCC7942_RS07775,Synpcc7942_1521,Protein Homology,1572849,1573646,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378063.1,TatD family hydrolase,WP_011378063.1,"GO:0004536,GO:0016788,GO:0046872",,"DNA nuclease activity|0004536||IEA,hydrolase activity%2C acting on ester bonds|0016788||IEA,metal ion binding|0046872||IEA",,,Synpcc7942_1521,3.1.-.-
rpoB,rpoB,SYNPCC7942_RS07780,Synpcc7942_1522,Protein Homology,1573729,1577031,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244817.1,DNA-directed RNA polymerase subunit beta,WP_011378064.1,"GO:0006351,GO:0003677,GO:0003899",,"DNA binding|0003677||IEA,DNA-directed 5'-3' RNA polymerase activity|0003899||IEA",DNA-templated transcription|0006351||IEA,,Synpcc7942_1522,2.7.7.6
typA,typA,SYNPCC7942_RS07795,Synpcc7942_1525,Protein Homology,1583407,1585200,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010871394.1,translational GTPase TypA,WP_011378067.1,"GO:0006412,GO:0006950,GO:0003924,GO:0005525",,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA","translation|0006412||IEA,response to stress|0006950||IEA",,Synpcc7942_1525,
SYNPCC7942_RS07800,,SYNPCC7942_RS07800,Synpcc7942_1526,Protein Homology,1585287,1586078,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244822.1,E3 ubiquitin ligase family protein,WP_011244822.1,,,,,,Synpcc7942_1526,
SYNPCC7942_RS07805,,SYNPCC7942_RS07805,Synpcc7942_1527,Protein Homology,1586243,1588759,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244823.1,sigma 54-interacting transcriptional regulator,WP_011244823.1,"GO:0006355,GO:0005524,GO:0008134",,"ATP binding|0005524||IEA,transcription factor binding|0008134||IEA",regulation of DNA-templated transcription|0006355||IEA,,Synpcc7942_1527,
SYNPCC7942_RS07810,,SYNPCC7942_RS07810,Synpcc7942_1528,Protein Homology,1588817,1589146,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244824.1,DUF2499 domain-containing protein,WP_011244824.1,,,,,,Synpcc7942_1528,
csaB,csaB,SYNPCC7942_RS07815,Synpcc7942_1529,Protein Homology,1589204,1590223,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244825.1,polysaccharide pyruvyl transferase CsaB,WP_011244825.1,"GO:0042545,GO:0046919",,pyruvyltransferase activity|0046919||IEA,cell wall modification|0042545||IEA,,Synpcc7942_1529,
SYNPCC7942_RS07820,,SYNPCC7942_RS07820,Synpcc7942_1530,Protein Homology,1590283,1590708,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244826.1,TOBE domain-containing protein,WP_011244826.1,GO:0015689,,,molybdate ion transport|0015689||IEA,,Synpcc7942_1530,
modA,modA,SYNPCC7942_RS07825,Synpcc7942_1531,Protein Homology,1590799,1591614,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244827.1,molybdate ABC transporter substrate-binding protein,WP_011244827.1,"GO:0015689,GO:0015412,GO:0030973,GO:0030288,GO:0055052","outer membrane-bounded periplasmic space|0030288||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA","ABC-type molybdate transporter activity|0015412||IEA,molybdate ion binding|0030973||IEA",molybdate ion transport|0015689||IEA,,Synpcc7942_1531,
modB,modB,SYNPCC7942_RS07830,Synpcc7942_1532,Protein Homology,1591623,1592276,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244828.1,molybdate ABC transporter permease subunit,WP_231621290.1,"GO:0015689,GO:0015412,GO:0005886,GO:0055052","plasma membrane|0005886||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA",ABC-type molybdate transporter activity|0015412||IEA,molybdate ion transport|0015689||IEA,,Synpcc7942_1532,
SYNPCC7942_RS07835,,SYNPCC7942_RS07835,Synpcc7942_1533,Protein Homology,1592332,1593093,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244829.1,succinate dehydrogenase/fumarate reductase iron-sulfur subunit,WP_011244829.1,,,,,,Synpcc7942_1533,
SYNPCC7942_RS07840,,SYNPCC7942_RS07840,Synpcc7942_1534,Protein Homology,1593215,1595422,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244830.1,argonaute PAZ domain-containing protein,WP_011378069.1,,,,,,Synpcc7942_1534,
SYNPCC7942_RS07845,,SYNPCC7942_RS07845,Synpcc7942_1535,Protein Homology,1595519,1595944,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378070.1,chaperonin family protein RbcX,WP_231621291.1,,,,,,Synpcc7942_1535,
SYNPCC7942_RS07850,,SYNPCC7942_RS07850,Synpcc7942_1536,Protein Homology,1595913,1596614,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244832.1,type 1 glutamine amidotransferase,WP_231621292.1,GO:0016740,,transferase activity|0016740||IEA,,,Synpcc7942_1536,
SYNPCC7942_RS07860,,SYNPCC7942_RS07860,Synpcc7942_1538,Protein Homology,1597001,1597366,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244833.1,hypothetical protein,WP_011244833.1,,,,,,Synpcc7942_1538,
SYNPCC7942_RS13770,,SYNPCC7942_RS13770,Synpcc7942_1540,Protein Homology,1597856,1598566,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244835.1,alpha/beta fold hydrolase,WP_011244835.1,,,,,,Synpcc7942_1540,
fldA,fldA,SYNPCC7942_RS07865,Synpcc7942_1541,Protein Homology,1598656,1599168,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242314.1,flavodoxin FldA,WP_011242314.1,,,,,,Synpcc7942_1541,
SYNPCC7942_RS07870,,SYNPCC7942_RS07870,Synpcc7942_1542,Protein Homology,1599353,1600381,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242315.1,chlorophyll a/b binding light-harvesting protein,WP_011242315.1,"GO:0009765,GO:0016168",,chlorophyll binding|0016168||IEA,photosynthesis%2C light harvesting|0009765||IEA,,Synpcc7942_1542,
SYNPCC7942_RS14275,,SYNPCC7942_RS14275,Synpcc7942_1543,GeneMarkS-2+,1600652,1600777,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,ribonuclease II,WP_011378074.1,,,,,,Synpcc7942_1543,
SYNPCC7942_RS07875,,SYNPCC7942_RS07875,Synpcc7942_1544,Protein Homology,1600802,1601053,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378075.1,FitA-like ribbon-helix-helix domain-containing protein,WP_011378075.1,,,,,,Synpcc7942_1544,
SYNPCC7942_RS07880,,SYNPCC7942_RS07880,Synpcc7942_1545,Protein Homology,1601056,1601511,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242317.1,type II toxin-antitoxin system VapC family toxin,WP_011242317.1,,,,,,Synpcc7942_1545,
SYNPCC7942_RS07885,,SYNPCC7942_RS07885,Synpcc7942_1546,Protein Homology,1601489,1602886,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242318.1,RNB domain-containing ribonuclease,WP_011242318.1,"GO:0003723,GO:0004540",,"RNA binding|0003723||IEA,RNA nuclease activity|0004540||IEA",,,Synpcc7942_1546,
SYNPCC7942_RS07890,,SYNPCC7942_RS07890,Synpcc7942_1547,GeneMarkS-2+,1603035,1603415,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011378076.1,,,,,,Synpcc7942_1547,
SYNPCC7942_RS07895,,SYNPCC7942_RS07895,Synpcc7942_1548,Protein Homology,1604319,1605638,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242319.1,acetamidase/formamidase family protein,WP_011378077.1,GO:0016811,,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds%2C in linear amides|0016811||IEA,,,Synpcc7942_1548,
SYNPCC7942_RS07900,,SYNPCC7942_RS07900,Synpcc7942_1549,Protein Homology,1606129,1606689,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015124402.1,LexA family protein,WP_011242320.1,"GO:0045892,GO:0003677",,DNA binding|0003677||IEA,negative regulation of DNA-templated transcription|0045892||IEA,,Synpcc7942_1549,
SYNPCC7942_RS07905,,SYNPCC7942_RS07905,Synpcc7942_1550,Protein Homology,1606746,1608002,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378078.1,Y-family DNA polymerase,WP_011378078.1,,,,,,Synpcc7942_1550,
SYNPCC7942_RS07910,,SYNPCC7942_RS07910,Synpcc7942_1551,Protein Homology,1607980,1608816,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242322.1,hypothetical protein,WP_231621293.1,,,,,,Synpcc7942_1551,
ilvC,ilvC,SYNPCC7942_RS07915,Synpcc7942_1552,Protein Homology,1609373,1610365,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011433388.1,ketol-acid reductoisomerase,WP_039755692.1,,,,,,Synpcc7942_1552,1.1.1.86
SYNPCC7942_RS07920,,SYNPCC7942_RS07920,Synpcc7942_1553,Protein Homology,1610364,1611257,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242324.1,PHP domain-containing protein,WP_011242324.1,GO:0046872,,metal ion binding|0046872||IEA,,,Synpcc7942_1553,
clpP,clpP,SYNPCC7942_RS07925,Synpcc7942_1554,Protein Homology,1611260,1611940,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242325.1,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_265575068.1,"GO:0006508,GO:0004176,GO:0004252,GO:0009368",endopeptidase Clp complex|0009368||IEA,"ATP-dependent peptidase activity|0004176||IEA,serine-type endopeptidase activity|0004252||IEA",proteolysis|0006508||IEA,,Synpcc7942_1554,3.4.21.92
psb29,psb29,SYNPCC7942_RS07930,Synpcc7942_1555,Protein Homology,1611984,1612748,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_039755956.1,photosystem II biogenesis protein Psp29,WP_039755956.1,"GO:0010207,GO:0015979",,,"photosystem II assembly|0010207||IEA,photosynthesis|0015979||IEA",,Synpcc7942_1555,
SYNPCC7942_RS07935,,SYNPCC7942_RS07935,Synpcc7942_1556,Protein Homology,1612870,1613448,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378080.1,hypothetical protein,WP_011378080.1,,,,,,Synpcc7942_1556,
SYNPCC7942_RS07940,,SYNPCC7942_RS07940,Synpcc7942_1557,Protein Homology,1613464,1614396,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378081.1,RpoD/SigA family RNA polymerase sigma factor,WP_011378081.1,,,,,,Synpcc7942_1557,
SYNPCC7942_RS07945,,SYNPCC7942_RS07945,SYNPCC7942_RS07945,GeneMarkS-2+,1614601,1614786,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_039755693.1,,,,,,,
SYNPCC7942_RS07950,,SYNPCC7942_RS07950,Synpcc7942_1558,Protein Homology,1615204,1616271,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378082.1,hypothetical protein,WP_011378082.1,,,,,,Synpcc7942_1558,
SYNPCC7942_RS07955,,SYNPCC7942_RS07955,Synpcc7942_1559,Protein Homology,1616284,1616958,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242330.1,acyltransferase,WP_011242330.1,"GO:0046677,GO:0016746,GO:0120225",,"acyltransferase activity|0016746||IEA,coenzyme A binding|0120225||IEA",response to antibiotic|0046677||IEA,,Synpcc7942_1559,2.3.-.-
SYNPCC7942_RS14170,,SYNPCC7942_RS14170,Synpcc7942_1560,Protein Homology,1617134,1617292,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242331.1,hypothetical protein,WP_011242331.1,,,,,,Synpcc7942_1560,
SYNPCC7942_RS14020,,SYNPCC7942_RS14020,SYNPCC7942_RS14020,GeneMarkS-2+,1617274,1617576,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_126147952.1,,,,,,,
SYNPCC7942_RS14025,,SYNPCC7942_RS14025,SYNPCC7942_RS14025,GeneMarkS-2+,1617974,1618135,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_155813833.1,,,,,,,
SYNPCC7942_RS07965,,SYNPCC7942_RS07965,Synpcc7942_1561,GeneMarkS-2+,1618181,1618876,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_155813835.1,,,,,,Synpcc7942_1561,
SYNPCC7942_RS07970,,SYNPCC7942_RS07970,Synpcc7942_1562,Protein Homology,1618800,1619696,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378084.1,ADP-ribosylglycohydrolase family protein,WP_011378084.1,,,,,,Synpcc7942_1562,
SYNPCC7942_RS07975,,SYNPCC7942_RS07975,SYNPCC7942_RS07975,GeneMarkS-2+,1620225,1620413,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_039755696.1,,,,,,,
SYNPCC7942_RS14030,,SYNPCC7942_RS14030,SYNPCC7942_RS14030,GeneMarkS-2+,1620690,1620917,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_071818119.1,,,,,,,
SYNPCC7942_RS07980,,SYNPCC7942_RS07980,Synpcc7942_1563,Protein Homology,1621096,1621566,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242334.1,YbjN domain-containing protein,WP_231621294.1,,,,,,Synpcc7942_1563,
SYNPCC7942_RS07985,,SYNPCC7942_RS07985,Synpcc7942_1564,Protein Homology,1621903,1622220,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242335.1,hypothetical protein,WP_011242335.1,,,,,,Synpcc7942_1564,
SYNPCC7942_RS07995,,SYNPCC7942_RS07995,Synpcc7942_1565,Protein Homology,1622970,1623410,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378085.1,TerB family tellurite resistance protein,WP_011378085.1,,,,,,Synpcc7942_1565,
ppk1,ppk1,SYNPCC7942_RS08000,Synpcc7942_1566,Protein Homology,1623485,1625644,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378086.1,polyphosphate kinase 1,WP_196794073.1,"GO:0006799,GO:0008976,GO:0009358",polyphosphate kinase complex|0009358||IEA,polyphosphate kinase activity|0008976||IEA,polyphosphate biosynthetic process|0006799||IEA,,Synpcc7942_1566,2.7.4.1
SYNPCC7942_RS08005,,SYNPCC7942_RS08005,Synpcc7942_1567,GeneMarkS-2+,1625702,1626019,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011378087.1,,,,,,Synpcc7942_1567,
SYNPCC7942_RS14035,,SYNPCC7942_RS14035,SYNPCC7942_RS14035,GeneMarkS-2+,1626184,1626360,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156141556.1,,,,,,,
SYNPCC7942_RS08010,,SYNPCC7942_RS08010,Synpcc7942_1568,Protein Homology,1626357,1626581,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242338.1,DUF305 domain-containing protein,WP_231621296.1,,,,,,Synpcc7942_1568,
SYNPCC7942_RS08015,,SYNPCC7942_RS08015,Synpcc7942_1569,Protein Homology,1626654,1627172,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242339.1,cupredoxin domain-containing protein,WP_011242339.1,"GO:0005507,GO:0009055",,"copper ion binding|0005507||IEA,electron transfer activity|0009055||IEA",,,Synpcc7942_1569,
SYNPCC7942_RS08020,,SYNPCC7942_RS08020,Synpcc7942_1570,Protein Homology,1627206,1629449,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242340.1,heavy metal translocating P-type ATPase,WP_011378089.1,"GO:0006812,GO:0005524,GO:0016887,GO:0019829,GO:0042626,GO:0046872,GO:0140358,GO:0016020",membrane|0016020||IEA,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled monoatomic cation transmembrane transporter activity|0019829||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,metal ion binding|0046872||IEA,P-type transmembrane transporter activity|0140358||IEA",monoatomic cation transport|0006812||IEA,,Synpcc7942_1570,7.2.2.-
SYNPCC7942_RS08025,,SYNPCC7942_RS08025,Synpcc7942_1571,Protein Homology,1630069,1630872,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242341.1,aquaporin family protein,WP_231621297.1,,,,,,Synpcc7942_1571,
SYNPCC7942_RS08030,,SYNPCC7942_RS08030,Synpcc7942_1572,Protein Homology,1631339,1632925,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378090.1,GMC oxidoreductase,WP_011378090.1,GO:0016614,,oxidoreductase activity%2C acting on CH-OH group of donors|0016614||IEA,,,Synpcc7942_1572,
SYNPCC7942_RS08035,,SYNPCC7942_RS08035,Synpcc7942_1573,Protein Homology,1632994,1633794,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242343.1,glucose 1-dehydrogenase,WP_011242343.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,Synpcc7942_1573,1.1.1.47
SYNPCC7942_RS08040,,SYNPCC7942_RS08040,Synpcc7942_1574,Protein Homology,1633895,1636567,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242344.1,MGH1-like glycoside hydrolase domain-containing protein,WP_011242344.1,,,,,,Synpcc7942_1574,
SYNPCC7942_RS08045,,SYNPCC7942_RS08045,Synpcc7942_1575,Protein Homology,1636580,1638625,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242345.1,amylo-alpha-1%2C6-glucosidase,WP_011378091.1,,,,,,Synpcc7942_1575,
clcA,clcA,SYNPCC7942_RS08050,Synpcc7942_1576,Protein Homology,1638668,1640059,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242346.1,H(+)/Cl(-) exchange transporter ClcA,WP_011242346.1,"GO:0006821,GO:0055085,GO:0005247,GO:0005886",plasma membrane|0005886||IEA,voltage-gated chloride channel activity|0005247||IEA,"chloride transport|0006821||IEA,transmembrane transport|0055085||IEA",,Synpcc7942_1576,
argS,argS,SYNPCC7942_RS08055,Synpcc7942_1577,Protein Homology,1640261,1642015,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010874057.1,arginine--tRNA ligase,WP_039755959.1,"GO:0006420,GO:0004814,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"arginine-tRNA ligase activity|0004814||IEA,ATP binding|0005524||IEA",arginyl-tRNA aminoacylation|0006420||IEA,,Synpcc7942_1577,6.1.1.19
tatC,tatC,SYNPCC7942_RS08060,Synpcc7942_1578,Protein Homology,1642172,1642891,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242348.1,twin-arginine translocase subunit TatC,WP_231621402.1,"GO:0015628,GO:0005886",plasma membrane|0005886||IEA,,protein secretion by the type II secretion system|0015628||IEA,,Synpcc7942_1578,
SYNPCC7942_RS08065,,SYNPCC7942_RS08065,Synpcc7942_1579,Protein Homology,1643406,1643957,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011242349.1,cyclin-dependent kinase inhibitor 3 family protein,WP_039755702.1,,,,,,Synpcc7942_1579,
